"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","duration","visits"
"psi(Int)",-0.618959838012436,-0.625929593132765,-0.403512607642894,-0.823726166525478,-0.622992366781557,-0.622992366782234,-0.822168083206415,-0.620538294088657,-0.249968461650115,-0.622992366781107,-0.623931452292174,-0.618959838013882,-0.626776818964596,-0.823025276249916,-0.614869510716535,-0.233566966180755,-0.60908226870898,-0.82112149452844,-0.589304412513329,-0.432459842121796,-0.430849433515198,-0.618959838010182,-0.626391278407727,-0.625377473198695,-0.620538294089167,-0.413752668404106,-0.624718059407586,-0.600904833232709,-0.825695683412363,-0.623931452289209,-0.621876333060206,-0.229181472082301,-0.229181472117846,-0.432459842123216,-0.623931452289294,-0.621876333064563,-0.605347435617349,-0.428972126012038,-1.04133337756758,-0.589304412518628,-0.614869510714508,-0.224191369510952,-0.240457693981655,-0.42897212601672,-0.243296433872949,-1.0402413983813,-0.245912969212463,-0.821121494531339,-0.623931452292984,-0.612224539574955,-0.623931452290585,-0.622992366785001,-0.824298305543579,-0.819846096481574,-0.600904833231877,-0.624718059413104,-0.240457693981831,-0.819846096479605,-0.623931452292084,-0.62299236678527,-0.62299236678596,-0.617084870232096,-0.816413397112958,-1.03940434890577,-0.428972126014927,-0.614869510716324,-0.421261721119199,-0.621876333058594,-0.436038866328624,-0.623931452290835,-0.424234065336715,-0.424234065332692,-0.62736601738907,-0.436907272358008,-0.426784106850694,-0.224191370243326,-0.824298305536119,-0.437650334524056,-0.618959838014953,-0.623931452295411,-0.823726166526175,-0.438828477737207,-0.612224539574688,-0.240457693980797,-0.625929593139589,-0.245912969287751,-0.621876333065657,-0.426784106848949,-0.432459842124038,-0.624718059408438,-0.43690727235568,-0.433840857789565,-0.426784106849929,-0.430849433518429,-0.421261721122308,-0.625377473198257,-0.622992366784573,-0.426784106851962,-0.413752668405432,-0.237189430493837,4,16
"p(Int)",-0.985887833005299,-0.719279999337852,-1.32277390537111,-0.750239829991624,-0.867431628011368,-0.867431628012051,-0.834842641487771,-0.945578039971623,-1.01051663075748,-0.867431628012109,-0.829463934614321,-0.98588783299813,-0.648448477764619,-0.792148420517141,-1.06940416760776,-1.22229157999183,-1.1574455143564,-0.878403137523159,-1.35144232102601,-0.963372464463939,-0.999520079476145,-0.98588783301208,-0.683630145540037,-0.755438657865304,-0.945578039966343,-1.23499142210982,-0.792150448576172,-1.25101695663853,-0.550188181874591,-0.829463934614698,-0.906113372616063,-1.26072443388942,-1.26072443374788,-0.963372464461689,-0.829463934614515,-0.906113372615803,-1.20346608199971,-1.036428553423,-0.209229204825698,-1.35144232102561,-1.06940416760831,-1.30027234821849,-1.14847171133502,-1.03642855342309,-1.11288135008555,-0.602206977003457,-1.0779867590114,-0.878403137524045,-0.829463934614609,-1.11280259928463,-0.829463934614807,-0.867431628011518,-0.709044691521376,-0.922920668213921,-1.25101695663757,-0.792150448576463,-1.14847171133396,-0.922920668213821,-0.829463934614705,-0.867431628011587,-0.86743162801203,-1.02712997467015,-1.0152482481725,-0.695471603097075,-1.03642855342331,-1.06940416760728,-1.15242015253717,-0.906113372615597,-0.858925515625544,-0.829463934614736,-1.11280049715916,-1.11280049715926,-0.579343113415757,-0.825277811344364,-1.07416411200001,-1.30027234319725,-0.709044691520793,-0.792142808546121,-0.985887833006781,-0.829463934615279,-0.75023982999146,-0.727264500061636,-1.11280259928647,-1.14847171133477,-0.719279999338246,-1.0779867586342,-0.90611337261574,-1.07416411199974,-0.96337246446257,-0.792150448576002,-0.825277811342412,-0.927926007817431,-1.07416411200094,-0.999520079476619,-1.15242015253532,-0.755438657864972,-0.867431628011271,-1.0741641120001,-1.23499142211096,-1.1849207936067,4,16
