X,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,duration,visits
psi(Int),0.434940624,0.435185549,0.435467793,0.435748082,0.435118726,0.391352493,0.435467795,0.479593325,0.435467795,0.435118726,0.435185549,0.391452841,0.435014908,0.435748082,0.391488093,0.478729166,0.392391648,0.479593325,0.391645725,0.480128792,0.391400597,0.435118726,0.391452841,0.436132313,0.391582967,0.479277953,0.435118733,0.391381128,0.523439461,0.347911153,0.435118726,0.391452841,0.391327604,0.435925216,0.347911152,0.435925215,0.434974228,0.435357977,0.523052896,0.479593325,0.391531005,0.523679001,0.435264664,0.391531005,0.436656121,0.480128792,0.435264664,0.525026299,0.391645725,0.525484046,0.479859266,0.47913368,0.479277953,0.525026299,0.523953344,0.479277953,0.391645725,0.479277953,0.391452841,0.43526466,0.391812123,0.391381128,0.391721319,0.391365261,0.480128792,0.4785952,0.479444836,0.436132313,0.435185549,0.43497422,0.347856039,0.391400597,0.39142431,0.523679001,0.478498806,0.435925216,0.435748081,0.523953344,0.435357977,0.391488093,0.391582967,0.435185524,0.435357977,0.434940608,0.524266291,0.435264664,0.39142431,0.434974228,0.435264664,0.435748082,0.435185549,0.435748082,0.434853428,0.391365261,0.435264664,0.435118726,0.435467795,0.39142431,0.391645725,0.522688625,14,12
p(Int),0.483157724,0.44125775,0.41601105,0.399113721,0.449652611,0.527712769,0.41601106,0.385263954,0.41601106,0.449652611,0.44125775,0.481298824,0.466418115,0.399113716,0.472000531,0.438966381,0.387811306,0.385263954,0.444057017,0.369746265,0.49987775,0.449652611,0.481298824,0.382147018,0.453380854,0.400632072,0.449652602,0.509159859,0.380757712,0.499877533,0.449652611,0.481298824,0.555522538,0.390640056,0.499877533,0.390640049,0.474790739,0.424438314,0.394921406,0.385263954,0.462694919,0.373656757,0.432853418,0.462694919,0.365093444,0.369746265,0.432853418,0.345078717,0.444057017,0.337880624,0.377491215,0.40832864,0.400632072,0.345078717,0.366540333,0.400632072,0.444057017,0.400632072,0.481298824,0.43285341,0.425373914,0.509159859,0.434721919,0.51843788,0.369746265,0.454227976,0.392918881,0.382147018,0.44125775,0.47479074,0.541620045,0.49987775,0.490590591,0.373656757,0.469463408,0.390640056,0.399113716,0.366540333,0.424438314,0.472000531,0.453380854,0.441257747,0.424438314,0.483157726,0.359406499,0.432853418,0.490590591,0.474790739,0.432853418,0.399113721,0.44125775,0.399113721,0.516582513,0.51843788,0.432853418,0.449652611,0.41601106,0.490590591,0.444057017,0.408977936,14,12
psi(Int),0.478343697,0.434867636,0.522024393,0.478429374,0.434803699,0.522222417,0.478456052,0.478562597,0.478456052,0.43485487,0.5221113,0.478366337,0.478386394,0.43488253,0.5221113,0.478562597,0.4348192,0.478386394,0.478456052,0.434843896,0.478366337,0.434800116,0.478456052,0.434834432,0.478366337,0.434803699,0.39131577,0.39131577,0.391321817,0.478406282,0.478355182,0.434843896,0.43488253,0.478609015,0.522024393,0.434843896,0.347831396,0.478386394,0.478343697,0.391309685,0.434943933,0.4348192,0.434834432,0.434943933,0.391321822,0.434943933,0.434943933,0.434834432,0.5221113,0.391325838,0.43485487,0.391352095,0.478366337,0.522222417,0.434834432,0.4348192,0.34782978,0.434843896,0.391318511,0.52186386,0.52186386,0.434813143,0.478486775,0.478330845,0.478343697,0.391318509,0.521928876,0.434803699,0.39131577,0.478429374,0.347827189,0.434834432,0.43485487,0.52198844,0.434826251,0.521904353,0.434843896,0.5221113,0.391321817,0.434826251,0.522065151,0.3913136,0.478330845,0.5221113,0.434943933,0.522288873,0.434943933,0.522163485,0.478355182,0.522024393,0.478429374,0.43485487,0.478344246,0.391330692,0.391315766,0.478429374,0.478429374,0.434843896,0.522024393,0.391309685,14,16
p(Int),0.420384212,0.412417933,0.374796616,0.391909177,0.462477547,0.353840259,0.386207599,0.369085915,0.386207599,0.418679471,0.364325012,0.40900097,0.403305379,0.40615484,0.364325012,0.369085915,0.443712716,0.403305379,0.386207599,0.424939591,0.40900097,0.468731122,0.386207599,0.431198423,0.40900097,0.462477547,0.479152587,0.479152587,0.465256976,0.39760837,0.414693323,0.424939591,0.40615484,0.363371976,0.374796616,0.424939591,0.499992385,0.403305379,0.420384212,0.506938589,0.387354545,0.443712716,0.431198423,0.387354545,0.465256976,0.387354545,0.387354545,0.431198423,0.364325012,0.458308137,0.418679471,0.430502873,0.40900097,0.353840259,0.431198423,0.443712716,0.507806242,0.424939591,0.472205096,0.406153815,0.406153815,0.449968399,0.380503391,0.431757661,0.420384212,0.472205096,0.390484327,0.462477547,0.479152587,0.391909177,0.539060427,0.431198423,0.418679471,0.380028227,0.437456093,0.395709257,0.424939591,0.364325012,0.465256976,0.437456093,0.369562304,0.486099603,0.431757661,0.364325012,0.387354545,0.348592104,0.387354545,0.359084441,0.414693323,0.374796616,0.391909177,0.418679471,0.443107049,0.451358453,0.479152588,0.391909177,0.391909177,0.424939591,0.374796616,0.506938589,14,16
psi(Int),0.478278329,0.478281532,0.521785434,0.478288871,0.478272537,0.521785434,0.478275074,0.434784292,0.478288871,0.478278329,0.478272261,0.521791536,0.478275074,0.478272261,0.478275074,0.434784693,0.521807045,0.434922778,0.521799188,0.521815949,0.521780067,0.521799188,0.434810695,0.478289687,0.391305934,0.521815949,0.521807045,0.478273217,0.478281532,0.478274595,0.478289687,0.478289687,0.478281532,0.521785434,0.521815949,0.521785434,0.434793782,0.521767435,0.434922778,0.521807045,0.434810695,0.478279314,0.478272261,0.521780067,0.478314769,0.521850244,0.43479766,0.521771546,0.478275074,0.521771546,0.478275074,0.43488574,0.521791536,0.434853296,0.478275074,0.478275074,0.478294728,0.521826023,0.43479766,0.521785434,0.43479766,0.43479766,0.521780067,0.478288871,0.478288871,0.434922778,0.478278329,0.434853296,0.521785434,0.521837403,0.478281532,0.521799188,0.434853296,0.478274595,0.521807045,0.478294728,0.478273217,0.521771546,0.521771546,0.478281532,0.521771546,0.478278329,0.521815949,0.521771546,0.521837403,0.521850244,0.43488574,0.478300516,0.478278329,0.434793782,0.478278329,0.521943095,0.478300516,0.521780067,0.434793782,0.478288871,0.478275074,0.478275074,0.434922778,0.478278329,14,20
p(Int),0.395438922,0.390890244,0.374968127,0.386341023,0.4136221,0.374968127,0.399984201,0.459998097,0.386341023,0.395438922,0.409076854,0.370797174,0.399984201,0.409076854,0.399984201,0.454998027,0.36245602,0.420003419,0.366627653,0.358283773,0.379138721,0.366627653,0.435008702,0.381792339,0.455553208,0.358283773,0.36245602,0.404530826,0.390890244,0.418166247,0.381792339,0.381792339,0.390890244,0.374968127,0.358283773,0.374968127,0.409989163,0.391649051,0.420003419,0.36245602,0.435008702,0.422708764,0.409076854,0.379138721,0.363591905,0.345762685,0.440003128,0.383308736,0.399984201,0.383308736,0.399984201,0.42500299,0.370797174,0.430002379,0.399984201,0.399984201,0.377242923,0.35411085,0.440003128,0.374968127,0.440003128,0.440003128,0.379138721,0.386341023,0.386341023,0.420003419,0.395438922,0.430002379,0.374968127,0.349937179,0.390890244,0.366627653,0.430002379,0.418166247,0.36245602,0.377242923,0.404530826,0.383308736,0.383308736,0.390890244,0.383308736,0.395438922,0.358283773,0.383308736,0.349937179,0.345762685,0.42500299,0.372693093,0.395438922,0.409989165,0.395438922,0.324874652,0.372693093,0.379138721,0.409989165,0.386341023,0.399984201,0.399984201,0.420003419,0.395438922,14,20
psi(Int),0.276746625,0.364648369,0.411744447,0.394630135,0.394630135,0.359643971,0.419019265,0.486228802,0.333487816,0.324117093,0.371547281,0.324117092,0.466522126,0.359643971,0.419019265,0.35600861,0.37154728,0.406280024,0.506184285,0.364648369,0.443382089,0.371547281,0.324117094,0.26700635,0.276746625,0.37154728,0.317670467,0.359643971,0.419019265,0.381133628,0.359643971,0.313199588,0.285846027,0.313199588,0.219317933,0.428756624,0.317670465,0.364648369,0.411744447,0.347366998,0.414118515,0.221148956,0.310101454,0.411744448,0.364648369,0.313199588,0.313199588,0.285846027,0.453066143,0.364648369,0.371547281,0.313199588,0.428756624,0.37154728,0.261075176,0.310101454,0.371547281,0.276746621,0.306540313,0.324117093,0.37154728,0.324117092,0.310101454,0.394630135,0.364648369,0.419019258,0.381133628,0.394630135,0.441991849,0.307974401,0.359643971,0.371547279,0.394630129,0.356008619,0.419019265,0.414118512,0.26700635,0.26700635,0.381133628,0.317670465,0.353379546,0.506773471,0.324117093,0.371547281,0.37154728,0.313199588,0.381133628,0.347366998,0.364648369,0.359643971,0.402166006,0.514047225,0.26700635,0.313199588,0.317670465,0.428756624,0.441991849,0.381133628,0.307974401,0.381133628,14,4
p(Int),0.51059108,0.536550253,0.52797638,0.413155168,0.413155168,0.574239985,0.492869324,0.335267005,0.456308316,0.503038787,0.497332662,0.503038786,0.489281816,0.574239985,0.492869324,0.610634925,0.497332668,0.561830972,0.5153648,0.536550253,0.318713191,0.497332662,0.503038787,0.610635136,0.51059108,0.497332668,0.547463663,0.574239985,0.492869324,0.456313931,0.574239985,0.589984154,0.456311622,0.589984154,0.693850798,0.456333801,0.547463663,0.536550253,0.52797638,0.406797188,0.367464705,0.638955419,0.630929396,0.527976379,0.536550253,0.589984154,0.589984154,0.456311622,0.551795596,0.536550253,0.497332662,0.589984154,0.456333801,0.497332668,0.832679368,0.630929396,0.497332662,0.510591081,0.709174059,0.503038787,0.497332668,0.503038786,0.630929396,0.413155168,0.536550253,0.492869321,0.456313931,0.413155168,0.418066848,0.670580599,0.574239985,0.49733267,0.413155166,0.610634904,0.492869324,0.367464706,0.610635136,0.610635136,0.456313931,0.547463663,0.645936831,0.386074231,0.503038787,0.497332662,0.497332668,0.589984154,0.456313931,0.406797188,0.536550253,0.574239985,0.594605272,0.486336641,0.610635136,0.589984154,0.547463663,0.456333801,0.418066848,0.456313931,0.670580599,0.456313931,14,4
psi(Int),0.489277441,0.396007859,0.393784044,0.392561952,0.349642279,0.437991285,0.34829869,0.393784044,0.394385315,0.34829869,0.304722765,0.446571027,0.438674636,0.440460792,0.441616539,0.349642277,0.349234933,0.395117523,0.437991288,0.437991288,0.487575961,0.348179485,0.349234928,0.483011541,0.34801612,0.348656494,0.437419334,0.441616539,0.349642279,0.348468949,0.392561949,0.348468949,0.348656494,0.438674636,0.442991292,0.441616539,0.437419334,0.349642279,0.394385316,0.392299794,0.437991288,0.438674636,0.439489751,0.438674637,0.348656494,0.399990688,0.396007859,0.392889298,0.493531356,0.348468949,0.350793618,0.392561948,0.396007859,0.441616539,0.34829869,0.350154098,0.394385316,0.392561952,0.392889299,0.438674637,0.348656494,0.348468949,0.493531356,0.392889305,0.34829869,0.392561952,0.350793618,0.348468949,0.304837464,0.440460792,0.392561948,0.260946796,0.392889305,0.30501987,0.439489751,0.437991288,0.392561948,0.304521574,0.440460791,0.392082233,0.482253234,0.392889298,0.304592866,0.348468949,0.396007859,0.484946142,0.393784044,0.493531356,0.393784044,0.454886328,0.444626398,0.349234929,0.437991288,0.305262397,0.484946142,0.489277441,0.393293976,0.440460792,0.442991292,0.392889305,14,8
p(Int),0.377666825,0.425442298,0.469248665,0.512242666,0.481858652,0.459111793,0.561733057,0.469248665,0.454752947,0.561733057,0.570784414,0.365100336,0.446007507,0.419521301,0.406117019,0.481858655,0.497982939,0.44015543,0.459111774,0.459111774,0.390111102,0.577540009,0.49798294,0.438822878,0.609043619,0.52998468,0.472136709,0.406117019,0.481858652,0.545893722,0.512242663,0.545893722,0.52998468,0.446007513,0.392588268,0.406117019,0.472136709,0.481858652,0.454752969,0.526444252,0.459111771,0.446007513,0.432814232,0.446007505,0.52998468,0.380446999,0.425442298,0.497982938,0.352385031,0.545893722,0.449291636,0.512242662,0.425442298,0.406117019,0.561733057,0.465631846,0.454752969,0.512242666,0.497982937,0.446007505,0.52998468,0.545893722,0.352385031,0.497982934,0.561733057,0.512242666,0.449291636,0.545893722,0.552683086,0.419521301,0.512242662,0.645704423,0.497982934,0.534533849,0.432814234,0.459111774,0.512242662,0.606802368,0.419521307,0.540591863,0.450782464,0.497982938,0.588826195,0.545893722,0.4254423,0.414660668,0.469248665,0.352385031,0.469248665,0.322557872,0.378921189,0.49798294,0.459111774,0.516305507,0.414660668,0.377666825,0.483653168,0.419521301,0.392588268,0.497982934,14,8
psi(Int),0.391400597,0.435118724,0.523953344,0.435014908,0.478814215,0.523679001,0.435264664,0.478543203,0.434853428,0.479008845,0.434889082,0.304364086,0.391381128,0.522273531,0.435185549,0.434912523,0.522820079,0.435062398,0.434940624,0.479008845,0.435467795,0.391400597,0.435118733,0.435118726,0.479277953,0.435748083,0.43497422,0.435264661,0.480128792,0.34783895,0.47913368,0.478917005,0.435357976,0.347911153,0.478498806,0.478656368,0.479277953,0.435357982,0.434940628,0.435185549,0.479277953,0.435357977,0.522820079,0.347966539,0.435014908,0.39134231,0.478917005,0.479593325,0.435185549,0.391365261,0.479008845,0.435118724,0.43497422,0.434974228,0.434974228,0.523052896,0.436132313,0.391452861,0.43526466,0.43526466,0.435357975,0.434912523,0.435185519,0.434889046,0.43526466,0.478917005,0.435357977,0.479593325,0.479008845,0.479444836,0.39142431,0.47913368,0.435185524,0.478917005,0.523679001,0.391452861,0.434940624,0.523439461,0.435264664,0.478814215,0.478656368,0.435467795,0.435118733,0.479593325,0.43497422,0.435118726,0.479277953,0.435467795,0.479593325,0.478543203,0.478729166,0.435062398,0.434940628,0.435118724,0.391531005,0.479008845,0.391645725,0.479859266,0.435062398,0.435357976,16,12
p(Int),0.49987775,0.449652614,0.366540333,0.466418115,0.431324697,0.373656757,0.432853418,0.461848564,0.516582513,0.416008771,0.499877553,0.559493814,0.509159859,0.43705179,0.44125775,0.491519783,0.40195285,0.458039041,0.483157724,0.416008771,0.41601106,0.49987775,0.449652602,0.449652611,0.400632072,0.399113742,0.47479074,0.432853411,0.369746265,0.572895679,0.40832864,0.423673826,0.424438309,0.499877533,0.469463404,0.446600842,0.400632072,0.424438333,0.483157723,0.44125775,0.400632072,0.424438314,0.40195285,0.478974798,0.466418115,0.5369849,0.423673826,0.385263954,0.44125775,0.51843788,0.416008771,0.449652614,0.47479074,0.474790739,0.474790739,0.394921406,0.382147018,0.481298856,0.43285341,0.43285341,0.424438309,0.491519786,0.441257746,0.499877569,0.43285341,0.423673826,0.424438314,0.385263954,0.416008771,0.392918881,0.490590591,0.40832864,0.441257747,0.423673826,0.373656757,0.481298856,0.483157724,0.380757712,0.432853418,0.431324697,0.446600842,0.41601106,0.449652602,0.385263954,0.47479074,0.449652611,0.400632072,0.41601106,0.385263954,0.461848564,0.438966381,0.458039041,0.483157723,0.449652614,0.462694919,0.416008771,0.444057017,0.377491215,0.458039041,0.424438309,16,12
psi(Int),0.478335284,0.522024393,0.478343697,0.478343697,0.521956761,0.478330845,0.478330845,0.478355182,0.478335284,0.478386394,0.434800116,0.522024393,0.434867636,0.478386394,0.478429374,0.478343697,0.522065151,0.478355182,0.478332406,0.522163485,0.434803699,0.434843896,0.478343697,0.52198844,0.478343697,0.522288873,0.478369549,0.478386394,0.434834432,0.478456052,0.478406282,0.52198844,0.434792447,0.522024393,0.478366337,0.434794562,0.478335284,0.478344246,0.478335284,0.478335284,0.478355182,0.521956761,0.478355182,0.478355182,0.522065151,0.521904353,0.478343697,0.478343697,0.478366337,0.478386394,0.434803699,0.434813143,0.478355182,0.522024393,0.478486775,0.478386394,0.478386394,0.478355182,0.478386394,0.434797091,0.478335284,0.478429374,0.4348192,0.434826251,0.434834432,0.478355182,0.434808001,0.478366337,0.478335284,0.391312393,0.478344246,0.521819545,0.434834432,0.434813143,0.434843896,0.434808001,0.521928876,0.478406282,0.391310297,0.52186386,0.478355182,0.434843896,0.478332406,0.522024393,0.478386394,0.522024393,0.522024393,0.521904353,0.5221113,0.478343697,0.478406282,0.478289543,0.52183254,0.478355182,0.478335284,0.478332406,0.521882799,0.521904353,0.521928876,0.478386394,16,16
p(Int),0.426072633,0.374796616,0.420384212,0.420384212,0.385257387,0.431757661,0.431757661,0.414693323,0.426072633,0.403305379,0.468731122,0.374796616,0.412417933,0.403305379,0.391909177,0.420384212,0.369562304,0.414693323,0.437437252,0.359084441,0.462477547,0.424939591,0.420384212,0.380028227,0.420384212,0.348592104,0.46019651,0.403305379,0.431198423,0.386207599,0.39760837,0.380028227,0.487488952,0.374796616,0.40900097,0.48123676,0.426072633,0.443107049,0.426072633,0.426072633,0.414693323,0.385257387,0.414693323,0.414693323,0.369562304,0.395709257,0.420384212,0.420384212,0.40900097,0.403305379,0.462477547,0.449968399,0.414693323,0.374796616,0.380503391,0.403305379,0.403305379,0.414693323,0.403305379,0.474984176,0.426072633,0.391909177,0.443712716,0.437456093,0.431198423,0.414693323,0.456223332,0.40900097,0.426072633,0.493045827,0.443107049,0.421809483,0.431198423,0.449968399,0.424939591,0.456223332,0.390484327,0.39760837,0.499992381,0.406153815,0.414693323,0.424939591,0.437437252,0.374796616,0.403305379,0.374796616,0.374796616,0.395709257,0.364325012,0.420384212,0.39760837,0.454517547,0.416592286,0.414693323,0.426072633,0.437437252,0.400932364,0.395709257,0.390484327,0.403305379,16,16
psi(Int),0.521780067,0.434783649,0.478279314,0.478279314,0.478273217,0.521780067,0.521758152,0.478272537,0.478303116,0.478275074,0.521771546,0.478303116,0.478274595,0.521771163,0.521771546,0.478272261,0.478273217,0.478278329,0.521791536,0.521771546,0.434853296,0.521771163,0.521767435,0.478273217,0.521785434,0.521785434,0.478273217,0.478279314,0.521771163,0.521767435,0.434784693,0.521785434,0.478274595,0.478279314,0.478275074,0.478279314,0.434790002,0.521771163,0.478272261,0.47828809,0.521771546,0.521764755,0.521771546,0.521807045,0.521771163,0.478274595,0.478275074,0.521799188,0.521771163,0.478279314,0.434786177,0.521771546,0.521771546,0.521761479,0.478278329,0.521799188,0.521771546,0.434853296,0.521785434,0.521767435,0.434784693,0.478273217,0.47828809,0.521780067,0.478274595,0.478274595,0.521767435,0.521780067,0.478272537,0.521771546,0.478273217,0.521771163,0.521764755,0.521785434,0.478288871,0.478274595,0.478303116,0.478275074,0.434786177,0.521791536,0.478281532,0.478281532,0.434784693,0.521771163,0.478303116,0.521771546,0.47828809,0.478279314,0.521785434,0.478272261,0.521771546,0.434784693,0.43479766,0.478272537,0.478327832,0.521771163,0.478278329,0.478303116,0.521780067,0.521767435,16,20
p(Int),0.379138721,0.474998802,0.422708764,0.422708764,0.404530826,0.379138721,0.404151461,0.4136221,0.43178489,0.399984201,0.383308736,0.43178489,0.418166247,0.387479102,0.383308736,0.409076854,0.404530826,0.395438922,0.370797174,0.383308736,0.430002379,0.387479102,0.391649051,0.404530826,0.374968127,0.374968127,0.404530826,0.422708764,0.387479102,0.391649051,0.454998027,0.374968127,0.418166247,0.422708764,0.399984201,0.422708764,0.44499994,0.387479102,0.409076854,0.427248782,0.383308736,0.395815738,0.383308736,0.36245602,0.387479102,0.418166247,0.399984201,0.366627653,0.387479102,0.422708764,0.449998462,0.383308736,0.383308736,0.399983829,0.395438922,0.366627653,0.383308736,0.430002379,0.374968127,0.391649051,0.454998027,0.404530826,0.427248782,0.379138721,0.418166247,0.418166247,0.391649051,0.379138721,0.4136221,0.383308736,0.404530826,0.387479102,0.395815738,0.374968127,0.386341023,0.418166247,0.43178489,0.399984201,0.449998462,0.370797174,0.390890244,0.390890244,0.454998027,0.387479102,0.43178489,0.383308736,0.427248782,0.422708764,0.374968127,0.409076854,0.383308736,0.454998027,0.440003128,0.4136221,0.436314821,0.387479102,0.395438922,0.43178489,0.379138721,0.391649051,16,20
psi(Int),0.402166006,0.313199588,0.356008619,0.402166006,0.364648369,0.364648369,0.406280024,0.364648369,0.414118515,0.313199588,0.458933744,0.381133628,0.333487816,0.35600861,0.428756624,0.333487816,0.441991849,0.317670465,0.419019258,0.419019265,0.489426927,0.381133628,0.381133628,0.406280024,0.364648369,0.317670467,0.307974401,0.324117092,0.307974401,0.359643971,0.381133628,0.26700635,0.324117093,0.350170961,0.36464836,0.317670465,0.419019265,0.35600861,0.364648369,0.489426927,0.364648369,0.411744447,0.419019265,0.359643971,0.359643971,0.37154728,0.26700635,0.414118515,0.26700635,0.419019265,0.353379546,0.359643971,0.317670465,0.419019258,0.270853442,0.356008619,0.317670467,0.411744447,0.364648369,0.37154728,0.453066143,0.262921017,0.359643971,0.359643971,0.406280024,0.285846027,0.419019258,0.466522126,0.229462651,0.428756624,0.371547281,0.310101454,0.270853437,0.414118524,0.411744447,0.411744447,0.428756624,0.313199588,0.353379545,0.353379546,0.270853442,0.428756624,0.364648369,0.428756624,0.317670457,0.453066143,0.371547281,0.411744448,0.317670465,0.313199588,0.351496985,0.371547281,0.428756624,0.419019265,0.419019258,0.313199588,0.402166006,0.466522126,0.356008619,0.333487816,16,4
p(Int),0.594605272,0.589984154,0.610634903,0.594605272,0.536550253,0.536550253,0.561830972,0.536550253,0.367464705,0.589984154,0.521059834,0.456313931,0.456308316,0.610634925,0.456333801,0.456308316,0.418066848,0.547463663,0.492869321,0.492869324,0.421975658,0.456313931,0.456313931,0.561830972,0.536550253,0.547463663,0.670580599,0.503038786,0.670580599,0.574239985,0.456313931,0.610635136,0.503038787,0.713936888,0.536550252,0.547463663,0.492869324,0.610634925,0.536550253,0.421975658,0.536550253,0.52797638,0.492869324,0.574239985,0.574239985,0.497332668,0.610635136,0.367464705,0.610635136,0.492869324,0.645936831,0.574239985,0.547463663,0.492869321,0.561831157,0.610634904,0.547463663,0.52797638,0.536550253,0.497332668,0.551795596,0.702807336,0.574239985,0.574239985,0.561830972,0.456311622,0.492869321,0.489281816,0.521059899,0.456333801,0.497332662,0.630929396,0.561831143,0.367464704,0.52797638,0.527976379,0.456333801,0.589984154,0.645936832,0.645936831,0.561831157,0.456333801,0.536550253,0.456333801,0.547463664,0.551795597,0.497332662,0.527976379,0.547463663,0.589984154,0.680319794,0.497332662,0.456333801,0.492869324,0.492869321,0.589984154,0.594605272,0.489281816,0.610634903,0.456308316,16,4
psi(Int),0.442991292,0.392299794,0.349234933,0.396007859,0.435713052,0.436543673,0.392299794,0.392082231,0.392561949,0.391910262,0.438674636,0.442991292,0.393293976,0.392082233,0.436941374,0.391910258,0.436543671,0.393293976,0.441616539,0.482253233,0.436941375,0.438674636,0.526560939,0.393784044,0.393784044,0.436213963,0.484946142,0.440460792,0.396007859,0.348179485,0.437991288,0.483901261,0.392561949,0.436543673,0.393784044,0.52945025,0.4798646,0.392561949,0.435713054,0.437991288,0.349234933,0.396007859,0.43654367,0.437991288,0.435375204,0.533913585,0.393784044,0.348656494,0.436941375,0.437419332,0.441616539,0.393293976,0.304592866,0.395117523,0.437991288,0.348911639,0.392082232,0.437991288,0.482253228,0.481058553,0.392561949,0.481607533,0.348656494,0.348086728,0.393784044,0.34829869,0.438674636,0.436941375,0.438674637,0.439489749,0.438674636,0.438674637,0.435527281,0.34829869,0.444626398,0.392299794,0.489277441,0.437419332,0.393293976,0.436213963,0.483011541,0.348468949,0.533913585,0.486162036,0.392889305,0.391910258,0.350154098,0.391910259,0.394385316,0.437991288,0.393293976,0.348656494,0.348086728,0.347962196,0.350793618,0.392561948,0.435375204,0.480198075,0.436941375,0.348656494,16,8
p(Int),0.392588268,0.526444252,0.497982939,0.4254423,0.536352149,0.497982936,0.526444252,0.540591863,0.512242663,0.554696576,0.446007507,0.392588268,0.483653168,0.540591863,0.485091194,0.554696585,0.497982938,0.483653168,0.40611702,0.450782469,0.485091194,0.446007513,0.443815074,0.469248665,0.469248665,0.510820197,0.414660668,0.419521301,0.425442298,0.577540009,0.459111774,0.426785141,0.512242663,0.497982936,0.469248665,0.410598188,0.509654618,0.512242663,0.536352148,0.459111774,0.497982939,0.425442298,0.497982939,0.459111774,0.561734364,0.376628327,0.469248665,0.52998468,0.485091194,0.472136711,0.406117019,0.483653168,0.588826195,0.440155436,0.45911177,0.514020729,0.540591863,0.459111774,0.450782488,0.474497059,0.512242663,0.462671514,0.52998468,0.593306946,0.469248665,0.561733057,0.446007513,0.485091194,0.446007505,0.432814246,0.446007513,0.446007505,0.549059593,0.561733057,0.378921189,0.526444252,0.377666825,0.472136711,0.483653168,0.510820197,0.438822881,0.545893722,0.376628327,0.402443548,0.497982934,0.554696585,0.465631846,0.554696583,0.454752969,0.459111774,0.483653168,0.52998468,0.593306946,0.624753991,0.449291636,0.512242662,0.561734364,0.497982915,0.485091194,0.52998468,16,8
psi(Int),0.478729166,0.391381128,0.434940608,0.434974228,0.478460917,0.435264664,0.391400597,0.47842865,0.479859266,0.523231573,0.434974228,0.434912523,0.522688625,0.435014908,0.478917005,0.435062399,0.39133413,0.391365261,0.39134231,0.434912523,0.434869589,0.4785952,0.478814215,0.391582967,0.435014908,0.43497422,0.478543203,0.435014908,0.479277953,0.523052896,0.435118733,0.43497422,0.434940628,0.39134231,0.478729166,0.479008845,0.391365261,0.391352523,0.478656368,0.478729166,0.4785952,0.39134231,0.391452841,0.435264664,0.391645725,0.478656368,0.434940628,0.434889082,0.479008845,0.435185518,0.478656368,0.391381128,0.4785952,0.391322399,0.435062399,0.478814215,0.4785952,0.522462465,0.478729166,0.434912523,0.4785952,0.478460917,0.434912523,0.391365261,0.434940608,0.478656368,0.522474798,0.522462465,0.39134231,0.479277953,0.434889082,0.522820079,0.4785952,0.478814215,0.478498806,0.39134231,0.435062399,0.434912523,0.478729166,0.435185519,0.479008845,0.478814215,0.478656368,0.478917005,0.43497422,0.522820079,0.434912523,0.478814215,0.435014908,0.347833144,0.434940628,0.479008845,0.478814215,0.43497422,0.478917005,0.478498806,0.434889046,0.39133413,0.435118733,0.435014908,18,12
p(Int),0.438966381,0.509159859,0.483157726,0.474790739,0.477073173,0.432853418,0.49987775,0.484678452,0.377491215,0.387845203,0.474790739,0.491519786,0.408977936,0.466418115,0.423673826,0.458039041,0.546254692,0.51843788,0.5369849,0.491519783,0.508231647,0.454227976,0.431324697,0.453380854,0.466418115,0.47479074,0.461848553,0.466418115,0.400632072,0.394921406,0.449652602,0.47479074,0.483157724,0.5369849,0.438966381,0.416008771,0.51843788,0.527712794,0.446600842,0.438966381,0.454227976,0.5369849,0.481298824,0.432853418,0.444057017,0.446600842,0.483157723,0.499877553,0.416008771,0.441257746,0.446600842,0.509159859,0.454227976,0.564788741,0.458039041,0.431324697,0.454227976,0.423004917,0.438966381,0.491519783,0.454227976,0.477073176,0.491519783,0.51843788,0.483157726,0.446600842,0.416008325,0.423004917,0.5369849,0.400632072,0.499877553,0.40195285,0.454227976,0.431324697,0.469463408,0.5369849,0.458039041,0.491519783,0.438966381,0.441257746,0.416008771,0.431324697,0.446600842,0.423673826,0.47479074,0.40195285,0.491519786,0.431324697,0.466418115,0.593737942,0.483157723,0.416008771,0.431324697,0.47479074,0.423673826,0.469463423,0.499877569,0.546254692,0.449652602,0.466418115,18,12
