X,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,duration,visits
psi(Int),-0.251854814,-0.253408846,-0.440399735,-0.440082467,-0.260402921,-0.081672069,-0.627829513,-0.627368318,-0.080606552,-0.257716135,-0.628233687,-0.076746345,0.098568783,-0.439701397,-0.627829513,-0.441209358,-0.440399735,-0.43634706,-0.079526719,-0.256873959,-0.082267022,-0.628317635,-0.438698299,-0.260402921,-0.826415993,-0.076746345,0.092277005,-0.441510408,-0.438698299,-0.440399735,-0.25957659,-0.259051852,-0.260402938,-0.254744262,-0.25957659,-0.260402921,-0.439701397,-0.438698299,-0.437270073,-0.260402921,-0.083513787,-0.438046438,-0.256873959,-0.260023321,-0.25957659,-0.254744262,-0.626667183,-0.826063503,-0.259051852,-0.254744262,-0.082267022,-0.257716135,-0.256873959,-0.255890743,-0.082267022,-0.438046438,-0.250047802,-0.438046438,-0.259051852,-0.628378502,0.104413668,-0.258436529,-0.441209358,-0.083513787,-0.439244569,-0.257716135,-0.439701397,0.104413668,-0.078064609,-0.255890743,-0.627829513,-0.627989558,-0.435251467,-0.258436534,-0.439244569,-0.259051858,-0.258436529,-0.440399735,-0.440399735,-0.254744262,-0.25957659,-0.256873959,0.098568783,-0.440082467,-0.260023315,-0.439244569,-0.078064609,-0.437270073,-0.440399735,-0.075204785,-0.256873959,-0.438698299,-0.081672069,-0.439701397,-0.440881249,-0.628378502,-0.073416866,-0.260023315,-0.257716135,-0.627368318,12,12
p(Int),-0.628142517,-0.590467361,-0.224712771,-0.262611227,-0.270218649,-0.467264288,-0.126119248,-0.210555841,-0.500210443,-0.444622569,-0.000489866,-0.600712319,-0.609149206,-0.300750965,-0.126119248,-0.074839616,-0.224712771,-0.49649152,-0.533305493,-0.480445135,-0.435059241,0.041284154,-0.377909101,-0.270218649,0.047252754,-0.600712319,-0.426671584,0.036643538,-0.377909101,-0.224712771,-0.339170199,-0.37401959,-0.270218682,-0.553324501,-0.339170199,-0.270218649,-0.300750965,-0.377909101,-0.456521664,-0.270218649,-0.370879005,-0.417010834,-0.480445135,-0.304579749,-0.339170199,-0.553324501,-0.295969543,-0.096128875,-0.37401959,-0.553324501,-0.435059241,-0.444622569,-0.480445135,-0.516665336,-0.435059241,-0.417010834,-0.666402979,-0.417010834,-0.37401959,0.083075814,-0.705311049,-0.409159217,-0.074839616,-0.370879005,-0.339170181,-0.444622569,-0.300750965,-0.705311049,-0.566818454,-0.516665336,-0.126119248,-0.08415043,-0.536974537,-0.409159321,-0.339170181,-0.374019661,-0.409159217,-0.224712771,-0.224712771,-0.553324501,-0.339170199,-0.480445135,-0.609149206,-0.262611227,-0.304579729,-0.339170181,-0.566818454,-0.456521664,-0.224712771,-0.635066568,-0.480445135,-0.377909101,-0.467264288,-0.300750965,-0.149498139,0.083075814,-0.669918463,-0.304579729,-0.444622569,-0.210555841,12,12
psi(Int),-0.441632295,-0.441589837,-0.441083279,0.092265341,-0.262018277,-0.261804209,-0.085403866,-0.441538392,-0.085403866,-0.628532128,-0.441589836,-0.261595701,-0.261886879,-0.085802213,0.088502922,-0.261804209,-0.261886879,-0.441742517,-0.084568894,-0.086229184,-0.085964567,-0.085802213,-0.260951693,-0.084202516,-0.086428633,-0.441208306,-0.441722151,-0.441632295,-0.085802213,-0.085403866,-0.261957673,-0.441697226,-0.441538392,-0.086106062,-0.262018277,-0.628559874,-0.261595701,-0.261886879,-0.085802213,-0.628585255,-0.260951693,-0.262070223,-0.261957673,-0.085168178,-0.086106062,-0.084568894,-0.085403866,-0.262114876,-0.085168178,-0.260762035,-0.262153388,-0.262070223,-0.441773288,-0.441697229,-0.261707825,-0.086336092,0.088948265,-0.085168178,-0.441667581,-0.085168178,-0.085168178,-0.261707825,-0.441313688,-0.628511179,0.089514588,-0.085616201,0.090230734,-0.262018277,-0.262070223,-0.261465568,-0.084878333,-0.259895723,-0.441313688,-0.085403866,-0.261465568,-0.260951693,-0.441313688,-0.084202516,-0.261707825,-0.084878333,-0.441722152,-0.441667581,-0.441667581,-0.085964567,0.088712074,-0.085403866,-0.085802213,-0.261465568,-0.628549074,-0.441742529,-0.441313688,-0.261804209,-0.262153388,-0.261886879,-0.086508335,-0.441632295,-0.441697229,-0.262070223,-0.085964567,-0.261804209,12,16
p(Int),-0.27979974,-0.308224621,-0.482039574,-0.792185503,-0.353978688,-0.432106879,-0.585560793,-0.336780899,-0.585560793,-0.156664124,-0.308224621,-0.484952282,-0.405923316,-0.536140247,-0.556641047,-0.432106879,-0.405923316,-0.167155567,-0.661184876,-0.463281716,-0.51169497,-0.536140247,-0.538511004,-0.686845515,-0.415440257,-0.452606436,-0.195183484,-0.27979974,-0.536140247,-0.585560793,-0.379884147,-0.223291933,-0.336780899,-0.487412138,-0.353978688,-0.093879592,-0.484952282,-0.405923316,-0.536140247,-3.05E-05,-0.538511004,-0.32819665,-0.379884147,-0.610559825,-0.487412138,-0.661184876,-0.585560793,-0.302528076,-0.610559825,-0.620576502,-0.276963289,-0.32819665,-0.111294354,-0.223291929,-0.458445979,-0.43929413,-0.602201183,-0.610559825,-0.251493283,-0.610559825,-0.610559825,-0.458445979,-0.423380153,-0.188169568,-0.64844708,-0.560758499,-0.695460657,-0.353978688,-0.32819665,-0.511638039,-0.6357773,-0.676560626,-0.423380153,-0.585560793,-0.511638039,-0.538511004,-0.423380153,-0.686845515,-0.458445979,-0.6357773,-0.195183487,-0.251493283,-0.251493283,-0.51169497,-0.579340142,-0.585560793,-0.536140247,-0.511638039,-0.125238366,-0.167155574,-0.423380153,-0.432106879,-0.276963289,-0.405923316,-0.391711421,-0.27979974,-0.223291929,-0.32819665,-0.51169497,-0.432106879,12,16
psi(Int),-0.086852493,-0.086795371,-0.26163345,-0.086720241,-0.086621541,-0.262217711,0.087514676,-0.086825887,-0.262239534,-0.262274452,-0.086760373,-0.086795371,-0.262287871,-0.262239534,-0.086621541,-0.086875686,-0.086760373,-0.26230955,0.087653453,-0.261793904,-0.086795371,-0.2622177,-0.262239529,-0.086875686,-0.086825887,-0.262239533,-0.441825029,-0.441817831,-0.086720241,-0.086899161,-0.086720241,-0.2622177,-0.086621541,-0.086825887,-0.62859203,0.087319236,0.087932883,-0.26163345,-0.262274453,-0.086561214,-0.441813141,0.087359608,-0.086561214,-0.441798432,-0.441808195,0.087736039,-0.262274453,-0.086875686,-0.262287871,-0.262287871,-0.441800129,-0.086720241,0.087653453,0.087736039,-0.086852493,-0.262309609,-0.262239534,-0.086492212,-0.086720241,-0.086674239,-0.086825887,-0.441813141,-0.441808195,-0.441825775,-0.086621541,-0.086954452,-0.086852493,-0.086895888,-0.086875686,-0.441813141,-0.086852493,0.087653453,-0.261793904,-0.262192341,-0.086674239,-0.441822218,-0.086941408,-0.441822218,-0.086795371,-0.086621541,-0.441813141,-0.262287885,-0.262299565,-0.086899161,-0.086492212,-0.086852493,-0.086795371,-0.262274446,-0.262318797,-0.086795371,-0.262258337,0.087579982,0.087932883,-0.086795371,-0.086875686,-0.086795371,-0.441808195,0.087579982,-0.086561214,-0.441803627,12,20
p(Int),-0.520680631,-0.559807919,-0.343317275,-0.599368593,-0.639404535,-0.510958213,-0.656228725,-0.540192605,-0.489662069,-0.447395776,-0.579531536,-0.559807919,-0.426414106,-0.489662069,-0.639404535,-0.501267181,-0.579531536,-0.38472637,-0.693596975,-0.322759357,-0.559807919,-0.510958223,-0.489662076,-0.501267181,-0.540192605,-0.489662071,-0.200682289,-0.2456893,-0.599368593,-0.462718902,-0.599368593,-0.510958223,-0.639404535,-0.540192605,-0.251332241,-0.582820856,-0.750588095,-0.343317275,-0.447395773,-0.659614703,-0.268283438,-0.601017897,-0.659614703,-0.359405845,-0.290946055,-0.712463699,-0.447395773,-0.501267181,-0.426414106,-0.426414104,-0.3365011,-0.599368593,-0.693596975,-0.712463699,-0.520680631,-0.384726354,-0.489662069,-0.679960916,-0.599368593,-0.619324416,-0.540192605,-0.268283438,-0.290946055,-0.155878308,-0.639404535,-0.405530939,-0.520680631,-0.481947575,-0.501267181,-0.268283438,-0.520680631,-0.693596975,-0.322759357,-0.532371086,-0.619324416,-0.223157675,-0.424506363,-0.223157675,-0.559807919,-0.639404535,-0.268283438,-0.426414053,-0.405526094,-0.462718902,-0.679960916,-0.520680631,-0.559807919,-0.447395791,-0.364010169,-0.559807919,-0.468476526,-0.674853632,-0.750588095,-0.559807919,-0.501267181,-0.559807919,-0.290946055,-0.674853632,-0.659614703,-0.313683232,12,20
psi(Int),-0.990296908,-0.764498147,-0.525584676,-0.427890683,-0.525584678,-0.692452087,-0.692452088,-0.525584669,-0.233082127,-0.233082127,-0.164635892,-0.764498157,-0.555245119,-0.427890657,-0.525584677,-0.734915003,-1.25898333,-1.009864599,-0.055098728,-0.525584676,0.09795731,-0.346965289,-0.346965333,-0.233082127,-0.734914996,-0.630633102,-0.764498157,-0.734914996,-0.960657234,-0.555245111,-0.960657234,-0.809606283,-0.227447125,-0.346965325,-0.356758582,-0.785203079,-0.427890678,-0.233082127,-0.525584676,-0.326800728,-0.538297254,-1.240980103,-0.734914995,-0.555245079,-0.555245079,-0.356758583,-0.427890657,-0.356758584,-1.009864598,-0.555245079,-0.692452088,-0.286925897,-0.227447125,-0.764498147,-0.576909746,-0.346965325,-0.630633102,-0.525584676,-0.484739331,-0.692452088,-0.799645035,-0.555245111,-0.576909746,-0.604216819,-0.692452088,-0.734915003,-0.785203079,-0.055098728,-0.960657251,-0.525584676,-0.427890683,-0.356758584,-0.346965334,-0.538297254,0.341502651,-0.990296881,-0.734914995,-0.785203079,-0.379365152,-0.525584669,-0.785203079,-0.555245119,-1.009864599,-0.040720689,-0.525584678,-0.734914996,-0.286925897,-1.009864598,-0.484739331,-0.286925897,-1.240980103,-1.240980103,-1.211347849,-0.990296881,-0.692452088,-0.538297254,-1.022658584,-0.576909746,-0.764498197,-0.555245111,12,4
p(Int),0.248596995,0.190428026,-0.010669428,-0.350937222,-0.010669421,-0.175213617,-0.175213617,-0.010669452,-0.330714239,-0.330714239,0.084289203,0.190428028,0.146462263,-0.350937212,-0.010669423,0.012155295,0.57083324,0.449982764,-0.684458202,-0.010669428,-0.894666403,-0.543108754,-0.543108745,-0.330714239,0.012155296,-0.377221599,0.190428028,0.012155296,0.042370659,0.146462264,0.042370659,0.71081219,-0.759691765,-0.543108747,0.112022518,0.363899871,-0.35093722,-0.330714239,-0.010669428,-0.02852465,-0.602027164,0.329401577,0.012155297,0.146462268,0.146462268,0.112022518,-0.350937212,0.11202252,0.449982764,0.146462268,-0.175213617,-0.175110894,-0.759691765,0.190428026,0.299171557,-0.543108747,-0.377221599,-0.010669428,-0.175190983,-0.175213617,0.536205999,0.146462264,0.299171557,0.601226374,-0.175213617,0.012155295,0.363899872,-0.684458202,0.042370663,-0.010669428,-0.350937222,0.11202252,-0.543108745,-0.602027164,-1.143223192,0.248597049,0.012155297,0.363899871,0.248596299,-0.010669452,0.363899871,0.146462263,0.449982764,-1.013371234,-0.010669421,0.012155296,-0.175110894,0.449982764,-0.175190983,-0.175110894,0.329401577,0.329401577,0.084289463,0.248597048,-0.175213617,-0.602027164,0.652137112,0.299171557,0.190428033,0.146462264,12,4
psi(Int),-0.62061198,-0.422127129,-0.612050016,-0.397468149,-0.615552598,-0.229030759,-0.222406671,-0.40550391,-0.615552598,-0.417609383,-0.43655584,-0.25358472,-0.229030759,-0.249318333,-0.615552598,-0.205182637,-0.612050016,-0.623826663,-0.615552598,-0.431433639,-0.626525928,-0.618361922,-0.397468149,-0.417609383,-0.42212713,-0.42212713,-0.249318344,-0.822362502,-0.618361922,-0.04970639,-0.417609383,-0.615552598,-0.01507017,-0.438568027,0.176017607,-0.4121449,-0.62240384,-0.42891556,-0.01507017,-0.234603986,-0.822362502,-0.422127129,-0.03508081,-0.623826663,-0.234603986,-0.425850937,-0.618361922,-0.618361922,-0.422127129,-0.243233139,-0.422127129,-0.417609383,-0.229030759,-0.42891556,-0.03508081,-0.361557135,-0.62240384,-0.822362502,-0.42891556,-0.425850938,-0.4121449,-0.42212713,-0.417609383,-0.618361922,-0.180946788,-0.612050016,-0.23929217,-0.822362502,-0.42891556,-0.618361922,-0.422127129,-0.234603986,-0.615552598,-0.229030759,-0.62705113,-0.234603986,-0.618361922,-0.62061198,-0.03508081,-0.612050016,-0.615552598,-0.375905938,-0.025876021,-0.234603985,-0.431433639,-0.422127129,-0.42891556,-0.607697253,-0.826108923,-0.62240384,-0.425850938,-0.623826656,-0.612050016,-0.620611979,-0.816412997,-0.615552598,-0.822362502,-0.229030759,-0.615552598,-0.425850938,12,8
p(Int),-0.072597258,-0.300471201,-0.270379777,-0.553296291,-0.203533186,-0.436445468,-0.494129743,-0.487651377,-0.203533186,-0.361492749,0.048980442,-0.059652908,-0.436445468,-0.163918953,-0.203533186,-0.614165934,-0.270379777,0.056097621,-0.203533186,-0.123160784,0.248198567,-0.137689736,-0.553296291,-0.361492751,-0.300471195,-0.300471195,-0.163918878,0.065245162,-0.137689736,-0.446845233,-0.361492749,-0.203533186,-0.665457704,0.16272558,-0.709317789,-0.423811848,-0.008068289,-0.181484614,-0.665457704,-0.380040952,0.065245162,-0.300471202,-0.55330088,0.056097621,-0.380040954,-0.240531254,-0.137689736,-0.137689736,-0.300471202,-0.270378217,-0.300471202,-0.361492751,-0.436445468,-0.181484614,-0.55330088,-0.764390805,-0.008068289,0.065245162,-0.181484614,-0.240531281,-0.423811848,-0.300471195,-0.361492751,-0.137689736,-0.742041562,-0.270379777,-0.324738804,0.065245162,-0.181484614,-0.137689736,-0.300471202,-0.380040954,-0.203533186,-0.436445468,0.312682974,-0.380040952,-0.137689736,-0.072597258,-0.55330088,-0.270379777,-0.203533186,-0.691280581,-0.608571919,-0.380040954,-0.123160784,-0.300471201,-0.181484614,-0.338471735,0.509769589,-0.008068289,-0.240531281,0.056097623,-0.270379777,-0.072597261,-0.156404255,-0.203533186,0.065245162,-0.436445468,-0.203533186,-0.240531281,12,8
psi(Int),-0.261721289,-0.260724782,-0.259576596,-0.258436533,-0.260996648,-0.441630624,-0.25957659,-0.081672069,-0.25957659,-0.260996648,-0.260724782,-0.441209358,-0.261419044,-0.258436534,-0.441061379,-0.085134721,-0.437270073,-0.081672069,-0.440399735,-0.079526719,-0.441428675,-0.260996648,-0.441209358,-0.256873959,-0.440663142,-0.082935692,-0.26099662,-0.441510408,0.093826616,-0.62823368,-0.260996648,-0.441209358,-0.441735116,-0.257716135,-0.628233687,-0.257716135,-0.261584561,-0.260023315,0.092277005,-0.081672069,-0.440881249,0.094786909,-0.260402921,-0.440881249,-0.254744262,-0.079526719,-0.260402921,0.10018892,-0.440399735,0.102024588,-0.080606552,-0.083513787,-0.082935692,0.10018892,0.095886777,-0.082935692,-0.440399735,-0.082935692,-0.441209358,-0.260402938,-0.439701397,-0.441510408,-0.440082467,-0.441577019,-0.079526719,-0.085671561,-0.082267022,-0.256873959,-0.260724782,-0.261584595,-0.628476622,-0.441428675,-0.441329127,0.094786909,-0.086057848,-0.257716135,-0.258436534,0.095886777,-0.260023315,-0.441061379,-0.440663142,-0.260724883,-0.260023315,-0.261721354,0.09714148,-0.260402921,-0.44132913,-0.261584561,-0.260402921,-0.258436533,-0.260724782,-0.258436533,-0.262076091,-0.441577019,-0.260402921,-0.260996648,-0.25957659,-0.44132913,-0.440399735,0.090816867,14,12
p(Int),-0.067394601,-0.236059105,-0.339170239,-0.409159304,-0.202074384,0.110964798,-0.339170199,-0.467264288,-0.339170199,-0.202074384,-0.236059105,-0.074839616,-0.13453007,-0.409159325,-0.112115167,-0.245358002,-0.456521664,-0.467264288,-0.224712771,-0.533305493,-0.000489002,-0.202074384,-0.074839616,-0.480445135,-0.187019791,-0.402832168,-0.202074422,0.036643538,-0.486333369,-0.000489868,-0.202074384,-0.074839616,0.223009832,-0.444622569,-0.000489866,-0.444622598,-0.100922618,-0.304579729,-0.426671584,-0.467264288,-0.149498139,-0.51656092,-0.270218649,-0.149498139,-0.553324501,-0.533305493,-0.270218649,-0.640742492,-0.224712771,-0.672753218,-0.500210443,-0.370879005,-0.402832168,-0.640742492,-0.547087767,-0.402832168,-0.224712771,-0.402832168,-0.074839616,-0.270218682,-0.300750965,0.036643538,-0.262611227,0.073784978,-0.533305493,-0.183602127,-0.435059241,-0.480445135,-0.236059105,-0.100922612,0.166866295,-0.000489002,-0.037642081,-0.51656092,-0.122298576,-0.444622569,-0.409159326,-0.547087767,-0.304579729,-0.112115167,-0.187019791,-0.236059118,-0.304579729,-0.067394592,-0.577941037,-0.270218649,-0.037642081,-0.100922618,-0.270218649,-0.409159304,-0.236059105,-0.409159304,0.066354386,0.073784978,-0.270218649,-0.202074384,-0.339170199,-0.037642081,-0.224712771,-0.36819214,14,12
psi(Int),-0.086679443,-0.262018277,0.088154616,-0.086336092,-0.262278443,0.088948265,-0.086229184,-0.085802213,-0.086229184,-0.262070223,0.088502922,-0.086588711,-0.086508335,-0.261957673,0.088502922,-0.085802213,-0.262215366,-0.086508335,-0.086229184,-0.262114876,-0.086588711,-0.262293023,-0.086229184,-0.262153388,-0.086588711,-0.262278443,-0.441784799,-0.441784799,-0.441759409,-0.086428633,-0.086633415,-0.262114876,-0.261957673,-0.085616201,0.088154616,-0.262114876,-0.628585255,-0.086508335,-0.086679443,-0.441810344,-0.261707825,-0.262215366,-0.262153388,-0.261707825,-0.441759388,-0.261707825,-0.261707825,-0.262153388,0.088502922,-0.441742529,-0.262070223,-0.441632295,-0.086588711,0.088948265,-0.262153388,-0.262215366,-0.628592377,-0.262114876,-0.441773288,0.087511247,0.087511247,-0.262240014,-0.086106062,-0.086730945,-0.086679443,-0.441773296,0.087771809,-0.262278443,-0.441784799,-0.086336092,-0.6286038,-0.262153388,-0.262070223,0.088010525,-0.262186675,0.087673527,-0.262114876,0.088502922,-0.441759409,-0.262186675,0.088317965,-0.441793909,-0.086730945,0.088502922,-0.261707825,0.08921462,-0.261707825,0.088712074,-0.086633415,0.088154616,-0.086336092,-0.262070223,-0.086677243,-0.441722152,-0.441784812,-0.086336092,-0.086336092,-0.262114876,0.088154616,-0.441810344,14,16
p(Int),-0.321196368,-0.353978688,-0.511693488,-0.43929413,-0.150372523,-0.602201183,-0.463281716,-0.536140247,-0.463281716,-0.32819665,-0.556641047,-0.368096848,-0.391711421,-0.379884147,-0.556641047,-0.536140247,-0.226107541,-0.391711421,-0.463281716,-0.302528076,-0.368096848,-0.125238953,-0.463281716,-0.276963289,-0.368096848,-0.150372523,-0.083438027,-0.083438027,-0.139196413,-0.415440257,-0.344596678,-0.302528076,-0.379884147,-0.560758499,-0.511693488,-0.302528076,-3.05E-05,-0.391711421,-0.321196368,0.027756138,-0.458445979,-0.226107541,-0.276963289,-0.458445979,-0.139196413,-0.458445979,-0.458445979,-0.276963289,-0.556641047,-0.167155574,-0.32819665,-0.27979974,-0.368096848,-0.602201183,-0.276963289,-0.226107541,0.031227505,-0.302528076,-0.111294354,-0.379888394,-0.379888394,-0.200798377,-0.487412138,-0.274683521,-0.321196368,-0.111294353,-0.445276831,-0.150372523,-0.083438027,-0.43929413,0.15656072,-0.276963289,-0.32819665,-0.48942842,-0.251492847,-0.423375705,-0.302528076,-0.556641047,-0.139196413,-0.251492847,-0.534094992,-0.055615919,-0.274683521,-0.556641047,-0.458445979,-0.625233532,-0.458445979,-0.579340142,-0.344596678,-0.511693488,-0.43929413,-0.32819665,-0.228561648,-0.195183487,-0.083438023,-0.43929413,-0.43929413,-0.302528076,-0.511693488,0.027756138,14,16
psi(Int),-0.086941408,-0.086928569,0.087196944,-0.086899161,-0.086964619,0.087196944,-0.086954452,-0.262357414,-0.086899161,-0.086941408,-0.086965726,0.087221399,-0.086954452,-0.086965726,-0.086954452,-0.262355784,0.087283553,-0.261793904,0.087252062,0.087319236,0.087175433,0.087252062,-0.262249977,-0.086895888,-0.441826093,0.087319236,0.087283553,-0.086961893,-0.086928569,-0.086956372,-0.086895888,-0.086895888,-0.086928569,0.087196944,0.087319236,0.087196944,-0.262318797,0.08712481,-0.261793904,0.087283553,-0.262249977,-0.086937458,-0.086965726,0.087175433,-0.086795371,0.087456676,-0.262303018,0.087141285,-0.086954452,0.087141285,-0.086954452,-0.261944612,0.087221399,-0.262076628,-0.086954452,-0.086954452,-0.086875686,0.087359608,-0.262303019,0.087196944,-0.262303019,-0.262303018,0.087175433,-0.086899161,-0.086899161,-0.261793904,-0.086941408,-0.262076628,0.087196944,0.087405216,-0.086928569,0.087252062,-0.262076628,-0.086956372,0.087283553,-0.086875686,-0.086961893,0.087141285,0.087141285,-0.086928569,0.087141285,-0.086941408,0.087319236,0.087141285,0.087405216,0.087456676,-0.261944612,-0.086852493,-0.086941408,-0.262318797,-0.086941408,0.087828794,-0.086852493,0.087175433,-0.262318797,-0.086899161,-0.086954452,-0.086954452,-0.261793904,-0.086941408,14,20
p(Int),-0.424506363,-0.44357166,-0.510961618,-0.462718902,-0.349011706,-0.510961618,-0.405530939,-0.160350312,-0.462718902,-0.424506363,-0.367782923,-0.52879845,-0.405530939,-0.367782923,-0.405530939,-0.180496333,-0.564720119,-0.322759357,-0.54671171,-0.582820856,-0.493205517,-0.54671171,-0.261444293,-0.481947575,-0.178257697,-0.582820856,-0.564720119,-0.386621682,-0.44357166,-0.330305685,-0.481947575,-0.481947575,-0.44357166,-0.510961618,-0.582820856,-0.510961618,-0.364010175,-0.440385775,-0.322759357,-0.564720119,-0.261444293,-0.311663439,-0.367782923,-0.493205517,-0.559807919,-0.637717493,-0.241149362,-0.475527752,-0.405530939,-0.475527752,-0.405530939,-0.302268638,-0.52879845,-0.281841445,-0.405530939,-0.405530939,-0.501267181,-0.601017897,-0.241149362,-0.510961618,-0.241149362,-0.241149362,-0.493205517,-0.462718902,-0.462718902,-0.322759357,-0.424506363,-0.281841445,-0.510961618,-0.619315356,-0.44357166,-0.54671171,-0.281841445,-0.330305685,-0.564720119,-0.501267181,-0.386621682,-0.475527752,-0.475527752,-0.44357166,-0.475527752,-0.424506363,-0.582820856,-0.475527752,-0.619315356,-0.637717493,-0.302268638,-0.520680631,-0.424506363,-0.364010169,-0.424506363,-0.731458953,-0.520680631,-0.493205517,-0.364010169,-0.462718902,-0.405530939,-0.405530939,-0.322759357,-0.424506363,14,20
psi(Int),-0.960657234,-0.555245079,-0.356758584,-0.427890657,-0.427890657,-0.576909746,-0.326800701,-0.055098728,-0.692452088,-0.734914996,-0.525584669,-0.734915003,-0.134112147,-0.576909746,-0.326800701,-0.59273044,-0.525584676,-0.379365152,0.024738401,-0.555245079,-0.227447125,-0.525584669,-0.734914995,-1.009864598,-0.960657234,-0.525584676,-0.764498147,-0.576909746,-0.326800701,-0.484739331,-0.576909746,-0.785203079,-0.915645291,-0.785203079,-1.269645559,-0.286925897,-0.764498157,-0.555245079,-0.356758584,-0.630633102,-0.346965325,-1.25898333,-0.799645035,-0.356758583,-0.555245079,-0.785203079,-0.785203079,-0.91564529,-0.188289748,-0.555245079,-0.525584669,-0.785203079,-0.286925897,-0.525584676,-1.040387793,-0.799645035,-0.525584669,-0.960657251,-0.816343833,-0.734914996,-0.525584676,-0.734915003,-0.799645035,-0.427890657,-0.555245079,-0.326800728,-0.484739331,-0.427890657,-0.233082127,-0.809606283,-0.576909746,-0.525584678,-0.427890683,-0.592730403,-0.326800701,-0.346965335,-1.009864599,-1.009864598,-0.484739331,-0.764498157,-0.604216819,0.027095541,-0.734914996,-0.525584669,-0.525584676,-0.785203079,-0.484739331,-0.630633102,-0.555245079,-0.576909746,-0.396448161,0.056203692,-1.009864598,-0.785203079,-0.764498157,-0.286925897,-0.233082127,-0.484739331,-0.809606283,-0.484739331,14,4
p(Int),0.042370659,0.146462268,0.11202252,-0.350937212,-0.350937212,0.299171557,-0.028524638,-0.684458202,-0.175213617,0.012155296,-0.010669452,0.012155295,-0.042879304,0.299171557,-0.028524638,0.449981875,-0.010669428,0.248596299,0.061478555,0.146462268,-0.759691765,-0.010669452,0.012155297,0.449982764,0.042370659,-0.010669428,0.190428026,0.299171557,-0.028524638,-0.175190983,0.299171557,0.363899871,-0.175200291,0.363899872,0.818184378,-0.175110894,0.190428028,0.146462268,0.11202252,-0.377221599,-0.543108747,0.57083324,0.536205999,0.112022518,0.146462268,0.363899871,0.363899871,-0.175200291,0.207928295,0.146462268,-0.010669452,0.363899871,-0.175110894,-0.010669428,1.604736734,0.536205999,-0.010669452,0.042370663,0.891376047,0.012155296,-0.010669428,0.012155295,0.536205999,-0.350937212,0.146462268,-0.02852465,-0.175190983,-0.350937212,-0.330714239,0.71081219,0.299171557,-0.010669421,-0.350937222,0.44998179,-0.028524638,-0.543108745,0.449982764,0.449982764,-0.175190983,0.190428028,0.601226374,-0.463844365,0.012155296,-0.010669452,-0.010669428,0.363899872,-0.175190983,-0.377221599,0.146462268,0.299171557,0.383036546,-0.054667048,0.449982764,0.363899871,0.190428028,-0.175110894,-0.330714239,-0.175190983,0.71081219,-0.175190983,14,4
psi(Int),-0.042896812,-0.422127129,-0.431433639,-0.436555826,-0.620611978,-0.249318344,-0.626525928,-0.431433639,-0.428915561,-0.626525928,-0.824908269,-0.214534958,-0.246542717,-0.23929217,-0.234603986,-0.620611988,-0.62240384,-0.425850938,-0.249318333,-0.249318333,-0.04970639,-0.62705113,-0.622403864,-0.067980003,-0.627771036,-0.624949982,-0.25164222,-0.234603986,-0.620611978,-0.625775929,-0.43655584,-0.625775929,-0.624949982,-0.24654272,-0.229030759,-0.234603986,-0.25164222,-0.62061198,-0.42891556,-0.437655349,-0.249318331,-0.24654272,-0.243233129,-0.246542716,-0.624949982,-0.40550391,-0.422127129,-0.435183262,-0.025876021,-0.625775929,-0.615552598,-0.436555843,-0.422127129,-0.234603985,-0.626525928,-0.618361922,-0.42891556,-0.436555826,-0.435183257,-0.246542716,-0.624949982,-0.625775929,-0.025876021,-0.435183233,-0.626525928,-0.436555826,-0.615552598,-0.625775929,-0.824366952,-0.23929217,-0.436555843,-1.041053374,-0.435183233,-0.823506335,-0.243233131,-0.249318333,-0.436555843,-0.825858055,-0.239292175,-0.438568027,-0.071016896,-0.435183262,-0.825521457,-0.625775929,-0.42212713,-0.060233638,-0.431433639,-0.025876021,-0.431433639,-0.180946788,-0.222406671,-0.62240386,-0.249318333,-0.822362502,-0.060233638,-0.042896812,-0.433487001,-0.23929217,-0.229030759,-0.435183233,14,8
