"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","duration","visits"
"psi(Int)",-0.259024887380526,-0.257150186694271,-0.259895722519234,-0.628416559078985,-0.26067240839623,-0.440553469266787,-0.628052379979458,-0.627926065333385,-0.440023567323129,-0.260762034940708,-0.440553469261589,-0.440310017163155,-0.260672408402083,-0.25848601898939,-0.078714408667275,-0.628312374624858,-0.628532127915234,-0.261707825358183,-0.441083278706228,-0.261957672883855,-0.258486012654854,-0.259895722492645,-0.440023567322989,-0.0827500983399858,-0.260346626186985,-0.259895722524465,-0.260672408402175,-0.441083278707454,-0.260762034942148,-0.441313688332277,-0.248080151262353,-0.441402297445033,-0.260672408398304,-0.26095169326083,-0.261595701431262,-0.441208305960207,-0.441476490673547,-0.258486018989786,-0.441208305957039,-0.25989572252695,-0.256327769927406,-0.258486018988566,-0.441208305960282,-0.258486018987104,-0.440023567323195,-0.44002356731922,-0.259895722363218,-0.44055346926695,-0.440935175882655,-0.628242132691092,-0.440023567321733,-0.441083278702048,-0.0796992873140827,-0.261465568167784,-0.440935175885855,-0.439291814530811,-0.0837831757521753,-0.44031001716477,-0.25786503196822,-0.441083278702886,-0.627588545648976,-0.260346626187152,-0.257865031969097,-0.628549073714327,-0.439686946644237,-0.440553469267021,-0.257865031975697,-0.0730442858423065,-0.259490976601777,-0.0775522210804456,-0.260762034939999,-0.260346626192356,-0.628312374624278,-0.440935175884136,-0.260346626198217,-0.627773182128586,-0.440760089569362,-0.440760089566672,-0.627588545651154,-0.258486018991672,-0.0821129651180946,0.0902307335559163,-0.257865031970458,-0.438285676220135,-0.440935175884673,-0.44108327870517,-0.259895722525871,-0.628312374632714,-0.259895722369119,-0.259895722519013,-0.440553469260945,-0.441476490675481,-0.259490976600908,-0.260951693254138,0.104732676598597,-0.260510701550266,-0.258486018989067,-0.43968694664877,-0.081370084953185,-0.260762034942558,8,16
"p(Int)",-0.733680525553745,-0.821950418283414,-0.676560626283483,-0.283346149390525,-0.56560232251022,-0.571757943674095,-0.44528120629108,-0.478348860593468,-0.632950028489354,-0.620576501735426,-0.571757943673896,-0.602201802947209,-0.56560232250992,-0.762735631177351,-0.902565749570506,-0.347526237987433,-0.156664123617174,-0.458445979376688,-0.482039573783956,-0.379884146676203,-0.76273564564975,-0.676560626341837,-0.632950028489415,-0.765362761772406,-0.592916800581998,-0.676560626283892,-0.565602322510001,-0.482039573785356,-0.620576501738424,-0.423380152870943,-1.04391147641362,-0.394343956888352,-0.565602322510219,-0.538511003786641,-0.484952282030573,-0.45260643565269,-0.365482546408839,-0.762735631178297,-0.452606435652505,-0.676560626269329,-0.852162197364067,-0.762735631177448,-0.452606435652707,-0.762735631177149,-0.632950028487782,-0.632950028489298,-0.676560626633362,-0.571757943673507,-0.511696824446194,-0.379892353327438,-0.632950028490717,-0.482039573783118,-0.874467645652693,-0.511638039135719,-0.511696824445825,-0.695455232216966,-0.712752463791042,-0.602201802945963,-0.792150599105605,-0.482039573783581,-0.545352958773653,-0.592916800581823,-0.792150599104706,-0.125238366156406,-0.664026107874147,-0.5717579436739,-0.792150599106463,-1.01956065472125,-0.704964244660844,-0.931130291364382,-0.620576501736223,-0.592916800581224,-0.347526237988553,-0.511696824447552,-0.592916800582168,-0.511697451712504,-0.541596485511148,-0.54159648551106,-0.545352958771784,-0.762735631178533,-0.792092146121342,-0.695460657465891,-0.792150599105093,-0.759483147476345,-0.511696824448349,-0.482039573784804,-0.676560626270003,-0.347526237987585,-0.676560626632798,-0.676560626283035,-0.571757943673861,-0.365482546408786,-0.704964244661342,-0.538511003786778,-1.05519388931547,-0.648406889993295,-0.762735631179025,-0.664026107873506,-0.819116523743799,-0.620576501734782,8,16
