sm_id,year,month,day,time,temp_c,,,,,,,,,,,,
7758,2014,6,9,7:50:35 PM,24.4,,,,,,,,,,,,
7758,2014,6,9,7:56:00 PM,24.7,,,,,,,,,,,,
7758,2014,6,9,8:01:00 PM,24.9,,,,,,,,,,,,
7758,2014,6,9,8:06:00 PM,24.9,,,,,,,,,,,,
7758,2014,6,9,8:11:00 PM,24.9,,,,,,,,,,,,
7758,2014,6,9,8:16:00 PM,24.9,,,,,,,,,,,,
7758,2014,6,9,8:21:00 PM,24.7,,,,,,,,,,,,
7758,2014,6,9,8:26:00 PM,24.6,,,,,,,,,,,,
7758,2014,6,9,8:31:00 PM,24.6,,,,,,,,,,,,
7758,2014,6,9,8:36:00 PM,24.2,,,,,,,,,,,,
7758,2014,6,9,8:41:00 PM,24.1,,,,,,,,,,,,
7758,2014,6,9,8:46:00 PM,23.9,,,,,,,,,,,,
7758,2014,6,9,8:51:00 PM,23.7,,,,,,,,,,,,
7758,2014,6,9,8:56:00 PM,23.6,,,,,,,,,,,,
7758,2014,6,9,9:01:00 PM,23.4,,,,,,,,,,,,
7758,2014,6,9,9:06:00 PM,23.2,,,,,,,,,,,,
7758,2014,6,9,9:11:00 PM,23.1,,,,,,,,,,,,
7758,2014,6,9,9:16:00 PM,22.9,,,,,,,,,,,,
7758,2014,6,9,9:21:00 PM,22.7,,,,,,,,,,,,
7758,2014,6,9,9:26:00 PM,22.6,,,,,,,,,,,,
7758,2014,6,9,9:31:00 PM,22.4,,,,,,,,,,,,
7758,2014,6,9,9:36:00 PM,22.2,,,,,,,,,,,,
7758,2014,6,9,9:41:00 PM,22.1,,,,,,,,,,,,
7758,2014,6,9,9:46:00 PM,21.9,,,,,,,,,,,,
7758,2014,6,9,9:51:00 PM,21.7,,,,,,,,,,,,
7758,2014,6,9,9:56:00 PM,21.7,,,,,,,,,,,,
7758,2014,6,9,10:01:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:06:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:11:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:16:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:21:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:26:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:31:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,9,10:36:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:41:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:46:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:51:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,10:56:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,11:01:00 PM,21.7,,,,,,,,,,,,
7758,2014,6,9,11:06:00 PM,21.7,,,,,,,,,,,,
7758,2014,6,9,11:11:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,11:16:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,11:21:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,11:26:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,9,11:31:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,9,11:36:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,9,11:41:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,9,11:46:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,9,11:51:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,9,11:56:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,10,12:01:00 AM,21.4,,,,,,,,,,,,
7758,2014,6,10,12:06:00 AM,21.2,,,,,,,,,,,,
7758,2014,6,10,12:11:00 AM,21.2,,,,,,,,,,,,
7758,2014,6,10,12:16:00 AM,21.2,,,,,,,,,,,,
7758,2014,6,10,12:21:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,12:26:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,12:31:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,12:36:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,12:41:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,12:46:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,12:51:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,12:56:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,1:01:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,1:06:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,1:11:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,1:16:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,1:21:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,1:26:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,1:31:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,1:36:00 AM,21.2,,,,,,,,,,,,
7758,2014,6,10,1:41:00 AM,21.4,,,,,,,,,,,,
7758,2014,6,10,1:46:00 AM,21.4,,,,,,,,,,,,
7758,2014,6,10,1:51:00 AM,21.6,,,,,,,,,,,,
7758,2014,6,10,1:56:00 AM,21.6,,,,,,,,,,,,
7758,2014,6,10,2:01:00 AM,21.6,,,,,,,,,,,,
7758,2014,6,10,2:06:00 AM,21.4,,,,,,,,,,,,
7758,2014,6,10,2:11:00 AM,21.4,,,,,,,,,,,,
7758,2014,6,10,2:16:00 AM,21.4,,,,,,,,,,,,
7758,2014,6,10,2:21:00 AM,21.2,,,,,,,,,,,,
7758,2014,6,10,2:26:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,2:31:00 AM,21.1,,,,,,,,,,,,
7758,2014,6,10,2:36:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,2:41:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,2:46:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,2:51:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,2:56:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:01:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:06:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:11:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:16:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:21:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:26:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:31:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:36:00 AM,20.9,,,,,,,,,,,,
7758,2014,6,10,3:41:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:46:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:51:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,3:56:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,4:01:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,4:06:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,4:11:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:16:00 AM,20.8,,,,,,,,,,,,
7758,2014,6,10,4:21:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:26:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:31:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:36:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:41:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:46:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:51:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:56:00 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,4:58:16 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,5:03:16 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,5:08:16 AM,20.6,,,,,,,,,,,,
7758,2014,6,10,5:10:20 AM,20.4,,,,,,,,,,,,
7758,2014,6,10,5:15:21 AM,20.4,,,,,,,,,,,,
7758,2014,6,10,5:20:21 AM,20.4,,,,,,,,,,,,
7758,2014,6,10,5:25:21 AM,20.4,,,,,,,,,,,,
7758,2014,6,10,5:30:21 AM,20.4,,,,,,,,,,,,
7758,2014,6,10,5:35:21 AM,20.4,,,,,,,,,,,,
7758,2014,6,10,5:40:21 AM,20.4,,,,,,,,,,,,
7758,2014,6,10,5:45:21 AM,20.4,,,,,,,,,,,,
7758,2014,6,10,5:50:21 AM,20.3,,,,,,,,,,,,
7758,2014,6,10,5:55:21 AM,20.3,,,,,,,,,,,,
7758,2014,6,10,6:00:21 AM,20.3,,,,,,,,,,,,
7758,2014,6,10,6:05:21 AM,20.1,,,,,,,,,,,,
7758,2014,6,10,6:10:21 AM,20.1,,,,,,,,,,,,
7758,2014,6,10,6:15:21 AM,20.1,,,,,,,,,,,,
7758,2014,6,10,6:20:21 AM,20.1,,,,,,,,,,,,
7758,2014,6,13,7:52:35 PM,21.6,,,,,,,,,,,,
7758,2014,6,13,7:58:00 PM,21.9,,,,,,,,,,,,
7758,2014,6,13,8:03:00 PM,22.4,,,,,,,,,,,,
7758,2014,6,13,8:08:00 PM,22.6,,,,,,,,,,,,
7758,2014,6,13,8:13:00 PM,22.7,,,,,,,,,,,,
7758,2014,6,13,8:18:00 PM,22.7,,,,,,,,,,,,
7758,2014,6,13,8:23:00 PM,22.7,,,,,,,,,,,,
7758,2014,6,13,8:28:00 PM,22.7,,,,,,,,,,,,
7758,2014,6,13,8:33:00 PM,22.7,,,,,,,,,,,,
7758,2014,6,13,8:38:00 PM,22.7,,,,,,,,,,,,
7758,2014,6,13,8:43:00 PM,22.7,,,,,,,,,,,,
7758,2014,6,13,8:48:00 PM,22.6,,,,,,,,,,,,
7758,2014,6,13,8:53:00 PM,22.6,,,,,,,,,,,,
7758,2014,6,13,8:58:00 PM,22.4,,,,,,,,,,,,
7758,2014,6,13,9:03:00 PM,22.4,,,,,,,,,,,,
7758,2014,6,13,9:08:00 PM,22.4,,,,,,,,,,,,
7758,2014,6,13,9:13:00 PM,22.4,,,,,,,,,,,,
7758,2014,6,13,9:18:00 PM,22.2,,,,,,,,,,,,
7758,2014,6,13,9:23:00 PM,22.2,,,,,,,,,,,,
7758,2014,6,13,9:28:00 PM,22.1,,,,,,,,,,,,
7758,2014,6,13,9:33:00 PM,22.1,,,,,,,,,,,,
7758,2014,6,13,9:38:00 PM,21.9,,,,,,,,,,,,
7758,2014,6,13,9:43:00 PM,21.9,,,,,,,,,,,,
7758,2014,6,13,9:48:00 PM,21.9,,,,,,,,,,,,
7758,2014,6,13,9:53:00 PM,21.7,,,,,,,,,,,,
7758,2014,6,13,9:58:00 PM,21.7,,,,,,,,,,,,
7758,2014,6,13,10:03:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,13,10:08:00 PM,21.6,,,,,,,,,,,,
7758,2014,6,13,10:13:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,13,10:18:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,13,10:23:00 PM,21.2,,,,,,,,,,,,
7758,2014,6,13,10:28:00 PM,21.1,,,,,,,,,,,,
7758,2014,6,13,10:33:00 PM,21.1,,,,,,,,,,,,
7758,2014,6,13,10:38:00 PM,20.9,,,,,,,,,,,,
7758,2014,6,13,10:43:00 PM,20.8,,,,,,,,,,,,
7758,2014,6,13,10:48:00 PM,20.6,,,,,,,,,,,,
7758,2014,6,13,10:53:00 PM,20.4,,,,,,,,,,,,
7758,2014,6,13,10:58:00 PM,20.3,,,,,,,,,,,,
7758,2014,6,13,11:03:00 PM,20.1,,,,,,,,,,,,
7758,2014,6,13,11:08:00 PM,20.1,,,,,,,,,,,,
7758,2014,6,13,11:13:00 PM,19.9,,,,,,,,,,,,
7758,2014,6,13,11:18:00 PM,19.9,,,,,,,,,,,,
7758,2014,6,13,11:23:00 PM,19.8,,,,,,,,,,,,
7758,2014,6,13,11:28:00 PM,19.8,,,,,,,,,,,,
7758,2014,6,13,11:33:00 PM,19.8,,,,,,,,,,,,
7758,2014,6,13,11:38:00 PM,19.6,,,,,,,,,,,,
7758,2014,6,13,11:43:00 PM,19.6,,,,,,,,,,,,
7758,2014,6,13,11:48:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,13,11:53:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,13,11:58:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,14,12:03:00 AM,19.3,,,,,,,,,,,,
7758,2014,6,14,12:08:00 AM,19.3,,,,,,,,,,,,
7758,2014,6,14,12:13:00 AM,19.3,,,,,,,,,,,,
7758,2014,6,14,12:18:00 AM,19.1,,,,,,,,,,,,
7758,2014,6,14,12:23:00 AM,19.1,,,,,,,,,,,,
7758,2014,6,14,12:28:00 AM,19.1,,,,,,,,,,,,
7758,2014,6,14,12:33:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,14,12:38:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,14,12:43:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,14,12:48:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,14,12:53:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,14,12:58:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,14,1:03:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,14,1:08:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,14,1:13:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,14,1:18:00 AM,18.3,,,,,,,,,,,,
7758,2014,6,14,1:23:00 AM,18.3,,,,,,,,,,,,
7758,2014,6,14,1:28:00 AM,18.1,,,,,,,,,,,,
7758,2014,6,14,1:33:00 AM,18.1,,,,,,,,,,,,
7758,2014,6,14,1:38:00 AM,18.1,,,,,,,,,,,,
7758,2014,6,14,1:43:00 AM,17.9,,,,,,,,,,,,
7758,2014,6,14,1:48:00 AM,17.9,,,,,,,,,,,,
7758,2014,6,14,1:53:00 AM,17.8,,,,,,,,,,,,
7758,2014,6,14,1:58:00 AM,17.8,,,,,,,,,,,,
7758,2014,6,14,2:03:00 AM,17.6,,,,,,,,,,,,
7758,2014,6,14,2:08:00 AM,17.6,,,,,,,,,,,,
7758,2014,6,14,2:13:00 AM,17.4,,,,,,,,,,,,
7758,2014,6,14,2:18:00 AM,17.4,,,,,,,,,,,,
7758,2014,6,14,2:23:00 AM,17.3,,,,,,,,,,,,
7758,2014,6,14,2:28:00 AM,17.3,,,,,,,,,,,,
7758,2014,6,14,2:33:00 AM,17.1,,,,,,,,,,,,
7758,2014,6,14,2:38:00 AM,17.1,,,,,,,,,,,,
7758,2014,6,14,2:43:00 AM,17,,,,,,,,,,,,
7758,2014,6,14,2:48:00 AM,17,,,,,,,,,,,,
7758,2014,6,14,2:53:00 AM,16.8,,,,,,,,,,,,
7758,2014,6,14,2:58:00 AM,16.8,,,,,,,,,,,,
7758,2014,6,14,3:03:00 AM,16.6,,,,,,,,,,,,
7758,2014,6,14,3:08:00 AM,16.6,,,,,,,,,,,,
7758,2014,6,14,3:13:00 AM,16.5,,,,,,,,,,,,
7758,2014,6,14,3:18:00 AM,16.5,,,,,,,,,,,,
7758,2014,6,14,3:23:00 AM,16.3,,,,,,,,,,,,
7758,2014,6,14,3:28:00 AM,16.1,,,,,,,,,,,,
7758,2014,6,14,3:33:00 AM,16.1,,,,,,,,,,,,
7758,2014,6,14,3:38:00 AM,16,,,,,,,,,,,,
7758,2014,6,14,3:43:00 AM,15.8,,,,,,,,,,,,
7758,2014,6,14,3:48:00 AM,15.6,,,,,,,,,,,,
7758,2014,6,14,3:53:00 AM,15.6,,,,,,,,,,,,
7758,2014,6,14,3:58:00 AM,15.5,,,,,,,,,,,,
7758,2014,6,14,4:03:00 AM,15.3,,,,,,,,,,,,
7758,2014,6,14,4:08:00 AM,15.1,,,,,,,,,,,,
7758,2014,6,14,4:13:00 AM,15,,,,,,,,,,,,
7758,2014,6,14,4:18:00 AM,15,,,,,,,,,,,,
7758,2014,6,14,4:23:00 AM,14.8,,,,,,,,,,,,
7758,2014,6,14,4:28:00 AM,14.6,,,,,,,,,,,,
7758,2014,6,14,4:33:00 AM,14.6,,,,,,,,,,,,
7758,2014,6,14,4:38:00 AM,14.5,,,,,,,,,,,,
7758,2014,6,14,4:43:00 AM,14.3,,,,,,,,,,,,
7758,2014,6,14,4:48:00 AM,14.3,,,,,,,,,,,,
7758,2014,6,14,4:53:00 AM,14.1,,,,,,,,,,,,
7758,2014,6,14,4:58:00 AM,14.1,,,,,,,,,,,,
7758,2014,6,14,5:00:16 AM,14.1,,,,,,,,,,,,
7758,2014,6,14,5:05:16 AM,14,,,,,,,,,,,,
7758,2014,6,14,5:10:16 AM,14,,,,,,,,,,,,
7758,2014,6,14,5:12:20 AM,13.8,,,,,,,,,,,,
7758,2014,6,14,5:17:21 AM,13.8,,,,,,,,,,,,
7758,2014,6,14,5:22:21 AM,13.6,,,,,,,,,,,,
7758,2014,6,14,5:27:21 AM,13.6,,,,,,,,,,,,
7758,2014,6,14,5:32:21 AM,13.5,,,,,,,,,,,,
7758,2014,6,14,5:37:21 AM,13.5,,,,,,,,,,,,
7758,2014,6,14,5:42:21 AM,13.5,,,,,,,,,,,,
7758,2014,6,14,5:47:21 AM,13.3,,,,,,,,,,,,
7758,2014,6,14,5:52:21 AM,13.3,,,,,,,,,,,,
7758,2014,6,14,5:57:21 AM,13.3,,,,,,,,,,,,
7758,2014,6,14,6:02:21 AM,13.3,,,,,,,,,,,,
7758,2014,6,14,6:07:21 AM,13.3,,,,,,,,,,,,
7758,2014,6,14,6:12:21 AM,13.5,,,,,,,,,,,,
7758,2014,6,14,6:17:21 AM,13.5,,,,,,,,,,,,
7758,2014,6,14,6:22:21 AM,13.5,,,,,,,,,,,,
7758,2014,6,17,7:54:35 PM,19.6,,,,,,,,,,,,
7758,2014,6,17,8:00:00 PM,19.8,,,,,,,,,,,,
7758,2014,6,17,8:05:00 PM,20.1,,,,,,,,,,,,
7758,2014,6,17,8:10:00 PM,20.1,,,,,,,,,,,,
7758,2014,6,17,8:15:00 PM,20.3,,,,,,,,,,,,
7758,2014,6,17,8:20:00 PM,20.3,,,,,,,,,,,,
7758,2014,6,17,8:25:00 PM,20.1,,,,,,,,,,,,
7758,2014,6,17,8:30:00 PM,20.1,,,,,,,,,,,,
7758,2014,6,17,8:35:00 PM,19.9,,,,,,,,,,,,
7758,2014,6,17,8:40:00 PM,19.8,,,,,,,,,,,,
7758,2014,6,17,8:45:00 PM,19.6,,,,,,,,,,,,
7758,2014,6,17,8:50:00 PM,19.6,,,,,,,,,,,,
7758,2014,6,17,8:55:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,9:00:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,9:05:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,9:10:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:15:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:20:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:25:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:30:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:35:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:40:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:45:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:50:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,9:55:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:00:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:05:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:10:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:15:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:20:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:25:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:30:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:35:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:40:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,10:45:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,10:50:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,10:55:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,11:00:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,11:05:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,11:10:00 PM,19.4,,,,,,,,,,,,
7758,2014,6,17,11:15:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,11:20:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,11:25:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,11:30:00 PM,19.3,,,,,,,,,,,,
7758,2014,6,17,11:35:00 PM,19.1,,,,,,,,,,,,
7758,2014,6,17,11:40:00 PM,19.1,,,,,,,,,,,,
7758,2014,6,17,11:45:00 PM,19.1,,,,,,,,,,,,
7758,2014,6,17,11:50:00 PM,19.1,,,,,,,,,,,,
7758,2014,6,17,11:55:00 PM,19.1,,,,,,,,,,,,
7758,2014,6,18,12:00:00 AM,19.1,,,,,,,,,,,,
7758,2014,6,18,12:05:00 AM,19.1,,,,,,,,,,,,
7758,2014,6,18,12:10:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,12:15:00 AM,19.1,,,,,,,,,,,,
7758,2014,6,18,12:20:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,12:25:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,12:30:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,12:35:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,12:40:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,12:45:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,12:50:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,12:55:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,1:00:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,1:05:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,1:10:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,1:15:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,1:20:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,1:25:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,1:30:00 AM,18.9,,,,,,,,,,,,
7758,2014,6,18,1:35:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,1:40:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,1:45:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,1:50:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,1:55:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:00:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:05:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:10:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:15:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:20:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:25:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:30:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:35:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:40:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:45:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:50:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,2:55:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,3:00:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,3:05:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,3:10:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,3:15:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,3:20:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,3:25:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,3:30:00 AM,18.8,,,,,,,,,,,,
7758,2014,6,18,3:35:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,18,3:40:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,18,3:45:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,18,3:50:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,18,3:55:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,18,4:00:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,18,4:05:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,18,4:10:00 AM,18.6,,,,,,,,,,,,
7758,2014,6,18,4:15:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,4:20:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,4:25:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,4:30:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,4:35:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,4:40:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,4:45:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,4:50:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,4:55:00 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,5:00:00 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:02:16 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,5:07:16 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:12:16 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:14:21 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:19:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:24:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:29:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:34:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:39:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:44:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:49:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:54:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,5:59:22 AM,18.3,,,,,,,,,,,,
7758,2014,6,18,6:04:22 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,6:09:22 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,6:14:22 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,6:19:22 AM,18.4,,,,,,,,,,,,
7758,2014,6,18,6:24:22 AM,18.4,,,,,,,,,,,,
7758,2014,6,21,7:55:36 PM,21.1,,,,,,,,,,,,
7758,2014,6,21,8:01:00 PM,21.2,,,,,,,,,,,,
7758,2014,6,21,8:06:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,21,8:11:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,21,8:16:00 PM,21.4,,,,,,,,,,,,
7758,2014,6,21,8:21:00 PM,21.2,,,,,,,,,,,,
7758,2014,6,21,8:26:00 PM,21.1,,,,,,,,,,,,
7758,2014,6,21,8:31:00 PM,21.1,,,,,,,,,,,,
7758,2014,6,21,8:36:00 PM,20.9,,,,,,,,,,,,
7758,2014,6,21,8:41:00 PM,20.8,,,,,,,,,,,,
7758,2014,6,21,8:46:00 PM,20.6,,,,,,,,,,,,
7758,2014,6,21,8:51:00 PM,20.3,,,,,,,,,,,,
7758,2014,6,21,8:56:00 PM,20.1,,,,,,,,,,,,
7758,2014,6,21,9:01:00 PM,19.9,,,,,,,,,,,,
7758,2014,6,21,9:06:00 PM,19.8,,,,,,,,,,,,
