sm_id,location,provterr,latitude,longitude,latgroup,year,month,day,TotalDuration_s,DurationRec1_s,DurationRec2_s,InterpretedForBooms,InterpretedForPeents,SS,SR,RecStart,RecEnd,Lag_s,RecFolder
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,11,,,,x,x,10:13:00 PM,5:28:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,15,,,,x,x,10:09:00 PM,5:33:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,19,,,,x,x,10:04:00 PM,5:39:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,23,,,,x,x,9:58:00 PM,5:45:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,27,,,,x,x,9:52:00 PM,5:51:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,31,,,,x,x,9:45:00 PM,5:58:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,4,,,,x,x,9:38:00 PM,6:05:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,8,,,,x,x,9:30:00 PM,6:12:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,12,,,,x,x,9:22:00 PM,6:19:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,16,,,,x,x,9:13:00 PM,6:26:00 AM,,,,54_MB_ThePas_SM13577
13577,The Pas,MB,54.00805,-100.8914,54,12:00:00 AM,12:00:00 AM,20,,,,x,x,9:04:00 PM,6:33:00 AM,,,,54_MB_ThePas_SM13577
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,1,2825,,2825,y,y,11:24:00 PM,4:01:00 AM,10:24:00 PM,5:01:00 AM,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,5,2825,,2825,y,y,11:33:00 PM,3:54:00 AM,10:33:00 PM,4:54:00 AM,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,9,2825,,2825,y,y,11:40:00 PM,3:48:00 AM,10:40:00 PM,4:48:00 AM,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,13,25194,22369,2825,y,y,11:46:00 PM,3:45:00 AM,10:46:00 PM,4:45:00 AM,8,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,17,25193,22369,2824,y,y,11:49:00 PM,3:43:00 AM,10:49:00 PM,4:43:00 AM,9,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,21,25193,22369,2824,y,y,11:51:00 PM,3:43:00 AM,10:51:00 PM,4:43:00 AM,9,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,25,25194,22369,2825,y,y,11:51:00 PM,3:46:00 AM,10:51:00 PM,4:46:00 AM,8,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,29,25194,12:00:00 AM,2825,y,y,11:49:00 PM,3:50:00 AM,10:49:00 PM,4:50:00 AM,9,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,3,25194,12:00:00 AM,2825,y,y,11:44:00 PM,3:56:00 AM,10:44:00 PM,4:56:00 AM,9,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,7,25194,12:00:00 AM,2825,y,y,11:38:00 PM,4:04:00 AM,10:38:00 PM,5:04:00 AM,8,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,11,25194,12:00:00 AM,2825,y,y,11:31:00 PM,4:13:00 AM,10:31:00 PM,5:13:00 AM,8,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,15,,,,x,x,11:22:00 PM,4:22:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,19,,,,x,x,11:13:00 PM,4:33:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,23,,,,x,x,11:02:00 PM,4:44:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,27,,,,x,x,10:52:00 PM,4:55:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,31,,,,x,x,10:40:00 PM,5:06:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,4,,,,x,x,10:28:00 PM,5:18:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,8,,,,x,x,10:16:00 PM,5:29:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,12,,,,x,x,10:03:00 PM,5:40:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,12:00:00 AM,12:00:00 AM,16,,,,x,x,9:51:00 PM,5:52:00 AM,,,,63_NT_Behchoko_SM13585
13585,Behchoko,NT,62.70237,-116.11487,63,2014,12:00:00 AM,20,,,,x,x,9:38:00 PM,6:03:00 AM,,,,63_NT_Behchoko_SM13585
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,1,25194,12:00:00 AM,2825,y,y,11:25:00 PM,4:00:00 AM,10:25:00 PM,5:00:00 AM,8,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,5,25194,12:00:00 AM,2825,y,y,11:33:00 PM,3:53:00 AM,10:33:00 PM,4:53:00 AM,8,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,9,25194,12:00:00 AM,2825,y,y,11:40:00 PM,3:47:00 AM,10:40:00 PM,4:47:00 AM,8,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,13,25194,12:00:00 AM,2825,y,y,11:46:00 PM,3:43:00 AM,10:46:00 PM,4:43:00 AM,8,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,17,24876,22369,2507,y,y,11:50:00 PM,3:42:00 AM,10:50:00 PM,4:42:00 AM,6,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,21,25193,22369,2824,y,y,11:52:00 PM,3:42:00 AM,10:52:00 PM,4:42:00 AM,9,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,25,25194,22369,2825,y,y,11:52:00 PM,3:45:00 AM,10:52:00 PM,4:45:00 AM,8,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,29,25194,12:00:00 AM,2825,n,y,11:49:00 PM,3:49:00 AM,10:49:00 PM,4:49:00 AM,9,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,3,25194,12:00:00 AM,2825,n,y,11:45:00 PM,3:55:00 AM,10:45:00 PM,4:55:00 AM,9,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,7,25194,12:00:00 AM,2825,n,y,11:39:00 PM,4:03:00 AM,10:39:00 PM,5:03:00 AM,8,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,11,25194,12:00:00 AM,2825,n,y,11:21:00 PM,4:12:00 AM,10:21:00 PM,5:12:00 AM,8,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,15,,,,x,x,11:23:00 PM,4:21:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,19,,,,x,x,11:13:00 PM,4:32:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,23,,,,x,x,11:03:00 PM,4:43:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,27,,,,x,x,10:52:00 PM,4:54:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,12:00:00 AM,12:00:00 AM,31,,,,x,x,10:40:00 PM,5:05:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,2014,8,4,,,,x,x,10:28:00 PM,5:17:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,2014,8,8,,,,x,x,10:16:00 PM,5:28:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,2014,8,12,,,,x,x,10:03:00 PM,5:40:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,2014,8,16,,,,x,x,9:51:00 PM,5:51:00 AM,,,,63_NT_Behchoko_SM13588
13588,Behchoko,NT,62.73417,-116.07558,63,2014,8,20,,,,x,x,9:38:00 PM,6:02:00 AM,,,,63_NT_Behchoko_SM13588
