sm_id,location,year,month,day,PreSS,ms0,SS,c1,n1,a1,nightcalc,a2,n2,c2,endCivil2SRstart,ms8,EndSRdaystart,SStoSRend
7620,Musselwhite,2014,8,16,20:27:00,3600,21:27:00,2340,2940,3630,16080,3630,2940,2340,6:49:00,180,6:52:00,34080
7620,Musselwhite,2014,8,20,20:19:00,3600,21:19:00,2220,2880,3390,17820,3390,2880,2220,6:55:00,180,6:59:00,34980
7699,Musselwhite,2014,6,1,21:16:00,3600,22:16:00,2850,4470,6150,240,6150,4470,2850,5:45:00,240,5:49:00,27420
7699,Musselwhite,2014,6,5,21:20:00,3600,22:20:00,2940,4590,5730,240,5730,4590,2940,5:42:00,240,5:46:00,27000
7699,Musselwhite,2014,6,9,21:24:00,3600,22:24:00,2970,4800,5310,300,5310,4800,2970,5:40:00,300,5:45:00,26760
7699,Musselwhite,2014,6,13,21:26:00,3600,22:26:00,3000,4950,5040,240,5040,4950,3000,5:39:00,300,5:43:00,26520
7699,Musselwhite,2014,6,17,21:29:00,3600,22:29:00,3030,5010,4860,240,4860,5010,3030,5:39:00,300,5:43:00,26340
7699,Musselwhite,2014,6,21,21:30:00,3600,22:30:00,3030,5040,4830,240,4830,5040,3030,5:39:00,300,5:44:00,26340
7699,Musselwhite,2014,6,25,21:30:00,3600,22:30:00,3030,5010,4890,240,4890,5010,3030,5:41:00,300,5:45:00,26400
7699,Musselwhite,2014,6,29,21:30:00,3600,22:30:00,3000,4890,5100,300,5100,4890,3000,5:43:00,300,5:48:00,26580
7699,Musselwhite,2014,7,3,21:28:00,3600,22:28:00,2970,4740,5430,300,5430,4740,2970,5:46:00,300,5:51:00,26880
7699,Musselwhite,2014,7,7,21:26:00,3600,22:26:00,2940,4560,5820,240,5820,4560,2940,5:50:00,240,5:54:00,27120
7699,Musselwhite,2014,7,11,21:23:00,3600,22:23:00,2880,4350,6300,240,6300,4350,2880,5:54:00,240,5:58:00,27540
7699,Musselwhite,2014,7,15,21:19:00,3600,22:19:00,2820,4170,6810,240,6810,4170,2820,5:59:00,240,6:03:00,28080
7699,Musselwhite,2014,7,19,21:15:00,3600,22:15:00,2700,3990,7380,240,7380,3990,2700,6:04:00,240,6:08:00,28620
7699,Musselwhite,2014,7,23,21:09:00,3600,22:09:00,2670,3810,7950,240,7950,3810,2670,6:10:00,240,6:14:00,29340
7699,Musselwhite,2014,7,27,21:04:00,3600,22:04:00,2580,3630,6570,4200,6570,3630,2580,6:16:00,240,6:20:00,30000
7699,Musselwhite,2014,7,31,20:57:00,3600,21:57:00,2550,3450,5340,7860,5340,3450,2550,6:22:00,240,6:26:00,30780
7699,Musselwhite,2014,8,4,20:50:00,3600,21:50:00,2490,3330,4680,10380,4680,3330,2490,6:29:00,240,6:33:00,31620
7699,Musselwhite,2014,8,8,20:43:00,3600,21:43:00,2400,3210,4200,12540,4200,3210,2400,6:35:00,240,6:39:00,32400
7699,Musselwhite,2014,8,12,20:35:00,3600,21:35:00,2370,3060,3870,14460,3870,3060,2370,6:42:00,240,6:46:00,33300
7699,Musselwhite,2014,8,16,20:27:00,3600,21:27:00,2340,2940,3630,16080,3630,2940,2340,6:49:00,180,6:52:00,34080
7699,Musselwhite,2014,8,20,20:19:00,3600,21:19:00,2220,2880,3390,17820,3390,2880,2220,6:55:00,180,6:59:00,34980
13512,Musselwhite,2014,6,1,21:16:00,3600,22:16:00,2850,4470,6150,240,6150,4470,2850,5:45:00,240,5:49:00,27420
13512,Musselwhite,2014,6,5,21:20:00,3600,22:20:00,2940,4590,5730,240,5730,4590,2940,5:42:00,240,5:46:00,27000
13512,Musselwhite,2014,6,9,21:24:00,3600,22:24:00,2970,4800,5310,300,5310,4800,2970,5:40:00,300,5:45:00,26760
13512,Musselwhite,2014,6,13,21:26:00,3600,22:26:00,3000,4950,5040,240,5040,4950,3000,5:39:00,300,5:43:00,26520
13512,Musselwhite,2014,6,17,21:29:00,3600,22:29:00,3030,5010,4860,240,4860,5010,3030,5:39:00,300,5:43:00,26340
13512,Musselwhite,2014,6,21,21:30:00,3600,22:30:00,3030,5040,4830,240,4830,5040,3030,5:39:00,300,5:44:00,26340
13512,Musselwhite,2014,6,25,21:30:00,3600,22:30:00,3030,5010,4890,240,4890,5010,3030,5:41:00,300,5:45:00,26400
13512,Musselwhite,2014,6,29,21:30:00,3600,22:30:00,3000,4890,5100,300,5100,4890,3000,5:43:00,300,5:48:00,26580
13512,Musselwhite,2014,7,3,21:28:00,3600,22:28:00,2970,4740,5430,300,5430,4740,2970,5:46:00,300,5:51:00,26880
13512,Musselwhite,2014,7,7,21:26:00,3600,22:26:00,2940,4560,5820,240,5820,4560,2940,5:50:00,240,5:54:00,27120
13512,Musselwhite,2014,7,11,21:23:00,3600,22:23:00,2880,4350,6300,240,6300,4350,2880,5:54:00,240,5:58:00,27540
13512,Musselwhite,2014,7,15,21:19:00,3600,22:19:00,2820,4170,6810,240,6810,4170,2820,5:59:00,240,6:03:00,28080
13512,Musselwhite,2014,7,19,21:15:00,3600,22:15:00,2700,3990,7380,240,7380,3990,2700,6:04:00,240,6:08:00,28620
13512,Musselwhite,2014,7,23,21:09:00,3600,22:09:00,2670,3810,7950,240,7950,3810,2670,6:10:00,240,6:14:00,29340
13512,Musselwhite,2014,7,27,21:04:00,3600,22:04:00,2580,3630,6570,4200,6570,3630,2580,6:16:00,240,6:20:00,30000
13512,Musselwhite,2014,7,31,20:57:00,3600,21:57:00,2550,3450,5340,7860,5340,3450,2550,6:22:00,240,6:26:00,30780
13512,Musselwhite,2014,8,4,20:50:00,3600,21:50:00,2490,3330,4680,10380,4680,3330,2490,6:29:00,240,6:33:00,31620
13512,Musselwhite,2014,8,8,20:43:00,3600,21:43:00,2400,3210,4200,12540,4200,3210,2400,6:35:00,240,6:39:00,32400
13512,Musselwhite,2014,8,12,20:35:00,3600,21:35:00,2370,3060,3870,14460,3870,3060,2370,6:42:00,240,6:46:00,33300
13512,Musselwhite,2014,8,16,20:27:00,3600,21:27:00,2340,2940,3630,16080,3630,2940,2340,6:49:00,180,6:52:00,34080
13512,Musselwhite,2014,8,20,20:19:00,3600,21:19:00,2220,2880,3390,17820,3390,2880,2220,6:55:00,180,6:59:00,34980
9990,PANPa,2014,6,1,21:24:00,3600,22:24:00,4860,4950,5100,300,5100,4950,4860,6:41:00,300,6:46:00,30420
9990,PANPa,2014,6,5,21:29:00,3600,22:29:00,4890,5250,4530,300,4530,5250,4890,6:38:00,300,6:43:00,29940
9990,PANPa,2014,6,9,21:32:00,3600,22:32:00,4950,5520,4050,300,4050,5520,4950,6:36:00,300,6:41:00,29640
9990,PANPa,2014,6,13,21:35:00,3600,22:35:00,4980,5790,3630,300,3630,5790,4980,6:35:00,300,6:40:00,29400
9990,PANPa,2014,6,17,21:38:00,3600,22:38:00,4980,5910,3390,300,3390,5910,4980,6:34:00,300,6:39:00,29160
9990,PANPa,2014,6,21,21:39:00,3600,22:39:00,4980,6000,3300,300,3300,6000,4980,6:35:00,300,6:40:00,29160
9990,PANPa,2014,6,25,21:39:00,3600,22:39:00,5010,5880,3450,240,3450,5880,5010,6:37:00,300,6:41:00,29220
9990,PANPa,2014,6,29,21:39:00,3600,22:39:00,4950,5700,3750,300,3750,5700,4950,6:39:00,300,6:44:00,29400
9990,PANPa,2014,7,3,21:37:00,3600,22:37:00,4920,5460,4170,300,4170,5460,4920,6:42:00,300,6:47:00,29700
9990,PANPa,2014,7,7,21:35:00,3600,22:35:00,4860,5190,4680,300,4680,5190,4860,6:46:00,300,6:51:00,30060
9990,PANPa,2014,7,11,21:31:00,3600,22:31:00,4830,4890,5280,240,5280,4890,4830,6:51:00,240,6:55:00,30480
9990,PANPa,2014,7,15,21:27:00,3600,22:27:00,4740,4620,5910,240,5910,4620,4740,6:56:00,240,7:00:00,31020
9990,PANPa,2014,7,19,21:22:00,3600,22:22:00,4650,4350,6570,300,6570,4350,4650,7:01:00,240,7:06:00,31680
9990,PANPa,2014,7,23,21:17:00,3600,22:17:00,4590,4080,7230,300,7230,4080,4590,7:07:00,240,7:12:00,32340
9990,PANPa,2014,7,27,21:11:00,3600,22:11:00,4500,3900,7890,240,7890,3900,4500,7:14:00,240,7:18:00,33060
9990,PANPa,2014,7,31,21:04:00,3600,22:04:00,4440,3690,6810,3720,6810,3690,4440,7:20:00,240,7:24:00,33840
9990,PANPa,2014,8,4,20:57:00,3600,21:57:00,4380,3510,5400,7860,5400,3510,4380,7:27:00,240,7:31:00,34680
9990,PANPa,2014,8,8,20:49:00,3600,21:49:00,4320,3330,4710,10620,4710,3330,4320,7:34:00,240,7:38:00,35580
9990,PANPa,2014,8,12,20:41:00,3600,21:41:00,4260,3210,4230,12840,4230,3210,4260,7:41:00,240,7:45:00,36480
9990,PANPa,2014,8,16,20:33:00,3600,21:33:00,4200,3060,3900,14820,3900,3060,4200,7:48:00,240,7:52:00,37380
9990,PANPa,2014,8,20,20:24:00,3600,21:24:00,4140,2970,3630,16620,3630,2970,4140,7:55:00,240,7:59:00,38340
9991,PANPb,2014,6,1,21:28:00,3600,22:28:00,3150,5430,4290,300,4290,5430,3150,5:37:00,300,5:42:00,26340
9991,PANPb,2014,6,5,21:33:00,3600,22:33:00,3210,5880,3540,240,3540,5880,3210,5:34:00,300,5:38:00,25800
9991,PANPb,2014,6,9,21:37:00,3600,22:37:00,3240,6300,2880,300,2880,6300,3240,5:31:00,300,5:36:00,25440
9991,PANPb,2014,6,13,21:40:00,3600,22:40:00,3300,6750,2250,300,2250,6750,3300,5:30:00,300,5:35:00,25200
9991,PANPb,2014,6,17,21:42:00,3600,22:42:00,3360,7080,1800,300,1800,7080,3360,5:30:00,300,5:35:00,25080
9991,PANPb,2014,6,21,21:43:00,3600,22:43:00,3360,7200,1680,240,1680,7200,3360,5:30:00,300,5:35:00,25020
9991,PANPb,2014,6,25,21:43:00,3600,22:43:00,3360,6990,1920,300,1920,6990,3360,5:32:00,300,5:37:00,25140
9991,PANPb,2014,6,29,21:43:00,3600,22:43:00,3300,6600,2430,300,2430,6600,3300,5:34:00,300,5:39:00,25260
9991,PANPb,2014,7,3,21:41:00,3600,22:41:00,3270,6150,3060,300,3060,6150,3270,5:37:00,300,5:42:00,25560
9991,PANPb,2014,7,7,21:39:00,3600,22:39:00,3210,5730,3750,240,3750,5730,3210,5:42:00,240,5:46:00,25860
9991,PANPb,2014,7,11,21:35:00,3600,22:35:00,3120,5340,4470,300,4470,5340,3120,5:46:00,240,5:51:00,26400
9991,PANPb,2014,7,15,21:31:00,3600,22:31:00,3060,4950,5220,240,5220,4950,3060,5:52:00,240,5:56:00,26940
9991,PANPb,2014,7,19,21:26:00,3600,22:26:00,2940,4620,5970,300,5970,4620,2940,5:57:00,240,6:02:00,27600
9991,PANPb,2014,7,23,21:20:00,3600,22:20:00,2880,4350,6690,240,6690,4350,2880,6:04:00,240,6:08:00,28320
9991,PANPb,2014,7,27,21:14:00,3600,22:14:00,2790,4080,7410,300,7410,4080,2790,6:10:00,240,6:15:00,29100
9991,PANPb,2014,7,31,21:07:00,3600,22:07:00,2700,3870,8130,240,8130,3870,2700,6:17:00,240,6:21:00,29880
9991,PANPb,2014,8,4,21:00:00,3600,22:00:00,2640,3630,6180,5580,6180,3630,2640,6:24:00,240,6:28:00,30720
9991,PANPb,2014,8,8,20:52:00,3600,21:52:00,2520,3510,5130,9060,5130,3510,2520,6:31:00,240,6:35:00,31620
9991,PANPb,2014,8,12,20:43:00,3600,21:43:00,2490,3330,4500,11700,4500,3330,2490,6:38:00,240,6:42:00,32580
9991,PANPb,2014,8,16,20:35:00,3600,21:35:00,2430,3210,4110,13800,4110,3210,2430,6:46:00,240,6:50:00,33540
9991,PANPb,2014,8,20,20:26:00,3600,21:26:00,2370,3090,3750,15840,3750,3090,2370,6:53:00,240,6:57:00,34500
8245,Schaffer Lake,2014,6,1,21:35:00,3600,22:35:00,3690,8190,0,0,0,8190,3690,5:11:00,300,5:16:00,24060
8245,Schaffer Lake,2014,6,5,21:40:00,3600,22:40:00,3780,7830,0,0,0,7830,3780,5:07:00,360,5:13:00,23580
8245,Schaffer Lake,2014,6,9,21:45:00,3600,22:45:00,3870,7500,0,0,0,7500,3870,5:04:00,360,5:10:00,23100
8245,Schaffer Lake,2014,6,13,21:48:00,3600,22:48:00,3960,7290,0,0,0,7290,3960,5:03:00,360,5:08:00,22860
8245,Schaffer Lake,2014,6,17,21:50:00,3600,22:50:00,4020,7140,0,0,0,7140,4020,5:02:00,360,5:08:00,22680
8245,Schaffer Lake,2014,6,21,21:52:00,3600,22:52:00,4020,7110,0,0,0,7110,4020,5:03:00,360,5:08:00,22620
8245,Schaffer Lake,2014,6,25,21:52:00,3600,22:52:00,3990,7170,0,0,0,7170,3990,5:04:00,360,5:10:00,22680
8245,Schaffer Lake,2014,6,29,21:51:00,3600,22:51:00,3960,7320,0,0,0,7320,3960,5:07:00,360,5:13:00,22920
8245,Schaffer Lake,2014,7,3,21:49:00,3600,22:49:00,3900,7530,0,0,0,7530,3900,5:10:00,360,5:15:00,23220
8245,Schaffer Lake,2014,7,7,21:46:00,3600,22:46:00,3750,7920,0,0,0,7920,3750,5:15:00,360,5:21:00,23700
8245,Schaffer Lake,2014,7,11,21:42:00,3600,22:42:00,3660,8310,0,0,0,8310,3660,5:21:00,300,5:26:00,24240
8245,Schaffer Lake,2014,7,15,21:37:00,3600,22:37:00,3540,8760,0,0,0,8760,3540,5:27:00,300,5:32:00,24900
8245,Schaffer Lake,2014,7,19,21:31:00,3600,22:31:00,3390,6690,2580,300,2580,6690,3390,5:33:00,300,5:38:00,25920
8245,Schaffer Lake,2014,7,23,21:25:00,3600,22:25:00,3240,5760,4050,300,4050,5760,3240,5:40:00,300,5:45:00,26700
8245,Schaffer Lake,2014,7,27,21:17:00,3600,22:17:00,3150,5160,5220,300,5220,5160,3150,5:48:00,300,5:53:00,27660
8245,Schaffer Lake,2014,7,31,21:10:00,3600,22:10:00,3030,4680,6270,240,6270,4680,3030,5:56:00,240,6:00:00,28440
8245,Schaffer Lake,2014,8,4,21:01:00,3600,22:01:00,2940,4320,7230,240,7230,4320,2940,6:04:00,240,6:08:00,29460
8245,Schaffer Lake,2014,8,8,20:52:00,3600,21:52:00,2850,4020,8130,240,8130,4020,2850,6:12:00,240,6:16:00,30480
8245,Schaffer Lake,2014,8,12,20:43:00,3600,21:43:00,2760,3750,6630,4980,6630,3750,2760,6:20:00,240,6:24:00,31500
8245,Schaffer Lake,2014,8,16,20:34:00,3600,21:34:00,2640,3570,5310,9240,5310,3570,2640,6:28:00,240,6:32:00,32520
8245,Schaffer Lake,2014,8,20,20:24:00,3600,21:24:00,2580,3390,4620,12180,4620,3390,2580,6:36:00,240,6:40:00,33600
12122,The Pas,2014,6,1,21:02:00,3600,22:02:00,3000,4800,5430,240,5430,4800,3000,5:23:00,240,5:27:00,26940
12122,The Pas,2014,6,5,21:07:00,3600,22:07:00,3030,5070,4890,240,4890,5070,3030,5:20:00,240,5:24:00,26460
12122,The Pas,2014,6,9,21:10:00,3600,22:10:00,3120,5310,4410,240,4410,5310,3120,5:18:00,240,5:22:00,26160
12122,The Pas,2014,6,13,21:13:00,3600,22:13:00,3120,5490,4080,300,4080,5490,3120,5:16:00,300,5:21:00,25980
12122,The Pas,2014,6,17,21:15:00,3600,22:15:00,3150,5610,3870,300,3870,5610,3150,5:16:00,300,5:21:00,25860
12122,The Pas,2014,6,21,21:17:00,3600,22:17:00,3150,5640,3810,300,3810,5640,3150,5:17:00,300,5:22:00,25800
12122,The Pas,2014,6,25,21:17:00,3600,22:17:00,3150,5610,3900,240,3900,5610,3150,5:18:00,300,5:23:00,25860
12122,The Pas,2014,6,29,21:16:00,3600,22:16:00,3150,5430,4170,240,4170,5430,3150,5:21:00,300,5:25:00,26040
12122,The Pas,2014,7,3,21:15:00,3600,22:15:00,3090,5220,4560,240,4560,5220,3090,5:24:00,300,5:28:00,26280
12122,The Pas,2014,7,7,21:13:00,3600,22:13:00,3000,4980,5040,300,5040,4980,3000,5:27:00,300,5:32:00,26640
12122,The Pas,2014,7,11,21:09:00,3600,22:09:00,2970,4740,5580,300,5580,4740,2970,5:32:00,300,5:37:00,27180
12122,The Pas,2014,7,15,21:05:00,3600,22:05:00,2910,4470,6180,300,6180,4470,2910,5:37:00,300,5:42:00,27720
12122,The Pas,2014,7,19,21:01:00,3600,22:01:00,2820,4230,6810,240,6810,4230,2820,5:43:00,240,5:47:00,28200
12122,The Pas,2014,7,23,20:55:00,3600,21:55:00,2730,4050,7410,240,7410,4050,2730,5:48:00,240,5:52:00,28860
12122,The Pas,2014,7,27,20:49:00,3600,21:49:00,2700,3810,8070,240,8070,3810,2700,5:55:00,240,5:59:00,29640
12122,The Pas,2014,7,31,20:43:00,3600,21:43:00,2580,3630,6240,5220,6240,3630,2580,6:01:00,240,6:05:00,30360
12122,The Pas,2014,8,4,20:35:00,3600,21:35:00,2550,3480,5160,8640,5160,3480,2550,6:08:00,240,6:12:00,31260
12122,The Pas,2014,8,8,20:28:00,3600,21:28:00,2460,3330,4560,11160,4560,3330,2460,6:15:00,240,6:19:00,32100
12122,The Pas,2014,8,12,20:20:00,3600,21:20:00,2430,3150,4140,13320,4140,3150,2430,6:22:00,240,6:26:00,33000
12122,The Pas,2014,8,16,20:12:00,3600,21:12:00,2370,3030,3810,15180,3810,3030,2370,6:29:00,180,6:32:00,33780
12122,The Pas,2014,8,20,20:03:00,3600,21:03:00,2340,2940,3570,16860,3570,2940,2340,6:36:00,180,6:39:00,34740
13577,The Pas,2014,6,1,21:06:00,3600,22:06:00,3060,5220,4680,300,4680,5220,3060,5:18:00,300,5:23:00,26520
13577,The Pas,2014,6,5,21:10:00,3600,22:10:00,3150,5550,4050,300,4050,5550,3150,5:15:00,300,5:20:00,26100
13577,The Pas,2014,6,9,21:14:00,3600,22:14:00,3180,5910,3480,300,3480,5910,3180,5:13:00,300,5:18:00,25740
13577,The Pas,2014,6,13,21:17:00,3600,22:17:00,3240,6210,3000,300,3000,6210,3240,5:12:00,300,5:17:00,25500
13577,The Pas,2014,6,17,21:19:00,3600,22:19:00,3270,6390,2700,300,2700,6390,3270,5:11:00,300,5:16:00,25320
13577,The Pas,2014,6,21,21:21:00,3600,22:21:00,3270,6450,2610,300,2610,6450,3270,5:12:00,300,5:17:00,25260
13577,The Pas,2014,6,25,21:21:00,3600,22:21:00,3270,6390,2730,300,2730,6390,3270,5:14:00,300,5:19:00,25380
13577,The Pas,2014,6,29,21:20:00,3600,22:20:00,3240,6120,3120,300,3120,6120,3240,5:16:00,300,5:21:00,25560
13577,The Pas,2014,7,3,21:19:00,3600,22:19:00,3180,5790,3630,300,3630,5790,3180,5:19:00,300,5:24:00,25800
13577,The Pas,2014,7,7,21:16:00,3600,22:16:00,3150,5430,4230,300,4230,5430,3150,5:23:00,300,5:28:00,26220
13577,The Pas,2014,7,11,21:13:00,3600,22:13:00,3060,5130,4860,240,4860,5130,3060,5:28:00,240,5:32:00,26580
13577,The Pas,2014,7,15,21:09:00,3600,22:09:00,3000,4770,5550,300,5550,4770,3000,5:33:00,240,5:38:00,27180
13577,The Pas,2014,7,19,21:04:00,3600,22:04:00,2940,4470,6240,240,6240,4470,2940,5:39:00,240,5:43:00,27780
13577,The Pas,2014,7,23,20:58:00,3600,21:58:00,2850,4200,6960,240,6960,4200,2850,5:45:00,240,5:49:00,28500
13577,The Pas,2014,7,27,20:52:00,3600,21:52:00,2730,3990,7650,300,7650,3990,2730,5:51:00,240,5:56:00,29280
13577,The Pas,2014,7,31,20:45:00,3600,21:45:00,2670,3780,8340,240,8340,3780,2670,5:58:00,240,6:02:00,30060
13577,The Pas,2014,8,4,20:38:00,3600,21:38:00,2580,3600,5760,6780,5760,3600,2580,6:05:00,240,6:09:00,30900
13577,The Pas,2014,8,8,20:30:00,3600,21:30:00,2520,3450,4890,9840,4890,3450,2520,6:12:00,240,6:16:00,31800
13577,The Pas,2014,8,12,20:22:00,3600,21:22:00,2460,3270,4380,12240,4380,3270,2460,6:19:00,240,6:23:00,32700
13577,The Pas,2014,8,16,20:13:00,3600,21:13:00,2430,3120,3990,14340,3990,3120,2430,6:26:00,240,6:30:00,33660
13577,The Pas,2014,8,20,20:04:00,3600,21:04:00,2370,3000,3720,16200,3720,3000,2370,6:33:00,240,6:37:00,34620
7698,Tibbitt Lake,2014,6,1,22:10:00,3600,23:10:00,8490,0,0,0,0,0,8490,3:53:00,480,4:01:00,17460
7698,Tibbitt Lake,2014,6,5,22:19:00,3600,23:19:00,8010,0,0,0,0,0,8010,3:46:00,540,3:55:00,16560
7698,Tibbitt Lake,2014,6,9,22:26:00,3600,23:26:00,7650,0,0,0,0,0,7650,3:41:00,540,3:50:00,15840
7698,Tibbitt Lake,2014,6,13,22:31:00,3600,23:31:00,7380,0,0,0,0,0,7380,3:37:00,600,3:47:00,15360
7698,Tibbitt Lake,2014,6,17,22:35:00,3600,23:35:00,7200,0,0,0,0,0,7200,3:35:00,600,3:45:00,15000
7698,Tibbitt Lake,2014,6,21,22:37:00,3600,23:37:00,7170,0,0,0,0,0,7170,3:36:00,600,3:45:00,14940
7698,Tibbitt Lake,2014,6,25,22:37:00,3600,23:37:00,7230,0,0,0,0,0,7230,3:38:00,600,3:48:00,15060
7698,Tibbitt Lake,2014,6,29,22:34:00,3600,23:34:00,7440,0,0,0,0,0,7440,3:42:00,600,3:52:00,15480
7698,Tibbitt Lake,2014,7,3,22:30:00,3600,23:30:00,7740,0,0,0,0,0,7740,3:48:00,540,3:57:00,16020
7698,Tibbitt Lake,2014,7,7,22:35:00,3600,23:35:00,8130,0,0,0,0,0,8130,3:56:00,540,4:04:00,16800
7698,Tibbitt Lake,2014,7,11,22:17:00,3600,23:17:00,8610,0,0,0,0,0,8610,4:04:00,540,4:13:00,17760
7698,Tibbitt Lake,2014,7,15,22:09:00,3600,23:09:00,8160,990,0,0,0,990,8160,4:14:00,480,4:22:00,18780
7698,Tibbitt Lake,2014,7,19,22:00:00,3600,23:00:00,6240,3480,0,0,0,3480,6240,4:24:00,420,4:31:00,19860
7698,Tibbitt Lake,2014,7,23,21:49:00,3600,22:49:00,5490,4890,0,0,0,4890,5490,4:35:00,420,4:42:00,21180
7698,Tibbitt Lake,2014,7,27,21:39:00,3600,22:39:00,4890,6120,0,0,0,6120,4890,4:46:00,360,4:52:00,22380
7698,Tibbitt Lake,2014,7,31,21:27:00,3600,22:27:00,4500,7200,0,0,0,7200,4500,4:57:00,360,5:03:00,23760
7698,Tibbitt Lake,2014,8,4,21:16:00,3600,22:16:00,4110,8250,0,0,0,8250,4110,5:08:00,360,5:14:00,25080
7698,Tibbitt Lake,2014,8,8,21:04:00,3600,22:04:00,3810,9240,0,0,0,9240,3810,5:19:00,360,5:25:00,26460
7698,Tibbitt Lake,2014,8,12,20:51:00,3600,21:51:00,3660,6840,3300,300,3300,6840,3660,5:31:00,300,5:36:00,28200
7698,Tibbitt Lake,2014,8,16,20:39:00,3600,21:39:00,3420,5700,5370,300,5370,5700,3420,5:42:00,300,5:47:00,29580
7698,Tibbitt Lake,2014,8,20,20:26:00,3600,21:26:00,3300,5010,6900,300,6900,5010,3300,5:53:00,300,5:58:00,31020
13523,Tibbitt Lake,2014,6,1,22:11:00,3600,23:11:00,8430,0,0,0,0,0,8430,3:52:00,480,4:00:00,17340
13523,Tibbitt Lake,2014,6,5,22:19:00,3600,23:19:00,7980,0,0,0,0,0,7980,3:45:00,540,3:54:00,16500
13523,Tibbitt Lake,2014,6,9,22:26:00,3600,23:26:00,7620,0,0,0,0,0,7620,3:40:00,540,3:49:00,15780
13523,Tibbitt Lake,2014,6,13,22:32:00,3600,23:32:00,7320,0,0,0,0,0,7320,3:36:00,600,3:46:00,15240
13523,Tibbitt Lake,2014,6,17,22:36:00,3600,23:36:00,7170,0,0,0,0,0,7170,3:35:00,600,3:44:00,14940
13523,Tibbitt Lake,2014,6,21,22:37:00,3600,23:37:00,7140,0,0,0,0,0,7140,3:35:00,600,3:45:00,14880
13523,Tibbitt Lake,2014,6,25,22:37:00,3600,23:37:00,7200,0,0,0,0,0,7200,3:37:00,600,3:47:00,15000
13523,Tibbitt Lake,2014,6,29,22:35:00,3600,23:35:00,7410,0,0,0,0,0,7410,3:42:00,540,3:51:00,15360
13523,Tibbitt Lake,2014,7,3,22:31:00,3600,23:31:00,7710,0,0,0,0,0,7710,3:48:00,540,3:57:00,15960
13523,Tibbitt Lake,2014,7,7,22:25:00,3600,23:25:00,8100,0,0,0,0,0,8100,3:55:00,540,4:04:00,16740
13523,Tibbitt Lake,2014,7,11,22:18:00,3600,23:18:00,8580,0,0,0,0,0,8580,4:04:00,480,4:12:00,17640
13523,Tibbitt Lake,2014,7,15,22:09:00,3600,23:09:00,9120,0,0,0,0,0,9120,4:13:00,480,4:21:00,18720
13523,Tibbitt Lake,2014,7,19,22:00:00,3600,23:00:00,6300,3390,0,0,0,3390,6300,4:23:00,480,4:31:00,19860
13523,Tibbitt Lake,2014,7,23,21:50:00,3600,22:50:00,5460,4860,0,0,0,4860,5460,4:34:00,420,4:41:00,21060
13523,Tibbitt Lake,2014,7,27,21:39:00,3600,22:39:00,4920,6060,0,0,0,6060,4920,4:45:00,420,4:52:00,22380
13523,Tibbitt Lake,2014,7,31,21:28:00,3600,22:28:00,4470,7170,0,0,0,7170,4470,4:56:00,420,5:03:00,23700
13523,Tibbitt Lake,2014,8,4,21:16:00,3600,22:16:00,4140,8220,0,0,0,8220,4140,5:08:00,360,5:14:00,25080
13523,Tibbitt Lake,2014,8,8,21:04:00,3600,22:04:00,3870,9180,0,0,0,9180,3870,5:19:00,360,5:25:00,26460
13523,Tibbitt Lake,2014,8,12,20:51:00,3600,21:51:00,3630,6900,3240,360,3240,6900,3630,5:30:00,360,5:36:00,28260
13523,Tibbitt Lake,2014,8,16,20:39:00,3600,21:39:00,3450,5670,5340,360,5340,5670,3450,5:41:00,360,5:47:00,29640
13523,Tibbitt Lake,2014,8,20,20:36:00,3600,21:36:00,3000,5040,6870,300,6870,5040,3000,5:53:00,300,5:58:00,30420
7720,Timmins,2014,6,1,20:19:00,3600,21:19:00,2430,3300,4980,8280,4980,3300,2430,5:30:00,240,5:34:00,29940
7720,Timmins,2014,6,5,20:23:00,3600,21:23:00,2460,3360,5340,7020,5340,3360,2460,5:28:00,240,5:32:00,29580
7720,Timmins,2014,6,9,20:26:00,3600,21:26:00,2490,3420,5730,5820,5730,3420,2490,5:27:00,240,5:31:00,29340
7720,Timmins,2014,6,13,20:29:00,3600,21:29:00,2490,3480,6090,4740,6090,3480,2490,5:26:00,240,5:30:00,29100
7720,Timmins,2014,6,17,20:30:00,3600,21:30:00,2520,3480,6390,4020,6390,3480,2520,5:26:00,240,5:30:00,29040
7720,Timmins,2014,6,21,20:31:00,3600,21:31:00,2520,3540,6480,3720,6480,3540,2520,5:27:00,240,5:31:00,29040
7720,Timmins,2014,6,25,20:32:00,3600,21:32:00,2520,3480,6330,4140,6330,3480,2520,5:28:00,240,5:32:00,29040
7720,Timmins,2014,6,29,20:32:00,3600,21:32:00,2490,3450,6030,4980,6030,3450,2490,5:30:00,240,5:34:00,29160
7720,Timmins,2014,7,3,20:31:00,3600,21:31:00,2460,3420,5640,6060,5640,3420,2460,5:32:00,240,5:36:00,29340
7720,Timmins,2014,7,7,20:29:00,3600,21:29:00,2430,3360,5250,7320,5250,3360,2430,5:35:00,240,5:39:00,29640
7720,Timmins,2014,7,11,20:27:00,3600,21:27:00,2400,3300,4860,8640,4860,3300,2400,5:39:00,240,5:43:00,30000
7720,Timmins,2014,7,15,20:24:00,3600,21:24:00,2340,3240,4530,9960,4530,3240,2340,5:43:00,240,5:47:00,30420
