sm_id,location,year,month,day,boomevent_sec,boomTclass,SStoSRend,,intervals
7524,Black Lake,2014,6,17,7287.269,2.Civil1,20340,,2014-06-18 00:19:00 CDT--2014-06-18 00:34:00 CDT
7524,Black Lake,2014,6,17,10126.04,3.Naut1,20340,,2014-06-18 01:04:00 CDT--2014-06-18 01:19:00 CDT
7524,Black Lake,2014,6,17,10315.014,3.Naut1,20340,,2014-06-18 01:04:00 CDT--2014-06-18 01:19:00 CDT
7524,Black Lake,2014,6,17,10487.016,3.Naut1,20340,,2014-06-18 01:04:00 CDT--2014-06-18 01:19:00 CDT
7524,Black Lake,2014,6,17,10916.662,3.Naut1,20340,,2014-06-18 01:19:00 CDT--2014-06-18 01:34:00 CDT
7524,Black Lake,2014,6,17,11033.129,3.Naut1,20340,,2014-06-18 01:19:00 CDT--2014-06-18 01:34:00 CDT
7524,Black Lake,2014,6,17,12829.292,3.Naut1,20340,,2014-06-18 01:49:00 CDT--2014-06-18 02:04:00 CDT
7524,Black Lake,2014,6,17,25272.282,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7524,Black Lake,2014,6,17,25284.312,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7524,Black Lake,2014,6,17,25358.12,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7524,Black Lake,2014,6,17,25376.328,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7524,Black Lake,2014,6,17,25398.568,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7524,Black Lake,2014,6,17,25423.929,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7524,Black Lake,2014,6,17,25430.497,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7524,Black Lake,2014,6,17,25444.088,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7524,Black Lake,2014,6,17,25693.344,9.1hAfterSR,20340,,2014-06-18 05:19:00 CDT--2014-06-18 05:34:00 CDT
7620,Musselwhite,2014,6,1,4926.655,2.Civil1,27420,,2014-06-01 22:31:00 CDT--2014-06-01 22:46:00 CDT
7620,Musselwhite,2014,6,5,3078.338,1.PreSS,27000,,2014-06-05 22:05:00 CDT--2014-06-05 22:20:00 CDT
7620,Musselwhite,2014,6,5,3107.211,1.PreSS,27000,,2014-06-05 22:05:00 CDT--2014-06-05 22:20:00 CDT
7620,Musselwhite,2014,6,5,3319.27,1.PreSS,27000,,2014-06-05 22:05:00 CDT--2014-06-05 22:20:00 CDT
7620,Musselwhite,2014,6,5,6083.194,2.Civil1,27000,,2014-06-05 22:50:00 CDT--2014-06-05 23:05:00 CDT
7620,Musselwhite,2014,6,5,6733.483,3.Naut1,27000,,2014-06-05 23:05:00 CDT--2014-06-05 23:20:00 CDT
7620,Musselwhite,2014,6,5,24315.737,7.Naut2,27000,,2014-06-06 04:05:00 CDT--2014-06-06 04:20:00 CDT
7620,Musselwhite,2014,6,5,24334.595,7.Naut2,27000,,2014-06-06 04:05:00 CDT--2014-06-06 04:20:00 CDT
7620,Musselwhite,2014,6,5,24819.841,7.Naut2,27000,,2014-06-06 04:05:00 CDT--2014-06-06 04:20:00 CDT
7620,Musselwhite,2014,6,5,24837.204,7.Naut2,27000,,2014-06-06 04:05:00 CDT--2014-06-06 04:20:00 CDT
7620,Musselwhite,2014,6,5,24924.147,7.Naut2,27000,,2014-06-06 04:05:00 CDT--2014-06-06 04:20:00 CDT
7620,Musselwhite,2014,6,5,26942.124,7.Naut2,27000,,2014-06-06 04:35:00 CDT--2014-06-06 04:50:00 CDT
7620,Musselwhite,2014,6,5,27010.795,7.Naut2,27000,,2014-06-06 04:50:00 CDT--2014-06-06 05:05:00 CDT
7620,Musselwhite,2014,6,9,3840.867,2.Civil1,26760,,2014-06-09 22:24:00 CDT--2014-06-09 22:39:00 CDT
7620,Musselwhite,2014,6,9,5320.34,2.Civil1,26760,,2014-06-09 22:39:00 CDT--2014-06-09 22:54:00 CDT
7620,Musselwhite,2014,6,9,5682.811,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,5700.694,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,5737.5,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,5819.631,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,6121.301,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,6166.626,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,6176.9,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,6189.256,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,6205.708,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,6210.39,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,6230.289,2.Civil1,26760,,2014-06-09 22:54:00 CDT--2014-06-09 23:09:00 CDT
7620,Musselwhite,2014,6,9,24601.149,7.Naut2,26760,,2014-06-10 04:09:00 CDT--2014-06-10 04:24:00 CDT
7620,Musselwhite,2014,6,9,24672.616,7.Naut2,26760,,2014-06-10 04:09:00 CDT--2014-06-10 04:24:00 CDT
7620,Musselwhite,2014,6,9,24811.973,7.Naut2,26760,,2014-06-10 04:09:00 CDT--2014-06-10 04:24:00 CDT
7620,Musselwhite,2014,6,9,25336.04,7.Naut2,26760,,2014-06-10 04:24:00 CDT--2014-06-10 04:39:00 CDT
7620,Musselwhite,2014,6,9,25679.263,7.Naut2,26760,,2014-06-10 04:24:00 CDT--2014-06-10 04:39:00 CDT
7620,Musselwhite,2014,6,9,25809.451,7.Naut2,26760,,2014-06-10 04:24:00 CDT--2014-06-10 04:39:00 CDT
7620,Musselwhite,2014,6,9,26980.556,7.Naut2,26760,,2014-06-10 04:39:00 CDT--2014-06-10 04:54:00 CDT
7620,Musselwhite,2014,6,9,27001.301,7.Naut2,26760,,2014-06-10 04:54:00 CDT--2014-06-10 05:09:00 CDT
7620,Musselwhite,2014,6,9,27022.89,7.Naut2,26760,,2014-06-10 04:54:00 CDT--2014-06-10 05:09:00 CDT
7620,Musselwhite,2014,6,9,27045.195,7.Naut2,26760,,2014-06-10 04:54:00 CDT--2014-06-10 05:09:00 CDT
7620,Musselwhite,2014,6,9,27079.4,7.Naut2,26760,,2014-06-10 04:54:00 CDT--2014-06-10 05:09:00 CDT
7620,Musselwhite,2014,6,13,10930.188,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,10951.973,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,10983.316,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11052.377,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11078.259,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11099.653,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11126.445,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11156.033,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11167.088,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11247.334,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11283.815,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11309.436,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11336.423,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11396.64,3.Naut1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,11597.059,4.Astro1,26520,,2014-06-14 00:26:00 CDT--2014-06-14 00:41:00 CDT
7620,Musselwhite,2014,6,13,12027.03,4.Astro1,26520,,2014-06-14 00:41:00 CDT--2014-06-14 00:56:00 CDT
7620,Musselwhite,2014,6,13,24221.9,7.Naut2,26520,,2014-06-14 03:56:00 CDT--2014-06-14 04:11:00 CDT
7620,Musselwhite,2014,6,13,24279.776,7.Naut2,26520,,2014-06-14 03:56:00 CDT--2014-06-14 04:11:00 CDT
7620,Musselwhite,2014,6,13,24355.405,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,24453.858,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,24576.178,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,24920.051,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,24976.236,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,25008.165,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,25049.458,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,25070.918,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,25114.227,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,25164.754,7.Naut2,26520,,2014-06-14 04:11:00 CDT--2014-06-14 04:26:00 CDT
7620,Musselwhite,2014,6,13,25244.155,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25258.786,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25277.449,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25352.493,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25388.389,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25448.215,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25511.618,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25574.111,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25612.803,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25712.298,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,25767.312,7.Naut2,26520,,2014-06-14 04:26:00 CDT--2014-06-14 04:41:00 CDT
7620,Musselwhite,2014,6,13,26560.665,7.Naut2,26520,,2014-06-14 04:41:00 CDT--2014-06-14 04:56:00 CDT
7620,Musselwhite,2014,6,17,3645.455,2.Civil1,26340,,2014-06-17 22:29:00 CDT--2014-06-17 22:44:00 CDT
7620,Musselwhite,2014,6,17,3687.204,2.Civil1,26340,,2014-06-17 22:29:00 CDT--2014-06-17 22:44:00 CDT
7620,Musselwhite,2014,6,17,3813.425,2.Civil1,26340,,2014-06-17 22:29:00 CDT--2014-06-17 22:44:00 CDT
7620,Musselwhite,2014,6,17,3958.114,2.Civil1,26340,,2014-06-17 22:29:00 CDT--2014-06-17 22:44:00 CDT
7620,Musselwhite,2014,6,17,4152.811,2.Civil1,26340,,2014-06-17 22:29:00 CDT--2014-06-17 22:44:00 CDT
7620,Musselwhite,2014,6,17,5360.788,2.Civil1,26340,,2014-06-17 22:44:00 CDT--2014-06-17 22:59:00 CDT
7620,Musselwhite,2014,6,17,5391.741,2.Civil1,26340,,2014-06-17 22:44:00 CDT--2014-06-17 22:59:00 CDT
7620,Musselwhite,2014,6,17,5470.426,2.Civil1,26340,,2014-06-17 22:59:00 CDT--2014-06-17 23:14:00 CDT
7620,Musselwhite,2014,6,17,5516.012,2.Civil1,26340,,2014-06-17 22:59:00 CDT--2014-06-17 23:14:00 CDT
7620,Musselwhite,2014,6,17,24578.519,7.Naut2,26340,,2014-06-18 04:14:00 CDT--2014-06-18 04:29:00 CDT
7620,Musselwhite,2014,6,17,24707.341,7.Naut2,26340,,2014-06-18 04:14:00 CDT--2014-06-18 04:29:00 CDT
7620,Musselwhite,2014,6,17,24837.009,7.Naut2,26340,,2014-06-18 04:14:00 CDT--2014-06-18 04:29:00 CDT
7620,Musselwhite,2014,6,21,3718.157,2.Civil1,26340,,2014-06-21 22:30:00 CDT--2014-06-21 22:45:00 CDT
7620,Musselwhite,2014,6,21,3760.751,2.Civil1,26340,,2014-06-21 22:30:00 CDT--2014-06-21 22:45:00 CDT
7620,Musselwhite,2014,6,21,3986.077,2.Civil1,26340,,2014-06-21 22:30:00 CDT--2014-06-21 22:45:00 CDT
7620,Musselwhite,2014,6,21,4166.077,2.Civil1,26340,,2014-06-21 22:30:00 CDT--2014-06-21 22:45:00 CDT
7620,Musselwhite,2014,6,21,4900.838,2.Civil1,26340,,2014-06-21 22:45:00 CDT--2014-06-21 23:00:00 CDT
7620,Musselwhite,2014,6,25,200.354,1.PreSS,26400,,2014-06-25 21:30:00 CDT--2014-06-25 21:45:00 CDT
7620,Musselwhite,2014,6,25,256.929,1.PreSS,26400,,2014-06-25 21:30:00 CDT--2014-06-25 21:45:00 CDT
7620,Musselwhite,2014,6,25,617.84,1.PreSS,26400,,2014-06-25 21:30:00 CDT--2014-06-25 21:45:00 CDT
7620,Musselwhite,2014,6,25,632.601,1.PreSS,26400,,2014-06-25 21:30:00 CDT--2014-06-25 21:45:00 CDT
7620,Musselwhite,2014,6,25,687.746,1.PreSS,26400,,2014-06-25 21:30:00 CDT--2014-06-25 21:45:00 CDT
7620,Musselwhite,2014,6,25,720.39,1.PreSS,26400,,2014-06-25 21:30:00 CDT--2014-06-25 21:45:00 CDT
7620,Musselwhite,2014,6,25,884.198,1.PreSS,26400,,2014-06-25 21:30:00 CDT--2014-06-25 21:45:00 CDT
7620,Musselwhite,2014,6,25,900.52,1.PreSS,26400,,2014-06-25 21:45:00 CDT--2014-06-25 22:00:00 CDT
7620,Musselwhite,2014,6,25,1162.847,1.PreSS,26400,,2014-06-25 21:45:00 CDT--2014-06-25 22:00:00 CDT
7620,Musselwhite,2014,6,25,1522.912,1.PreSS,26400,,2014-06-25 21:45:00 CDT--2014-06-25 22:00:00 CDT
7620,Musselwhite,2014,6,25,1549.184,1.PreSS,26400,,2014-06-25 21:45:00 CDT--2014-06-25 22:00:00 CDT
7620,Musselwhite,2014,6,25,2417.97,1.PreSS,26400,,2014-06-25 22:00:00 CDT--2014-06-25 22:15:00 CDT
7620,Musselwhite,2014,6,25,2454.256,1.PreSS,26400,,2014-06-25 22:00:00 CDT--2014-06-25 22:15:00 CDT
7620,Musselwhite,2014,6,25,2469.277,1.PreSS,26400,,2014-06-25 22:00:00 CDT--2014-06-25 22:15:00 CDT
7620,Musselwhite,2014,6,25,2642.059,1.PreSS,26400,,2014-06-25 22:00:00 CDT--2014-06-25 22:15:00 CDT
7620,Musselwhite,2014,6,25,2684.003,1.PreSS,26400,,2014-06-25 22:00:00 CDT--2014-06-25 22:15:00 CDT
7620,Musselwhite,2014,6,25,2783.042,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3022.868,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3059.22,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3085.491,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3098.172,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3161.965,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3392.688,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3441.004,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3469.877,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3526.452,1.PreSS,26400,,2014-06-25 22:15:00 CDT--2014-06-25 22:30:00 CDT
7620,Musselwhite,2014,6,25,3601.626,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3659.241,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3685.968,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3705.542,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3806.597,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3824.675,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3836.575,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3851.467,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3875.202,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3901.474,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3961.105,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,3984.646,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4177.262,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4225.773,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4234.162,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4245.347,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4262.644,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4274.87,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4368.056,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4386.525,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4440.629,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4463.909,2.Civil1,26400,,2014-06-25 22:30:00 CDT--2014-06-25 22:45:00 CDT
7620,Musselwhite,2014,6,25,4521.915,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4562.883,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4583.497,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4603.396,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4626.481,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4678.114,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4699.769,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4721.879,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4770.39,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4780.275,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4820.918,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4849.27,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4862.276,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4874.762,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,4901.488,2.Civil1,26400,,2014-06-25 22:45:00 CDT--2014-06-25 23:00:00 CDT
7620,Musselwhite,2014,6,25,5935.838,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,5960.289,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,5971.344,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,5981.488,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6015.108,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6030.585,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6050.744,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6079.617,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6088.461,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6099.191,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6119.155,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6122.016,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6147.442,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6166.691,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6181.192,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6203.562,2.Civil1,26400,,2014-06-25 23:00:00 CDT--2014-06-25 23:15:00 CDT
7620,Musselwhite,2014,6,25,6404.501,2.Civil1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6436.431,2.Civil1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6457.175,2.Civil1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6489.429,2.Civil1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6518.692,2.Civil1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6548.085,2.Civil1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6614.35,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6638.54,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6652.782,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6688.548,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6708.316,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6721.192,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6977.731,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,6994.639,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,7008.49,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,7038.793,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,7050.889,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,7062.334,3.Naut1,26400,,2014-06-25 23:15:00 CDT--2014-06-25 23:30:00 CDT
7620,Musselwhite,2014,6,25,7261.712,3.Naut1,26400,,2014-06-25 23:30:00 CDT--2014-06-25 23:45:00 CDT
