,sm_id,intervalsP,numdetect,duration,TSSS,TSSS.s,meantemp,meantemp.s,twilightperiod,twilightperiodB,latitude,latitude.s,longitude,date,ordinal.day,ordinal.s,ordinal.s2,time,twilightperiodBCIVIL.1,Intercept,twilightperiodBNAUTICAL.1,twilightperiodBASTRONOMICAL.1,twilightperiodBNIGHT,twilightperiodBASTRONOMICAL.2,twilightperiodBNAUTICAL.2,twilightperiodBCIVIL.2,twilightperiodBAFTER,twilightperiodBCIVIL.1XLAT,twilightperiodBNAUTICAL.1XLAT,twilightperiodBASTRONOMICAL.1XLAT,twilightperiodBNIGHTXLAT,twilightperiodBASTRONOMICAL.2XLAT,twilightperiodBNAUTICAL.2XLAT,twilightperiodBCIVIL.2XLAT,twilightperiodBAFTERXLAT,X5,X9,X12,X22,X24,X26,X27,X32,X43,X48,X49,X56,X61,X62,X66,X71,X73,X74,X78,X80,X82,X84,X85,X92,X97,X99,X100
1,7620,2014-06-21 21:50:00 CDT--2014-06-21 22:00:00 CDT,0,600,-2400,-1.166364234,21.12093023,1.249127112,BEFORE,BEFORE,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,21.83333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126453968,0.095827636,0.102092045,0.088768202,0.118305498,0.096150158,0.118788168,0.123561927,0.121297447,0.124404937,0.090246711,0.107927361,0.081430107,0.100268526,0.12784738,0.118730878,0.121083432,0.130384137,0.093890419,0.114907626,0.082966107,0.087353246,0.126034042,0.103220359,0.08966694,0.095844317,0.092615187
2,7620,2014-06-21 23:00:00 CDT--2014-06-21 23:10:00 CDT,0,600,1800,-1.225342922,21.12093023,1.249127112,CIVIL,CIVIL.1,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,23,1,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,0,0,0,0.29598377,0.19880408,0.343975775,0.196617682,0.274569117,0.166129885,0.214116457,0.355132233,0.202272498,0.219209849,0.280124952,0.220960468,0.330623971,0.164037257,0.210124737,0.193648631,0.186181946,0.201653562,0.283737652,0.250385951,0.261417342,0.167830649,0.259420695,0.221568587,0.222514553,0.196302257,0.275710304
3,7620,2014-06-21 23:20:00 CDT--2014-06-21 23:30:00 CDT,0,600,3000,-1.107385545,21.12093023,1.249127112,CIVIL,CIVIL.1,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,23.33333333,1,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,0,0,0,0.29598377,0.19880408,0.343975775,0.196617682,0.274569117,0.166129885,0.214116457,0.355132233,0.202272498,0.219209849,0.280124952,0.220960468,0.330623971,0.164037257,0.210124737,0.193648631,0.186181946,0.201653562,0.283737652,0.250385951,0.261417342,0.167830649,0.259420695,0.221568587,0.222514553,0.196302257,0.275710304
4,7620,2014-06-21 23:30:00 CDT--2014-06-21 23:40:00 CDT,0,600,3600,-1.048406857,21.12093023,1.249127112,CIVIL,CIVIL.1,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,23.5,1,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,0,0,0,0.29598377,0.19880408,0.343975775,0.196617682,0.274569117,0.166129885,0.214116457,0.355132233,0.202272498,0.219209849,0.280124952,0.220960468,0.330623971,0.164037257,0.210124737,0.193648631,0.186181946,0.201653562,0.283737652,0.250385951,0.261417342,0.167830649,0.259420695,0.221568587,0.222514553,0.196302257,0.275710304
5,7620,2014-06-22 00:10:00 CDT--2014-06-22 00:20:00 CDT,0,600,6000,-0.812492104,21.12093023,1.249127112,NAUTICAL,NAUTICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,0.166666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0.26957843,0.223265915,0.143681319,0.181145517,0.169001624,0.164728113,0.137174828,0.125410726,0.118127131,0.195393714,0.146917202,0.203790309,0.211738801,0.17611456,0.171885673,0.248605597,0.199548257,0.171223749,0.161533076,0.184407729,0.198691298,0.190151597,0.191678338,0.096995089,0.205350683,0.164943081,0.116003121
6,7620,2014-06-22 00:50:00 CDT--2014-06-22 01:00:00 CDT,0,600,8400,-0.576577351,21.12093023,1.249127112,NAUTICAL,NAUTICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,0.833333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0.26957843,0.223265915,0.143681319,0.181145517,0.169001624,0.164728113,0.137174828,0.125410726,0.118127131,0.195393714,0.146917202,0.203790309,0.211738801,0.17611456,0.171885673,0.248605597,0.199548257,0.171223749,0.161533076,0.184407729,0.198691298,0.190151597,0.191678338,0.096995089,0.205350683,0.164943081,0.116003121
7,7620,2014-06-22 01:10:00 CDT--2014-06-22 01:20:00 CDT,0,600,9600,-0.458619974,21.12093023,1.249127112,NIGHT,NIGHT,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,1.166666667,0,1,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,8.52E-11,1.43E-09,8.44E-09,3.88E-10,1.98E-10,3.53E-10,5.25E-11,1.72E-10,2.17E-09,2.99E-22,2.52E-15,3.41E-11,8.32E-10,3.13E-10,8.57E-11,1.37E-16,1.38E-11,1.03E-12,2.91E-10,5.76E-17,8.70E-13,2.65E-24,7.93E-10,8.11E-10,2.96E-10,4.34E-10,1.34E-20
8,7620,2014-06-22 01:20:00 CDT--2014-06-22 01:30:00 CDT,0,600,10200,-0.399641286,21.12093023,1.249127112,NIGHT,NIGHT,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,1.333333333,0,1,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,8.52E-11,1.43E-09,8.44E-09,3.88E-10,1.98E-10,3.53E-10,5.25E-11,1.72E-10,2.17E-09,2.99E-22,2.52E-15,3.41E-11,8.32E-10,3.13E-10,8.57E-11,1.37E-16,1.38E-11,1.03E-12,2.91E-10,5.76E-17,8.70E-13,2.65E-24,7.93E-10,8.11E-10,2.96E-10,4.34E-10,1.34E-20
9,7620,2014-06-22 02:30:00 CDT--2014-06-22 02:40:00 CDT,0,600,14400,0.013209532,21.12093023,1.249127112,ASTRONOMICAL,ASTRONOMICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0.038491194,0.069155033,0.02649291,0.05167335,0.054740374,0.052588554,0.049070463,0.04877578,0.053139745,0.069038149,0.046574505,0.037244453,0.056419097,0.098404744,0.067917347,0.075680934,0.033987472,0.053745938,0.051901173,0.076782839,0.124865245,0.063876201,0.049057651,0.073945741,0.068086721,0.082826347,0.047001875
10,7620,2014-06-22 03:00:00 CDT--2014-06-22 03:10:00 CDT,0,600,16200,0.190145597,21.12093023,1.249127112,ASTRONOMICAL,ASTRONOMICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0.038491194,0.069155033,0.02649291,0.05167335,0.054740374,0.052588554,0.049070463,0.04877578,0.053139745,0.069038149,0.046574505,0.037244453,0.056419097,0.098404744,0.067917347,0.075680934,0.033987472,0.053745938,0.051901173,0.076782839,0.124865245,0.063876201,0.049057651,0.073945741,0.068086721,0.082826347,0.047001875
11,7620,2014-06-22 03:10:00 CDT--2014-06-22 03:20:00 CDT,0,600,16800,0.249124285,21.12093023,1.249127112,ASTRONOMICAL,ASTRONOMICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,3.166666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0.038491194,0.069155033,0.02649291,0.05167335,0.054740374,0.052588554,0.049070463,0.04877578,0.053139745,0.069038149,0.046574505,0.037244453,0.056419097,0.098404744,0.067917347,0.075680934,0.033987472,0.053745938,0.051901173,0.076782839,0.124865245,0.063876201,0.049057651,0.073945741,0.068086721,0.082826347,0.047001875
12,7620,2014-06-22 03:30:00 CDT--2014-06-22 03:40:00 CDT,0,600,18000,0.367081662,21.12093023,1.249127112,ASTRONOMICAL,ASTRONOMICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0.038491194,0.069155033,0.02649291,0.05167335,0.054740374,0.052588554,0.049070463,0.04877578,0.053139745,0.069038149,0.046574505,0.037244453,0.056419097,0.098404744,0.067917347,0.075680934,0.033987472,0.053745938,0.051901173,0.076782839,0.124865245,0.063876201,0.049057651,0.073945741,0.068086721,0.082826347,0.047001875
13,7620,2014-06-22 04:10:00 CDT--2014-06-22 04:20:00 CDT,0,600,20400,0.602996415,21.12093023,1.249127112,NAUTICAL,NAUTICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,4.166666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0.26957843,0.223265915,0.143681319,0.181145517,0.169001624,0.164728113,0.137174828,0.125410726,0.118127131,0.195393714,0.146917202,0.203790309,0.211738801,0.17611456,0.171885673,0.248605597,0.199548257,0.171223749,0.161533076,0.184407729,0.198691298,0.190151597,0.191678338,0.096995089,0.205350683,0.164943081,0.116003121
14,7620,2014-06-22 04:30:00 CDT--2014-06-22 04:40:00 CDT,0,600,21600,0.720953792,21.12093023,1.249127112,NAUTICAL,NAUTICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,4.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0.26957843,0.223265915,0.143681319,0.181145517,0.169001624,0.164728113,0.137174828,0.125410726,0.118127131,0.195393714,0.146917202,0.203790309,0.211738801,0.17611456,0.171885673,0.248605597,0.199548257,0.171223749,0.161533076,0.184407729,0.198691298,0.190151597,0.191678338,0.096995089,0.205350683,0.164943081,0.116003121
15,7620,2014-06-22 04:40:00 CDT--2014-06-22 04:50:00 CDT,0,600,22200,0.77993248,21.12093023,1.249127112,NAUTICAL,NAUTICAL.2,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,4.666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0.26957843,0.223265915,0.143681319,0.181145517,0.169001624,0.164728113,0.137174828,0.125410726,0.118127131,0.195393714,0.146917202,0.203790309,0.211738801,0.17611456,0.171885673,0.248605597,0.199548257,0.171223749,0.161533076,0.184407729,0.198691298,0.190151597,0.191678338,0.096995089,0.205350683,0.164943081,0.116003121
16,7620,2014-06-22 06:10:00 CDT--2014-06-22 06:20:00 CDT,0,600,27600,1.310740675,21.12093023,1.249127112,AFTER,AFTER,52.54744,0.993135127,-90.4122,2014-06-21,172,-0.751168026,0.787647287,6.166666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,6.22E-11,1.44E-09,8.32E-09,3.16E-10,3.56E-10,3.50E-09,3.35E-11,1.80E-10,1.58E-22,1.07E-08,2.79E-10,2.55E-12,1.13E-09,2.51E-10,9.99E-11,6.60E-10,1.02E-11,5.90E-21,2.58E-10,1.31E-12,1.17E-09,2.12E-15,6.98E-10,2.98E-10,3.41E-17,3.81E-10,4.00E-10
17,7620,2014-06-25 21:40:00 CDT--2014-06-25 21:50:00 CDT,7,600,-3000,-1.107385545,17.27906977,1.021913064,BEFORE,BEFORE,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,21.66666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126453968,0.095827636,0.102092045,0.088768202,0.118305498,0.096150158,0.118788168,0.123561927,0.121297447,0.124404937,0.090246711,0.107927361,0.081430107,0.100268526,0.12784738,0.118730878,0.121083432,0.130384137,0.093890419,0.114907626,0.082966107,0.087353246,0.126034042,0.103220359,0.08966694,0.095844317,0.092615187
18,7620,2014-06-25 22:00:00 CDT--2014-06-25 22:10:00 CDT,0,600,-1800,-1.225342922,17.27906977,1.021913064,BEFORE,BEFORE,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126453968,0.095827636,0.102092045,0.088768202,0.118305498,0.096150158,0.118788168,0.123561927,0.121297447,0.124404937,0.090246711,0.107927361,0.081430107,0.100268526,0.12784738,0.118730878,0.121083432,0.130384137,0.093890419,0.114907626,0.082966107,0.087353246,0.126034042,0.103220359,0.08966694,0.095844317,0.092615187
19,7620,2014-06-25 22:30:00 CDT--2014-06-25 22:40:00 CDT,13,600,0,-1.402278987,17.27906977,1.021913064,CIVIL,CIVIL.1,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,22.5,1,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,0,0,0,0.29598377,0.19880408,0.343975775,0.196617682,0.274569117,0.166129885,0.214116457,0.355132233,0.202272498,0.219209849,0.280124952,0.220960468,0.330623971,0.164037257,0.210124737,0.193648631,0.186181946,0.201653562,0.283737652,0.250385951,0.261417342,0.167830649,0.259420695,0.221568587,0.222514553,0.196302257,0.275710304
20,7620,2014-06-25 23:00:00 CDT--2014-06-25 23:10:00 CDT,4,600,1800,-1.225342922,17.27906977,1.021913064,CIVIL,CIVIL.1,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,23,1,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,0,0,0,0.29598377,0.19880408,0.343975775,0.196617682,0.274569117,0.166129885,0.214116457,0.355132233,0.202272498,0.219209849,0.280124952,0.220960468,0.330623971,0.164037257,0.210124737,0.193648631,0.186181946,0.201653562,0.283737652,0.250385951,0.261417342,0.167830649,0.259420695,0.221568587,0.222514553,0.196302257,0.275710304
21,7620,2014-06-25 23:20:00 CDT--2014-06-25 23:30:00 CDT,12,600,3000,-1.107385545,17.27906977,1.021913064,CIVIL,CIVIL.1,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,23.33333333,1,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,0,0,0,0.29598377,0.19880408,0.343975775,0.196617682,0.274569117,0.166129885,0.214116457,0.355132233,0.202272498,0.219209849,0.280124952,0.220960468,0.330623971,0.164037257,0.210124737,0.193648631,0.186181946,0.201653562,0.283737652,0.250385951,0.261417342,0.167830649,0.259420695,0.221568587,0.222514553,0.196302257,0.275710304
22,7620,2014-06-25 23:50:00 CDT--2014-06-26 00:00:00 CDT,0,600,4800,-0.93044948,17.27906977,1.021913064,NAUTICAL,NAUTICAL.1,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,23.83333333,0,1,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,0,0,0.060766326,0.012990305,0.184138633,0.061328187,0.08303685,0.076245747,0.01991541,0.052838753,0.038328169,0.045292245,0.083360263,0.029337602,0.074657762,0.006974805,0.030969315,0.069907211,0.01825351,0.075591926,0.071183482,0.095166827,0.129629914,0.067378307,0.132838277,0.074606503,0.004960655,0.08762253,0.051711965
23,7620,2014-06-26 01:00:00 CDT--2014-06-26 01:10:00 CDT,0,600,9000,-0.517598662,17.27906977,1.021913064,NAUTICAL,NAUTICAL.2,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0.26957843,0.223265915,0.143681319,0.181145517,0.169001624,0.164728113,0.137174828,0.125410726,0.118127131,0.195393714,0.146917202,0.203790309,0.211738801,0.17611456,0.171885673,0.248605597,0.199548257,0.171223749,0.161533076,0.184407729,0.198691298,0.190151597,0.191678338,0.096995089,0.205350683,0.164943081,0.116003121
24,7620,2014-06-26 02:10:00 CDT--2014-06-26 02:20:00 CDT,0,600,13200,-0.104747844,17.27906977,1.021913064,NIGHT,NIGHT,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,2.166666667,0,1,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,8.52E-11,1.43E-09,8.44E-09,3.88E-10,1.98E-10,3.53E-10,5.25E-11,1.72E-10,2.17E-09,2.99E-22,2.52E-15,3.41E-11,8.32E-10,3.13E-10,8.57E-11,1.37E-16,1.38E-11,1.03E-12,2.91E-10,5.76E-17,8.70E-13,2.65E-24,7.93E-10,8.11E-10,2.96E-10,4.34E-10,1.34E-20
25,7620,2014-06-26 05:20:00 CDT--2014-06-26 05:30:00 CDT,0,600,24600,1.015847233,17.27906977,1.021913064,CIVIL,CIVIL.2,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,5.333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0.060247093,0.034099019,0.125359433,0.152915207,0.199284377,0.080216314,0.099265529,0.071005336,0.118780586,0.10763541,0.07411733,0.019457618,0.062503296,0.039196581,0.108246053,0.106906282,0.068018464,0.020308758,0.06193585,0.171275061,0.161494542,0.064346443,0.114333772,0.067313149,0.042845433,0.091310865,0.0858782
26,7620,2014-06-26 06:20:00 CDT--2014-06-26 06:30:00 CDT,0,600,28200,1.369719363,17.27906977,1.021913064,AFTER,AFTER,52.54744,0.993135127,-90.4122,2014-06-25,176,-0.57988199,0.82470803,6.333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,6.22E-11,1.44E-09,8.32E-09,3.16E-10,3.56E-10,3.50E-09,3.35E-11,1.80E-10,1.58E-22,1.07E-08,2.79E-10,2.55E-12,1.13E-09,2.51E-10,9.99E-11,6.60E-10,1.02E-11,5.90E-21,2.58E-10,1.31E-12,1.17E-09,2.12E-15,6.98E-10,2.98E-10,3.41E-17,3.81E-10,4.00E-10
27,7620,2014-06-29 21:50:00 CDT--2014-06-29 22:00:00 CDT,0,600,-2400,-1.166364234,21.31860465,1.260817908,BEFORE,BEFORE,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,21.83333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126453968,0.095827636,0.102092045,0.088768202,0.118305498,0.096150158,0.118788168,0.123561927,0.121297447,0.124404937,0.090246711,0.107927361,0.081430107,0.100268526,0.12784738,0.118730878,0.121083432,0.130384137,0.093890419,0.114907626,0.082966107,0.087353246,0.126034042,0.103220359,0.08966694,0.095844317,0.092615187
28,7620,2014-06-29 22:10:00 CDT--2014-06-29 22:20:00 CDT,8,600,-1200,-1.28432161,21.31860465,1.260817908,BEFORE,BEFORE,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,22.16666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126453968,0.095827636,0.102092045,0.088768202,0.118305498,0.096150158,0.118788168,0.123561927,0.121297447,0.124404937,0.090246711,0.107927361,0.081430107,0.100268526,0.12784738,0.118730878,0.121083432,0.130384137,0.093890419,0.114907626,0.082966107,0.087353246,0.126034042,0.103220359,0.08966694,0.095844317,0.092615187
29,7620,2014-06-30 00:30:00 CDT--2014-06-30 00:40:00 CDT,0,600,7200,-0.694534727,21.31860465,1.260817908,NAUTICAL,NAUTICAL.2,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0.26957843,0.223265915,0.143681319,0.181145517,0.169001624,0.164728113,0.137174828,0.125410726,0.118127131,0.195393714,0.146917202,0.203790309,0.211738801,0.17611456,0.171885673,0.248605597,0.199548257,0.171223749,0.161533076,0.184407729,0.198691298,0.190151597,0.191678338,0.096995089,0.205350683,0.164943081,0.116003121
30,7620,2014-06-30 00:40:00 CDT--2014-06-30 00:50:00 CDT,0,600,7800,-0.635556039,21.31860465,1.260817908,NAUTICAL,NAUTICAL.2,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,0.666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0.26957843,0.223265915,0.143681319,0.181145517,0.169001624,0.164728113,0.137174828,0.125410726,0.118127131,0.195393714,0.146917202,0.203790309,0.211738801,0.17611456,0.171885673,0.248605597,0.199548257,0.171223749,0.161533076,0.184407729,0.198691298,0.190151597,0.191678338,0.096995089,0.205350683,0.164943081,0.116003121
31,7620,2014-06-30 01:40:00 CDT--2014-06-30 01:50:00 CDT,0,600,11400,-0.281683909,21.31860465,1.260817908,NIGHT,NIGHT,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,1.666666667,0,1,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,8.52E-11,1.43E-09,8.44E-09,3.88E-10,1.98E-10,3.53E-10,5.25E-11,1.72E-10,2.17E-09,2.99E-22,2.52E-15,3.41E-11,8.32E-10,3.13E-10,8.57E-11,1.37E-16,1.38E-11,1.03E-12,2.91E-10,5.76E-17,8.70E-13,2.65E-24,7.93E-10,8.11E-10,2.96E-10,4.34E-10,1.34E-20
32,7620,2014-06-30 02:10:00 CDT--2014-06-30 02:20:00 CDT,0,600,13200,-0.104747844,21.31860465,1.260817908,NIGHT,NIGHT,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,2.166666667,0,1,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,8.52E-11,1.43E-09,8.44E-09,3.88E-10,1.98E-10,3.53E-10,5.25E-11,1.72E-10,2.17E-09,2.99E-22,2.52E-15,3.41E-11,8.32E-10,3.13E-10,8.57E-11,1.37E-16,1.38E-11,1.03E-12,2.91E-10,5.76E-17,8.70E-13,2.65E-24,7.93E-10,8.11E-10,2.96E-10,4.34E-10,1.34E-20
33,7620,2014-06-30 02:40:00 CDT--2014-06-30 02:50:00 CDT,0,600,15000,0.072188221,21.31860465,1.260817908,ASTRONOMICAL,ASTRONOMICAL.2,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,2.666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0.038491194,0.069155033,0.02649291,0.05167335,0.054740374,0.052588554,0.049070463,0.04877578,0.053139745,0.069038149,0.046574505,0.037244453,0.056419097,0.098404744,0.067917347,0.075680934,0.033987472,0.053745938,0.051901173,0.076782839,0.124865245,0.063876201,0.049057651,0.073945741,0.068086721,0.082826347,0.047001875
34,7620,2014-06-30 02:50:00 CDT--2014-06-30 03:00:00 CDT,0,600,15600,0.131166909,21.31860465,1.260817908,ASTRONOMICAL,ASTRONOMICAL.2,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,2.833333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0.038491194,0.069155033,0.02649291,0.05167335,0.054740374,0.052588554,0.049070463,0.04877578,0.053139745,0.069038149,0.046574505,0.037244453,0.056419097,0.098404744,0.067917347,0.075680934,0.033987472,0.053745938,0.051901173,0.076782839,0.124865245,0.063876201,0.049057651,0.073945741,0.068086721,0.082826347,0.047001875
35,7620,2014-06-30 06:10:00 CDT--2014-06-30 06:20:00 CDT,0,600,27600,1.310740675,21.31860465,1.260817908,AFTER,AFTER,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,6.166666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,6.22E-11,1.44E-09,8.32E-09,3.16E-10,3.56E-10,3.50E-09,3.35E-11,1.80E-10,1.58E-22,1.07E-08,2.79E-10,2.55E-12,1.13E-09,2.51E-10,9.99E-11,6.60E-10,1.02E-11,5.90E-21,2.58E-10,1.31E-12,1.17E-09,2.12E-15,6.98E-10,2.98E-10,3.41E-17,3.81E-10,4.00E-10
36,7620,2014-06-30 06:20:00 CDT--2014-06-30 06:30:00 CDT,0,600,28200,1.369719363,21.31860465,1.260817908,AFTER,AFTER,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,6.333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,6.22E-11,1.44E-09,8.32E-09,3.16E-10,3.56E-10,3.50E-09,3.35E-11,1.80E-10,1.58E-22,1.07E-08,2.79E-10,2.55E-12,1.13E-09,2.51E-10,9.99E-11,6.60E-10,1.02E-11,5.90E-21,2.58E-10,1.31E-12,1.17E-09,2.12E-15,6.98E-10,2.98E-10,3.41E-17,3.81E-10,4.00E-10
37,7620,2014-06-30 06:40:00 CDT--2014-06-30 06:50:00 CDT,0,600,29400,1.487676739,21.31860465,1.260817908,AFTER,AFTER,52.54744,0.993135127,-90.4122,2014-06-29,180,-0.408595955,0.862620745,6.666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.993135127,6.22E-11,1.44E-09,8.32E-09,3.16E-10,3.56E-10,3.50E-09,3.35E-11,1.80E-10,1.58E-22,1.07E-08,2.79E-10,2.55E-12,1.13E-09,2.51E-10,9.99E-11,6.60E-10,1.02E-11,5.90E-21,2.58E-10,1.31E-12,1.17E-09,2.12E-15,6.98E-10,2.98E-10,3.41E-17,3.81E-10,4.00E-10
38,7620,2014-07-03 21:48:00 CDT--2014-07-03 21:58:00 CDT,0,600,-2400,-1.166364234,14.54418605,0.86016747,BEFORE,BEFORE,52.54744,0.993135127,-90.4122,2014-07-03,184,-0.237309919,0.90138543,21.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126453968,0.095827636,0.102092045,0.088768202,0.118305498,0.096150158,0.118788168,0.123561927,0.121297447,0.124404937,0.090246711,0.107927361,0.081430107,0.100268526,0.12784738,0.118730878,0.121083432,0.130384137,0.093890419,0.114907626,0.082966107,0.087353246,0.126034042,0.103220359,0.08966694,0.095844317,0.092615187
39,7620,2014-07-04 01:08:00 CDT--2014-07-04 01:18:00 CDT,0,600,9600,-0.458619974,14.54418605,0.86016747,ASTRONOMICAL,ASTRONOMICAL.2,52.54744,0.993135127,-90.4122,2014-07-03,184,-0.237309919,0.90138543,1.133333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0.038491194,0.069155033,0.02649291,0.05167335,0.054740374,0.052588554,0.049070463,0.04877578,0.053139745,0.069038149,0.046574505,0.037244453,0.056419097,0.098404744,0.067917347,0.075680934,0.033987472,0.053745938,0.051901173,0.076782839,0.124865245,0.063876201,0.049057651,0.073945741,0.068086721,0.082826347,0.047001875
40,7620,2014-07-04 01:48:00 CDT--2014-07-04 01:58:00 CDT,0,600,12000,-0.222705221,14.54418605,0.86016747,NIGHT,NIGHT,52.54744,0.993135127,-90.4122,2014-07-03,184,-0.237309919,0.90138543,1.8,0,1,0,0,1,0,0,0,0,0,0,0,0.993135127,0,0,0,0,8.52E-11,1.43E-09,8.44E-09,3.88E-10,1.98E-10,3.53E-10,5.25E-11,1.72E-10,2.17E-09,2.99E-22,2.52E-15,3.41E-11,8.32E-10,3.13E-10,8.57E-11,1.37E-16,1.38E-11,1.03E-12,2.91E-10,5.76E-17,8.70E-13,2.65E-24,7.93E-10,8.11E-10,2.96E-10,4.34E-10,1.34E-20
