"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"(Intercept)",-2.07212502631253,-2.14581892262937,-2.10172707188102,-2.090852179894,-1.81634125471964,-1.73915349548732,-2.15554725899094,-2.33004168377732,-1.60316548584643,-1.77350802624199,-2.07821657228827,-2.07466444184777,-1.97912514148014,-1.9143302532831,-2.04336047940081,-2.14804497481009,-2.07335081123209,-2.1904621743932,-1.64607417397656,-2.17117040288145,-2.00521983774797,-1.6649223009956,-2.13572324538395,-1.84464490012088,-1.83917799824772,-2.20497298573952,-2.43289546407172,-1.55227225666718,-1.73509468779009,-1.72341966237116,-1.71557795782265,-1.9658424415844,-1.84952084984451,-1.84473202549698,-1.91008516381311,-2.23201536761788,-2.04032321006124,-2.45993123679071,-2.15962209315576,-2.11138387395335,-2.06737903838762,-1.90220657373046,-2.29504866605456,-2.29192227962083,-1.92186359684866,-2.28041747695109,-1.88086415867857,-2.29723654797895,-1.84889995702246,-1.99728477190263,-1.82774478050673,-1.4014333264461,-2.06783527763259,-2.195718178156,-1.85930788982865,-2.14260855755244,-1.85815888864709,-2.46579293239994,-1.91097180613417,-1.88030306704418,-2.31240626178843,-2.19730778216005,-1.71403259069161,-1.86969153481674,-1.70739964651684,-1.83350108026588,-2.0270916147984,-1.56398131601077,-1.77798139123521,-1.88972411070596,-1.79343887503219,-1.91952055956209,-2.19389079449315,-2.03396320843945,-2.13592364464083,-1.80167407068002,-2.27946544617011,-1.96392996648983,-2.48428717290641,-2.25883894256584,-2.11683159700033,-2.06140753879499,-2.11100747459489,-2.47608932275245,-2.50315458616473,-1.70791401982297,-2.02243076900802,-1.97379438594349,-2.00048221254147,-2.04543207219358,-2.14754330445455,-1.89265253727047,-1.85145856198853,-1.67785933457092,-1.972188080131,-2.10708685950864,-1.72976982913684,-1.85990422182969,-2.24759853683955,-1.97857024070007
"CIVIL.1",0.998091458867228,1.17226700045444,1.42102191409016,1.34148412643006,0.588901401032749,0.598884426205968,1.25359974939896,1.19128762565566,0.85484833860133,0.97929119737474,1.04632360526322,0.895660898170049,0.860248257210928,0.866672801280079,1.23581810616999,1.57786818640048,0.856694942951082,1.3247496553317,0.715885537835856,1.07466318606689,0.878881346014076,0.605479973466593,1.24031550970853,0.919764469194445,0.939197006560424,0.956866641722932,1.69799446619624,0.718484861324913,1.13247417116809,0.599511142353145,0.715071027734379,0.670626635273988,1.19475919342158,1.04208421423953,1.02335987756546,1.46764391041247,1.24917284369798,1.68035801425264,1.16712677952207,1.19087963140931,1.04125705255996,1.09198871855196,1.51171197268494,1.31053779645839,1.37923801657054,1.29422974666945,0.604551824258681,1.22266756823689,0.572995713994543,0.561680848914847,0.712091093450167,-0.0302247593174012,0.838104116419474,1.46468976581603,0.619441181562823,1.30325711734786,0.774327799877514,1.53374761614564,1.20529450723149,0.392759718270541,1.32127475739551,1.34453136978192,1.15619263753754,1.19269789451716,0.624951009749692,1.06034031240379,0.811358774735405,0.702628750927437,0.854526965399398,0.822777717875965,0.78276714201888,0.768266507541092,0.848712136644504,1.02925091183844,0.957891767760362,1.275098564585,1.36024517969799,0.912364707714184,1.34601701853796,1.46163003921178,1.10697009782859,1.05216122745224,1.21460452347705,1.50435395565671,1.16060631240658,0.693583925080504,0.96818525820733,0.866811226258567,1.20114478638201,1.01760106490142,1.2554906715934,0.808379484733612,0.911561074142856,0.933306795023637,1.24909101081863,0.783624244842638,0.999604468507734,0.950592345317478,1.34687650737647,1.2656287759728
"NAUTICAL.1",-0.288230512236144,-0.777527053061839,0.454847281174653,0.168641732713229,-0.971616881181283,-0.806437412420184,-1.16602714204687,-0.348499555366704,-0.341554627932439,-0.943851100220541,-0.225930236190862,-0.167588315744988,-0.468144296396975,-0.57415148067024,-0.967199665263606,0.299020442788061,-0.337001472061448,0.183128031964761,-1.2235776511708,-0.341284915281695,-0.150428268955783,-0.406164964082436,-0.681697624439377,-0.976859295548315,-0.216431338116795,-0.726884581538038,-0.784377202545682,-0.607080433517146,-0.654393854109378,-0.752715599419835,-0.0848585605218747,-0.957780378126134,-1.24142336555313,-0.0278292877593585,-0.468928615426218,-0.64620789937524,0.272367437091334,0.116002707229755,0.364924458124401,0.0802652790862082,0.00306774187462851,-0.0844961902093443,0.216086264288988,-0.625275708031024,-0.357615681053179,-0.525740154632896,-0.58918674928561,-0.264223797210244,-0.443778844805039,-0.29699297813218,-1.27858133835795,-0.643428864710692,0.176339049073802,-0.962352994156081,-0.61538666601471,0.0316347136750926,-0.827615834756977,-0.177808567060855,-0.611326576931244,-1.60432256275244,0.23977259059579,-0.140143450688514,-0.788444969559195,-0.852675446886761,-0.710548587256383,-0.326999117609787,0.171851177997521,-0.425357263432863,-0.709071843554855,-0.319265038429386,-0.233248718437379,-0.0863356033604066,-0.074095814026676,-0.757808761431281,-0.443496094382476,-0.198167332918337,-0.417041740771409,-1.39332561662282,0.67300464701822,-1.65517240330842,-0.544042281578806,-1.47609192797992,0.462391005591869,-0.416977906085214,0.228924005522578,-0.389908345568413,-0.300433030262658,-1.042418209573,0.632306082024425,-0.241543068204629,-1.70733855169094,-0.36691764552867,-0.0587062938610247,0.197698951156782,0.222842883348957,-0.100511516843306,0.15264870325178,-0.00717659624502237,-0.0216068041044827,-0.723645487464078
"ASTRONOMICAL.1",-31.6308201261221,-2.77826654617648,-15.6783891848812,-13.4164834767116,-20.2280695055586,-36.8560272439653,-21.5000798600592,-1.6983290996066,-23.4589018456935,-16.0961469679062,-44.7035830729417,-22.8675007263892,-15.2786770248501,-27.504853838914,-24.6650305453763,-23.144770900354,-18.0682676328747,-15.6989947920133,-12.7917203523152,-17.4732376149669,-34.1949817905651,-19.3252845166091,-16.2032939068041,-14.8744081860657,-21.5972824910667,-14.1764961247708,-2.32211783003328,-15.6228673923966,-16.0757486557719,-26.2886011849915,-20.7092953918771,-22.7339954667032,-14.3934258026865,-21.2574211689979,-14.6910624389211,-2.95553394055119,-14.6422019824781,-14.2272949556297,-11.7768661483723,-23.5925159492343,-2.16187905846929,-14.576232436347,-13.7957800017204,-12.5368324398141,-12.6487910934184,-22.3900248113421,-24.6891892339326,-19.6044983544246,-25.1697285563236,-15.082815664201,-14.8451332427157,-14.7688574860745,-16.4738738599564,-22.8206812706886,-16.8104994177865,-24.0300334530795,-3.01137283646182,-2.08387228693586,-13.935413869439,-13.0829253466925,-18.8718649655222,-19.7193402492103,-17.8264382552669,-26.6331846218629,-21.2406268181654,-32.5980853425032,-22.6092735206652,-2.88417137097093,-22.2245732393556,-14.5426272035994,-15.2461508066965,-28.1098201494768,-20.9941924694425,-17.9725307148516,-25.1285292382305,-22.1821722631323,-19.9173850244115,-17.4304565179264,-11.8688325201028,-14.9977895776324,-16.4374006943672,-15.7874879321807,-33.61956817188,-14.8785844663841,-2.37108214714533,-19.7763940973594,-20.6387798764349,-14.5804722967624,-17.0716457961674,-17.962289066032,-21.751717174438,-12.7969648942676,-15.6032581323758,-26.9068667859891,-31.3345630833155,-14.4932098453689,-14.3312378007347,-15.1113557828181,-14.0196417354205,-14.8952077496662
"NIGHT",-20.8934908143885,-18.6008411876868,-17.2578672221268,-15.9834955761819,-25.3960660696576,-18.3513370800625,-19.0207048218624,-14.691876561944,-25.5176353847272,-16.4964065903629,-17.6271320798193,-16.0771386759795,-16.4926948576544,-18.1642369874273,-23.7722416461657,-16.198812715929,-16.3121569571561,-21.4846128685298,-14.4701651698708,-19.2638863931234,-20.3444811459664,-19.8941552676453,-18.9407419610944,-16.4613453854955,-17.2153119232389,-16.0993460829015,-22.2523050185155,-17.1344061437079,-15.9732566372705,-17.448735027518,-17.5220195732999,-17.7131657713803,-15.8522494543665,-21.0070641618105,-20.0863550790306,-17.0093283128276,-16.1973875674862,-15.9958124802252,-14.2990270353904,-22.4584195261682,-15.2111152962187,-16.1246026247118,-16.2000281378901,-14.4584556138594,-14.1702743856907,-19.5844227211962,-19.2248223810991,-16.6170408256778,-20.6418549550014,-16.8083681588688,-18.0545968683053,-16.6275301572561,-17.8404468727499,-23.5222308948372,-18.3214423649401,-21.6783579304135,-15.2091602470732,-22.8962168539874,-17.9091252005631,-15.7400952032667,-18.8451281421666,-21.4347530269303,-17.516966277179,-20.1444900195858,-16.7820481102999,-17.1587997189004,-21.5176659447685,-21.6361079648042,-17.4265881200354,-15.8887097544975,-16.8472692336715,-20.9110159832608,-22.8799687195823,-23.0049788835973,-19.2384970694749,-24.0696398769602,-18.5764980204835,-18.5743567864362,-14.0006166420146,-16.2808959188188,-17.573874601248,-17.4316458807084,-18.7684888611863,-17.8180981168048,-15.4744077090908,-19.0139367588846,-16.8136838366537,-16.5567374550162,-18.7757114208473,-19.5731237710956,-22.125789290525,-15.3942779122849,-16.7405573933895,-18.3579191593723,-18.8887626728628,-16.1390081828325,-15.9393914315173,-16.8544483507983,-15.9553371401837,-16.304480997452
"ASTRONOMICAL.2",-0.549944286083219,-0.473113130656382,-0.59446475620044,-0.0403793282493892,-1.15327013521379,-1.34521662207969,-0.558681588788104,-0.536155443366463,-1.93094313342718,-0.872716577626964,-0.692395750292311,-0.627946037398178,-0.42176237343724,-0.57247034686351,-0.844503175019915,-0.389821293313776,-1.13236457659512,-0.942271657632621,-1.25188338140971,-1.14579204755226,-0.985076994621273,-1.73456527284536,-0.630195094156061,-1.76314724449573,-0.349660828600862,-0.909507385669384,-0.435754814006176,-1.83480273428785,-0.68643292320805,-1.43375510993992,-0.627962125097142,-0.313128116597137,-1.57708063274387,-0.658292666405193,-1.4804516521903,-0.601711923931155,-0.943175963465721,-0.494220495679969,-0.34251184175965,-0.64523893587503,-1.6364525455928,-0.621374311796672,-0.510746579011993,-0.894559760884279,-0.335645266683222,-0.587608075441125,-0.629200406712334,-0.90916821029183,-0.970934440609525,-1.18437017760595,-1.81760957266262,-1.81270391820286,-0.0890583604037518,-0.295558542180382,-1.35587885236301,0.00458433395725102,-0.155581373116678,-0.33375467015937,-0.961738977026355,-0.952296531513703,-0.700111025394896,-0.894926320294266,-0.98168612941562,-0.902207368086171,-0.833595684000557,-0.433666925531748,-1.04935901775251,-0.978480085637166,-0.77215734198157,-0.760335461836184,-0.323485829714208,-0.80150765193423,-1.69935212739655,-0.558249490065056,-1.06906966168354,-0.387917805241392,-0.469748121794625,-1.66244481262686,-0.627319682986458,-0.751561107556937,-0.72232752303198,-0.526687490991173,-1.19078047335109,-0.751825402455202,-0.309008107393961,-0.663356159823217,-0.841437275387877,-1.19280934151616,-0.474019245593127,-0.662136453592513,-0.201398662996764,-0.624928386329615,-1.64440914887187,-1.03238479656702,-1.60538056210204,-0.897275262367373,-1.47386116097835,-1.11292753745106,-1.49969503246406,-1.2802189717906
"NAUTICAL.2",0.913150396130556,0.733668500477491,1.06631197587306,1.07914314919647,0.630842862973653,0.346281156322744,1.01650377742569,1.20512393216805,0.793043802138351,0.785564586815823,0.938680420167245,0.358771157002271,0.796370582941083,0.413682491250401,0.86866585561549,0.986609779483231,1.15970528343316,1.29570555376806,0.592569001755191,1.05777479424812,0.829664499223741,1.0261168321646,0.90716223348088,0.491301842838564,0.634652826371889,1.18185851567158,1.19010743255582,0.601946592273125,0.554072814820512,0.369488246059426,0.420749272009312,0.648643527191029,0.407756943158364,0.774011448259645,1.10423084680532,1.22142251405735,1.02948717715026,1.22467630076918,0.869842030586272,0.898714472919854,0.495949541908764,1.05997725846681,1.09133851378822,1.0381025085312,0.808053170603918,1.05908602769277,0.476076825149888,1.01533696956474,0.733197998934514,0.930353631020081,0.448599327795139,0.320309700890325,0.585378657790622,0.972983717139655,0.741904146173513,1.21332497575582,0.7855451389124,1.02071726844325,0.88039681838873,0.576157796236394,1.32960110654896,1.05334862092892,0.754331968260747,0.780023259435675,0.380415443416052,0.797626489120832,0.269618904657484,0.317308888316262,0.884955818255746,0.508180034278048,0.907045736086872,0.442670588345325,0.752335615011011,0.93435807181598,1.11291850101298,1.04152284744195,1.26178247369107,0.807096089126344,1.5955534258742,0.723666069478656,1.02288375862248,0.796787285859431,0.854060146620244,1.42302304768541,1.56537736978629,0.895401007570856,0.963857028210649,0.747146531276507,0.748885193122821,0.800972749625741,0.648457153307615,0.786885795448556,1.07542720052241,-0.0150467079836402,1.12348975537583,1.10081592279185,1.08082157846059,0.91409903524661,1.01767705833841,1.14404150457747
"CIVIL.2",-0.465716254286225,-0.0206499066339739,0.44459871665706,0.059415713027818,-0.244200341587488,-0.513571922067761,-0.0329835432586095,0.201000194674768,-0.79373055310415,-0.607374795131616,0.253652897992884,0.280890568216983,-0.0617857908982819,-0.355595103128913,-1.1720781838555,0.842862600633791,0.264753957278039,0.263655465471236,-0.582170216627991,0.16565810442476,-0.00154973443659932,-0.0651644829455783,-0.226075679679987,-0.35755206372296,-0.645727833147482,-0.199915530324517,0.558787950716252,0.00479889513137882,-0.371861249777298,-0.773212271160624,-0.196266255909414,0.0733702772670737,-0.576829722230752,-0.0624237489215586,0.448163265108023,0.18071718346451,0.910667966430151,0.43746903634671,0.870709918616328,-1.89040496354268,0.527770735511512,0.0540667091465432,0.284147784984883,0.64921790949089,-0.147541423731023,0.518779491646639,-1.20293202089161,0.185431745288229,-0.757030806783157,-0.279221251910704,-0.400340955501109,-0.505816218411554,0.279899736989494,0.049474409155008,-0.220064788942964,0.30136256662887,0.458469408771127,0.086417285480808,0.152438447369619,-0.577314081199744,-0.267341678784973,-0.0123102633183108,-0.275288726691338,0.188236712574661,-0.122653774925954,0.269725670809786,-0.233774333124247,-0.323688099784253,0.064234133676792,-0.260941462057553,-0.44123490593527,-0.0621443270686704,0.0362711305060023,0.159663905837901,-0.200879090397458,-0.153044753332984,-0.24025498153015,-0.24525022783854,0.758137485430654,-0.303285523430467,-0.378049905670917,-0.644823791341979,0.610196373070428,0.492397043333341,0.0443229764976762,-0.141573084003281,-0.297728199962244,-0.0285263783639446,0.201263838124833,-0.30824163789754,0.104456453470117,0.375981359152901,0.0229396538083212,-0.521457163875296,-0.146431366514077,-0.110730747267543,-0.142415928603052,0.443989586822976,-0.0459152392740888,0.574146512363163
"AFTER",-5.05506410178663,-3.31264499830705,-2.96500092967454,-4.82341254787836,-3.69543783807114,-20.6226799295094,-3.18589440880752,-4.89514947324862,-3.40725485870238,-5.25275322289132,-17.6282309228733,-3.15533108177734,-3.51707094520612,-21.2217865124477,-3.32481605974181,-2.74902743222154,-3.07648001182501,-16.5951175729623,-3.34673693059668,-5.13032776306753,-3.12418461327391,-3.36467202122978,-3.06720507046329,-3.33980786873689,-3.28136905104931,-4.8898493801817,-2.83645364397121,-3.7125473119328,-3.47812581795452,-3.60715877664551,-3.34182941289675,-3.59778779651155,-3.44669447385851,-3.31756254793659,-3.1203802286817,-3.09184718119143,-3.27812988501282,-2.89938327239715,-4.72685211465748,-3.3965143079569,-5.18851528469475,-3.09783682489467,-5.01004077320166,-4.92179650409635,-5.07317048002916,-2.94061366235502,-3.45629694147355,-30.7602387492672,-3.54775535718523,-5.13805154524598,-5.40413514440549,-5.49944361818422,-3.45102511678736,-3.179006434908,-3.42757007672857,-3.09987954151273,-3.12777380109921,-2.92881343630132,-5.01107447537213,-5.21781766319014,-2.96478183896851,-3.06021382993189,-3.56756680981155,-3.08491429999443,-5.26661467187819,-17.1584745355976,-3.31737327175831,-3.52493392696845,-3.23537901699073,-3.35944000522275,-5.09064696792346,-3.28340607534171,-4.97905473260224,-3.20459072866195,-2.94358242811054,-3.43412054503898,-3.40893049349284,-3.29635323327455,-4.58988019414419,-3.11366111907432,-3.191497150775,-3.30136615655353,-18.7691827840878,-3.00090529694235,-2.8064722948451,-3.09267406984719,-3.27904463332078,-5.31794994820884,-3.28935670739106,-3.3060664966159,-3.16411596880721,-5.10927339463156,-3.37419736642677,-3.46672453324545,-21.9124237317068,-3.15448213704295,-3.4238164539169,-5.08251339474774,-4.94114390460712,-3.30563358976377
