"","X","model","formula","p.Int.","SEp.Int.","p.julian2Xlat.s.","SEp.julian2Xlat.s.","p.julianXlat.s.","SEp.julianXlat.s.","p.latitude.","SEp.latitude.","p.ordinal.s.","SEp.ordinal.s.","p.ordinal.s2.","SEp.ordinal.s2.","p.temp.s.","SEp.temp.s.","p.tsss.s.","SEp.tsss.s.","p.tsss.s2.","SEp.tsss.s2.","p.tsss2Xlat.s.","SEp.tsss2Xlat.s.","p.tsssXlat.s.","SEp.tsssXlat.s.","psi.Int.","SEpsi.Int.","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt","samplenum","duration","X.Error.in.as.ms....data.frame.......n..no.method.or.default.for.coercing..try.error..to..data.frame..n."
"39",5,"TSSS.linearXlat","~tsss.s + latitude + tsssXlat.s ~ 1",-1.85311902133418,0.474601241472117,NA,NA,NA,NA,2.09519471024757,0.731333430150853,NA,NA,NA,NA,NA,NA,13.5371017116797,6.26339003416794,NA,NA,NA,NA,-13.2739231525363,6.01812722360834,-0.499518582679435,0.542425329073204,0,1323.03205502074,42.9545252691603,5,23,95.9090505383206,0,0.279600397663534,NA,0.279600397663534,12,360,NA
"40",5,"TSSS.linearXlat","~tsss.s + latitude + tsssXlat.s ~ 1",-3.02835494724336,0.669710389968635,NA,NA,NA,NA,2.12710229021853,0.684501623010371,NA,NA,NA,NA,NA,NA,13.7333937126873,6.79372623080935,NA,NA,NA,NA,-14.8090887518026,6.72069367679157,-0.0794106633861019,0.711662340038562,0,2522.2762447587,35.3215634418893,5,23,80.6431268837786,0,0.337687839159648,NA,0.337687839159648,12,420,NA
"41",12,"TSSS.Julian.quadratic","~tsss.s + tsss.s2 + latitude + tsssXlat.s + tsss2Xlat.s + ordinal.s + ordinal.s2 ~ 1",-2.28064340218267,0.459787434039552,NA,NA,NA,NA,-0.433875199328358,0.538311534230017,12.6337689405286,9.64837578568789,-13.3687232744829,9.79940984831833,NA,NA,-21.817567308016,13.4926662284078,45.2277668657576,19.6735047866256,-39.3764419401895,18.2648012572539,17.339082204267,12.4584787701065,-0.139862295085244,0.527246369346542,1,42741.2144602914,39.3928240405731,9,23,96.7856480811463,0,0.214491529745956,NA,0.214491529745956,12,480,NA
"42",2,"Latitude","~latitude ~ 1",-2.08962968119211,0.345988739070156,NA,NA,NA,NA,0.942511873378176,0.288056829089893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55823150652962,0.665503346624224,0,10.3532147368406,59.4802070996669,3,23,124.960414199334,0,0.232726013687171,NA,0.232726013687171,12,540,NA
"43",2,"Latitude","~latitude ~ 1",-1.92257537281302,0.290871282051359,NA,NA,NA,NA,0.375659415972463,0.248316484739107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0617411462696636,0.530527356401718,0,5.70902442959866,71.0979127023876,3,23,148.195825404775,0,0.157795398023674,NA,0.157795398023674,16,600,NA
"44",6,"TSSS.quadraticXlat","~tsss.s + tsss.s2 + latitude + tsssXlat.s + tsss2Xlat.s ~ 1",-1.91099735738928,0.356531925884536,NA,NA,NA,NA,0.773087018711871,0.493549984463356,NA,NA,NA,NA,NA,NA,2.91939606388147,9.2838071071646,-8.23038572218644,11.5847829727245,9.91546422370191,11.0877942999104,-5.17447795062394,8.7784354341219,-0.426585535422003,0.489938942683559,0,18745.3471080453,58.3382824657525,7,23,130.676564931505,0,0.209130330046486,NA,0.209130330046486,16,660,NA
"45",2,"Latitude","~latitude ~ 1",-1.56663755542386,0.24431234952294,NA,NA,NA,NA,0.357724387590183,0.222601031879525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0475710459398997,0.472265399556434,0,5.77249035484122,84.3662721362918,3,23,174.732544272584,0,0.231905132992648,NA,0.231905132992648,16,720,NA
"46",12,"TSSS.Julian.quadratic","~tsss.s + latitude + tsssXlat.s + ordinal.s + ordinal.s2 ~ 1",-2.35162223331488,0.357700331998521,NA,NA,NA,NA,0.694106271454829,0.345202210842784,18.4744400898324,6.943216857472,-18.2282040961545,6.93851471857138,NA,NA,-0.406336581213414,2.91760568917805,NA,NA,NA,NA,-0.471072456326192,2.75236002777428,0.417719969443068,0.546116383411218,0,3881.5097139386,70.6107169634787,7,23,155.221433926957,0,0.752304696521504,NA,0.752304696521504,16,780,NA
"47",13,"TSSS.JulianXlat.linear","~latitude + ordinal.s + julianXlat.s ~ 1",-1.50395901119411,0.256211759647218,NA,NA,7.43545102312392,3.34791176943182,-5.81598453639284,2.84948625596191,-6.1375193378254,2.74052186462092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.293470462941064,0.459923148537218,0,1169.19158680554,78.6179204195764,5,23,167.235840839153,0,0.262540140116129,NA,0.262540140116129,16,840,NA
"48",13,"TSSS.JulianXlat.linear","~tsss.s + tsss.s2 + ordinal.s + latitude + julianXlat.s ~ 1",-2.22443869323836,0.356547731064132,NA,NA,14.5921031127945,4.82577220131868,-12.1257673918383,4.13554005255687,-11.1555606336834,3.7686955689205,NA,NA,NA,NA,-2.99464282300021,0.796436530798821,2.28803422522612,0.827575353439537,NA,NA,NA,NA,-0.0963045779037113,0.502653475544639,0,2096.40672740498,65.420198737066,7,23,144.840397474132,0,0.715117121555354,NA,0.715117121555354,16,900,NA
