"","X7","X9","X12","X19","X21","X22","X24","X25","X31","X33","X37","X38","X44","X46","X49","X51","X60","X65","X68","X70","X71","X72","X73","X74","X80","X84","X85","X87","X88","X89","X92","X93","X94","X96","X97","X98","X99","X100"
"(Intercept)",-21.0156133442871,-24.9803566779049,-29.3688543293316,-28.0823389453396,-24.5427842718919,-24.0039944755359,-24.0048137555028,-24.6817199665511,-24.4566438950375,-30.6372779967382,-23.9895353718707,-29.1797311519281,-24.0240636590989,-24.2684345796743,-24.1532188342976,-24.4077443522873,-23.6166565399779,-24.316925682974,-24.6326656337044,-23.8537596278828,-29.626757857939,-30.0247572798921,-29.8485475261424,-23.4924629466427,-24.5928197107041,-30.4975464080928,-23.6628101548752,-27.7779128461804,-34.0988493431893,-24.9563486254259,-30.2998813054698,-28.9276558004499,-24.2426067158129,-24.1164913772175,-24.3021590807049,-23.5406795239843,-34.623271347884,-24.0796141886383
"CIVIL.1",2.421115593539,-11.2024081560858,-44.4747932310549,-16.7270388662056,-3.52646236451361,-2.89754476922178,6.37755891828369,-21.4043343677296,-2.30414943198812,-13.590290138602,-5.48799032984304,-25.2486649626675,-19.7920182988877,1.98242783785691,6.69626015884487,-24.6647601139596,3.8500448235796,-0.393689612374247,-12.8343184352147,4.53728870819863,-353.799258984779,-5.01132358827983,-40.5931161243039,1.8166413836316,5.79086506099291,-20.3874962285542,-0.634563081096565,-1.11567171810721,13.1441328665852,-11.7101660463351,-22.6191238567473,-19.3616992551073,-1.69291163303368,-20.975597995438,-14.8072809820919,6.66794802264816,-14.7511930323201,-0.646835928053393
"NAUTICAL.1",16.5611038515045,20.7424872354597,19.6442519162219,19.3983673953787,20.1179860027853,20.2364192670158,18.336420807739,20.0277724853784,19.4268768549159,21.0661681104184,19.6524771310705,20.1363161626552,20.0523874766288,19.6197961441488,19.8654947275994,19.6161860056865,20.6452661502655,19.7208905332907,19.1403217463043,19.8190643847258,19.4061788018217,21.2685827392484,21.2891378044007,19.7970957883973,19.2448511201764,21.1845788670851,19.1505098242447,23.3881125194835,28.731038999913,20.5938568027858,21.2136095403491,20.3537894906072,19.5978773199176,20.2550455312745,20.732801268524,20.6344858990907,30.2585091852243,19.8736372171321
"ASTRONOMICAL.1",17.6671919748569,21.3884654587541,20.1590785819367,20.002310807687,20.7874988477034,20.8341842932012,20.5500691913786,20.7018572927078,20.5699695911684,21.8706892883694,20.4341741801173,21.2973518226912,20.5817482847125,20.7929318218232,20.6452634299957,20.8704207985519,21.0266245964528,20.5711286224095,21.2528875006123,20.050533968056,20.223766191111,21.4694196321718,21.8504997393674,21.1764504088605,21.1853609656753,22.2641430853282,20.2178758167702,23.5497518123836,30.4110606441822,21.3931265564462,21.7246117325036,21.0660367572976,21.0977163421789,20.555146247062,20.5946219396818,20.7358765676459,30.9657354133646,20.4317089894028
"NIGHT",17.5267364569928,21.1094268801803,21.0992831406657,20.071682773591,21.3391591218966,20.9603296391676,21.1380193668812,21.7214283185075,20.9891277280713,22.2435995351153,20.8039370144834,22.0794877677828,20.9245681718722,21.6798475253,21.3687807582602,21.123498660151,21.3872390772088,21.3677072831565,22.0309939394497,21.2318400474619,20.3197542482283,22.2127569347603,21.7360088648366,21.6627400119974,21.6244305897062,22.928608990275,20.5209959883439,24.3320191560556,31.9911662218256,21.9303955799758,22.7615197392932,20.5838229381214,20.8824785753109,21.3454472982182,21.3003297363613,21.5581936414943,32.4035070351243,21.621183829095
"ASTRONOMICAL.2",16.2473170818985,20.5270973230251,20.1202340770609,19.9970192014225,20.4155835551793,19.1406722482075,20.4061850063312,20.3565872660413,20.2296643675503,20.5206777289402,20.1050711959244,21.3627404910363,20.0437344844938,20.0198347136589,20.6616324508055,17.1793150194247,20.8306952106606,20.1873137287807,20.9253059726955,20.136343355481,20.2153648404256,20.1693878378429,20.9335489643475,20.3829087390974,21.5174274801517,21.7766277749273,19.106233664861,23.6134239197199,30.6067821733838,20.1330617724022,21.5717922908932,18.5887463465251,20.3339382269464,20.0294525757569,20.0823631288089,20.0243758716911,31.3558842636668,17.8372429623598
"NAUTICAL.2",16.4280669068743,20.3738881080893,20.1683005980025,18.9806471712612,20.6834294723783,19.1201204369349,20.3661208269652,19.6616110040273,2.40881953826419,20.4625054814484,19.8783522640582,21.0174019495004,17.5372553057655,18.0160613352884,20.426370608612,20.5753200871555,20.9816045662752,19.9711091997569,21.0686644873434,20.0592402907862,18.705953840812,20.4760055999597,20.1911892174573,20.3133266182895,18.2495506976241,21.3184948738688,19.1121664416824,22.4496593892231,30.0729741108667,20.5866737008719,20.679395408404,19.9775345654672,20.0252181809742,15.977527500641,19.9174532565878,20.6534309190412,33.2998641892405,19.5823392793451
"CIVIL.2",18.250900117266,20.8313684443682,20.7866970079123,20.1202624800058,20.8712619817116,21.3126968987188,20.7442040299258,21.9671008357187,21.3293072511325,22.8991463214569,20.726006950647,21.6626806589639,21.3537390462069,20.7510082906065,20.9840507120438,21.7685392710624,21.402408092253,21.037897804367,21.4678109640655,20.7807095717987,20.3384633328955,21.5827792105301,21.8015735879523,21.111875874327,21.3529297321272,22.0041137399168,20.4141782925109,25.0654137823666,30.7162335408182,22.0962168717103,21.8406466454901,21.0493947868446,21.4378084982468,20.1469144869092,21.6335248920883,21.0392810074917,33.0535686129168,21.5841342014082
"AFTER",0.0319370936878901,-6.13252223464703,-1.60106133660097,-25.5133610966699,-9.68676828566982,-18.2123159483359,-22.3891807403808,-2.4558471686414,-31.3902208920535,-30.4941694189204,-15.8353437311862,-14.6472894292474,-4.34679395461927,-20.8743056095396,1.06934531487084,-0.0423853012534452,2.13703783481475,-0.285799142791494,-22.5406432095236,1.34380861001103,-11.6761467339274,-40.070938443926,-35.7881412238667,1.28560389161024,-15.3529748681734,-24.2904968952292,-8.71840015580123,1.40681102171918,9.2553887469429,-34.213981702515,-12.4994203041162,-10.5200562356525,-13.5998430143036,-8.78513829634093,-9.13714966583347,2.71762944958714,11.0776217336041,-3.99586665528286
