"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","duration","visits"
"psi(Int)",-0.371211559899729,-0.114506895939083,-0.371211629087499,-0.693147293566636,-0.371211629085958,-0.371211629087499,0.108290874008931,-0.114506895942925,-0.693147293562896,-0.114506895943684,-0.37121157373492,-0.693147293565933,-0.114506895942401,-1.17638807376925,-0.37121157373528,-0.11450682028836,0.311905329895621,-0.114506895942401,-1.17638807376901,-0.37121157373528,-0.371211629085749,-0.37121157373528,-0.371211629090304,-0.114506895939083,-0.69314729356459,-0.114506895939692,0.108290874007669,-0.37121157373528,-0.371211559899729,-0.371211573736827,-0.693147293564686,-0.693147293568291,-0.114506895944414,-0.371211629087499,-0.371211629085958,-0.37121157373528,-0.371211560453464,-0.114506895942401,-1.17638807376925,0.108290871708361,-1.17638807377016,-0.693147293561619,-0.693147293565933,-0.371211629087499,-0.114506895942401,0.108290874007669,0.311905329896291,-0.37121157373528,-0.114506895943677,0.504897560144338,-0.371211629085958,-0.693147293564657,-0.693147293561619,-0.11450689594223,-0.371211629087499,-0.37121162908652,-0.371211629087499,-0.371211629085958,-0.11450682028836,-0.114506895939083,-0.693147293559685,0.504897560137971,-0.114506895942401,0.108290871708463,-0.114506895944089,-0.114506895944225,-0.114506895944313,-0.693147293564686,-0.114506895943771,-0.114506895942401,-0.114506895943907,-0.371211559899729,-0.693147293559685,-1.17638807376901,-1.17638807376925,-0.371211629085958,-0.11450689594098,-0.114506895939692,-0.114506895944414,0.108290871708463,-0.371211629087499,-0.693147293564628,0.31190532989488,-0.37121162908568,-0.371211573735263,-0.114506895942401,0.108290874007588,-0.371211629087499,0.311905329896677,-0.693147293564628,-0.371211629090304,-0.69314729356459,-0.114506895942401,-0.114506895942401,0.10829087400796,-0.114506895944414,-0.693147293564628,-0.11450689594301,0.311905329896096,0.108290874008931,8,1
"p(Int)",-0.371211559899729,-0.114506895948163,-0.371211629087304,-0.693147293566184,-0.371211629087819,-0.371211629087304,0.108290874008931,-0.114506895942925,-0.693147293567438,-0.114506895943684,-0.37121157373492,-0.693147293565782,-0.114506895944201,-1.17638807377058,-0.37121157373528,-0.11450682028836,0.311905329895621,-0.114506895944201,-1.17638807377271,-0.37121157373528,-0.371211629088542,-0.37121157373528,-0.371211629083825,-0.114506895948163,-0.693147293567052,-0.114506895947872,0.108290874007669,-0.37121157373528,-0.371211559899729,-0.371211573736827,-0.693147293566795,-0.693147293561443,-0.114506895944414,-0.371211629087304,-0.371211629087819,-0.37121157373528,-0.371211560453464,-0.114506895944201,-1.17638807377058,0.108290871708361,-1.17638807376997,-0.693147293570151,-0.693147293565782,-0.371211629087304,-0.114506895944201,0.108290874007669,0.311905329896291,-0.37121157373528,-0.114506895943677,0.504897560144338,-0.371211629087819,-0.693147293566808,-0.693147293570151,-0.114506895943131,-0.371211629087304,-0.37121162908652,-0.371211629087304,-0.371211629087819,-0.11450682028836,-0.114506895948163,-0.693147293571424,0.504897560137971,-0.114506895944201,0.108290871708463,-0.114506895944089,-0.114506895944225,-0.114506895944313,-0.693147293566795,-0.114506895943771,-0.114506895944201,-0.114506895943907,-0.371211559899729,-0.693147293571424,-1.17638807377271,-1.17638807377058,-0.371211629087819,-0.114506895945555,-0.114506895947872,-0.114506895944414,0.108290871708463,-0.371211629087304,-0.693147293565916,0.31190532989488,-0.37121162908846,-0.371211573738021,-0.114506895944201,0.108290874007588,-0.371211629087304,0.311905329896677,-0.693147293565916,-0.371211629083825,-0.693147293567052,-0.114506895944201,-0.114506895944201,0.10829087400796,-0.114506895944414,-0.693147293565916,-0.11450689594391,0.311905329896096,0.108290874008931,8,1
