X,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,duration,visits
p(Int),0.432814226,0.48365114,0.472136709,0.454752348,0.540591885,0.365098374,0.446007507,0.45911177,0.48365114,0.406116871,0.465633591,0.419521265,0.529984702,0.497982948,0.512244086,0.497982948,0.540591891,0.426784877,0.37892081,0.454752348,0.512244086,0.426784886,0.446007507,0.472136705,0.446007522,0.48365114,0.440155176,0.485091102,0.339514627,0.577538174,0.472136704,0.481858666,0.48365114,0.37892081,0.460975153,0.462671519,0.485091102,0.485091102,0.485091107,0.48365114,0.469248136,0.380447055,0.514020784,0.459111779,0.474497061,0.351107689,0.497982958,0.446007503,0.540591891,0.469248136,0.577538174,0.406116871,0.459111772,0.497982942,0.432814226,0.419521265,0.472136709,0.510819446,0.352385002,0.48365114,0.469248136,0.37892081,0.459111779,0.410598184,0.432814226,0.446007522,0.512244086,0.469248136,0.48365114,0.514020784,0.390113649,0.454752348,0.426784877,0.472136709,0.481858679,0.48365114,0.48365114,0.469248136,0.545885975,0.406116871,0.454752348,0.449291569,0.472136709,0.512244086,0.446007522,0.514020784,0.497982941,0.469248136,0.446007522,0.395605913,0.419521265,0.454752348,0.472136709,0.402439936,0.454752348,0.440155176,0.440155176,0.485091107,0.512244086,0.446007507,14,8
psi(Int),0.621145943,0.562751296,0.44461392,0.501726358,0.501158123,0.388955226,0.561590661,0.55907259,0.559775806,0.50213532,0.560607672,0.501158123,0.444970224,0.613822718,0.627134146,0.502631019,0.616403457,0.557978204,0.501726358,0.556662487,0.388984262,0.562751296,0.560607672,0.445329896,0.446293235,0.501726358,0.622849347,0.557557514,0.502631019,0.557978204,0.619680517,0.613822718,0.445582541,0.445329896,0.444845316,0.500705866,0.445582541,0.560607672,0.560607672,0.501389486,0.501158123,0.561590661,0.562751296,0.501726358,0.500258325,0.615602805,0.501726358,0.557557514,0.501389486,0.612445934,0.624829935,0.557978204,0.445582541,0.502631019,0.50213532,0.621145943,0.618419823,0.556662487,0.444845316,0.500922634,0.445582541,0.501726358,0.557978204,0.561590661,0.44474769,0.44497023,0.501726358,0.678203632,0.501389486,0.612223434,0.557557514,0.444671968,0.615602804,0.61432681,0.44461392,0.500557249,0.674125297,0.557204914,0.445128972,0.445582541,0.627134146,0.445329896,0.565737393,0.619680519,0.55907259,0.618419825,0.501158123,0.501158123,0.503230473,0.560607672,0.500922634,0.613822718,0.615602805,0.562751296,0.559775796,0.561590661,0.614326951,0.501158123,0.500705866,0.559775798,14,9
p(Int),0.367699594,0.383916297,0.583111398,0.467521197,0.492725586,0.618942509,0.395701427,0.430607316,0.419039033,0.454847458,0.407406237,0.492725586,0.527154148,0.452537405,0.334659501,0.442117917,0.410585606,0.453577351,0.467521197,0.499005834,0.6030275,0.383916297,0.407406237,0.499005857,0.456434675,0.467521197,0.35678334,0.464990668,0.442117917,0.453577351,0.378530438,0.452537405,0.484869488,0.499005857,0.541178543,0.517787537,0.484869488,0.407406237,0.407406237,0.480145686,0.492725586,0.395701427,0.383916297,0.467521197,0.567612936,0.421146902,0.467521197,0.464990668,0.480145686,0.49387076,0.345773099,0.453577351,0.484869488,0.442117917,0.454847458,0.367699594,0.389283688,0.499005834,0.541178543,0.505276174,0.484869488,0.467521197,0.453577351,0.395701427,0.555176753,0.527154148,0.467521197,0.364071047,0.480145686,0.504134802,0.464990668,0.569153124,0.421146903,0.44211793,0.583111398,0.530273105,0.393743125,0.476363631,0.513098483,0.484869488,0.334659501,0.499005857,0.360067676,0.378530427,0.430607316,0.389283681,0.492725586,0.492725586,0.429324887,0.407406237,0.505276174,0.452537405,0.421146902,0.383916297,0.419039013,0.395701427,0.442117939,0.492725586,0.517787539,0.419039017,14,9
psi(Int),0.613931498,0.556225408,0.500246428,0.614421233,0.556996574,0.444530129,0.500948241,0.612566666,0.556544229,0.500614685,0.556370865,0.556370865,0.501436881,0.670896444,0.557287712,0.558517211,0.500246428,0.556996574,0.557287712,0.557632187,0.557287712,0.617289227,0.501169408,0.556544228,0.500765815,0.669826761,0.556544227,0.555849605,0.614421233,0.556750964,0.612834976,0.556225408,0.559080972,0.501436881,0.44464461,0.612834976,0.558038879,0.50049362,0.674126583,0.500765815,0.555919259,0.500393426,0.612834976,0.444530129,0.557287712,0.500948241,0.556370865,0.55908097,0.50049362,0.556750964,0.556750963,0.614421233,0.613146219,0.556750963,0.444706162,0.501169408,0.500393426,0.556750963,0.500614685,0.444530129,0.612834976,0.556370865,0.556225408,0.558517211,0.50049362,0.500948241,0.556103995,0.556544229,0.500614685,0.500393426,0.612340139,0.500246431,0.61350966,0.558038879,0.672297762,0.500765815,0.556996574,0.617289227,0.557287712,0.557632187,0.444883202,0.500765815,0.614421233,0.556370865,0.555849605,0.673152782,0.556370865,0.556750964,0.612834976,0.500246431,0.558038879,0.614421233,0.612566666,0.614421233,0.557632187,0.67154988,0.50049362,0.557632187,0.668679364,0.618307461,16,10
p(Int),0.416260694,0.489409906,0.533070598,0.406886992,0.448835818,0.574889159,0.465783138,0.453464516,0.469164973,0.488285441,0.479296692,0.479296692,0.443170786,0.39747729,0.438632571,0.407825899,0.533070598,0.448835818,0.438632571,0.428398825,0.438632571,0.368997294,0.454492463,0.469164975,0.477046703,0.414700267,0.469164976,0.529719536,0.406886992,0.459012282,0.444201392,0.489409906,0.397477724,0.443170787,0.537258016,0.444201392,0.418131351,0.499505479,0.362609148,0.477046703,0.519659977,0.510709223,0.444201392,0.574889165,0.438632571,0.465783138,0.479296692,0.397477717,0.499505479,0.459012282,0.459012288,0.406886992,0.434915375,0.459012288,0.524691017,0.454492463,0.510709223,0.459012288,0.488285441,0.574889159,0.444201392,0.479296692,0.489409906,0.407825899,0.499505479,0.465783138,0.499506882,0.469164973,0.488285441,0.510709223,0.462706598,0.533070601,0.425602273,0.418131351,0.380122338,0.477046703,0.448835818,0.368997294,0.438632571,0.428398825,0.499506877,0.477046703,0.406886992,0.479296692,0.529719536,0.371386905,0.479296692,0.459012282,0.444201392,0.533070601,0.418131351,0.406886992,0.453464516,0.406886992,0.428398825,0.38881822,0.499505479,0.428398825,0.440335972,0.359404692,16,10
psi(Int),0.612403263,0.611775828,0.556788901,0.555960748,0.556415879,0.500271572,0.555888602,0.556149355,0.556149354,0.668483707,0.611580953,0.555888602,0.444520686,0.556046786,0.556586937,0.500519111,0.614416785,0.500271572,0.612890753,0.612628994,0.615576441,0.555960743,0.557634663,0.555778355,0.612207283,0.556271294,0.612207283,0.612890753,0.612403261,0.555960743,0.500271572,0.555828421,0.611775828,0.556046796,0.499879163,0.556586937,0.555888609,0.612628992,0.556149355,0.556586937,0.668483707,0.555736724,0.500422346,0.500271572,0.55570245,0.444502126,0.444461961,0.612628994,0.500671332,0.668483707,0.556149355,0.556271294,0.668766389,0.556149354,0.613193876,0.500519111,0.557026903,0.612628994,0.500519111,0.556271294,0.61189835,0.556149355,0.500060996,0.556415879,0.556271293,0.555778355,0.669460036,0.555828421,0.499879163,0.556149359,0.556046796,0.612628994,0.612628991,0.500076326,0.557306217,0.556788901,0.444613745,0.61354445,0.500215668,0.556046796,0.556149355,0.611580953,0.500519111,0.612628992,0.61189835,0.612628994,0.555888602,0.612628991,0.555736724,0.556788901,0.500422346,0.614955631,0.444544546,0.668766389,0.500137066,0.444520686,0.556586937,0.556271293,0.612403263,0.612403263,16,11
p(Int),0.42884527,0.462307426,0.42632647,0.481467069,0.444765826,0.49467111,0.490614979,0.46314133,0.463141328,0.415533495,0.478970601,0.490614979,0.545360981,0.472309652,0.435555133,0.464162026,0.378120031,0.49467111,0.412023233,0.420443264,0.360998888,0.481467065,0.398508626,0.508886835,0.437231356,0.453960611,0.437231356,0.412023233,0.428845273,0.481467065,0.49467111,0.499754537,0.462307426,0.472309652,0.515116998,0.435555133,0.490614974,0.420443268,0.46314133,0.435555133,0.415533495,0.518012806,0.474345892,0.49467111,0.527133359,0.556745924,0.602248992,0.420443264,0.45396027,0.415533495,0.46314133,0.453960611,0.407805971,0.463141328,0.403583172,0.464162026,0.417077572,0.420443264,0.464162026,0.453960611,0.453960631,0.46314133,0.555483214,0.444765827,0.453960607,0.508886835,0.392294827,0.499754537,0.515116998,0.46314134,0.472309652,0.420443264,0.420443269,0.545365908,0.407805833,0.426326472,0.511168883,0.395120908,0.504836803,0.472309652,0.46314133,0.478970601,0.464162026,0.420443268,0.453960633,0.420443264,0.490614979,0.420443269,0.518012806,0.426326472,0.474345892,0.369575996,0.533970636,0.407805971,0.525105136,0.545360981,0.435555131,0.453960608,0.42884527,0.42884527,16,11
psi(Int),0.555800401,0.555912102,0.668514095,0.555851422,0.556290755,0.500356039,0.556171517,0.555851422,0.612644696,0.61193256,0.612073808,0.555721576,0.555984807,0.500049708,0.556070392,0.611537597,0.55643108,0.555691624,0.668273127,0.611810785,0.612073808,0.611705867,0.555851422,0.612426402,0.667876857,0.669456475,0.611615662,0.671431844,0.612644696,0.500289579,0.555851421,0.55562896,0.500356038,0.613520041,0.500189604,0.500039733,0.556171517,0.555851421,0.556070392,0.612426402,0.55643108,0.612644696,0.556290755,0.500077778,0.612237339,0.669456475,0.55643108,0.500152167,0.500152167,0.555721575,0.612237339,0.500787965,0.500152167,0.55643108,0.611810785,0.555757465,0.55643108,0.555851421,0.55643108,0.669456475,0.61193256,0.500289579,0.61193256,0.55643108,0.611415154,0.611705867,0.667876857,0.611810785,0.612237339,0.555984807,0.556595921,0.555721576,0.555984803,0.555912102,0.500189604,0.667450681,0.555984807,0.500077779,0.444509467,0.611810785,0.500234764,0.556789231,0.611810785,0.556171517,0.611705867,0.55643108,0.500356038,0.612426402,0.500152167,0.612237339,0.556171517,0.555851421,0.670840734,0.611705867,0.555691624,0.555984807,0.555800414,0.55643108,0.669100878,0.556070391,16,12
p(Int),0.474790739,0.458038961,0.387812101,0.466418098,0.424438313,0.453380866,0.432853422,0.466418098,0.392952972,0.423672716,0.41601106,0.491519786,0.449652585,0.527710286,0.441257751,0.454227931,0.416011056,0.499877569,0.394879649,0.431324273,0.41601106,0.438966657,0.466418105,0.400652526,0.408977951,0.366518312,0.446600933,0.337861345,0.392952972,0.462694729,0.466418106,0.524930627,0.453380857,0.369754133,0.481298534,0.536981887,0.432853422,0.466418106,0.441257751,0.400652526,0.41601105,0.392952972,0.424438331,0.518437877,0.408338089,0.366518312,0.416011056,0.490589979,0.490589979,0.491519786,0.408338089,0.416011054,0.490589979,0.416011056,0.431324273,0.483157717,0.416011056,0.466418106,0.416011056,0.366518312,0.423672716,0.462694729,0.423672716,0.416011056,0.469463404,0.438966657,0.408977951,0.431324273,0.408338089,0.449652585,0.407570096,0.491519786,0.449652574,0.458038961,0.481298534,0.430049714,0.449652585,0.518437875,0.520756894,0.431324273,0.472000316,0.399113727,0.431324273,0.432853422,0.438966657,0.416011056,0.453380859,0.400652526,0.490589979,0.408338089,0.432853422,0.466418106,0.345059544,0.438966657,0.499877569,0.449652585,0.474790738,0.416011056,0.373632166,0.441257746,16,12
psi(Int),0.612238342,0.611490688,0.555864126,0.611943624,0.555733972,0.50004478,0.668268398,0.555864126,0.611633269,0.555733972,0.556175536,0.611943624,0.555770242,0.55581325,0.611633269,0.55581325,0.55567776,0.555637376,0.444486643,0.555703453,0.611556701,0.555770242,0.611490688,0.611307391,0.555637376,0.66788438,0.500068296,0.668764864,0.555703449,0.555864126,0.669064439,0.55581325,0.55573397,0.611385087,0.555924175,0.556175536,0.555703449,0.611824743,0.611385087,0.555733972,0.55567776,0.500068295,0.500105435,0.669788594,0.611633269,0.500085015,0.555924175,0.500105443,0.555924175,0.55567776,0.611633269,0.611943624,0.55570345,0.611722033,0.555994896,0.66806397,0.667118083,0.555656343,0.611433887,0.611490688,0.611556701,0.611343229,0.55573397,0.66788438,0.500160584,0.611490688,0.611307395,0.66806397,0.500027144,0.55567776,0.611556701,0.55573397,0.55581325,0.668764864,0.556078017,0.555864128,0.55573397,0.500105435,0.667360513,0.611433887,0.555703449,0.55567776,0.611490688,0.611556701,0.500085009,0.611556701,0.500034001,0.55567776,0.611556701,0.500085015,0.66788438,0.611556701,0.612080558,0.555994896,0.611943624,0.555864126,0.611556701,0.611490688,0.667726782,0.612080558,16,13
p(Int),0.383906915,0.433296897,0.438218148,0.39805856,0.461390289,0.504213636,0.370897137,0.438218148,0.419221481,0.461390289,0.407237466,0.39805856,0.453670835,0.445946999,0.419221481,0.445946992,0.476818119,0.492234274,0.509566996,0.469105894,0.42626215,0.453670838,0.433296897,0.461390296,0.492234274,0.383907573,0.495658753,0.357842346,0.469105887,0.438218148,0.351295585,0.445946999,0.461390284,0.447351683,0.430483593,0.407237466,0.469105887,0.405120439,0.447351683,0.461390289,0.47681812,0.495658753,0.47853156,0.338157032,0.419221481,0.487096659,0.430483593,0.478531559,0.430483593,0.47681812,0.419221481,0.39805856,0.469105888,0.412174541,0.422742556,0.377407397,0.429194269,0.484527476,0.440326557,0.433296897,0.42626215,0.454372777,0.461390284,0.383907573,0.461390343,0.433296897,0.461390286,0.377407397,0.521329694,0.476818119,0.42626215,0.461390283,0.445946993,0.357842346,0.414994169,0.438218133,0.461390283,0.47853156,0.409823851,0.440326557,0.469105887,0.47681812,0.433296897,0.42626215,0.487096654,0.42626215,0.512774626,0.47681812,0.42626215,0.487096659,0.383907573,0.42626215,0.390987662,0.422742556,0.39805856,0.438218148,0.42626215,0.433296897,0.390398572,0.390987662,16,13
psi(Int),0.500110781,0.611352818,0.611316899,0.61144347,0.611394649,0.555710141,0.555815857,0.555739998,0.667189733,0.667584951,0.611565189,0.500014999,0.555815857,0.667060147,0.500042295,0.611828508,0.611217869,0.611352818,0.611316899,0.555629508,0.555774638,0.611286139,0.611499868,0.555863192,0.555644828,0.611394649,0.555739998,0.500034928,0.667876915,0.667269378,0.555629508,0.555774638,0.555815857,0.50007245,0.555863192,0.667189733,0.611394649,0.667269378,0.555663059,0.555644828,0.555644828,0.555739998,0.555663059,0.61144347,0.611499868,0.667721435,0.500042295,0.611394649,0.555629508,0.61125975,0.611499868,0.611352818,0.611394649,0.555710141,0.555629509,0.611565189,0.611316899,0.555710141,0.66700783,0.555644828,0.555739998,0.555739998,0.611316899,0.611286139,0.611394649,0.611640727,0.667189733,0.612230341,0.500042295,0.611499868,0.555684669,0.555644828,0.555684666,0.611394649,0.555595819,0.500009328,0.611201358,0.555605964,0.555605964,0.61125975,0.61144347,0.611727945,0.500089478,0.555774638,0.611499868,0.555774638,0.611499868,0.611352818,0.611352818,0.61144347,0.667269378,0.555573935,0.555710141,0.555663059,0.611499868,0.555739998,0.555663059,0.611394649,0.668254429,0.61144347,16,14
p(Int),0.452285837,0.428401024,0.434917602,0.415358052,0.421881215,0.442733784,0.421229398,0.435569083,0.398487537,0.374477773,0.402298798,0.515851665,0.421229398,0.410463825,0.476141188,0.382670907,0.460958345,0.428401024,0.434917602,0.471365823,0.428401258,0.441431458,0.408830669,0.414053249,0.464211121,0.421881215,0.435569083,0.48408369,0.362436074,0.39249293,0.471365822,0.428401258,0.421229398,0.468186488,0.414053249,0.398487537,0.421881215,0.39249293,0.457054414,0.464211121,0.464211121,0.435569083,0.457054414,0.415358052,0.408830669,0.368460495,0.476141188,0.421881215,0.471365823,0.447942559,0.408830669,0.428401024,0.421881215,0.442733784,0.471365826,0.402298798,0.434917602,0.442733784,0.416446294,0.464211121,0.435569083,0.435569083,0.434917602,0.441431458,0.421881215,0.39576193,0.398487537,0.362980888,0.476141188,0.408830669,0.449895411,0.464211121,0.449895427,0.421881215,0.492820386,0.531722477,0.467463496,0.485670268,0.485670268,0.447942559,0.415358052,0.389219505,0.46023673,0.428401258,0.408830669,0.428401258,0.408830669,0.428401024,0.428401024,0.415358052,0.39249293,0.521411325,0.442733784,0.457054415,0.408830669,0.435569083,0.457054415,0.421881215,0.350362852,0.415358052,16,14
psi(Int),0.611579544,0.500027287,0.611242739,0.611242739,0.555688879,0.666959827,0.611325206,0.500015717,0.555631717,0.667008144,0.555580897,0.555619906,0.611191382,0.611242739,0.555586115,0.611405157,0.555740122,0.666959827,0.55565926,0.55557496,0.667064341,0.555592554,0.55560025,0.611222621,0.61129339,0.555740122,0.555645215,0.611242739,0.667291111,0.55565926,0.666959827,0.611512694,0.611362204,0.666959827,0.555609359,0.555631717,0.611325206,0.611222621,0.611222621,0.611222621,0.611222621,0.555645215,0.611222621,0.555609359,0.55560025,0.555580897,0.500015717,0.667008144,0.555619906,0.555592554,0.555586115,0.611579544,0.667390234,0.500006598,0.555609359,0.555631717,0.61117923,0.555721238,0.555619906,0.611362204,0.555619906,0.500012865,0.667129459,0.611325206,0.667064341,0.667064341,0.611454969,0.611266093,0.611325206,0.667503461,0.611325206,0.667390234,0.611405157,0.667291111,0.611242739,0.555631717,0.61129339,0.500008329,0.611362204,0.555631717,0.611266093,0.667008144,0.555619906,0.667064341,0.500005159,0.611168935,0.667008144,0.611325206,0.667632365,0.500019058,0.611168935,0.667291111,0.611362204,0.555619906,0.667390234,0.555609359,0.555631717,0.55560025,0.55570449,0.555592554,16,15
p(Int),0.381541581,0.466653344,0.430209978,0.430209978,0.419883978,0.399815233,0.411978714,0.488869259,0.446604028,0.3942358,0.486644603,0.453280472,0.448425309,0.430209978,0.479973597,0.399812906,0.399822488,0.399815233,0.433247524,0.493314909,0.388653778,0.47330182,0.466629134,0.436283086,0.418057906,0.399822488,0.439926707,0.430209978,0.371889944,0.433247524,0.399815233,0.387635453,0.405897128,0.399815233,0.459955419,0.446604028,0.411978714,0.436283086,0.436283086,0.436283086,0.436283086,0.439926707,0.436283086,0.459955419,0.466629127,0.486644603,0.488869259,0.3942358,0.453280472,0.47330182,0.479973597,0.381541581,0.366295172,0.518505984,0.459955419,0.446604028,0.454494273,0.406512228,0.453280472,0.405897128,0.453280472,0.496279666,0.383068956,0.411978714,0.388653778,0.388653778,0.393725781,0.424134926,0.411978714,0.360696411,0.411978714,0.366295172,0.399812906,0.371889944,0.430209978,0.446604028,0.418057906,0.511099228,0.405897128,0.446604028,0.424134926,0.3942358,0.453280472,0.388653778,0.525908776,0.460562182,0.3942358,0.411978714,0.35509322,0.481460567,0.460562182,0.371889944,0.405897128,0.453280472,0.366295172,0.459955419,0.446604028,0.466629134,0.413199261,0.47330182,16,15
psi(Int),0.667024492,0.666916878,0.66725827,0.611147478,0.611341063,0.611380979,0.611213463,0.666916878,0.611341063,0.611278163,0.555590764,0.555587673,0.611380979,0.611231924,0.667091796,0.611231924,0.444446854,0.611197551,0.611197551,0.611380979,0.611213463,0.611341063,0.611341063,0.666785111,0.611183901,0.666874737,0.611231924,0.555589872,0.555688115,0.611253318,0.611172291,0.611147478,0.611197551,0.555577915,0.555565915,0.555587673,0.555587673,0.667169386,0.666874737,0.555586222,0.611213463,0.555586222,0.611278163,0.555590764,0.666966499,0.66722273,0.611197551,0.611197551,0.611253318,0.61130713,0.666874737,0.611278163,0.667091796,0.555590764,0.666839239,0.666839239,0.611197551,0.555586222,0.611183901,0.667024492,0.611253318,0.611162359,0.555586222,0.555563854,0.555574071,0.555589872,0.611183901,0.611231924,0.611213463,0.611183901,0.666966499,0.666736074,0.611142039,0.611213463,0.500012321,0.666916878,0.611278163,0.611183901,0.555587673,0.611341063,0.611213463,0.611183901,0.611197551,0.61130713,0.611172291,0.555587673,0.500010357,0.611197551,0.666966499,0.500010357,0.611278163,0.611278163,0.555590764,0.611197551,0.555541229,0.61130713,0.611172291,0.66722273,0.500007083,0.555577915,16,16
p(Int),0.380053958,0.39049833,0.364382143,0.454517466,0.391920568,0.386223917,0.420387413,0.39049833,0.391920568,0.403310338,0.443714203,0.437459403,0.386223917,0.414696005,0.374830731,0.414696005,0.531247112,0.426077898,0.426077898,0.386223917,0.420387413,0.391920568,0.391920568,0.41137772,0.431767479,0.395719413,0.414696005,0.449968984,0.40615223,0.409003656,0.437456188,0.454517466,0.426077898,0.468731127,0.49374081,0.437459403,0.437459403,0.36960681,0.395719413,0.456223112,0.420387413,0.456223112,0.403310338,0.443714203,0.385276499,0.359114805,0.426077898,0.426077898,0.409003656,0.397616002,0.395719413,0.403310338,0.374830731,0.443714203,0.4009397,0.4009397,0.426077898,0.456223112,0.431767479,0.380053958,0.409003656,0.443143916,0.456223112,0.424950876,0.474984169,0.449968984,0.431767479,0.414696005,0.420387413,0.431767479,0.385276499,0.427028087,0.460203424,0.420387413,0.472225736,0.39049833,0.403310338,0.431767479,0.437459403,0.391920568,0.420387413,0.431767479,0.426077898,0.397616002,0.437456188,0.437459403,0.479161462,0.426077898,0.385276499,0.479161462,0.403310338,0.403310338,0.443714203,0.426077898,0.41869757,0.397616002,0.437456188,0.359114805,0.493046561,0.468731127,16,16
psi(Int),0.333333308,0.471404514,0.527046292,0.408248282,0.527046293,0.623609584,0.623609584,0.408248282,0.408248282,0.471404514,0.527046292,0.471404514,0.577350262,0.527046292,0.577350262,0.333333308,0.623609584,0.333333308,0.527046292,0.408248295,0.408248282,0.408248282,0.527046293,0.577350262,0.577350262,0.577350262,0.408248295,0.408248282,0.623609584,0.527046292,0.408248282,0.408248282,0.527046292,0.527046292,0.527046293,0.577350262,0.527046293,0.235702252,0.666666685,0.666666685,0.471404514,0.527046293,0.408248282,0.471404529,0.408248282,0.527046292,0.471404514,0.577350262,0.408248282,0.471404514,0.471404514,0.408248282,0.527046292,0.471404514,0.471404514,0.471404514,0.408248282,0.471404514,0.527046292,0.527046293,0.471404514,0.471404514,0.577350262,0.408248282,0.408248295,0.471404514,0.471404533,0.527046293,0.527046293,0.471404514,0.471404514,0.527046292,0.527046292,0.527046292,0.527046293,0.471404514,0.577350262,0.471404514,0.577350262,0.527046292,0.471404514,0.577350262,0.471404514,0.577350262,0.666666648,0.333333308,0.408248282,0.577350262,0.577350262,0.577350262,0.577350262,0.577350262,0.471404514,0.333333308,0.527046293,0.527046292,0.471404514,0.527046293,0.527046296,0.623609584,16,1
p(Int),0.333333308,0.471404514,0.527046292,0.408248282,0.527046293,0.623609584,0.623609584,0.408248282,0.408248282,0.471404514,0.527046292,0.471404514,0.577350262,0.527046292,0.577350262,0.333333308,0.623609584,0.333333308,0.527046292,0.408248295,0.408248282,0.408248282,0.527046293,0.577350262,0.577350262,0.577350262,0.408248295,0.408248282,0.623609584,0.527046292,0.408248282,0.408248282,0.527046292,0.527046292,0.527046293,0.577350262,0.527046293,0.235702252,0.666666685,0.666666685,0.471404514,0.527046293,0.408248282,0.471404529,0.408248282,0.527046292,0.471404514,0.577350262,0.408248282,0.471404514,0.471404514,0.408248282,0.527046292,0.471404514,0.471404514,0.471404514,0.408248282,0.471404514,0.527046292,0.527046293,0.471404514,0.471404514,0.577350262,0.408248282,0.408248295,0.471404514,0.471404533,0.527046293,0.527046293,0.471404514,0.471404514,0.527046292,0.527046292,0.527046292,0.527046293,0.471404514,0.577350262,0.471404514,0.577350262,0.527046292,0.471404514,0.577350262,0.471404514,0.577350262,0.666666648,0.333333308,0.408248282,0.577350262,0.577350262,0.577350262,0.577350262,0.577350262,0.471404514,0.333333308,0.527046293,0.527046292,0.471404514,0.527046293,0.527046296,0.623609584,16,1
psi(Int),0.66672751,0.611121587,0.611124087,0.666678312,0.611124339,0.611123441,0.61111673,0.666740957,0.666669926,0.666715537,0.611123062,0.666678312,0.611100181,0.666704962,0.666683895,0.666683895,0.666673684,0.555524388,0.611123441,0.611124339,0.611123062,0.611121587,0.611123062,0.611123441,0.666669926,0.666698258,0.611123441,0.611123062,0.666704962,0.666683895,0.555559832,0.611121587,0.666698258,0.666690516,0.611121587,0.555559833,0.555559832,0.666678312,0.555277109,0.555561988,0.611124339,0.611124339,0.611124087,0.611120983,0.555565865,0.666683895,0.666683895,0.611123062,0.666690516,0.666715537,0.611121587,0.666683895,0.611123441,0.666678312,0.666690516,0.666669926,0.611123441,0.611124087,0.555561988,0.61111673,0.611124087,0.666690516,0.666704962,0.666669926,0.666704962,0.55547789,0.666690516,0.611124339,0.611123441,0.611123441,0.666678312,0.611123062,0.611124339,0.66672751,0.666683895,0.611123441,0.666683895,0.611118257,0.611123441,0.611109726,0.611124339,0.666704962,0.611124339,0.666666947,0.611121587,0.611118257,0.666690516,0.611124087,0.666690516,0.611121587,0.611124339,0.611109726,0.666690516,0.666678312,0.555560667,0.55547789,0.611120983,0.666683895,0.611109726,0.666678312,16,20
p(Int),0.366629942,0.422720324,0.413627463,0.39164433,0.409081041,0.404534718,0.436359181,0.362458789,0.399982352,0.370800702,0.418173908,0.39164433,0.386352856,0.374971083,0.387474876,0.387474876,0.395813475,0.465005799,0.404534718,0.409081041,0.418173908,0.422720324,0.418173908,0.404534718,0.399982352,0.379134824,0.404534718,0.418173908,0.374971083,0.387474876,0.444996562,0.422720324,0.379134824,0.383305061,0.422720324,0.444996572,0.444996562,0.39164433,0.45008499,0.434995162,0.409081041,0.409081041,0.413627463,0.399988594,0.419992192,0.387474876,0.387474876,0.418173908,0.383305061,0.370800702,0.422720324,0.387474876,0.404534718,0.39164433,0.383305061,0.399982352,0.404534718,0.413627463,0.434995162,0.436359181,0.413627463,0.383305061,0.374971083,0.399982352,0.374971083,0.460018506,0.383305061,0.409081041,0.404534718,0.404534718,0.39164433,0.418173908,0.409081041,0.366629942,0.387474876,0.404534718,0.387474876,0.43181301,0.404534718,0.390897491,0.409081041,0.374971083,0.409081041,0.404150994,0.422720324,0.431813011,0.383305061,0.413627463,0.383305061,0.422720324,0.409081041,0.390897491,0.383305061,0.39164433,0.439995945,0.460018506,0.399988594,0.387474876,0.390897491,0.39164433,16,20
psi(Int),0.347224617,0.281249925,0.281249926,0.340293487,0.173612472,0.281249926,0.420136722,0.562499986,0.296315529,0.340293487,0.340293487,0.999744378,0.888885761,0.375001849,0.420136722,0.462960326,0.420136722,0.999283253,0.296315529,0.347224617,0.340293487,0.444444569,0.296315529,0.995790744,0.296315529,0.444444569,0.340293487,0.84009331,0.296315529,0.420136722,0.444444569,0.444444569,0.296315529,0.444444569,0.462960326,0.84009331,0.347224617,0.888885761,0.375001849,0.347224617,0.420136722,0.444444569,0.562499991,0.562499986,0.296315529,0.560184791,0.296315529,0.420136722,0.296315529,0.375001849,0.222372285,0.340293487,0.49999573,0.444444569,0.420136722,0.375001849,0.586805506,0.340293487,0.694444402,0.49999573,0.226851813,0.375001849,0.420136722,0.560184791,0.560184791,0.340293487,0.444444569,0.296315529,0.444444569,0.560184791,0.462960326,0.500000315,0.347224617,0.462960326,0.250004449,0.444444569,0.375001849,0.375001849,0.444444569,0.296315529,0.462960326,0.444444569,0.375001849,0.562499991,0.420136722,0.226851813,0.375001849,0.444444569,0.560184791,0.375001849,0.444444569,0.3999988,0.995790744,0.462960326,0.995790744,0.500000315,0.296315529,0.560184791,0.281249925,0.888885761,16,2
