"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","duration","visits"
"psi(Int)",0.311482461723117,-0.433616003911937,-0.171069555602642,-0.171069555600375,-0.433616004581276,-0.208782215651295,-0.44882043755617,-0.439588311961991,-0.184727286158193,0.0685115594937546,0.31148246172247,0.0890187429988535,-0.216310349432953,-0.202918574681686,0.0685115594925466,0.0301236708973807,0.31148246172511,0.592426145597969,-0.413927636218937,0.0165985149692753,-0.413927636216952,0.0890187429985911,0.0399239304235712,0.0399239287840003,0.364477299519967,0.0301236708987563,0.0890187430010305,0.0524745955152863,0.0524745955183254,-0.208782215664813,-0.12941223231168,0.364477299522216,0.0524745955157765,-0.153098554281826,0.256112128083795,-0.202918574679325,-0.433616007244885,0.0890187429990305,0.0685115594921456,0.449484330791514,-0.171069555599265,0.277736723089026,0.0399239304240912,-0.171069555602642,0.0524745955177331,-0.6893868217731,0.3114824617216,-0.212995664807035,0.0890187429985121,-0.184727286406683,0.292740754072687,0.0685115594921848,-0.654051962013512,0.0524745955144341,-0.171069553468177,-0.425327710252497,0.449484330793776,-0.195077884211442,-0.202918566850512,-0.202918574680204,0.311482461723684,0.292740754073373,-0.184727286408713,-0.667217835104852,-0.413927630637525,0.115321914891895,0.0399239304250427,0.0301236708983457,0.277736723085385,0.277736723085509,-0.676321713755875,0.0301236708983205,-0.195077884210747,-0.171069553819624,-0.195077884211649,0.0890187430013295,-0.195077884212626,-0.446787163897601,0.0890187429993728,-0.17106955560144,-0.667217835103879,0.364477299519072,-0.425327710680771,0.277736723087158,0.149232949244503,-0.439588311961915,0.039923930424318,0.0685115594945285,-0.171069553377758,-0.184727286411795,-0.195077884210637,0.0890187430004092,0.311482461722042,-0.413927636218911,0.030123670900056,0.0524745955183189,0.0224980499353876,0.115321946299866,-0.433616007245596,-0.195077884210894,16,5
"p(Int)",-0.0751956079223899,0.377732281787052,0.0408066114327447,0.0408066114335949,0.377732282260508,0.489757226141037,0.909373279169876,0.505866831808621,0.154241964608965,-0.0232454270246967,-0.0751956079217318,-0.12773519756924,0.719638251162255,0.377732337464137,-0.0232454270231889,0.278609016916775,-0.0751956079232688,-0.206178287427979,0.122027121515862,0.477262278098138,0.122027121515561,-0.12773519756643,0.179214306627442,0.179214301307769,-0.269408978850215,0.278609016916354,-0.12773519756968,0.079001304364912,0.0790013043667558,0.489757226073558,-0.195239583640476,-0.269408978850627,0.0790013043632781,-0.0751990677140659,0.288591290735073,0.377732337464654,0.377732284156098,-0.12773519756998,-0.0232454270234168,-0.480481268834473,0.0408066114328874,0.109102866373641,0.179214306627723,0.0408066114327447,0.0790013043638767,0.838972575752526,-0.0751956079216753,0.603268740388912,-0.127735197570398,0.154241965127639,0.017849652725578,-0.0232454270230921,0.0788457138923037,0.0790013043628975,0.0408066123765238,0.250268007084369,-0.480481268834909,0.26614225784893,0.377732330762692,0.377732337465512,-0.0751956079226987,0.0178496527252335,0.154241965128819,0.228986820567823,0.122027101996556,-0.236083215353566,0.179214306628275,0.278609016916327,0.109102866373512,0.109102866373204,0.377732363708062,0.27860901691596,0.266142257848301,0.0408066122188251,0.266142257847018,-0.127735197566417,0.266142257848123,0.770054368875384,-0.127735197570336,0.0408066114325652,0.228986820567957,-0.269408978850205,0.250268005466332,0.10910286637408,-0.348948331667888,0.505866831817084,0.179214306627896,-0.0232454270242198,0.0408066124154818,0.154241965128029,0.266142257845947,-0.12773519757058,-0.0751956079232278,0.122027121515257,0.27860901691653,0.0790013043631193,0.377732510140391,-0.236083178141744,0.377732284156435,0.266142257846036,16,5
