"","X","samplenum","duration","meanprobdetection","AUC"
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.16min.int.csv",1,16,960,0.178571428571429,0.765720445562343
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.17min.int.csv",1,16,1020,0.178571428571429,0.611174991016888
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.18min.int.csv",1,16,1080,0.152597402597403,0.72601288008478
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.19min.int.csv",1,16,1140,0.188311688311688,0.749103448275862
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.1hour.int.csv",1,16,3600,0.311688311688312,0.641804245283019
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.1min.int.csv",1,16,60,0.0454545454545455,0.679178814382896
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.20min.int.csv",1,16,1200,0.152597402597403,0.703839569576914
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,16,120,0.0551948051948052,0.709621993127148
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,16,180,0.0909090909090909,0.594961734693878
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,16,240,0.0779220779220779,0.5
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,16,300,0.0811688311688312,0.683816254416961
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,16,360,0.12987012987013,0.595009328358209
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,16,420,0.0876623376623377,0.651047844998023
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,16,480,0.133116883116883,0.64583904266009
"auc_meandetectionprobSampled_16_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,16,540,0.123376623376623,0.69093567251462
"auc_meandetectionprobSampled_2_Intervals.TempSunMoonBoomDetections.10min.int.csv",1,2,600,0.130434782608696,0.7
"auc_meandetectionprobSampled_2_Intervals.TempSunMoonBoomDetections.11min.int.csv",1,2,660,0.130434782608696,0.722916666666667
"auc_meandetectionprobSampled_2_Intervals.TempSunMoonBoomDetections.12min.int.csv",1,2,720,0.195652173913043,0.8003003003003
"auc_meandetectionprobSampled_2_Intervals.TempSunMoonBoomDetections.13min.int.csv",1,2,780,0.0869565217391304,0.482142857142857
"auc_meandetectionprobSampled_2_Intervals.TempSunMoonBoomDetections.14min.int.csv",1,2,840,0.130434782608696,0.74375
"auc_meandetectionprobSampled_2_Intervals.TempSunMoonBoomDetections.15min.int.csv",1,2,900,0.152173913043478,0.63003663003663
"auc_meandetectionprobSampled_2_Intervals.TempSunMoonBoomDetections.16min.int.csv",1,2,960,0.130434782608696,0.5
"auc_meandetectionprobSampled_2_Intervals.TempSunMoonBoomDetections.17min.int.csv",1,2,1020,0.173913043478261,0.784539473684211
