"","sm_id","intervalsP","numdetect","duration","TSSS","TSSS.s","meantemp","meantemp.s","twilightperiod","latitude","latitude.s","longitude","date","ordinal.day","ordinal.s","time","latgroupN","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"1","7524","2014-06-02 02:01:00 CDT--2014-06-02 02:11:00 CDT",0,600,10800,0.648880569948633,13.7333333333333,0.813205215847955,"ASTRONOMICAL",58.93,1.10188832652292,-105.91,"2014-06-01",152,0.82943634248807,2.01666666666667,"N",0.000558483631147552,2.23879755392394e-07,0.000517559142234655,1.29472285552495e-06,9.24938178957398e-07,2.34890816072303e-05,0.000150871752545112,0.000144234728532147,4.08924558729357e-47,1.0421506687707e-58,9.69335516893039e-08,0.000359682309115312,7.30105202482329e-05,2.64135971563236e-37,3.05024929811558e-05,1.24721927224344e-06,1.03710732915785e-13,8.51640634258126e-06,3.47097258328551e-07,2.2895539715288e-11,0.000173620240132045,2.99526604406258e-08,1.52038489788381e-05,0.145810405698545,1.4163584874436e-11,2.82936848451615e-05,1.23877130001127e-06,0.0203437283600417,1.01541912105242e-05,1.57843939455867e-15,8.01643683022264e-06,1.76970213586043e-05,1.10689153971852e-06,0.000884787414327494,6.12402424768307e-07,1.22901473190192e-10,2.53204091191705e-06,2.32033551521323e-58,8.2521222227452e-15,2.51543075601993e-05,2.47160971045321e-15,7.30105202482329e-05,7.30105202482329e-05,0.00242592331688373,1.86747020543747e-26,8.63556240383295e-05,4.98423611890703e-13,3.27030106605597e-07,0.00027626309537846,0.00381008593761484,4.32964984195082e-05,1.91022872078809e-07,5.14285640587518e-22,3.80120776966265e-06,0.000648586299568312,3.66386228067662e-07,4.91772295763886e-08,1.69165036275017e-08,7.27370958941698e-05,0.00075593789999313,0.000370646046580357,3.67847396685939e-16,7.61766712864997e-13,0.000550730746861696,1.45195307811908e-06,7.30105202482329e-05,7.30105202482329e-05,7.03985985342797e-10,9.63601191719538e-07,3.4383386789837e-05,4.64317153896873e-05,1.52374357150824e-20,2.25815484892877e-08,8.93301791606869e-06,4.22207329080532e-05,2.00314371633999e-05,6.39903658868597e-08,1.93973712467896e-17,2.09731948585e-06,2.85868709804501e-05,3.86780973911819e-05,1.25911303717015e-06,1.83217079779204e-08,1.48418259496611e-09,3.87972136241425e-62,0.000152401394550639,5.39029516161595e-18,3.11466312553664e-23,5.87382410716648e-05,2.20515161103143e-07,0.0321190120698546,9.74722247601604e-31,9.36228084319641e-16,1.0669408117107e-05,7.30105202482329e-05,2.64328097007466e-05,1.50124699308456e-26,9.05087837118117e-06,0.00145838062106742,5.6581837094993e-08
"2","7524","2014-06-06 00:17:00 CDT--2014-06-06 00:27:00 CDT",0,600,4200,0.252342443868913,0.185365853658537,0.0109762484734392,"CIVIL",58.93,1.10188832652292,-105.91,"2014-06-05",156,0.851263614658809,0.283333333333333,"N",0.00274901968702869,4.70154535302248e-25,2.21422212080457,0.000540901382840919,4.99388670408418e-09,0.0302024599048525,0.000285002634819675,0.0145299770795056,4.56892172919778e-286,0,6.41457301954278e-31,7.3167203428977e-08,0.0592479644382752,1.27829603322827e-101,2.00822134898576e-10,1.80001036576686e-38,1.99139109005998e-78,5.46723141671907e-07,0.0466619037547939,5.66332782763548e-19,1.16951616875323e-07,1.63219842748313e-06,7.474236532304e-53,0.0339508627450038,1.88358453510563e-16,4.07250940658158e-17,1.56919441305836e-26,2.68629344069506e-37,0.0737279626674964,3.04445270866641e-109,9.3001552259709e-11,0.00534207389340135,7.26672551285986e-05,0.00113846265745654,1.7087218825794e-06,2.94887128753397e-120,8.2561346630308e-07,1.72004867027925e-65,0.0344527147335003,1.40402763953256e-06,1.02807473889253e-74,0.0592479644382752,0.0592479644382752,1.59024280557733e-08,6.82028873981488e-68,3.45784543249568e-06,1.87060986263138e-73,5.25031753190173e-11,0.00323696135341066,1.03770432530583,0.0002174135222563,9.2274342122438e-07,31.9761934558543,4.60236286390547e-05,6.13770808843843e-07,4.65061605745388e-15,0.0432741610605924,1.5732395057708e-44,4.73123524759268e-10,0.00373217451311372,3.02915559499966e-09,3.22170064870793e-66,8.56277006136262e-41,0.0322283639452868,6.80573145904027e-06,0.0592479644382752,0.0592479644382752,3.99469438429912e-08,4.58266472694847e-17,0.000171242480743417,5.28750381762868e-30,1.12061041638045e-06,1.04904092574521,0.0226530442467966,2.91632201065225e-08,6.60894964441041e-19,1.0245178021323e-57,1.08202310517253e-13,0.00260273741582996,0.00126969747192452,4.0858698982628e-07,1.25200188131416e-34,1.63690074416982e-58,1.77010689279536e-09,1.52871989309297e-17,3.90164547847992e-05,2.63565983678573e-07,4.94863491211828e-85,5.3777320137894e-98,8.83393213966448e-11,1.45355963917249e-15,2.13702662294209e-08,3.50665313549682e-09,1.79197990460584e-25,0.0592479644382752,1.65277278392781e-21,0.00120046567192325,0.00014893560624883,0.000212070830951121,1.40348067744024e-32
"3","7524","2014-06-09 22:12:00 CDT--2014-06-09 22:22:00 CDT",0,600,-3600,0.216293523316211,10.6275,0.62929648772506,"BEFORE",58.93,1.10188832652292,-105.91,"2014-06-09",160,0.873090886829548,22.2,"N",0.0127393449339331,2.02026500001219e-11,0.0214457213535915,2.99989452173236e-07,7.22891518904235e-07,0.0012734532053632,0.0125238446214951,0.000315094951210662,1.56980745400743e-59,1.00986540881246e-147,1.128908018239e-08,0.0639240253843578,0.00023582848375268,2.15061004649345e-30,7.95046274084328e-06,0.000197489784838426,3.5115234097918e-22,2.54785603782579e-05,0.000112175884211015,1.87196804098144e-09,7.90290211414917e-05,2.64430364669747e-07,2.19928792218967e-12,0.332604366708064,0.000583403725718265,7.30118009401912e-07,3.85335495713079e-05,1.54747424863686e-05,0.0456765921267666,1.16233815458201e-29,2.65796996716184e-05,8.64456896930475e-05,0.020422623067063,0.000649699531969554,6.47018270098271e-05,2.15087412433095e-31,4.63904929547529e-05,5.61192603871917e-66,3.89031733780644e-12,0.000303411494540359,5.91777208037048e-30,0.00023582848375268,0.00023582848375268,0.0578514070552465,4.58025613562613e-23,4.38909211026826e-05,3.06833043283231e-18,1.21320396023347e-06,0.0158140055832875,0.00416752182860187,0.000138296638148194,4.43536368890561e-06,6.16865230075771e-17,0.00049104594705305,0.000118585793929908,1.2675063320363e-06,0.000526465212914971,5.68155364365201e-13,5.65934030455379e-05,6.31577096621778e-05,5.72841184718502e-05,3.40948047809347e-19,5.32820246632423e-12,0.00339381058480586,4.07403193534294e-05,0.00023582848375268,0.00023582848375268,1.78645756129849e-06,4.50475347954389e-06,0.000522556335587351,1.04659135323049e-05,2.35848199986243e-18,0.0460041602794611,5.15991046484942e-05,1.35666336098966e-07,0.000602391907890254,4.84693593247768e-16,4.6452839562137e-09,0.00103886370155295,0.00275757394737911,3.51206180129922e-06,4.5252837496576e-09,8.20369251422708e-13,4.75196826002947e-08,4.38954592220106e-26,0.000437851915255296,0.000518790933385891,4.74892758331391e-28,2.02713297307357e-21,4.60806095003203e-06,0.0369473435077763,2.1401822090127e-12,3.42211769549401e-07,2.12964014428047e-07,0.00023582848375268,2.55464434130778e-05,9.9618503691847e-15,0.000296502139555191,0.0012514544875805,2.07642143354428e-08
"4","7524","2014-06-09 22:52:00 CDT--2014-06-09 23:02:00 CDT",0,600,-1200,0.0720978411054037,10.6275,0.62929648772506,"BEFORE",58.93,1.10188832652292,-105.91,"2014-06-09",160,0.873090886829548,22.8666666666667,"N",0.0212510428904852,9.08163590707555e-12,0.0541110969314922,6.45369679277628e-07,1.11766517534449e-06,0.000213822763857795,0.0202639834588693,0.000151521297394475,9.78060095551762e-61,6.19820452748786e-148,6.49286220140924e-09,0.10365094333921,0.000207603359275113,2.88714052400664e-30,4.17900563751057e-06,0.000320971688485256,7.09616198631008e-23,4.39445762960795e-05,0.000175291137485109,6.50073762717042e-10,0.000219603288109196,2.66456703560772e-07,1.70119198606547e-12,0.160641174313037,0.00113906492954697,1.61887186282714e-06,2.14863020123563e-05,2.42258598846787e-05,0.178026571565823,5.16854113497214e-30,6.20935839115105e-05,0.000164542140046317,0.00994415555780688,0.00118458622272674,0.000138986705464813,1.7963092703513e-31,9.77892070744137e-06,7.26765317241993e-70,7.82113773899874e-12,0.00015019971794638,1.01360957955368e-29,0.000207603359275113,0.000207603359275113,0.0648453578642411,5.68984795780575e-23,2.649501013626e-06,3.99801771703317e-18,1.3613119293177e-07,0.0265739628606181,0.00378897899597819,0.000164110448676269,9.09222883984694e-07,1.58162589089724e-16,0.000713146896105307,0.000145629483402249,1.79782204000172e-06,0.000766956917959484,4.5505242472786e-13,6.25433026046108e-05,1.72065850040118e-05,6.69301057080065e-05,1.91020574434387e-19,2.50607740065658e-12,0.00372739974149724,5.30226218076107e-05,0.000207603359275113,0.000207603359275113,3.00099077308152e-06,1.900600947773e-06,0.000309626872387532,3.17595128727869e-06,5.10750055906517e-19,0.0870481738626812,0.000137880014323371,2.43742779530235e-08,0.000538416810153141,3.26003010428628e-16,7.14510232854788e-09,0.000810043446219924,0.00546643167513457,2.49261379400869e-06,1.71797818019268e-09,1.98523119789202e-13,1.07763504565717e-08,3.86162459139291e-29,0.000335687137324668,0.00152544487559439,7.78442758373503e-28,3.76762254780811e-21,2.17221706232524e-06,0.0716942582265031,1.03947388172446e-13,3.64014215353986e-08,3.01375085076611e-07,0.000207603359275113,2.57131605503118e-05,3.11435402238732e-15,0.000360873981874297,0.00136862371730695,9.33155687080553e-08
"5","7524","2014-06-09 23:42:00 CDT--2014-06-09 23:52:00 CDT",0,600,1800,0.108146761658106,10.6275,0.62929648772506,"CIVIL",58.93,1.10188832652292,-105.91,"2014-06-09",160,0.873090886829548,23.7,"N",0.0187152842972688,1.12222353248628e-11,0.0428793458766322,5.32234060847974e-07,1.00163959255927e-06,0.000354397143240228,0.0180155642688543,0.000184311850858496,2.04475979706332e-60,7.09399605362999e-148,7.75201968632005e-09,0.0920332571356306,0.00021719782872207,2.73024671856556e-30,4.94734064512476e-06,0.000304603699937513,1.10024478135612e-22,3.83913724976333e-05,0.000156723424036845,8.7139774200729e-10,0.000168927084766706,2.65947887380118e-07,1.813063379503e-12,0.196398703330499,0.000962012170579102,1.31980275371866e-06,2.56590445167225e-05,2.16071919028268e-05,0.12586011757869,6.40411971522938e-30,5.0046674801975e-05,0.000140086046044012,0.0120659047454303,0.00101772290493591,0.000114282198670131,1.89014832050035e-31,1.49780827846239e-05,6.13590402082157e-69,6.55502672802685e-12,0.000181617419913663,8.87064195057986e-30,0.00021719782872207,0.00021719782872207,0.0630181584017935,5.41917915623021e-23,5.61339858365953e-06,3.75291011102121e-18,2.4465007280738e-07,0.0233251344717026,0.00390518550999157,0.000157184297910196,1.41569012504063e-06,1.24812571621859e-16,0.000646654251662193,0.000138544561416829,1.67265477850604e-06,0.000698574025590836,4.853467472912e-13,6.14033473676305e-05,2.44263014176754e-05,6.44976652177112e-05,2.25420798560785e-19,3.13236876880807e-12,0.0036857297363591,4.99512167262878e-05,0.00021719782872207,0.00021719782872207,2.63280981198753e-06,2.40759825038358e-06,0.000356043514118444,4.45232362280613e-06,7.70170208652888e-19,0.0744171972790082,0.000107090429951134,3.83902744452018e-08,0.000559830674937646,3.6208630323223e-16,6.45443144130859e-09,0.000873727317877706,0.00460819838195361,2.76401593677298e-06,2.24119340404633e-09,2.90921241882107e-13,1.59056569485794e-08,2.82117644857178e-28,0.000361715048307623,0.0011542767893024,6.86854895959761e-28,3.21035619336196e-21,2.71692393789945e-06,0.0610678683879464,2.44344583417011e-13,7.1345019086842e-08,2.76418411831258e-07,0.00021719782872207,2.57874230661946e-05,4.25602259456023e-15,0.00034512850874015,0.00134655196638602,6.31469707374095e-08
"6","7524","2014-06-10 00:02:00 CDT--2014-06-10 00:12:00 CDT",0,600,3000,0.180244602763509,10.6275,0.62929648772506,"CIVIL",58.93,1.10188832652292,-105.91,"2014-06-09",160,0.873090886829548,0.0333333333333333,"N",0.0144926544846122,1.67737257637763e-11,0.0269882665503557,3.62789716962413e-07,8.05451424082066e-07,0.000874235010863077,0.0141699067042438,0.000266411566858472,8.25696178967893e-60,9.07637818173777e-148,1.02944459550061e-08,0.0723010411495427,0.000232053137369487,2.36401747739811e-30,6.83380001731811e-06,0.000241951593849939,2.46483909961254e-22,2.92389209763026e-05,0.000125364456419977,1.48642321561739e-09,0.000101211995868269,2.64934581412359e-07,2.06127960458166e-12,0.283580716592253,0.000688270972285669,8.85503920938386e-07,3.45591212036614e-05,1.72617788242385e-05,0.0636744923619878,9.62429738609551e-30,3.27224313220427e-05,0.000101537903950038,0.0173339061335884,0.000753478603183381,7.79094501149257e-05,2.07051131823953e-31,3.28441576650105e-05,5.29023165368276e-67,4.62139469096847e-12,0.000258795496006306,6.77941139345509e-30,0.000232053137369487,0.000232053137369487,0.0595222357190965,4.86700509617663e-23,2.30513561827828e-05,3.28946898016677e-18,7.35599408652503e-07,0.0179914551781946,0.0041003890634385,0.000144284714214751,3.15338060520288e-06,7.79272589927058e-17,0.000536143945434518,0.000125054208593808,1.40834684839241e-06,0.000578848405200258,5.43202928849602e-13,5.84797427232713e-05,4.70132136353314e-05,5.9689689444649e-05,3.02298872737482e-19,4.596105368742e-12,0.0035247426346223,4.38346473170862e-05,0.000232053137369487,0.000232053137369487,2.03089587782249e-06,3.72057508192023e-06,0.000463285432696846,8.14089944736018e-06,1.66352796657808e-18,0.054125497453109,6.54288231676493e-05,9.09858797422776e-08,0.000593335337047231,4.41972005507131e-16,5.20993576889914e-09,0.000991894761056867,0.00327314215329165,3.29144515047961e-06,3.65314570567872e-09,5.9434812370289e-13,3.35122303511435e-08,9.91724376166938e-27,0.00041372755086143,0.000672021630973165,5.36316858140723e-28,2.35265039246417e-21,3.98296865271596e-06,0.043881456302015,1.12875439235188e-12,2.23281206064134e-07,2.3237825162708e-07,0.000232053137369487,2.57247742157715e-05,7.64183663262876e-15,0.000313092611545372,0.00128905539992278,2.97072163251356e-08
"7","7524","2014-06-10 02:32:00 CDT--2014-06-10 02:42:00 CDT",0,600,12000,0.720978411054037,10.6275,0.62929648772506,"ASTRONOMICAL",58.93,1.10188832652292,-105.91,"2014-06-09",160,0.873090886829548,2.53333333333333,"N",0.00176716524613204,2.68781973346185e-11,0.00110282674316207,2.66702297480192e-08,1.81500729338696e-07,2.0956483895356e-06,0.00130670141652706,0.000260977066253331,2.35781396275317e-59,3.4949212593353e-148,1.88372372417998e-11,0.00775361527704212,2.1397968471338e-05,1.7230563950556e-32,1.3686479161443e-05,1.39088537719613e-11,2.36497068957674e-23,2.94014056381909e-06,2.54572779155334e-05,1.67653650756269e-10,9.56591292847704e-06,2.5762034016313e-07,6.02855889995932e-12,0.0726503299732065,8.00871211841144e-05,1.36084961420322e-07,3.57353189332316e-07,5.3182012961895e-06,0.00162842147219765,1.60943902616804e-29,2.92185268515946e-06,9.08075758748281e-06,0.0141877046293429,0.000113355328836561,1.1808130666643e-05,1.1477722652645e-31,3.83615499010393e-06,1.17791069675308e-42,5.19295930641555e-13,0.000172320102261266,6.99194121498309e-31,2.1397968471338e-05,2.1397968471338e-05,0.0392218688968341,6.62336272112169e-24,2.3124590056086e-05,6.53715822230631e-19,5.67488105705538e-07,0.0029488430826445,0.00147946880271468,8.16348813684394e-05,5.3662289261617e-08,3.09693077487106e-18,0.000354794179485955,4.20732150001379e-05,1.44080603109721e-08,0.000122201563849729,1.82095410051852e-13,9.73271707759834e-06,2.68700324273454e-05,2.21972982072636e-05,3.06512144061376e-20,4.67497546786438e-14,0.000180134135830808,4.29994768014984e-06,2.1397968471338e-05,2.1397968471338e-05,3.7693044888382e-07,1.10030450384655e-06,0.000492543521740765,1.40242968070223e-07,1.18608191899263e-18,0.00279664105419796,7.37482318003048e-06,2.57237595003951e-07,8.61764344536109e-05,5.59216466714388e-16,2.86357149959767e-10,0.000138950986110918,0.000236840201754974,2.6864067746882e-07,8.40525959755709e-10,3.33531419483887e-13,1.68324115471834e-07,1.02218111082316e-36,0.000190081699999999,8.46730583134599e-05,1.19094568989087e-28,6.90164357570621e-22,3.07709870598523e-08,0.00116789094375748,6.04166866935202e-17,2.97771364420083e-14,5.83865881745264e-08,2.1397968471338e-05,9.52022178746119e-06,5.71983102087748e-15,5.68723588433765e-05,0.000247415256223755,2.57309607935675e-09
"8","7524","2014-06-10 05:22:00 CDT--2014-06-10 05:32:00 CDT",0,600,22200,1.33381006044997,10.6275,0.62929648772506,"AFTER",58.93,1.10188832652292,-105.91,"2014-06-09",160,0.873090886829548,5.36666666666667,"N",0.00690300167224712,1.4785056262496e-14,7.24863790393632e-05,1.13625177476546e-08,6.65064779755596e-07,5.22063427890465e-26,0.0228511502726966,2.86785621564442e-08,4.69916876958463e-72,7.76975607140753e-148,1.26265094428157e-25,0.0112260575336451,1.63377819601961e-10,4.67894109952615e-34,1.27653437714291e-06,2.24417922572736e-08,5.35136331595998e-36,9.9411128862019e-08,0.000495336210819383,2.33202571337844e-20,0.000122309492869563,2.50283799506388e-07,2.72437533964342e-11,0.00048559092263645,0.00111296305320306,7.16803204671693e-07,4.73326800566085e-19,9.58706246747163e-06,0.0459314292458771,5.61494785147607e-33,3.93005979389488e-06,6.88654495541534e-07,0.000787144383177411,8.56243957972909e-05,6.39217173372425e-05,1.03833401786194e-33,3.71840271707708e-18,4.86713517473116e-249,2.04606837954115e-13,6.08076507974747e-09,1.43498712149241e-31,1.63377819601961e-10,1.63377819601961e-10,0.0258569924554796,1.47896268846264e-26,1.14203230977166e-19,1.56074159068215e-20,8.23825846582277e-19,0.000605874949742972,9.15892071515431e-05,5.5776060211887e-05,1.66049434472912e-24,2.09587554158148e-19,0.00100081848631621,4.55654833841223e-06,2.15483380923596e-15,1.42711517010678e-05,9.7931136609417e-17,1.4873542704466e-08,5.5581320738371e-13,2.77857535103855e-06,2.14434968591782e-27,2.51242943710678e-26,1.31320465253864e-05,6.33313124054322e-09,1.63377819601961e-10,1.63377819601961e-10,1.40449824839986e-07,4.00262149695204e-08,1.5038472947992e-05,1.45477512573649e-21,3.00713691787545e-27,0.000963110850620629,6.86760417381499e-05,1.6286604435166e-14,0.000372882327851078,1.66393537801065e-16,2.5084135974158e-13,7.7567074148404e-06,0.000351215008759587,5.17728694085582e-14,4.05143216834914e-17,9.92624262735346e-22,2.20699333816675e-12,1.47397315258969e-117,1.93240356562129e-07,0.00463172588949281,7.27832829804802e-29,7.13923924604028e-21,3.98219168507024e-21,0.0436890907500489,1.14680769516978e-53,2.42315067325793e-55,1.04747215392519e-08,1.63377819601961e-10,1.0105502015329e-05,1.18681710988006e-21,4.26166285814416e-07,4.30415781381077e-05,9.4532702742468e-08
"9","7524","2014-06-18 00:39:00 CDT--2014-06-18 00:49:00 CDT",0,600,4800,0.288391364421615,15.6666666666667,0.927685561768302,"CIVIL",58.93,1.10188832652292,-105.91,"2014-06-17",168,0.916745431171025,0.65,"N",0.0659287429770513,3.6130555901674e-05,0.147539575809207,7.35014229674246e-05,1.45696855394499e-05,0.0215503634217854,0.128280661181795,0.00118084589797005,2.46144601191123e-30,7.39884883246733e-14,0.000659029772005237,1.20281893143896,0.00973186538246209,2.02672554376513e-05,0.000150810706445648,1367.0482299741,0.000129012004736491,0.000138917957293835,0.00307893023327171,3.37008725063546e-06,0.0220438570589376,4.77079345481462e-05,0.00319163383830688,1.36538061908419,0.51823610393941,0.0126228288591567,0.071945946227744,0.115603955762775,0.0425252169850081,8.6839953837779e-07,0.00555228963713604,0.000199814148042004,0.0574874220825458,0.000522138102343806,0.00530138997172099,5.77210024055619,0.00351385183404572,1.41322678330012e-71,1.39692465826366e-09,0.000577615802909728,0.000240358093469389,0.00973186538246209,0.00973186538246209,0.313570130020456,3.59585462410849e-12,0.00050856388265386,1.43357251315063e-05,0.000986336642723486,0.0229577097205513,0.0374347978855684,0.00354633852738937,3.15813228879271e-05,2.28659120106803e-10,0.00943553490413407,0.00561758279521337,1.40631620653019e-05,0.00680681700325448,0.00345256685642412,0.00425103375961796,0.0139906600393969,0.0120626307949657,7.98853771873909e-06,4.08559962522647e-05,0.633004322965362,0.000243465628323009,0.00973186538246209,0.00973186538246209,0.000370175788334489,0.021498960120003,0.0072304744299005,0.463569900393198,4.98180448692284e-09,0.886531442010907,0.00338023116209459,0.00421601482698018,0.00273847683018483,0.00738726380888587,4.53147551534337e-07,0.0469355478909266,0.010221760669019,0.00143727709947766,0.00155154142058735,1.4496169727608e-05,2.28160695384826e-05,7.96277520284339e-28,0.00477518203385727,0.000335220466215398,1.5956572921519e-06,27609242.096081,0.00702018205789811,2.70619301182566,2.12511182171171e-09,7.01740654044027e-05,0.000534939254111971,0.00973186538246209,0.0156143527709927,1.23798753716835e-10,0.000732748486388983,0.00653548021144117,0.019535427199797
"10","7524","2014-06-18 00:59:00 CDT--2014-06-18 01:09:00 CDT",0,600,6000,0.360489205527019,15.6666666666667,0.927685561768302,"CIVIL",58.93,1.10188832652292,-105.91,"2014-06-17",168,0.916745431171025,0.983333333333333,"N",0.0505359886873603,4.70004691517735e-05,0.0942662536991523,5.08293603585482e-05,1.18089771392545e-05,0.0264130109305345,0.0977360965839696,0.00146607878199185,5.94192678171132e-30,8.12270992135818e-14,0.000552195691243556,0.923354592105754,0.0088840602514614,1.42271933491717e-05,0.000189550708563259,480.002908029277,0.000182733931214422,0.00010433920417142,0.00247367305680845,4.10003172701426e-06,0.014321780525739,4.75278074197803e-05,0.0036506223575866,1.57444187896237,0.378139638952526,0.00900352162232495,0.0668187656628624,0.0949463272418016,0.0232800421019926,1.13593239208873e-06,0.00378642309744446,0.000144825668832982,0.0704208340662203,0.000394256052388146,0.00381423235473018,5.89799961419324,0.00496762474316805,4.19648928504316e-69,1.00856412917078e-09,0.000696280378646916,0.000181150411716369,0.0088840602514614,0.0088840602514614,0.296351776723931,3.02647645834417e-12,0.00117104002596565,1.21421917687311e-05,0.001862538444799,0.01784278946004,0.0364416341539833,0.00326825453789007,4.05620368712158e-05,1.4518180531729e-10,0.00825895703551115,0.0049824557972302,9.89197049868476e-06,0.00559561843530552,0.00347606561725562,0.00374497587566951,0.0199726433323964,0.0109172863580825,8.38313547242475e-06,3.98762880766511e-05,0.52409306114882,0.000198550118172546,0.0088840602514614,0.0088840602514614,0.000289672006102047,0.026007754165176,0.00847463320142125,0.530261552933209,7.70538437987043e-09,0.6248578016943,0.00224307245059972,0.00742651470898182,0.00255058879608984,0.00841738658856398,3.40803036611662e-07,0.0454355386888296,0.00723642894068074,0.00138954932988523,0.00191059579843704,2.141449328015e-05,3.86892203285167e-05,1.85433167776769e-27,0.0049543254099854,0.000217523117933889,1.27003268290223e-06,21491659.9581656,0.00674611223096445,1.82642479678613,3.06477478968346e-09,5.7963069934985e-05,0.000447757874938251,0.0088840602514614,0.0147679051882493,1.72148269063974e-10,0.000630255129291499,0.00582013753218812,0.0109512654090341
