"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"(Intercept)",-3.28066942693832,-11.3350980437535,-13.5009557684452,-7.93712972970168,-5.2187584966415,-25.6889586849839,-4.19430356772098,-9.7568314513463,0.913424746606325,-29.3474056011964,-26.8976813961136,-5.85447326680817,-10.0714058635293,3.27710185759211,-8.34894313560737,15.1930838718793,-28.6168427265225,-10.9183850644077,-1.90057033122589,-20.8951269629973,3.79323304411218,-10.8681810420306,-4.23071560710507,-0.875085917149901,-17.5870587678159,3.70921769021372,-14.5275376521086,-5.3599422436865,-3.24797291049275,4.09525704790402,-3.90049908912145,-7.23689519169531,-29.4397223865537,-12.0218261847821,-2.67085814035598,-18.5998898319165,-17.1291000706905,-651.534143674616,-55.4685429002126,-17.185098911268,-15.1904885318941,-10.0714058635293,-10.0714058635293,-9.39280223586122,4.55588204929907,-22.4787870889727,-11.9145210811142,-14.0363810887322,-7.10332472529732,-3.90106431513838,-5.35193365843429,-29.0368753009043,-10.9218701331779,-4.42198352556308,-5.64264734810629,-17.9906735807297,-12.7760784904775,-6.13282098558451,-7.93111445264073,-15.5409243655082,-5.58919786677112,-10.5606221226657,-34.8017641316458,-2.2622885943022,-12.807136610517,-10.0714058635293,-10.0714058635293,5.22938499487018,-1.38966338552933,-8.13023849418702,-21.2405556309391,-15.5637279107421,-7.33785341784681,-5.57043684409164,-15.10522599359,-4.85549699072488,-3.0610540122837,-14.2227589311116,-3.06383910782381,-5.4274628422738,-14.4743449473821,-15.4325489385192,-26.4403880500428,-18.2614568710057,-125.938724542128,-8.89700306578584,-26.4061085313847,-0.173714301823101,-105.493678249808,-21.0909607247817,3.18756472757947,-47.0690893351199,-57.7630438284007,-10.1614437225849,-10.0714058635293,-6.10533190334738,-18.2551724358744,-15.1502175660105,-21.7751731371882,-3.77803948902945
"latgroupNS",-0.636770856125426,0.791648930136262,10.1112896171073,-1.46674140429705,-9.88488965372669,19.7422763310419,-0.913649185193123,-3.22860958311703,-15.4139527994134,16.5514988488599,19.3234026947058,2.78426849725816,4.32868521244739,-8.03282011140401,-14.5983353943747,-25.2048348359264,24.099367366026,-2.24577514305543,-4.17360632270241,12.1365670199174,-9.33224120695764,-6.0220422443835,-0.585532201351351,-3.46304966358773,8.78193134428074,-9.74289010619067,5.94440386071868,0.539150031889351,-3.86975090290044,-13.9564766553074,-4.41636976147442,0.472223828811295,18.4480669290783,2.8585620159918,-2.80045801090301,12.5637798579116,12.6053722484809,637.102357492903,43.6906208912709,6.6390281723272,5.20439046072061,4.32868521244739,4.32868521244739,5.04768558896505,-17.890714543673,13.613728830038,1.04190721112516,6.51294554009165,2.57419307085238,-0.447805186752774,-0.125283043256102,18.1673266308866,-0.132102845032201,-3.31041269831033,-2.67198301775425,10.7730926834757,5.38619609928697,-3.65103879986675,2.90224652418265,8.23309804205551,-2.55261566656226,-4.07186575498896,22.7361101021949,-5.98242270655784,2.30416707806011,4.32868521244739,4.32868521244739,-12.047004606717,-14.7835680380543,0.851085241540213,17.7479967137675,3.94987837467689,-0.702581393818252,0.653128141027645,9.95546064082977,-3.59076342932357,-5.10450825072167,3.11681817980879,-4.29860636908423,-2.73619069421274,8.68265160619357,10.3216891275582,12.8008934347129,10.3220908553428,108.4341171357,3.46821909522076,16.6153152183568,-8.97902306590735,96.937653189276,13.7044461212838,-10.6561838968516,35.8598817009447,47.6145155912999,-0.698951361244213,4.32868521244739,0.703892357216504,7.76674729679019,4.86242494728472,17.9151363746127,-1.37412312000411
"s(meantemp.s):latgroupNN.1",0.702104286165181,32.9958773108134,-3.81928734886984,-2.5626916388176,5.26232706618628,-1.89676789799714,2.04123720415122,-3.40331469893582,446.042701510651,931.540712039455,46.8773655492547,9.7172260096376,-3.37307793265046,136.749755478302,9.39419268629009,69.339832958173,123.101871561728,3.70881072625535,-6.72001053366058,17.1187002626832,7.98131726552883,-1.35424907684693,87.2150883155538,2.08372568494073,15.5901406232542,23.6010831888099,40.9908280121414,64.686120209688,-3.76522719591322,175.294266658069,11.4890845406264,-3.30962468434964,-0.906344746875424,0.301292500990413,1.96579880027161,205.04961066299,3.16153452456498,-22.6623815367382,-20.2646220548125,3.10309222635293,113.612683005523,-3.37307793265046,-3.37307793265046,10.8108779984762,83.7061073304165,2.55450729435976,114.523896324149,8.47559192302747,-0.281066772634777,-3.64055184137848,-0.0910539330760598,1.3036169745224,-34.4460063039756,0.285763040258128,6.47577334962537,16.4188578013249,-7.42068570660691,68.9065955015404,10.9494805941698,-0.265325534978478,10.3624107769107,97.1148770973362,56.4642671556009,0.0364545853573333,0.848114726905583,-3.37307793265046,-3.37307793265046,0.526122907881598,21.5239391593329,-0.196416199451799,48.9801067353261,-18.9820954686963,-8.60398271844455,-3.64662069890145,6.44447422856283,26.4511780942598,93.0544428668856,-0.808035641595513,-2.80522186825999,-0.807055591128947,5.58420486574003,53.3163887575107,93.0432071104334,1.08684190848923,-57.6296843263611,2.05548154233587,-11.8042781903698,121.957656851124,176.984744455849,10.2472833205306,26.8124867493593,-27.0204635916103,-0.624075375328731,37.685882986294,-3.37307793265046,31.3639968816956,-34.128667462995,-0.459942805191061,2.43341268774671,48.7154944051678
"s(meantemp.s):latgroupNN.2",0.850137960691274,29.0799642830954,-1.24954231297704,3.93786924432261,5.51834938430898,-0.0689797746847294,1.4841658393611,-1.5195332978513,266.114020571433,746.528280911887,32.2626590255258,4.61723322195734,0.843329147049292,94.1640757511372,6.41512653894793,47.187125576138,94.5702987520537,3.40096880026159,-3.22837966407832,11.3157712222533,9.35292653309709,1.39655770135156,62.4604369978883,1.7041056989519,4.47526800081352,20.710323454264,24.1326579494826,40.9284682556328,-3.82096458815808,134.200940239755,9.55483712978891,-0.530115766704515,-4.78694944618896,0.919546916447293,2.57532030513592,168.789881496473,3.1214161035382,-34.5748897959295,-3.28604815552912,0.315529605935233,110.859014033947,0.843329147049292,0.843329147049292,4.5951781279305,54.1907608350532,1.78923984080293,80.6862320330903,6.92552275579448,-0.694328022927024,-0.0490083329939461,1.50100286481008,1.15985587713478,-11.4235372931047,-0.329953717174883,6.5461612983342,11.4321654687645,-5.84745172621411,53.0210022490797,8.74203998628515,3.82337046098179,9.70594981621286,71.3522962198824,37.960739982093,2.63019318495543,0.803575006562241,0.843329147049292,0.843329147049292,0.625148636847433,14.8232996724207,-0.163302184860935,32.2596349203864,0.231009328570355,-7.93608378577068,0.629952890399949,10.7910679118766,12.8448646553146,73.5030228701305,-4.77764882219704,-1.5365661250655,-0.25542693840507,7.90455422668984,36.0543313038124,59.7519055169777,1.33389572158585,-61.2973440588957,2.12658796976538,-19.5908604838938,97.3552596749745,145.544804586918,9.40158396435861,17.209185121948,-24.5180287818377,-1.64751186014805,25.3714645679044,0.843329147049292,19.345402884151,-23.402941158197,-0.814615893848447,2.10913517962591,34.3521266861841
"s(meantemp.s):latgroupNN.3",0.830370070168746,-0.852029247281141,-18.4518828948941,-30.3535991132201,8.27997188427669,-15.2797552293575,3.14287978950575,3.00662752225735,74.2270679312021,162.697925895288,-0.627630894626126,-7.99482689047579,-6.96089953445061,-32.4208449361088,4.06422643485084,30.6352185788578,31.8153657761645,2.8890961536697,0.0106822143952439,19.4874949997418,-3.78668867131378,-15.7172610439398,10.5127512630782,1.7947055780806,17.5318054438186,13.4954567943906,0.427876927402814,22.6351182175134,19.3047949417953,35.6583911568339,2.26806704671386,15.1303521305606,15.3694897301528,3.78518363726621,6.28570581264404,35.8717056268152,3.55332697154895,301.951733040786,106.081996778084,0.264352862483182,40.3019504001038,-6.96089953445061,-6.96089953445061,1.47540203025361,67.0471356804353,0.173817805268834,54.3283170260084,6.43659282599784,13.5585401665331,-1.94531114057547,-5.5550998475849,1.46231021260317,-29.8089574387947,-15.9883697318981,-10.9948234481176,52.6451727304438,-3.78433571135879,11.5521292731692,6.0712294204566,-30.7843362102937,1.81133145426644,62.4851545157654,41.5221511166371,-47.7325296113606,0.92458561822963,-6.96089953445061,-6.96089953445061,0.852243801793398,0.738306107985268,-0.246147888622317,26.934325363906,-80.7974972968151,-0.452463410968552,-32.4629307534353,-38.8299765035395,26.8351904533462,28.5631407031929,61.1518187286516,4.25109729078231,17.9066013447067,-30.0302957715509,-0.703060207829758,29.3327013197444,2.59398886475207,252.728790596025,2.20508098243322,73.0137861425543,34.1180406361761,-36.3269818811699,1.13231985141089,15.3732473428858,109.336258609549,22.1500622242183,0.802341691085303,-6.96089953445061,13.9188590875464,40.1145028748578,-4.53053038493443,-12.7195506537754,27.6349888894641
"s(meantemp.s):latgroupNS.1",4.56878519697687,2.22334459605024,1.41062047580045,-12.8005965780275,-35.2772455171897,-0.897843493416194,-2.06192953847001,34.4199000734099,-1.87062099475085,-22.0104430043793,-7.5346269110822,-3.25561997762219,-0.643721000376893,-3.02860156142115,30.0074124610837,0.574500526903384,-11.3648288437154,53.220491855592,-7.95914225363918,-4.23116586213505,15.4479291508958,-59.8488038153251,-1.55737338559006,11.2403047703862,-3.8050581344209,6.68852054751905,14.6373415068705,-1.36397551934806,-4.81274492088002,8.50752814995579,-2.78140992856824,7.27300064784627,-15.4629577404227,-3.98281835064615,0.198839267432058,31.5770463575607,-3.29077064754647,4.94563448200365,-2.36705509865371,-6.27162992470914,-13.3780192435677,-0.643721000376893,-0.643721000376893,3.34263638808346,-16.8443507607892,14.1244869337517,-3.26533103818158,-1.70352224900145,-6.95091444589709,-1.81707108075843,-1.01295011487533,23.3675702062205,-11.564370540253,6.00621610184365,4.1191402451422,3.93140031928784,-2.74262263589582,9.42085090114491,-0.615480724314325,7.26964010988686,5.74847431613517,18.0784911637386,-22.600791912823,-7.64381961838321,1.80260347040459,-0.643721000376893,-0.643721000376893,46.7368376484749,-17.0399605358561,-18.9010819207434,1.54809200051413,3.19851144598253,-0.332495483063735,8.92868557803567,-8.74546881904226,-10.2457456961881,-9.28440881406834,12.1261824746716,-3.41282296667865,7.66043836563835,7.86910343985919,1.9092768671729,17.3463342192979,20.9066417962575,-10.3960607845259,11.4583474411342,-3.82500313109597,-1.4255193042353,-17.4916878161566,21.6552841629627,6.00017931015397,6.76694639102633,-31.3869492595546,2.76031658733943,-0.643721000376893,-2.69794470483609,7.49443986147128,-1.80073622696189,-1.21109825258692,6.99967598786891
"s(meantemp.s):latgroupNS.2",3.95895785046608,1.01989507956481,2.40766121796716,-7.46920372639672,-21.0902627725031,-0.831383343893038,0.358582927906046,21.3838496686089,-1.50991223098347,-14.0789970256502,-5.0874669966013,-1.24582591998924,-0.631127972258487,-1.55854121999974,22.5083245173449,0.523533308018258,-7.47172333448491,37.5563521646331,-5.6944706493957,-3.33395571772222,12.4423726427803,-31.9931941804898,-1.82002433656672,7.01216838779937,-1.78071998220844,5.94863784853955,7.7146630151276,0.498670783379476,-1.94838658295734,5.42979480576022,-2.93514600097837,4.80709495760073,-9.39927370196507,-4.18084104442453,-0.290649671611969,25.485952876119,-2.23807085481926,4.11495657727422,-2.64684487312315,-4.09599535969829,-10.4693630229501,-0.631127972258487,-0.631127972258487,1.40391305123084,-10.5945962244,9.00674225604109,-1.62593856657117,-0.699568336817946,-3.48656063274549,-0.478508673410323,-0.416016536558093,13.3484479607393,-5.70430951511757,2.61146477691982,3.48721902233413,3.20216600304729,-2.08153901116514,7.55725750169321,-0.485325155252677,6.70620345968967,6.29803264557897,14.6673500549016,-15.0506955522673,-4.20071692556852,0.684490339295922,-0.631127972258487,-0.631127972258487,35.2451212997634,-9.85159810588183,-9.56393550310407,1.16017871470525,3.31752840841032,-0.506123732781036,5.52447190268379,-7.96973129486303,-6.51508771849081,-6.71828983024516,8.51909785598427,-1.61556194183034,4.74825436593188,7.22535279645594,1.71510297990269,9.424819913504,14.1574840261814,-7.87891743510731,7.52116351890364,-1.5746454759667,-0.565081579655298,-12.1183694011551,15.3319662097364,3.48017572114261,4.56921549872759,-21.7210733211552,0.0816811201940781,-0.631127972258487,-1.78122046105949,5.82528304811736,-1.15688811300729,-0.44284240669736,5.50781652887466
"s(meantemp.s):latgroupNS.3",2.33088826142384,1.0922988399179,-0.538402223449416,-22.5809971409208,-23.8373942818405,-1.04117634121406,-9.07919703752644,18.6546344308544,-5.56266473220651,-18.6970825892391,-2.05479123160641,-2.96237441981108,-1.56346804380888,-1.98722122497525,8.26149794937352,0.321605295971145,0.168053322885854,9.18317937107752,0.671802571383247,-4.78653569007395,2.58979255947999,-47.6559773842473,-3.26407231719947,1.26309953384406,1.41507077874584,6.92850419425143,-0.786549689398804,-6.15965587320292,-12.2766684105869,-1.56861815072907,5.45718003374709,-0.635173728379673,0.747575362459862,-9.51654740084948,-5.04042562060561,0.825128955479492,0.476246105659434,-6.41602816701056,-3.93786538300801,-0.268294490958093,-19.255575495668,-1.56346804380888,-1.56346804380888,-0.0265548445670876,-14.2082812127462,2.02897627275611,-1.22488092051312,-2.70051621664444,-0.224167983989026,-1.28884249321433,0.412290603641673,6.28976568977684,-5.60870486128199,-1.07089070875761,-1.4187706840819,-0.416998755602213,-5.32735608509907,-1.18460416871323,1.06067962107662,-3.74406956365384,-12.1040348604714,-2.92858737577315,-5.9231167488585,-0.427979299140881,-6.3071680419565,-1.56346804380888,-1.56346804380888,7.91768921315479,-2.78580269211779,-2.3279297220953,-3.21536707572486,12.0859007390969,-1.36831381324567,-1.32585857499567,1.03303684930833,0.025163266111508,-2.68612115998218,-4.78151527665062,-8.61979799307914,10.9126448791486,-5.45768259018318,1.4967866788207,17.4269839384531,2.3810382198476,-11.6530006703874,5.67443658724037,-14.0901803417667,2.62110060741937,-34.811661964608,-1.18678320530146,4.63669708953998,3.55394770182584,-8.0923779622813,2.63565308597305,-1.56346804380888,-0.722625700619751,-0.76700702601605,-1.89715189515555,-3.57906540973212,0.408583071839145
"s(ordinal.s):latgroupNN.1",2.9365458937587,-1.61142867187082,6.23279893650774,-2.93021895555309,-2.1731477315637,1.88597672642095,5.05281947450198,1.71007157144653,1.6332208931058,-19.4132766540398,2.54624686144904,8.79397989270437,1.39793070104034,44.7197265507629,1.70414114318668,7.91091097634394,8.50332928103647,0.61393704283128,5.59888331752388,6.80729986685159,-4.54135544843969,4.36998123855326,-1.4916723951942,0.964766416783298,26.0361134681673,-3.20976015941804,2.68437708746216,0.6290059142178,6.63939857620019,-14.1867829724073,1.94017517911864,0.289619136913513,22.1426874290505,1.94531294167218,4.59569060442294,1.9645765927978,2.06398677526444,118.112010777874,4.73025621888826,5.73069929077671,0.00126343837549769,1.39793070104034,1.39793070104034,8.92975790395694,5.52575021081108,1.57285907442246,5.65227579171745,2.62647340909786,3.2232417447889,0.256838778081013,3.0784400795385,0.993023157147088,10.1568340661032,5.05168180491058,0.268554262207134,0.348091692487517,11.4046056043927,-0.10018235690997,1.86554691867052,-0.26153183088207,0.925526022088364,4.71345657298342,14.0899986340146,3.049157269201,3.33575612841651,1.39793070104034,1.39793070104034,3.0344837748445,5.85210226335769,5.93728841321682,4.91268973953021,8.98654910161179,14.6954552005259,2.42149154142002,0.77779170006686,5.08536060759394,-1.91282820121944,18.1301104341686,8.34278697057083,4.08178854270698,-1.02001363977567,4.11796985646695,5.14304357649409,10.4871398960202,50.4452292940485,2.30887842059731,38.9792470947497,6.1144728512208,44.5448672715297,4.99075073211868,1.73264047166809,26.3333890105459,12.0846655261908,1.83868118537387,1.39793070104034,6.59213034058264,25.5326127124583,5.09959088874636,10.6378284455552,6.83527373392779
"s(ordinal.s):latgroupNN.2",-0.544969108613268,2.7873790915489,-2.81410089714764,1.41854033635565,1.83534736939224,3.89272070430071,-2.99318711168152,2.17153490330875,97.2693500198214,33.688603896029,3.7393090577581,0.361794928756291,2.070181784675,36.2729004727305,2.77048729748874,2.05812024457977,7.7974148324641,0.929929503547775,2.54543575297749,4.1900456339392,0.641669870895804,0.256790607569106,4.44744069711682,-0.136619162839555,-9.18302341429687,3.48557537870304,1.95708308112462,1.43177505699836,-0.0278574980558535,8.64238324717331,2.39283540800451,3.19770420373914,-12.0573864642301,1.36064437142199,1.86879072270511,-2.97969183670148,0.243499362117511,-21.7215918121199,-57.733711797176,0.17072422656735,-1.66354921639845,2.070181784675,2.070181784675,0.0815310985252644,18.4294164596871,2.15391899885029,5.84054175353836,4.07986403581529,-2.55242224680266,0.330928793432283,3.09675587206861,0.666230770439043,10.729493901696,1.05267836954545,3.61362646517295,0.578138105733514,-2.39429059862123,3.06423742892152,3.50283728992709,-1.62593227371955,1.49130324949776,4.79072808610248,-1.28674955369818,3.64890918893959,0.965787499340378,2.070181784675,2.070181784675,8.63249403967129,4.6691121005392,1.36300313816951,0.214990989832035,13.9240320100973,-4.43254111476227,3.29741090558437,1.27004519522471,0.737941371242958,1.84083931575724,2.19542760962485,4.02071864187187,-0.626909951488244,2.89930625235135,7.2427487122566,3.07611809884454,2.60757128976153,6.48282969167477,1.28323842893565,-9.81234193324067,5.53934186080481,-65.1309145039306,2.91076055335137,1.5280915893092,-2.55759264937112,3.94420563705556,3.39714296952325,2.070181784675,3.7317959875747,6.45283988434193,-1.27152397340932,0.420668729514837,4.09134458765412
