X,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,duration,visits
psi(Int),0.614334112,0.444555142,0.500234173,0.500109651,0.444501196,0.556149444,0.55579072,0.61357776,0.444761934,0.668930537,0.500090258,0.557306843,0.500090258,0.501151728,0.500194205,0.613266351,0.557061806,0.500090258,0.667778641,0.500090258,0.444555142,0.501367465,0.612974834,0.50013291,0.61357776,0.444533325,0.555740122,0.444833273,0.500281897,0.500486478,0.500338757,0.444501196,0.500090258,0.50013291,0.500338757,0.500194205,0.50040634,0.444515584,0.500281897,0.611849495,0.50040634,0.55579072,0.500338757,0.500109651,0.500338757,0.444501192,0.669230434,0.556369838,0.500234173,0.556149434,0.444458059,0.556369838,0.500090258,0.612974834,0.444480428,0.444533325,0.556507032,0.500160797,0.556149434,0.612104901,0.500693253,0.556061609,0.444515585,0.50005675,0.50013291,0.556149434,0.444654491,0.444501197,0.555721238,0.50013291,0.556369838,0.500338757,0.500194205,0.611746309,0.444654491,0.500486478,0.500581295,0.50013291,0.556061609,0.500160797,0.500281897,0.500060123,0.555762624,0.557589522,0.556507032,0.500194205,0.555826873,0.556665868,0.555762624,0.500234173,0.612735766,0.500486478,0.61357776,0.444501197,0.500693253,0.555826873,0.444472688,0.50013291,0.444515584,0.500281897,10,15
p(Int),0.295407218,0.424894168,0.399807123,0.429533841,0.449942542,0.366275111,0.38643274,0.307843936,0.383059671,0.315594394,0.436957421,0.31899443,0.436957421,0.332559106,0.407244238,0.314039817,0.325783399,0.436957421,0.349485067,0.436957421,0.424894168,0.325030149,0.320193591,0.422107291,0.307843936,0.433246698,0.399822488,0.374672175,0.392365681,0.370008023,0.384919258,0.449942542,0.436957421,0.422107291,0.384919258,0.407244238,0.377467031,0.441595983,0.392365681,0.363234502,0.377467031,0.38643274,0.384919258,0.429533841,0.384919258,0.449942552,0.309918726,0.352816207,0.399807123,0.366275121,0.499984718,0.352816207,0.436957421,0.320193591,0.466629123,0.433246698,0.346073967,0.414677512,0.366275121,0.3510032,0.355065078,0.372993572,0.441595977,0.459224714,0.422107291,0.366275121,0.399811039,0.44994254,0.406512228,0.422107291,0.352816207,0.384919258,0.407244238,0.369341586,0.399811039,0.370008023,0.362541119,0.422107291,0.372993572,0.414677512,0.392365681,0.451797002,0.393129535,0.312190368,0.346073967,0.407244238,0.379731358,0.33932184,0.393129535,0.399807123,0.326367002,0.370008023,0.307843936,0.44994254,0.355065078,0.379731358,0.474969828,0.422107291,0.441595983,0.392365681,10,15
psi(Int),0.556221235,0.555712807,0.668833955,0.555972102,0.50011371,0.500042672,0.611626292,0.556221235,0.500019628,0.556330889,0.611703313,0.556126825,0.556043028,0.556773726,0.50009285,0.556330889,0.500042672,0.5003621,0.556221235,0.5003621,0.555910929,0.444575989,0.612296643,0.556221235,0.444455567,0.500180361,0.612145145,0.556221235,0.556043028,0.555813286,0.555972102,0.50009285,0.611895285,0.611549201,0.50009285,0.444550986,0.500076473,0.50009285,0.44445086,0.500042672,0.556457831,0.444467057,0.611629769,0.611792899,0.500076473,0.556126825,0.500142417,0.444458623,0.444500202,0.612665632,0.500090769,0.500180361,0.44446234,0.555712806,0.50011371,0.500110807,0.500090769,0.444480174,0.556221235,0.556457831,0.500076473,0.555858472,0.668165182,0.556221235,0.500180361,0.444550986,0.555858473,0.444480174,0.444500202,0.555910928,0.500042672,0.611792899,0.444530519,0.50009285,0.500142417,0.613142315,0.500042672,0.555858473,0.444575989,0.500371365,0.611792899,0.556604498,0.50009285,0.555858472,0.500122091,0.500180361,0.556126825,0.556043028,0.500180361,0.555910929,0.500142417,0.500077666,0.612145145,0.500110807,0.500122091,0.500076473,0.444467057,0.50011371,0.500106719,0.612012059,10,16
p(Int),0.343340473,0.399886806,0.30110446,0.362228374,0.430524604,0.38873461,0.363421165,0.343340473,0.395701302,0.337030616,0.351931689,0.349643933,0.355937664,0.318052658,0.409603877,0.337030616,0.38873461,0.444562534,0.343340473,0.444562534,0.368514184,0.398319882,0.32323651,0.343340473,0.484362905,0.36781208,0.328988792,0.343340473,0.355937666,0.381073204,0.362228374,0.409603877,0.340472191,0.369124787,0.409603877,0.406152795,0.3817646,0.409603877,0.507806426,0.38873461,0.330713362,0.460914049,0.357682435,0.346204635,0.3817646,0.349643933,0.423575819,0.476547346,0.429633604,0.311707076,0.437473371,0.36781208,0.468731123,0.399886805,0.430524604,0.402634516,0.437473371,0.4452767,0.343340473,0.330713362,0.3817646,0.374795632,0.316995788,0.343340473,0.36781208,0.406152795,0.374795635,0.4452767,0.429633604,0.368514177,0.38873461,0.346204634,0.4139824,0.409603877,0.423575819,0.300138772,0.38873461,0.374795635,0.398319882,0.360779156,0.346204634,0.324387719,0.409603877,0.374795632,0.374790656,0.36781208,0.349643933,0.355937664,0.36781208,0.368514183,0.423575819,0.416568973,0.328988792,0.402634516,0.374790656,0.3817646,0.460914049,0.430524604,0.458359454,0.33473379,10,16
psi(Int),0.555784773,0.500020319,0.610974727,0.611489143,0.555789304,0.555783187,0.500010818,0.500025629,0.555856238,0.500020319,0.500053867,0.667270816,0.444448544,0.55579662,0.555784773,0.610974727,0.611257751,0.555789304,0.555798968,0.500032859,0.555784773,0.500005893,0.55587239,0.555806625,0.55579662,0.611442157,0.500057717,0.500013199,0.500025629,0.667096522,0.500032859,0.555783187,0.6116031,0.555806625,0.500020319,0.500025629,0.500010818,0.555812563,0.55579662,0.555798968,0.555789897,0.500007204,0.555789897,0.555784784,0.444473434,0.611364421,0.611333441,0.500043014,0.611442133,0.667202792,0.667635246,0.555831378,0.500025629,0.555784773,0.500043013,0.555789304,0.611542504,0.555789897,0.555812563,0.555789897,0.500010818,0.500007204,0.667635246,0.500007204,0.555856238,0.555789897,0.555831378,0.500016306,0.555784784,0.500043014,0.611257751,0.611333441,0.555831378,0.555784784,0.666883675,0.555812563,0.555784784,0.55579662,0.500079585,0.555784784,0.555783187,0.555834496,0.500057717,0.500013199,0.555834496,0.667804941,0.555806625,0.555783187,0.500016306,0.555789897,0.6116031,0.500053867,0.555784784,0.611364421,0.611013488,0.500079585,0.55587239,0.667202772,0.500064076,0.611748417,10,20
p(Int),0.369937722,0.399990477,0.349752432,0.308899961,0.374943608,0.364930314,0.416656227,0.394434942,0.334849715,0.399990477,0.366656199,0.295565483,0.456247445,0.379947958,0.369937722,0.349752432,0.340827302,0.374943608,0.349898384,0.388880333,0.369937722,0.433327916,0.404939733,0.384950692,0.379947958,0.313466673,0.377776801,0.411102863,0.394434942,0.31237236,0.388880333,0.364930314,0.299758908,0.384950692,0.399990477,0.394434942,0.416656227,0.344884175,0.379947958,0.349898384,0.354910734,0.42777108,0.354910734,0.359921344,0.43749906,0.322593667,0.327154344,0.38332729,0.313466648,0.299758971,0.278761685,0.33986799,0.394434942,0.369937722,0.38332729,0.374943608,0.304330797,0.354910734,0.344884175,0.354910734,0.416656227,0.42777108,0.278761685,0.42777108,0.334849715,0.354910734,0.33986799,0.405546536,0.359921344,0.38332729,0.340827302,0.327154345,0.33986799,0.359921344,0.303951402,0.344884175,0.359921344,0.379947958,0.372230379,0.359921344,0.364930314,0.394950493,0.377776801,0.411102863,0.394950493,0.291437614,0.384950692,0.364930314,0.405546536,0.354910734,0.299758908,0.366656199,0.359921344,0.322593667,0.358921211,0.372230379,0.404939733,0.299758958,0.361108632,0.290606061,10,20
psi(Int),0.350517151,0.444444445,0.307186414,0.405337849,0.671372408,0.422563673,0.350517151,0.292104861,0.389613143,0.581923202,0.292104861,0.467362977,0.168770915,0.364713756,0.480546526,0.547696181,0.337205422,0.671372408,0.350517151,0.625579545,0.481126583,0.538145629,0.364713756,0.364713756,0.389613143,0.422563673,0.444444445,0.422563673,0.500481715,0.547696181,0.671372408,0.547696181,0.436339099,0.859416101,0.280267371,0.389613143,0.168770915,0.364713756,0.226367273,0.422563673,0.389613143,0.481126582,0.405337849,0.538145629,0.689576097,0.342265961,0.531405582,0.250242258,0.364713756,0.481126583,0.444444445,0.233681747,0.350517151,0.531405582,0.422563673,0.307186414,0.436339099,0.350517151,0.389613143,0.389613143,0.481126582,0.307186414,0.531405582,0.627298102,0.408937557,0.307186414,0.444444445,0.233681747,0.625579545,0.337205422,0.547696181,0.581923202,0.337544767,0.350517151,0.364713756,0.444444445,0.408937557,0.389613143,0.280267369,0.408937557,0.389613143,0.389613143,0.342265961,0.405337848,0.422563673,0.307186414,0.422563673,0.444444445,0.671372408,0.444444451,0.581923202,0.389613143,0.436339099,0.444444445,0.364713756,0.500481717,0.458572297,0.389613143,0.436339099,0.500481715,10,3
p(Int),0.633998308,0.499999998,0.54256635,0.31980644,0.30341334,0.569719843,0.633998308,0.633975149,0.475305246,0.381904162,0.633975149,0.633974699,0.768074083,0.558530518,0.578045564,0.338078245,0.439339808,0.30341334,0.633998308,0.414415663,0.423389303,0.275295113,0.558530518,0.558530518,0.475305246,0.569719843,0.499999998,0.569719843,0.518019444,0.338078245,0.30341334,0.338078245,0.38196606,0.215479138,0.792895056,0.475305246,0.768074083,0.558530518,0.73623742,0.569719843,0.475305246,0.423389303,0.31980644,0.275295113,0.241694342,0.703373231,0.453026096,0.518041181,0.558530518,0.423389303,0.499999998,0.633973554,0.633998308,0.453026096,0.569719843,0.54256635,0.38196606,0.633998308,0.475305246,0.475305246,0.423389303,0.54256635,0.453026096,0.177126301,0.633977228,0.54256635,0.499999998,0.633973554,0.414415663,0.439339808,0.338078245,0.381904162,0.76808098,0.633998308,0.558530518,0.499999998,0.633977228,0.475305246,0.792895056,0.633977228,0.475305246,0.475305246,0.703373231,0.319806439,0.569719843,0.54256635,0.569719843,0.499999998,0.30341334,0.499999993,0.381904162,0.475305246,0.38196606,0.499999998,0.558530518,0.518019444,0.686510757,0.475305246,0.38196606,0.518019444,10,3
psi(Int),0.346090771,0.677843615,0.341173606,0.5042742,0.486997298,0.346090771,0.588106077,0.474754897,0.405912544,0.426124696,0.486997298,0.486997298,0.486997299,0.486997299,0.282583827,0.426124696,0.286558348,0.383645683,0.280214698,0.547871993,0.414149731,0.337985377,0.782101735,0.414149731,0.529157254,0.564768065,0.426124696,0.346090771,0.353620675,0.647553963,0.405912544,0.383645683,0.414149731,0.353620674,0.426124696,0.470983584,0.293205462,0.353620674,0.526106349,0.5042742,0.337985377,0.625366003,0.592238134,0.222509111,0.564768065,0.5042742,0.5042742,0.5042742,0.353620674,0.625366003,0.414159006,0.414149731,0.353620675,0.346090771,0.547871993,0.486997298,0.323770843,0.470983584,0.304373564,0.443850707,0.426124696,0.470983584,0.426124696,0.353620675,0.486997298,0.588106076,0.426124696,0.514712624,0.486997298,0.459544773,0.383645683,0.474754908,0.426124696,0.529157254,0.5042742,0.293205462,0.426124696,0.414149731,0.414149731,0.443850707,0.647553963,0.465939688,0.365247914,0.414149731,0.414149731,0.405912544,0.414149731,0.383645683,0.608746015,0.647553963,0.588106077,0.426124696,0.426124696,0.879683543,0.486997299,0.353620675,0.282583827,0.400199422,0.293205462,0.519135832,10,4
p(Int),0.561830999,0.348326504,0.610635705,0.41313041,0.456311244,0.561830999,0.377860766,0.497332664,0.54746366,0.45630894,0.456311244,0.456311244,0.456311245,0.456311245,0.638954355,0.45630894,0.581616142,0.398225117,0.693826348,0.456310973,0.5030387,0.657492515,0.266372425,0.5030387,0.367463885,0.418067426,0.45630894,0.561830999,0.510591069,0.386057877,0.54746366,0.398225117,0.503038697,0.510591044,0.45630894,0.3538693,0.521061012,0.510591044,0.52796483,0.41313041,0.657492515,0.421974997,0.234515332,0.811492019,0.418067426,0.41313041,0.41313041,0.41313041,0.510591044,0.421974997,0.335352479,0.503038696,0.510591069,0.561830999,0.456310973,0.456311244,0.386074363,0.3538693,0.456311159,0.406793573,0.45630894,0.3538693,0.45630894,0.510591069,0.456311244,0.377860767,0.45630894,0.296821503,0.456311244,0.574239683,0.398225117,0.497332662,0.45630894,0.367463885,0.41313041,0.521061012,0.45630894,0.503038697,0.503038697,0.406793573,0.386057877,0.536550205,0.456311007,0.503038697,0.5030387,0.54746366,0.503038697,0.398225117,0.456312707,0.386057877,0.377860766,0.45630894,0.45630894,0.189462659,0.456311245,0.510591069,0.638954355,0.589983892,0.521061012,0.561831059,10,4
psi(Int),0.461799947,0.335696941,0.406840782,0.279567591,0.397970724,0.467692019,0.475487196,0.562557195,0.461799947,0.562557195,0.423688255,0.475487196,0.437531387,0.48592236,0.528798576,0.461799947,0.406840782,0.361573846,0.423688255,0.475487196,0.401712217,0.500037411,0.342077019,0.548186082,0.397970723,0.346349189,0.537239153,0.461799947,0.406840782,0.423688255,0.339120094,0.548186082,0.548186083,0.291482968,0.528798576,0.461799947,0.457336606,0.352532365,0.393263194,0.461799947,0.393263194,0.401712215,0.406840782,0.397970724,0.668588566,0.461799947,0.562557195,0.352532367,0.413886784,0.397970724,0.342077019,0.652558079,0.537239153,0.413886784,0.457336605,0.352532365,0.401712224,0.437531387,0.625045906,0.346349189,0.423688255,0.352532365,0.342077019,0.437531387,0.401712224,0.397970723,0.467692019,0.339120094,0.610516622,0.413886784,0.413886784,0.610516622,0.339120094,0.467692019,0.339120094,0.457336605,0.588194284,0.599132161,0.423688255,0.528798577,0.335696941,0.467692019,0.467692019,0.342077019,0.437531387,0.461799947,0.339120094,0.346349189,0.339120094,0.457336606,0.467692019,0.475487196,0.34634919,0.423688255,0.337082752,0.548186082,0.397970723,0.423688255,0.457336605,0.335696941,10,5
