X,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,duration,visits
psi(Int),0.019302883,0.004632499,0.005557957,0.231255181,0.232960709,-0.220371625,0.714677485,0.005557957,0.237399063,0.002823464,0.010524173,-0.222457202,0.243628624,-0.220371628,-0.450449626,0.231255181,0.015816023,0.478254182,0.002823465,0.002823465,0.010524174,0.240252189,0.006905461,0.005557957,0.010524174,0.015816025,-0.219558183,0.003690539,0.005557957,0.229825957,0.231255181,0.005557957,-0.220371625,-0.220371625,-0.213676711,0.478254183,0.002228994,0.227627748,0.003690539,0.010524174,0.005557957,0.006905461,-0.215659025,0.003690539,0.231255181,-0.219558192,0.234988651,-0.451583832,0.247620186,0.243628624,0.463409611,0.019302883,0.494415008,0.003690539,0.231255181,0.482846563,0.46802311,0.005557957,0.24025223,0.24025223,0.243628624,0.01292207,-0.217255061,0.015816025,0.488192413,0.237399032,0.010524173,-0.450449626,0.005557957,0.015816037,0.003690539,0.002823465,0.237399063,0.711623607,0.006905461,0.006905461,0.229825957,0.234988651,0.257904266,0.005557957,-0.221520168,0.234988651,0.232960709,0.015816023,0.008541332,0.243628624,0.010524173,0.229825957,-0.219558194,0.463409611,0.234988651,0.478254182,0.247620186,0.004632499,0.243628613,0.232960709,0.465537293,0.232960709,0.234988651,0.247620186,14,9
p(Int),-0.390848581,-0.029099711,-0.079459038,-0.140266855,-0.18622694,0.052405915,-0.310870707,-0.079459037,-0.279373752,0.071180187,-0.232570991,0.335559199,-0.374698296,0.052405916,0.157028015,-0.140266855,-0.337323503,-0.405604494,0.071180196,0.071180196,-0.232570993,-0.326719576,-0.1300984,-0.079459037,-0.232570993,-0.337323508,-0.003976579,0.021105481,-0.079459037,-0.094615999,-0.140266855,-0.079459037,0.052405915,0.052405914,-0.232570765,-0.405604497,0.121240714,-0.00397667,0.021105481,-0.232570993,-0.079459037,-0.1300984,-0.174704325,0.021105481,-0.140266855,-0.003976582,-0.232570271,0.418095792,-0.423408446,-0.374698296,-0.190423716,-0.390848581,-0.542098323,0.021105481,-0.140266855,-0.450324202,-0.275097994,-0.079459037,-0.326719498,-0.326719498,-0.374698296,-0.284606125,-0.117406849,-0.337323508,-0.495790496,-0.2793738,-0.232570991,0.157028015,-0.079459037,-0.337323527,0.021105481,0.071180196,-0.279373752,-0.271537286,-0.1300984,-0.130098401,-0.094615999,-0.232570271,-0.523467709,-0.079459037,0.165088097,-0.232570271,-0.18622694,-0.337323503,-0.181103543,-0.374698296,-0.232570991,-0.094615999,-0.003976583,-0.190423716,-0.232570271,-0.405604493,-0.423408446,-0.029099711,-0.374698323,-0.18622694,-0.232570901,-0.18622694,-0.232570271,-0.423408446,14,9
psi(Int),0.000773776,0.001974482,0.003792967,0.225365056,0.460556642,0.462089136,0.003792968,0.227148569,-0.22252789,0.001248574,-0.221767196,0.465935243,0.246988124,0.007038104,0.001974482,0.231557888,0.001573706,0.001248574,0.227986269,0.457159603,0.228981586,0.468333044,0.460556642,0.224955663,0.231557888,0.230161548,0.712242334,0.712242334,0.231557888,0.458113986,0.001573705,0.227986269,0.003063262,0.462089136,-0.222679485,0.227148573,0.228981586,0.226446163,0.233206721,0.003063262,0.224955646,0.007038103,0.004677639,0.463868534,0.001974482,0.703722308,0.227148573,0.462089136,0.227148569,0.008591146,0.225365056,0.230161548,0.233206721,0.000773783,0.458113986,0.003063262,0.468333044,0.456330581,0.231557888,0.227986263,0.225365006,-0.22252789,0.230161548,0.225365006,0.00245874,0.225856863,-0.222332916,0.227148569,0.227986263,0.225365006,-0.222332892,0.00245874,0.227986263,0.227148569,0.00245874,0.231557888,0.001573705,0.458113987,0.225856865,0.478058136,0.460556642,0.230161548,0.47111239,0.225365056,0.47111239,0.226446163,0.230161548,-0.222679491,0.226446163,0.230161548,0.230161548,0.235146396,0.001573705,0.227148569,0.233206721,0.230161548,0.462089109,0.226446163,0.225856865,0.000567041,16,10
p(Int),0.17739935,-0.001978085,-0.137081709,-0.001972478,-0.261824028,-0.299816781,-0.137081711,-0.123496819,0.199910861,0.087640381,0.048442723,-0.376849464,-0.54887565,-0.274455144,-0.001978085,-0.288386906,0.042843445,0.087640381,-0.164319607,-0.149451163,-0.205375576,-0.415985734,-0.261824028,0.038363271,-0.288386906,-0.246713551,-0.415987558,-0.415987558,-0.288386906,-0.186682211,0.042843443,-0.164319607,-0.091877766,-0.299816781,0.250725292,-0.123496828,-0.205375576,-0.082860608,-0.330449113,-0.091877766,0.038363252,-0.274455143,-0.182535291,-0.338142758,-0.001978085,-0.274454681,-0.123496828,-0.299816781,-0.123496819,-0.321064892,-0.001972478,-0.246713551,-0.330449113,0.177399341,-0.186682212,-0.091877766,-0.415985734,-0.11239762,-0.288386906,-0.164319589,-0.001972473,0.199910861,-0.246713551,-0.001972473,-0.046866812,-0.042366713,0.149308826,-0.123496817,-0.164319589,-0.001972473,0.149308869,-0.046866812,-0.164319589,-0.123496819,-0.046866812,-0.288386906,0.042843443,-0.186682213,-0.042366714,-0.536520841,-0.261824028,-0.246713551,-0.455604208,-0.001972478,-0.455604208,-0.082860608,-0.246713551,0.250725234,-0.082860608,-0.246713551,-0.246713551,-0.372960314,0.042843443,-0.123496817,-0.330449113,-0.246713551,-0.299816721,-0.082860608,-0.042366714,0.222477369,16,10
psi(Int),0.224045935,0.457425573,0.000548265,0.462235859,0.22662854,0.226628541,-0.000483349,0.001689384,0.463944202,0.225548758,0.459479765,0.226628541,0.226628544,0.456599962,0.225548758,0.000548265,-0.222968076,0.230236536,0.224784725,0.455898442,0.000862672,0.458376616,0.705743899,0.224045925,0.69839454,0.229104501,0.000862672,0.229104501,0.226628541,0.22662854,0.22449249,0.227321624,0.458376616,0.22449249,0.46591647,0.462235859,0.224492483,0.229104501,0.458376616,0.000862672,0.463944201,0.001366105,0.225548762,0.460757566,0.000862672,0.22449249,0.001366106,0.463944199,0.003275263,0.226628541,0.226628541,0.460757565,-0.222614658,0.702610903,0.227321623,0.455298884,0.225133294,0.45742552,0.001366101,0.458376616,0.226042757,0.459479765,0.226042761,0.457425573,0.001366101,0.226042761,0.231567927,0.459479757,0.22662854,0.002685331,0.226042761,0.002076445,-0.222834777,0.454782986,0.225133294,0.712315884,0.463944202,0.226042756,0.228139996,0.231567928,0.225133256,0.463944202,-0.222909962,0.460757565,0.227321624,0.462235859,0.229104501,0.00108629,0.228139996,0.463944201,0.228139996,0.709830726,0.001689384,0.224248722,0.229104501,0.462235859,0.226042761,0.45742552,0.223877313,0.22424876,16,11
p(Int),0.035551084,-0.286564039,0.100505061,-0.425836786,-0.221842052,-0.221842046,0.060486425,-0.102706623,-0.461483066,-0.147702628,-0.355607719,-0.221842046,-0.221842021,-0.252406136,-0.147702628,0.100505061,0.274211123,-0.373043419,-0.074165705,-0.21845463,0.019347816,-0.320954019,-0.437676184,0.035551074,-0.246735164,-0.334781893,0.019347816,-0.334781893,-0.221842046,-0.221842052,-0.037544495,-0.259221327,-0.320954019,-0.037544495,-0.497535413,-0.425836775,-0.03754449,-0.334781893,-0.320954019,0.019347816,-0.46148307,-0.06195016,-0.147702618,-0.390557204,0.019347816,-0.037544495,-0.06195016,-0.461483083,-0.225985815,-0.221842046,-0.221842046,-0.390557196,0.090356301,-0.373042831,-0.259221334,-0.184680599,-0.110874839,-0.286563961,-0.061950159,-0.320954019,-0.184680694,-0.355607719,-0.184680678,-0.286564039,-0.061950159,-0.184680678,-0.411683052,-0.35560769,-0.221842051,-0.184682056,-0.184680678,-0.143598143,0.181944186,-0.15105688,-0.110874839,-0.537099486,-0.461483067,-0.184680698,-0.29685506,-0.41168305,-0.110874837,-0.461483067,0.227965805,-0.390557198,-0.259221327,-0.425836775,-0.334781892,-0.021316365,-0.296855058,-0.46148307,-0.29685506,-0.503586434,-0.102706623,-0.000981851,-0.334781889,-0.425836786,-0.184680678,-0.286563961,0.07208242,-0.000981853,16,11
psi(Int),0.455442941,0.455442941,0.455442941,0.223961317,0.223961323,0.224135281,0.457523014,0.224882189,0.460725961,-0.223025577,0.457523014,0.455442941,0.699432201,0.457523014,0.000758416,0.223961317,0.455442941,0.456726562,0.458442784,0.700385003,0.705727807,0.456037783,0.001424156,0.699432201,0.000198832,0.455442941,0.453780047,0.454930173,0.457523014,0.224341887,0.225638543,0.457523014,0.225228876,0.45448843,-0.222880212,0.223593811,0.454108671,0.456037783,0.456726562,0.456726562,0.225638543,0.459503607,0.456037783,0.456037783,0.223593772,0.224587681,0.695396259,0.455442941,0.454930173,-0.222940068,0.224135281,0.224341888,-0.222801384,0.000475487,0.000311111,0.001424156,0.224882189,0.223961293,0.000391019,0.456037783,0.458442784,0.455442941,0.717708357,0.224587681,0.223815985,0.227358022,0.224587681,0.22381596,0.000475487,0.454930173,0.224587681,0.459503607,0.224587681,0.455442941,0.000939055,0.460725961,0.226121604,0.223961322,0.002131267,0.224587681,0.456037783,0.456037783,0.224341888,0.457523014,0.000608668,0.224341888,0.223961322,0.224587681,0.453780047,0.70147219,0.457523014,0.456726562,0.455442941,0.460725961,0.226690128,0.224882189,0.458442784,0.456726562,0.000608668,0.000475487,16,12
p(Int),-0.307714442,-0.307714442,-0.307714442,-0.06739463,-0.06739463,-0.100922624,-0.402746988,-0.20207449,-0.500149905,0.208946064,-0.402746988,-0.307714442,-0.397410956,-0.402746988,-0.074840777,-0.06739463,-0.307714442,-0.370839893,-0.434916324,-0.426846334,-0.54718261,-0.339170197,-0.187019744,-0.397410956,0.110954835,-0.307714442,-0.183602316,-0.276450189,-0.402746988,-0.134530105,-0.270218634,-0.402746988,-0.236059122,-0.245356882,0.083075321,0.032929576,-0.214413953,-0.339170197,-0.370839893,-0.370839893,-0.270218634,-0.467374968,-0.339170197,-0.339170197,0.032929552,-0.168239866,-0.196425637,-0.307714442,-0.276450189,0.124922682,-0.100922624,-0.134530107,0.041284429,-0.000503591,0.073784964,-0.187019744,-0.20207449,-0.06739463,0.036643253,-0.339170197,-0.434916324,-0.307714442,-0.705306921,-0.168239865,-0.033924121,-0.374019626,-0.168239865,-0.03392411,-0.000503591,-0.276450189,-0.168239866,-0.467374968,-0.168239865,-0.307714442,-0.112116032,-0.500149905,-0.304579734,-0.06739463,-0.262611193,-0.168239866,-0.339170197,-0.339170197,-0.134530112,-0.402746988,-0.037644528,-0.134530112,-0.06739463,-0.168239866,-0.183602316,-0.456518314,-0.402746988,-0.370839893,-0.307714442,-0.500149905,-0.339170215,-0.20207449,-0.434916324,-0.370839893,-0.037644528,-0.000503591,16,12
psi(Int),0.00042178,0.223866165,0.454556491,0.694903734,0.453343504,0.00034006,0.22386616,0.224636586,0.224187273,0.455489532,0.453138107,0.699441663,0.453343504,0.453138107,0.453343504,0.000273181,0.224636586,0.223742543,0.454556491,0.697298923,0.455489532,0.454556491,0.000966432,0.223418702,0.694903734,0.223742557,0.22355175,0.70036367,0.454556491,0.223474927,0.454182794,0.697298923,0.454988942,0.454182794,0.224636586,0.224013078,0.453860466,0.455489532,0.456066208,0.454556491,0.224187273,0.223866165,0.456730787,0.22386616,0.223551711,0.454182794,0.453582589,-0.223126056,0.45269489,0.223551742,0.225654824,0.456066208,0.224636586,0.224187273,0.224393349,-0.223084449,0.223866165,0.453860466,0.456730787,0.454182794,0.697921505,0.453343504,0.223638493,0.454182794,0.454988942,0.456066208,0.453582589,0.455489532,-0.22297265,0.694903734,0.454988942,0.223742543,0.00034006,0.452961933,0.453860466,0.000179122,0.224393349,6.83E-05,0.453860466,0.224393349,0.225259771,0.224187273,0.224187273,0.224187274,0.000642334,0.224187273,0.224013075,0.000179122,0.224393355,0.453860466,0.70036367,0.697298923,0.224393349,0.001178968,0.695858473,0.223638493,0.000788999,0.456066208,0.224393349,0.452811105,16,13
p(Int),-0.085926595,-0.154746912,-0.354983163,-0.258872851,-0.239836851,-0.051624825,-0.154746934,-0.279878382,-0.217060243,-0.413561037,-0.211376795,-0.500567146,-0.239836851,-0.211376795,-0.239836851,-0.017365426,-0.279878382,-0.123734071,-0.354983163,-0.41847709,-0.413561037,-0.354983163,-0.224009764,-0.000244581,-0.258872851,-0.12373405,-0.061909865,-0.528370013,-0.354983163,-0.031065403,-0.325970105,-0.41847709,-0.384174562,-0.325970105,-0.279878382,-0.185849691,-0.297118054,-0.413561037,-0.443162521,-0.354983163,-0.217060243,-0.154746912,-0.472997948,-0.154746934,-0.06190986,-0.325970105,-0.268412372,0.349648576,-0.126554198,-0.061909864,-0.375397399,-0.443162521,-0.279878382,-0.217060243,-0.248396768,0.192831045,-0.154746912,-0.297118054,-0.472997948,-0.325970105,-0.44563715,-0.239836851,-0.09279405,-0.325970105,-0.384174562,-0.443162521,-0.268412372,-0.413561037,0.038272654,-0.258872851,-0.384174562,-0.123734071,-0.051624825,-0.183018043,-0.297118054,0.016854943,-0.248396768,0.154020533,-0.297118054,-0.248396768,-0.343357345,-0.217060243,-0.217060243,-0.217060273,-0.154746693,-0.217060243,-0.185849744,0.016854943,-0.248396826,-0.297118054,-0.528370013,-0.41847709,-0.248396768,-0.25887361,-0.338032536,-0.092794051,-0.189310996,-0.443162521,-0.248396768,-0.154746882,16,13
psi(Int),0.454214189,0.69859826,0.223666463,0.453621228,0.696272116,0.453178351,0.224389563,0.223505116,0.453178351,0.452434359,0.453002291,0.453178351,0.223443063,0.453383839,0.223578951,0.453621228,0.224612424,0.45285112,0.453621228,0.456053093,0.223391065,0.452434359,0.453621228,0.223769644,0.695501906,0.453178351,0.224030879,0.223890575,0.694294944,0.69586061,0.45285112,0.223578948,0.224030879,0.454581384,0.224389563,0.223505111,0.223505111,0.22350511,0.453002291,0.223890575,0.455004797,0.69586061,0.453178351,0.453383839,0.223890575,0.223769644,0.453621228,0.695189708,0.452721664,0.000114765,0.223578951,0.223666463,0.453178351,0.452721664,0.696272116,0.223391066,0.223391071,0.694478514,0.696272116,0.45285112,0.224030879,0.223666463,0.452721664,0.000357913,0.452364879,0.453002291,0.454214189,0.694294944,0.223666463,0.452610609,0.22350511,0.452434359,0.695189708,0.000289801,0.223505111,0.453621228,0.223666463,0.223281027,0.453383839,0.223281027,-0.223120152,0.453621228,0.456697085,0.452721664,0.453383839,0.454214189,0.699395449,0.453178351,0.453178351,0.223347706,0.223443063,0.453178351,0.452610609,0.453002291,0.223666463,0.453896197,0.452721664,0.223769644,0.452721664,0.454581384,16,14
p(Int),-0.423155433,-0.564806437,-0.201093221,-0.368801435,-0.462076097,-0.315055564,-0.347234332,-0.143400694,-0.315055564,-0.15648517,-0.288377926,-0.315055564,-0.11466217,-0.34185868,-0.172206653,-0.368801435,-0.376910734,-0.261814967,-0.368801435,-0.53413753,-0.085977765,-0.15648517,-0.368801435,-0.230074423,-0.411771032,-0.315055564,-0.288376968,-0.259164586,-0.288378677,-0.43684529,-0.261814967,-0.172206617,-0.288376968,-0.450594174,-0.347234332,-0.14340075,-0.14340075,-0.143400764,-0.288377926,-0.259164586,-0.478226889,-0.43684529,-0.315055564,-0.34185868,-0.259164586,-0.230074423,-0.368801435,-0.386842235,-0.235354578,-0.031894144,-0.172206647,-0.201093221,-0.315055564,-0.235354578,-0.462076097,-0.085977762,-0.085977751,-0.312824524,-0.462076097,-0.261814967,-0.288376968,-0.201093221,-0.235354578,-0.159389668,-0.130330185,-0.288377926,-0.423155433,-0.288378677,-0.201093221,-0.208987092,-0.143400764,-0.15648517,-0.386842235,-0.12742619,-0.14340075,-0.368801435,-0.201093221,-0.000122174,-0.34185868,-0.000122176,0.215083391,-0.368801435,-0.562449476,-0.235354578,-0.34185868,-0.423155433,-0.591007187,-0.315055564,-0.315055564,-0.057334628,-0.11466217,-0.315055564,-0.208987092,-0.288377926,-0.201093221,-0.395895876,-0.235354578,-0.230074423,-0.235354578,-0.450594174,16,14
psi(Int),0.452637302,0.694466691,0.453675219,0.453675219,0.452752181,0.452228441,0.223683528,0.694466691,0.452886081,0.453041794,0.223506679,0.22336146,0.223563563,0.223293391,0.223622684,0.452886081,0.452886081,0.223746755,-0.223138758,0.452454361,0.452752181,0.6959585,0.69493725,0.452886081,0.223267322,0.223452011,0.694684224,0.223324567,2.06E-05,0.223622684,0.6959585,0.223293389,0.223506679,0.694684224,0.22336146,0.69493725,0.453041794,0.694684224,0.223506679,0.223267319,0.223324567,0.452886081,0.69493725,0.223506679,0.695569018,0.223622684,0.223622684,0.452886081,0.454282272,0.223506679,0.223324566,0.223452011,0.452637302,0.69493725,0.453041794,0.452752181,0.223563563,0.453222577,0.452637302,0.452539022,0.453041794,0.452752181,0.223267332,0.223506679,0.223404172,0.22336146,0.223324567,0.452886081,0.454282272,0.452886081,0.452228441,0.453041794,0.452752181,0.452271761,0.223563563,0.223506679,4.16E-05,0.452886081,0.223404172,0.223506679,0.223324567,0.453222577,4.16E-05,0.452752181,0.694684224,0.453041794,0.695569018,0.454282272,0.452454361,0.452322899,0.000227001,0.223324567,-0.00022488,0.453432241,0.223563563,0.69493725,0.452752181,0.223746755,0.694121349,0.452637302,16,15
p(Int),-0.305821762,-0.40623503,-0.457262426,-0.457262426,-0.330750992,-0.158079643,-0.323249692,-0.40623503,-0.355791464,-0.380952742,-0.241459517,-0.160522125,-0.268613444,-0.106894422,-0.295873029,-0.355791464,-0.355791464,-0.350755357,0.302274608,-0.256260886,-0.330750992,-0.524117437,-0.452974531,-0.355791464,-0.080148482,-0.214401429,-0.429541593,-0.133682216,0.103728009,-0.295873029,-0.524117437,-0.10689443,-0.241459517,-0.429541593,-0.160522125,-0.452974531,-0.380952742,-0.429541593,-0.241459517,-0.08014849,-0.133682216,-0.355791464,-0.452974531,-0.241459517,-0.500253483,-0.295873029,-0.295873029,-0.355791464,-0.508932632,-0.241459517,-0.133682193,-0.214401429,-0.305821762,-0.452974531,-0.380952742,-0.330750992,-0.268613444,-0.406244728,-0.305821762,-0.280994499,-0.380952742,-0.330750992,-0.080148453,-0.241459517,-0.187424846,-0.160522125,-0.133682216,-0.355791464,-0.508932632,-0.355791464,-0.158079643,-0.380952742,-0.330750992,-0.18252799,-0.268613444,-0.241459517,0.01475939,-0.355791464,-0.187424846,-0.241459517,-0.13368222,-0.406244728,0.01475939,-0.330750992,-0.429541593,-0.380952742,-0.500253483,-0.508932632,-0.256260886,-0.207035131,-0.163464163,-0.13368222,0.133507846,-0.431677711,-0.268613444,-0.452974531,-0.330750992,-0.350755357,-0.359968917,-0.305821762,16,15
psi(Int),0.452415819,0.452242563,0.453552953,0.69449673,0.223238903,0.694273343,0.222963485,0.223282534,0.69449673,0.452415818,0.693923858,0.223251404,0.223251404,0.452583542,0.22317716,0.693680226,0.694273343,0.695410271,0.223205454,0.452415818,0.452810006,0.45220077,0.22308553,0.694273343,3.44E-05,0.452348858,0.452952818,0.69379047,0.452493507,0.693923858,0.223267751,0.22317716,0.45216636,0.452415818,0.223218539,0.694757829,0.695060872,0.695060872,0.452952818,0.695810579,0.453552953,0.69449673,0.69449673,0.223273629,0.694273343,0.223273629,0.452952818,0.693414078,0.452415818,0.695810579,0.693923858,0.452952818,0.22317716,0.452348858,0.452348858,0.223251404,0.695650513,0.452348858,0.45216636,0.223251404,0.453318986,0.452688097,0.223251404,0.452493507,0.452583542,0.452493507,0.452348858,0.223680431,0.223218538,1.15E-05,0.223251404,0.452291421,0.695410271,0.694083644,0.22321854,0.452810006,0.69449673,0.452810006,0.452415819,0.69449673,0.223238903,0.223267751,0.694273343,0.69449673,0.452810006,0.452810006,0.452415818,0.452415818,4.14E-05,0.45216636,0.452493507,0.223251404,0.452348858,0.223251404,0.453318986,0.223282534,0.694757829,0.452415818,0.22317716,1.85E-05,16,16
p(Int),-0.321183228,-0.251492462,-0.511566986,-0.467211319,-0.276936988,-0.445217995,-0.353867184,-0.200796013,-0.467211319,-0.321183228,-0.401551217,-0.150372661,-0.150372661,-0.368085736,-0.302481894,-0.35827287,-0.445217995,-0.533903971,-0.075088213,-0.321183228,-0.415408394,-0.228412247,-0.328122285,-0.445217995,-0.055605069,-0.297871489,-0.439246332,-0.379866286,-0.344585626,-0.401551217,-0.175557058,-0.302481894,-0.205394933,-0.321183228,-0.100146941,-0.489319206,-0.511547902,-0.511547902,-0.439246332,-0.556394367,-0.511566986,-0.467211319,-0.467211319,-0.251479395,-0.445217995,-0.251479395,-0.439246332,-0.272704928,-0.321183228,-0.556394367,-0.401551217,-0.439246332,-0.302481894,-0.297871489,-0.297871489,-0.150372661,-0.57920821,-0.297871489,-0.205394933,-0.150372661,-0.487316717,-0.391690815,-0.150372661,-0.344585626,-0.368085736,-0.344585626,-0.297871489,-0.379894967,-0.100146944,0.083333578,-0.150372661,-0.274643503,-0.533903971,-0.42333323,-0.100146929,-0.415408394,-0.467211319,-0.415408394,-0.321183228,-0.467211319,-0.276936988,-0.175557058,-0.445217995,-0.467211319,-0.415408394,-0.415408394,-0.321183228,-0.321183228,-0.083402465,-0.205394933,-0.344585626,-0.150372661,-0.297871489,-0.150372661,-0.487316717,-0.200796013,-0.489319206,-0.321183228,-0.302481894,0.027753698,16,16
psi(Int),0.693254506,0.452026663,0.693254506,0.693254506,0.693199585,0.693178761,0.693148442,0.693199585,0.693161846,0.693178761,0.693199585,0.452037004,0.452022208,0.693549051,0.693224707,0.222829013,0.693481506,0.222015915,0.693319514,0.452040783,0.452035412,-6.84E-05,0.452039725,0.693289345,0.693224707,0.693289345,0.693367103,0.223164251,0.693199585,0.693178761,0.452035412,0.223160876,0.693319514,0.223139571,0.693319514,0.693199585,0.693148442,0.222015915,0.693289345,0.452035412,0.693254506,0.452037004,0.693178761,0.223160875,0.452008769,0.452037004,0.693178761,0.222015915,0.693367103,0.693138148,0.693420986,0.693367103,0.693199585,0.693178761,0.452035412,0.452029206,0.693224707,0.693178761,0.452039725,0.223164251,0.693224707,0.452040783,0.452040783,0.693549051,0.452029206,0.693319514,0.693224707,0.693420986,0.693254506,0.452037004,0.452026663,0.223108628,0.452008769,0.693161846,0.693161846,0.693199585,0.452039725,0.693224707,0.693178761,0.452015192,0.693254506,0.693319514,0.452029206,0.452015192,0.693254506,0.451939134,0.693224707,0.693161846,0.452040783,0.693178761,0.452029206,0.452040783,0.452029206,0.452039725,0.693224707,0.693224707,0.693319514,0.693199585,0.452022208,0.693199585,16,20
p(Int),-0.475543299,-0.405512632,-0.475543299,-0.475543299,-0.440405587,-0.422939889,-0.388198733,-0.440405587,-0.405538643,-0.422939889,-0.440405587,-0.386605524,-0.293011849,-0.582805824,-0.45793895,-0.160268148,-0.564708138,-0.200327308,-0.510949003,-0.367765601,-0.330274197,-0.088951582,-0.348989595,-0.493222074,-0.45793895,-0.493222074,-0.52878333,-0.241178524,-0.440405587,-0.422939889,-0.330274197,-0.22090771,-0.510949003,-0.100089474,-0.510949003,-0.440405587,-0.388198733,-0.200327308,-0.493222074,-0.330274197,-0.475543299,-0.386605524,-0.422939889,-0.220907712,-0.255951491,-0.386605524,-0.422939889,-0.200327308,-0.52878333,-0.37091713,-0.546701854,-0.52878333,-0.440405587,-0.422939889,-0.330274197,-0.311616067,-0.45793895,-0.422939889,-0.348989595,-0.241178524,-0.45793895,-0.367765601,-0.367765601,-0.582805824,-0.311616067,-0.510949003,-0.45793895,-0.546701854,-0.475543299,-0.386605524,-0.405512632,-0.120141958,-0.255951491,-0.405538643,-0.405538643,-0.440405587,-0.348989595,-0.45793895,-0.422939889,-0.274457923,-0.475543299,-0.510949003,-0.311616067,-0.274457923,-0.475543299,-0.462668992,-0.45793895,-0.405538643,-0.367765601,-0.422939889,-0.311616067,-0.367765601,-0.311616067,-0.348989595,-0.45793895,-0.45793895,-0.510949003,-0.440405587,-0.293011849,-0.440405587,16,20
psi(Int),-0.439465248,0.229827861,0.1913666,0.001926857,-0.426087787,-0.312258041,-0.075529555,-0.20474682,-0.403864821,-0.439465248,0.513299113,-0.223143522,0.330673339,-0.075529555,-0.077853194,-0.403864821,-0.130733977,0.125787924,-0.653212554,-0.22314352,0.001926858,-0.368359197,-0.653212554,-0.189555456,-0.685650754,-0.616766792,0.00192686,-0.368359197,0.154918427,-0.44893864,-0.403864821,0.154918427,0.00192686,-0.616766792,0.00192687,0.00192687,0.1913666,-0.312258041,-0.554962861,0.125787924,0.807740292,0.125787924,-0.368359197,0.00192687,-0.077853197,-0.403864821,-0.130733977,-0.554962861,0.103229161,0.22982777,-0.653212554,0.513299113,-0.368359197,-0.368359197,-0.368359197,0.125787924,-0.077853194,0.340939384,-0.554962861,-0.077853209,-0.077853197,-0.368359197,-0.07785327,0.340939384,0.1913666,-0.368359197,-0.616766792,-0.368359197,-0.22314355,-0.166091586,-0.219466075,-0.22314355,-0.403864821,-0.312258041,0.229827861,-0.403864821,-0.368359197,0.22982777,-0.653212554,-0.616766792,-0.439465248,-0.426087787,-0.403864821,-0.075529556,-0.312258041,-0.426087787,-0.653212554,-0.130733977,-0.616766792,-0.166091586,-0.368359197,-0.403864821,0.22982777,-0.616766792,-0.439465248,-0.368359197,-0.22314355,-0.368359197,-0.312258041,0.1913666,16,3
p(Int),1.407473949,0.127188038,-0.671869992,0.072109004,1.098607632,0.280708212,-0.308875242,1.287062124,0.817826465,1.407473949,-0.345740727,-3.12E-08,-0.48147383,-0.308875242,0.314755357,0.817826465,0.549306589,-0.188451363,0.863412985,-3.22E-08,0.072109005,0.549317487,0.863412985,1.026503075,1.579838275,0.54940833,0.072109005,0.549317487,0.341052066,-0.098859451,0.817826465,0.341052066,0.072109005,0.54940833,0.072109007,0.072109007,-0.671869992,0.280708212,0.235200364,-0.188451363,-0.627497356,-0.188451363,0.549317487,0.072109007,0.314755359,0.817826465,0.549306589,0.235200364,0.549303071,0.12718801,0.863412985,-0.345740727,0.549317487,0.549317487,0.549317487,-0.188451363,0.314755357,-0.09886022,0.235200364,0.314755366,0.314755359,0.549317487,0.314755403,-0.09886022,-0.671869992,0.549317487,0.54940833,0.549317487,-6.24E-09,0.783856846,1.929618718,-6.24E-09,0.817826465,0.280708212,0.127188038,0.817826465,0.549317487,0.12718801,0.863412985,0.54940833,1.407473949,1.098607632,0.817826465,-0.308875242,0.280708212,1.098607632,0.863412985,0.549306589,0.54940833,0.783856846,0.549317487,0.817826465,0.12718801,0.54940833,1.407473949,0.549317487,-6.24E-09,0.549317487,0.280708212,-0.671869992,16,3
