"","sm_id","intervalsP","numdetect"
"3032",7699,"2014-07-08 04:06:00 CDT--2014-07-08 04:16:00 CDT",0
"3033",7699,"2014-07-08 04:16:00 CDT--2014-07-08 04:26:00 CDT",0
"3034",7699,"2014-07-08 04:26:00 CDT--2014-07-08 04:36:00 CDT",0
"3035",7699,"2014-07-08 04:36:00 CDT--2014-07-08 04:46:00 CDT",0
"3036",7699,"2014-07-08 04:46:00 CDT--2014-07-08 04:56:00 CDT",0
"3037",7699,"2014-07-08 04:56:00 CDT--2014-07-08 05:06:00 CDT",7
"3038",7699,"2014-07-08 05:06:00 CDT--2014-07-08 05:16:00 CDT",0
"3039",7699,"2014-07-08 05:16:00 CDT--2014-07-08 05:26:00 CDT",0
"3040",7699,"2014-07-08 05:26:00 CDT--2014-07-08 05:36:00 CDT",0
"3041",7699,"2014-07-08 05:36:00 CDT--2014-07-08 05:46:00 CDT",0
"3042",7699,"2014-07-08 05:46:00 CDT--2014-07-08 05:56:00 CDT",0
"3043",7699,"2014-07-08 05:56:00 CDT--2014-07-08 06:06:00 CDT",0
"3044",7699,"2014-07-08 06:06:00 CDT--2014-07-08 06:16:00 CDT",0
"3045",7699,"2014-07-08 06:16:00 CDT--2014-07-08 06:26:00 CDT",0
"3046",7699,"2014-07-08 06:26:00 CDT--2014-07-08 06:36:00 CDT",0
"3047",7699,"2014-07-08 06:36:00 CDT--2014-07-08 06:46:00 CDT",0
"3048",7699,"2014-07-08 06:46:00 CDT--2014-07-08 06:56:00 CDT",0
"3049",7699,"2014-07-11 21:23:00 CDT--2014-07-11 21:33:00 CDT",0
"3050",7699,"2014-07-11 21:33:00 CDT--2014-07-11 21:43:00 CDT",0
"3051",7699,"2014-07-11 21:43:00 CDT--2014-07-11 21:53:00 CDT",0
"3052",7699,"2014-07-11 21:53:00 CDT--2014-07-11 22:03:00 CDT",0
"3053",7699,"2014-07-11 22:03:00 CDT--2014-07-11 22:13:00 CDT",0
"3054",7699,"2014-07-11 22:13:00 CDT--2014-07-11 22:23:00 CDT",0
"3055",7699,"2014-07-11 22:23:00 CDT--2014-07-11 22:33:00 CDT",0
"3056",7699,"2014-07-11 22:33:00 CDT--2014-07-11 22:43:00 CDT",0
"3057",7699,"2014-07-11 22:43:00 CDT--2014-07-11 22:53:00 CDT",11
"3058",7699,"2014-07-11 22:53:00 CDT--2014-07-11 23:03:00 CDT",0
"3059",7699,"2014-07-11 23:03:00 CDT--2014-07-11 23:13:00 CDT",0
"3060",7699,"2014-07-11 23:13:00 CDT--2014-07-11 23:23:00 CDT",0
"3061",7699,"2014-07-11 23:23:00 CDT--2014-07-11 23:33:00 CDT",0
"3062",7699,"2014-07-11 23:33:00 CDT--2014-07-11 23:43:00 CDT",0
"3063",7699,"2014-07-11 23:43:00 CDT--2014-07-11 23:53:00 CDT",0
"3064",7699,"2014-07-11 23:53:00 CDT--2014-07-12 00:03:00 CDT",0
"3065",7699,"2014-07-12 00:03:00 CDT--2014-07-12 00:13:00 CDT",1
"3066",7699,"2014-07-12 00:13:00 CDT--2014-07-12 00:23:00 CDT",0
"3067",7699,"2014-07-12 00:23:00 CDT--2014-07-12 00:33:00 CDT",0
"3068",7699,"2014-07-12 00:33:00 CDT--2014-07-12 00:43:00 CDT",0
"3069",7699,"2014-07-12 00:43:00 CDT--2014-07-12 00:53:00 CDT",0
"3070",7699,"2014-07-12 00:53:00 CDT--2014-07-12 01:03:00 CDT",0
"3071",7699,"2014-07-12 01:03:00 CDT--2014-07-12 01:13:00 CDT",0
"3072",7699,"2014-07-12 01:13:00 CDT--2014-07-12 01:23:00 CDT",0
"3073",7699,"2014-07-12 01:23:00 CDT--2014-07-12 01:33:00 CDT",0
"3074",7699,"2014-07-12 01:33:00 CDT--2014-07-12 01:43:00 CDT",0
"3075",7699,"2014-07-12 01:43:00 CDT--2014-07-12 01:53:00 CDT",0
"3076",7699,"2014-07-12 01:53:00 CDT--2014-07-12 02:03:00 CDT",0
"3077",7699,"2014-07-12 02:03:00 CDT--2014-07-12 02:13:00 CDT",0
"3078",7699,"2014-07-12 02:13:00 CDT--2014-07-12 02:23:00 CDT",0
"3079",7699,"2014-07-12 02:23:00 CDT--2014-07-12 02:33:00 CDT",0
"3080",7699,"2014-07-12 02:33:00 CDT--2014-07-12 02:43:00 CDT",0
"3081",7699,"2014-07-12 02:43:00 CDT--2014-07-12 02:53:00 CDT",0
"3082",7699,"2014-07-12 02:53:00 CDT--2014-07-12 03:03:00 CDT",0
"3083",7699,"2014-07-12 03:03:00 CDT--2014-07-12 03:13:00 CDT",0
"3084",7699,"2014-07-12 03:13:00 CDT--2014-07-12 03:23:00 CDT",0
"3085",7699,"2014-07-12 03:23:00 CDT--2014-07-12 03:33:00 CDT",0
"3086",7699,"2014-07-12 03:33:00 CDT--2014-07-12 03:43:00 CDT",0
"3087",7699,"2014-07-12 03:43:00 CDT--2014-07-12 03:53:00 CDT",0
"3088",7699,"2014-07-12 03:53:00 CDT--2014-07-12 04:03:00 CDT",0
"3089",7699,"2014-07-12 04:03:00 CDT--2014-07-12 04:13:00 CDT",0
"3090",7699,"2014-07-12 04:13:00 CDT--2014-07-12 04:23:00 CDT",0
"3091",7699,"2014-07-12 04:23:00 CDT--2014-07-12 04:33:00 CDT",0
"3092",7699,"2014-07-12 04:33:00 CDT--2014-07-12 04:43:00 CDT",0
"3093",7699,"2014-07-12 04:43:00 CDT--2014-07-12 04:53:00 CDT",0
"3094",7699,"2014-07-12 04:53:00 CDT--2014-07-12 05:03:00 CDT",0
"3095",7699,"2014-07-12 05:03:00 CDT--2014-07-12 05:13:00 CDT",0
"3096",7699,"2014-07-12 05:13:00 CDT--2014-07-12 05:23:00 CDT",8
"3097",7699,"2014-07-12 05:23:00 CDT--2014-07-12 05:33:00 CDT",0
"3098",7699,"2014-07-12 05:33:00 CDT--2014-07-12 05:43:00 CDT",0
"3099",7699,"2014-07-12 05:43:00 CDT--2014-07-12 05:53:00 CDT",0
"3100",7699,"2014-07-12 05:53:00 CDT--2014-07-12 06:03:00 CDT",0
"3101",7699,"2014-07-12 06:03:00 CDT--2014-07-12 06:13:00 CDT",0
"3102",7699,"2014-07-12 06:13:00 CDT--2014-07-12 06:23:00 CDT",0
"3103",7699,"2014-07-12 06:23:00 CDT--2014-07-12 06:33:00 CDT",0
"3104",7699,"2014-07-12 06:33:00 CDT--2014-07-12 06:43:00 CDT",0
"3105",7699,"2014-07-12 06:43:00 CDT--2014-07-12 06:53:00 CDT",0
"3106",7699,"2014-07-15 21:19:00 CDT--2014-07-15 21:29:00 CDT",0
"3107",7699,"2014-07-15 21:29:00 CDT--2014-07-15 21:39:00 CDT",0
"3108",7699,"2014-07-15 21:39:00 CDT--2014-07-15 21:49:00 CDT",0
"3109",7699,"2014-07-15 21:49:00 CDT--2014-07-15 21:59:00 CDT",0
"3110",7699,"2014-07-15 21:59:00 CDT--2014-07-15 22:09:00 CDT",0
"3111",7699,"2014-07-15 22:09:00 CDT--2014-07-15 22:19:00 CDT",0
"3112",7699,"2014-07-15 22:19:00 CDT--2014-07-15 22:29:00 CDT",0
"3113",7699,"2014-07-15 22:29:00 CDT--2014-07-15 22:39:00 CDT",104
"3114",7699,"2014-07-15 22:39:00 CDT--2014-07-15 22:49:00 CDT",20
"3115",7699,"2014-07-15 22:49:00 CDT--2014-07-15 22:59:00 CDT",17
"3116",7699,"2014-07-15 22:59:00 CDT--2014-07-15 23:09:00 CDT",78
"3117",7699,"2014-07-15 23:09:00 CDT--2014-07-15 23:19:00 CDT",7
"3118",7699,"2014-07-15 23:19:00 CDT--2014-07-15 23:29:00 CDT",4
"3119",7699,"2014-07-15 23:29:00 CDT--2014-07-15 23:39:00 CDT",0
"3120",7699,"2014-07-15 23:39:00 CDT--2014-07-15 23:49:00 CDT",69
"3121",7699,"2014-07-15 23:49:00 CDT--2014-07-15 23:59:00 CDT",125
"3122",7699,"2014-07-15 23:59:00 CDT--2014-07-16 00:09:00 CDT",1
"3123",7699,"2014-07-16 00:09:00 CDT--2014-07-16 00:19:00 CDT",0
"3124",7699,"2014-07-16 00:19:00 CDT--2014-07-16 00:29:00 CDT",0
"3125",7699,"2014-07-16 00:29:00 CDT--2014-07-16 00:39:00 CDT",0
"3126",7699,"2014-07-16 00:39:00 CDT--2014-07-16 00:49:00 CDT",0
"3127",7699,"2014-07-16 00:49:00 CDT--2014-07-16 00:59:00 CDT",0
"3128",7699,"2014-07-16 00:59:00 CDT--2014-07-16 01:09:00 CDT",0
"3129",7699,"2014-07-16 01:09:00 CDT--2014-07-16 01:19:00 CDT",0
"3130",7699,"2014-07-16 01:19:00 CDT--2014-07-16 01:29:00 CDT",0
"3131",7699,"2014-07-16 01:29:00 CDT--2014-07-16 01:39:00 CDT",0
"3132",7699,"2014-07-16 01:39:00 CDT--2014-07-16 01:49:00 CDT",0
"3133",7699,"2014-07-16 01:49:00 CDT--2014-07-16 01:59:00 CDT",0
"3134",7699,"2014-07-16 01:59:00 CDT--2014-07-16 02:09:00 CDT",0
"3135",7699,"2014-07-16 02:09:00 CDT--2014-07-16 02:19:00 CDT",0
"3136",7699,"2014-07-16 02:19:00 CDT--2014-07-16 02:29:00 CDT",0
"3137",7699,"2014-07-16 02:29:00 CDT--2014-07-16 02:39:00 CDT",0
"3138",7699,"2014-07-16 02:39:00 CDT--2014-07-16 02:49:00 CDT",0
"3139",7699,"2014-07-16 02:49:00 CDT--2014-07-16 02:59:00 CDT",0
"3140",7699,"2014-07-16 02:59:00 CDT--2014-07-16 03:09:00 CDT",0
"3141",7699,"2014-07-16 03:09:00 CDT--2014-07-16 03:19:00 CDT",0
"3142",7699,"2014-07-16 03:19:00 CDT--2014-07-16 03:29:00 CDT",0
"3143",7699,"2014-07-16 03:29:00 CDT--2014-07-16 03:39:00 CDT",0
"3144",7699,"2014-07-16 03:39:00 CDT--2014-07-16 03:49:00 CDT",0
"3145",7699,"2014-07-16 03:49:00 CDT--2014-07-16 03:59:00 CDT",150
"3146",7699,"2014-07-16 03:59:00 CDT--2014-07-16 04:09:00 CDT",0
"3147",7699,"2014-07-16 04:09:00 CDT--2014-07-16 04:19:00 CDT",0
"3148",7699,"2014-07-16 04:19:00 CDT--2014-07-16 04:29:00 CDT",0
"3149",7699,"2014-07-16 04:29:00 CDT--2014-07-16 04:39:00 CDT",58
"3150",7699,"2014-07-16 04:39:00 CDT--2014-07-16 04:49:00 CDT",0
"3151",7699,"2014-07-16 04:49:00 CDT--2014-07-16 04:59:00 CDT",15
"3152",7699,"2014-07-16 04:59:00 CDT--2014-07-16 05:09:00 CDT",36
"3153",7699,"2014-07-16 05:09:00 CDT--2014-07-16 05:19:00 CDT",17
"3154",7699,"2014-07-16 05:19:00 CDT--2014-07-16 05:29:00 CDT",23
"3155",7699,"2014-07-16 05:29:00 CDT--2014-07-16 05:39:00 CDT",10
"3156",7699,"2014-07-16 05:39:00 CDT--2014-07-16 05:49:00 CDT",0
"3157",7699,"2014-07-16 05:49:00 CDT--2014-07-16 05:59:00 CDT",0
"3158",7699,"2014-07-16 05:59:00 CDT--2014-07-16 06:09:00 CDT",0
"3159",7699,"2014-07-16 06:09:00 CDT--2014-07-16 06:19:00 CDT",0
"3160",7699,"2014-07-16 06:19:00 CDT--2014-07-16 06:29:00 CDT",0
"3161",7699,"2014-07-16 06:29:00 CDT--2014-07-16 06:39:00 CDT",0
"3162",7699,"2014-07-16 06:39:00 CDT--2014-07-16 06:49:00 CDT",0
"3163",7699,"2014-07-16 06:49:00 CDT--2014-07-16 06:59:00 CDT",0
"3164",7699,"2014-07-19 21:15:00 CDT--2014-07-19 21:25:00 CDT",6
"3165",7699,"2014-07-19 21:25:00 CDT--2014-07-19 21:35:00 CDT",162
"3166",7699,"2014-07-19 21:35:00 CDT--2014-07-19 21:45:00 CDT",128
"3167",7699,"2014-07-19 21:45:00 CDT--2014-07-19 21:55:00 CDT",88
"3168",7699,"2014-07-19 21:55:00 CDT--2014-07-19 22:05:00 CDT",63
"3169",7699,"2014-07-19 22:05:00 CDT--2014-07-19 22:15:00 CDT",25
"3170",7699,"2014-07-19 22:15:00 CDT--2014-07-19 22:25:00 CDT",2
"3171",7699,"2014-07-19 22:25:00 CDT--2014-07-19 22:35:00 CDT",18
"3172",7699,"2014-07-19 22:35:00 CDT--2014-07-19 22:45:00 CDT",85
"3173",7699,"2014-07-19 22:45:00 CDT--2014-07-19 22:55:00 CDT",16
"3174",7699,"2014-07-19 22:55:00 CDT--2014-07-19 23:05:00 CDT",10
"3175",7699,"2014-07-19 23:05:00 CDT--2014-07-19 23:15:00 CDT",0
"3176",7699,"2014-07-19 23:15:00 CDT--2014-07-19 23:25:00 CDT",0
"3177",7699,"2014-07-19 23:25:00 CDT--2014-07-19 23:35:00 CDT",0
"3178",7699,"2014-07-19 23:35:00 CDT--2014-07-19 23:45:00 CDT",0
"3179",7699,"2014-07-19 23:45:00 CDT--2014-07-19 23:55:00 CDT",0
"3180",7699,"2014-07-19 23:55:00 CDT--2014-07-20 00:05:00 CDT",0
"3181",7699,"2014-07-20 00:05:00 CDT--2014-07-20 00:15:00 CDT",0
"3182",7699,"2014-07-20 00:15:00 CDT--2014-07-20 00:25:00 CDT",0
"3183",7699,"2014-07-20 00:25:00 CDT--2014-07-20 00:35:00 CDT",0
"3184",7699,"2014-07-20 00:35:00 CDT--2014-07-20 00:45:00 CDT",0
"3185",7699,"2014-07-20 00:45:00 CDT--2014-07-20 00:55:00 CDT",0
"3186",7699,"2014-07-20 00:55:00 CDT--2014-07-20 01:05:00 CDT",0
"3187",7699,"2014-07-20 01:05:00 CDT--2014-07-20 01:15:00 CDT",0
"3188",7699,"2014-07-20 01:15:00 CDT--2014-07-20 01:25:00 CDT",0
"3189",7699,"2014-07-20 01:25:00 CDT--2014-07-20 01:35:00 CDT",0
"3190",7699,"2014-07-20 01:35:00 CDT--2014-07-20 01:45:00 CDT",0
"3191",7699,"2014-07-20 01:45:00 CDT--2014-07-20 01:55:00 CDT",0
"3192",7699,"2014-07-20 01:55:00 CDT--2014-07-20 02:05:00 CDT",0
"3193",7699,"2014-07-20 02:05:00 CDT--2014-07-20 02:15:00 CDT",0
"3194",7699,"2014-07-20 02:15:00 CDT--2014-07-20 02:25:00 CDT",0
"3195",7699,"2014-07-20 02:25:00 CDT--2014-07-20 02:35:00 CDT",0
"3196",7699,"2014-07-20 02:35:00 CDT--2014-07-20 02:45:00 CDT",0
"3197",7699,"2014-07-20 02:45:00 CDT--2014-07-20 02:55:00 CDT",0
"3198",7699,"2014-07-20 02:55:00 CDT--2014-07-20 03:05:00 CDT",0
"3199",7699,"2014-07-20 03:05:00 CDT--2014-07-20 03:15:00 CDT",0
"3200",7699,"2014-07-20 03:15:00 CDT--2014-07-20 03:25:00 CDT",0
"3201",7699,"2014-07-20 03:25:00 CDT--2014-07-20 03:35:00 CDT",0
"3202",7699,"2014-07-20 03:35:00 CDT--2014-07-20 03:45:00 CDT",0
"3203",7699,"2014-07-20 03:45:00 CDT--2014-07-20 03:55:00 CDT",0
"3204",7699,"2014-07-20 03:55:00 CDT--2014-07-20 04:05:00 CDT",0
"3205",7699,"2014-07-20 04:05:00 CDT--2014-07-20 04:15:00 CDT",32
"3206",7699,"2014-07-20 04:15:00 CDT--2014-07-20 04:25:00 CDT",7
"3207",7699,"2014-07-20 04:25:00 CDT--2014-07-20 04:35:00 CDT",10
"3208",7699,"2014-07-20 04:35:00 CDT--2014-07-20 04:45:00 CDT",32
"3209",7699,"2014-07-20 04:45:00 CDT--2014-07-20 04:55:00 CDT",65
"3210",7699,"2014-07-20 04:55:00 CDT--2014-07-20 05:05:00 CDT",57
"3211",7699,"2014-07-20 05:05:00 CDT--2014-07-20 05:15:00 CDT",45
"3212",7699,"2014-07-20 05:15:00 CDT--2014-07-20 05:25:00 CDT",118
"3213",7699,"2014-07-20 05:25:00 CDT--2014-07-20 05:35:00 CDT",8
"3214",7699,"2014-07-20 05:35:00 CDT--2014-07-20 05:45:00 CDT",2
"3215",7699,"2014-07-20 05:45:00 CDT--2014-07-20 05:55:00 CDT",24
"3216",7699,"2014-07-20 05:55:00 CDT--2014-07-20 06:05:00 CDT",12
"3217",7699,"2014-07-20 06:05:00 CDT--2014-07-20 06:15:00 CDT",0
"3218",7699,"2014-07-20 06:15:00 CDT--2014-07-20 06:25:00 CDT",0
"3219",7699,"2014-07-20 06:25:00 CDT--2014-07-20 06:35:00 CDT",0
"3220",7699,"2014-07-20 06:35:00 CDT--2014-07-20 06:45:00 CDT",0
"3221",7699,"2014-07-20 06:45:00 CDT--2014-07-20 06:55:00 CDT",0
"3222",7699,"2014-07-20 06:55:00 CDT--2014-07-20 07:05:00 CDT",0
"3223",7699,"2014-07-23 21:09:00 CDT--2014-07-23 21:19:00 CDT",0
"3224",7699,"2014-07-23 21:19:00 CDT--2014-07-23 21:29:00 CDT",0
"3225",7699,"2014-07-23 21:29:00 CDT--2014-07-23 21:39:00 CDT",0
"3226",7699,"2014-07-23 21:39:00 CDT--2014-07-23 21:49:00 CDT",0
"3227",7699,"2014-07-23 21:49:00 CDT--2014-07-23 21:59:00 CDT",6
"3228",7699,"2014-07-23 21:59:00 CDT--2014-07-23 22:09:00 CDT",0
"3229",7699,"2014-07-23 22:09:00 CDT--2014-07-23 22:19:00 CDT",18
"3230",7699,"2014-07-23 22:19:00 CDT--2014-07-23 22:29:00 CDT",24
"3231",7699,"2014-07-23 22:29:00 CDT--2014-07-23 22:39:00 CDT",50
"3232",7699,"2014-07-23 22:39:00 CDT--2014-07-23 22:49:00 CDT",2
"3233",7699,"2014-07-23 22:49:00 CDT--2014-07-23 22:59:00 CDT",4
"3234",7699,"2014-07-23 22:59:00 CDT--2014-07-23 23:09:00 CDT",0
"3235",7699,"2014-07-23 23:09:00 CDT--2014-07-23 23:19:00 CDT",0
"3236",7699,"2014-07-23 23:19:00 CDT--2014-07-23 23:29:00 CDT",0
"3237",7699,"2014-07-23 23:29:00 CDT--2014-07-23 23:39:00 CDT",0
"3238",7699,"2014-07-23 23:39:00 CDT--2014-07-23 23:49:00 CDT",0
"3239",7699,"2014-07-23 23:49:00 CDT--2014-07-23 23:59:00 CDT",0
"3240",7699,"2014-07-23 23:59:00 CDT--2014-07-24 00:09:00 CDT",0
"3241",7699,"2014-07-24 00:09:00 CDT--2014-07-24 00:19:00 CDT",0
"3242",7699,"2014-07-24 00:19:00 CDT--2014-07-24 00:29:00 CDT",0
"3243",7699,"2014-07-24 00:29:00 CDT--2014-07-24 00:39:00 CDT",0
"3244",7699,"2014-07-24 00:39:00 CDT--2014-07-24 00:49:00 CDT",0
"3245",7699,"2014-07-24 00:49:00 CDT--2014-07-24 00:59:00 CDT",0
"3246",7699,"2014-07-24 00:59:00 CDT--2014-07-24 01:09:00 CDT",0
"3247",7699,"2014-07-24 01:09:00 CDT--2014-07-24 01:19:00 CDT",0
"3248",7699,"2014-07-24 01:19:00 CDT--2014-07-24 01:29:00 CDT",0
"3249",7699,"2014-07-24 01:29:00 CDT--2014-07-24 01:39:00 CDT",0
"3250",7699,"2014-07-24 01:39:00 CDT--2014-07-24 01:49:00 CDT",0
"3251",7699,"2014-07-24 01:49:00 CDT--2014-07-24 01:59:00 CDT",0
"3252",7699,"2014-07-24 01:59:00 CDT--2014-07-24 02:09:00 CDT",0
"3253",7699,"2014-07-24 02:09:00 CDT--2014-07-24 02:19:00 CDT",0
"3254",7699,"2014-07-24 02:19:00 CDT--2014-07-24 02:29:00 CDT",0
"3255",7699,"2014-07-24 02:29:00 CDT--2014-07-24 02:39:00 CDT",0
"3256",7699,"2014-07-24 02:39:00 CDT--2014-07-24 02:49:00 CDT",0
"3257",7699,"2014-07-24 02:49:00 CDT--2014-07-24 02:59:00 CDT",0
"3258",7699,"2014-07-24 02:59:00 CDT--2014-07-24 03:09:00 CDT",0
"3259",7699,"2014-07-24 03:09:00 CDT--2014-07-24 03:19:00 CDT",0
"3260",7699,"2014-07-24 03:19:00 CDT--2014-07-24 03:29:00 CDT",0
"3261",7699,"2014-07-24 03:29:00 CDT--2014-07-24 03:39:00 CDT",0
"3262",7699,"2014-07-24 03:39:00 CDT--2014-07-24 03:49:00 CDT",0
"3263",7699,"2014-07-24 03:49:00 CDT--2014-07-24 03:59:00 CDT",0
"3264",7699,"2014-07-24 03:59:00 CDT--2014-07-24 04:09:00 CDT",0
"3265",7699,"2014-07-24 04:09:00 CDT--2014-07-24 04:19:00 CDT",0
"3266",7699,"2014-07-24 04:19:00 CDT--2014-07-24 04:29:00 CDT",0
"3267",7699,"2014-07-24 04:29:00 CDT--2014-07-24 04:39:00 CDT",0
"3268",7699,"2014-07-24 04:39:00 CDT--2014-07-24 04:49:00 CDT",17
"3269",7699,"2014-07-24 04:49:00 CDT--2014-07-24 04:59:00 CDT",0
"3270",7699,"2014-07-24 04:59:00 CDT--2014-07-24 05:09:00 CDT",61
"3271",7699,"2014-07-24 05:09:00 CDT--2014-07-24 05:19:00 CDT",29
"3272",7699,"2014-07-24 05:19:00 CDT--2014-07-24 05:29:00 CDT",0
"3273",7699,"2014-07-24 05:29:00 CDT--2014-07-24 05:39:00 CDT",8
"3274",7699,"2014-07-24 05:39:00 CDT--2014-07-24 05:49:00 CDT",0
"3275",7699,"2014-07-24 05:49:00 CDT--2014-07-24 05:59:00 CDT",78
"3276",7699,"2014-07-24 05:59:00 CDT--2014-07-24 06:09:00 CDT",3
"3277",7699,"2014-07-24 06:09:00 CDT--2014-07-24 06:19:00 CDT",5
"3278",7699,"2014-07-24 06:19:00 CDT--2014-07-24 06:29:00 CDT",0
"3279",7699,"2014-07-24 06:29:00 CDT--2014-07-24 06:39:00 CDT",0
"3280",7699,"2014-07-24 06:39:00 CDT--2014-07-24 06:49:00 CDT",0
"3281",7699,"2014-07-24 06:49:00 CDT--2014-07-24 06:59:00 CDT",0
"3282",7699,"2014-07-24 06:59:00 CDT--2014-07-24 07:09:00 CDT",0
"3283",7699,"2014-07-27 21:04:00 CDT--2014-07-27 21:14:00 CDT",0
"3284",7699,"2014-07-27 21:14:00 CDT--2014-07-27 21:24:00 CDT",0
"3285",7699,"2014-07-27 21:24:00 CDT--2014-07-27 21:34:00 CDT",0
"3286",7699,"2014-07-27 21:34:00 CDT--2014-07-27 21:44:00 CDT",0
"3287",7699,"2014-07-27 21:44:00 CDT--2014-07-27 21:54:00 CDT",0
"3288",7699,"2014-07-27 21:54:00 CDT--2014-07-27 22:04:00 CDT",0
"3289",7699,"2014-07-27 22:04:00 CDT--2014-07-27 22:14:00 CDT",0
"3290",7699,"2014-07-27 22:14:00 CDT--2014-07-27 22:24:00 CDT",0
"3291",7699,"2014-07-27 22:24:00 CDT--2014-07-27 22:34:00 CDT",0
"3292",7699,"2014-07-27 22:34:00 CDT--2014-07-27 22:44:00 CDT",0
"3293",7699,"2014-07-27 22:44:00 CDT--2014-07-27 22:54:00 CDT",0
"3294",7699,"2014-07-27 22:54:00 CDT--2014-07-27 23:04:00 CDT",0
"3295",7699,"2014-07-27 23:04:00 CDT--2014-07-27 23:14:00 CDT",0
"3296",7699,"2014-07-27 23:14:00 CDT--2014-07-27 23:24:00 CDT",0
"3297",7699,"2014-07-27 23:24:00 CDT--2014-07-27 23:34:00 CDT",0
"3298",7699,"2014-07-27 23:34:00 CDT--2014-07-27 23:44:00 CDT",0
"3299",7699,"2014-07-27 23:44:00 CDT--2014-07-27 23:54:00 CDT",0
"3300",7699,"2014-07-27 23:54:00 CDT--2014-07-28 00:04:00 CDT",0
"3301",7699,"2014-07-28 00:04:00 CDT--2014-07-28 00:14:00 CDT",0
"3302",7699,"2014-07-28 00:14:00 CDT--2014-07-28 00:24:00 CDT",0
"3303",7699,"2014-07-28 00:24:00 CDT--2014-07-28 00:34:00 CDT",0
"3304",7699,"2014-07-28 00:34:00 CDT--2014-07-28 00:44:00 CDT",0
"3305",7699,"2014-07-28 00:44:00 CDT--2014-07-28 00:54:00 CDT",0
"3306",7699,"2014-07-28 00:54:00 CDT--2014-07-28 01:04:00 CDT",0
"3307",7699,"2014-07-28 01:04:00 CDT--2014-07-28 01:14:00 CDT",0
"3308",7699,"2014-07-28 01:14:00 CDT--2014-07-28 01:24:00 CDT",0
"3309",7699,"2014-07-28 01:24:00 CDT--2014-07-28 01:34:00 CDT",0
"3310",7699,"2014-07-28 01:34:00 CDT--2014-07-28 01:44:00 CDT",0
"3311",7699,"2014-07-28 01:44:00 CDT--2014-07-28 01:54:00 CDT",0
"3312",7699,"2014-07-28 01:54:00 CDT--2014-07-28 02:04:00 CDT",0
"3313",7699,"2014-07-28 02:04:00 CDT--2014-07-28 02:14:00 CDT",0
"3314",7699,"2014-07-28 02:14:00 CDT--2014-07-28 02:24:00 CDT",0
"3315",7699,"2014-07-28 02:24:00 CDT--2014-07-28 02:34:00 CDT",0
"3316",7699,"2014-07-28 02:34:00 CDT--2014-07-28 02:44:00 CDT",0
"3317",7699,"2014-07-28 02:44:00 CDT--2014-07-28 02:54:00 CDT",0
"3318",7699,"2014-07-28 02:54:00 CDT--2014-07-28 03:04:00 CDT",0
"3319",7699,"2014-07-28 03:04:00 CDT--2014-07-28 03:14:00 CDT",0
"3320",7699,"2014-07-28 03:14:00 CDT--2014-07-28 03:24:00 CDT",0
"3321",7699,"2014-07-28 03:24:00 CDT--2014-07-28 03:34:00 CDT",0
"3322",7699,"2014-07-28 03:34:00 CDT--2014-07-28 03:44:00 CDT",0
"3323",7699,"2014-07-28 03:44:00 CDT--2014-07-28 03:54:00 CDT",0
"3324",7699,"2014-07-28 03:54:00 CDT--2014-07-28 04:04:00 CDT",0
"3325",7699,"2014-07-28 04:04:00 CDT--2014-07-28 04:14:00 CDT",0
"3326",7699,"2014-07-28 04:14:00 CDT--2014-07-28 04:24:00 CDT",0
"3327",7699,"2014-07-28 04:24:00 CDT--2014-07-28 04:34:00 CDT",0
"3328",7699,"2014-07-28 04:34:00 CDT--2014-07-28 04:44:00 CDT",0
"3329",7699,"2014-07-28 04:44:00 CDT--2014-07-28 04:54:00 CDT",0
"3330",7699,"2014-07-28 04:54:00 CDT--2014-07-28 05:04:00 CDT",0
"3331",7699,"2014-07-28 05:04:00 CDT--2014-07-28 05:14:00 CDT",0
"3332",7699,"2014-07-28 05:14:00 CDT--2014-07-28 05:24:00 CDT",0
"3333",7699,"2014-07-28 05:24:00 CDT--2014-07-28 05:34:00 CDT",0
"3334",7699,"2014-07-28 05:34:00 CDT--2014-07-28 05:44:00 CDT",0
"3335",7699,"2014-07-28 05:44:00 CDT--2014-07-28 05:54:00 CDT",0
"3336",7699,"2014-07-28 05:54:00 CDT--2014-07-28 06:04:00 CDT",0
"3337",7699,"2014-07-28 06:04:00 CDT--2014-07-28 06:14:00 CDT",0
"3338",7699,"2014-07-28 06:14:00 CDT--2014-07-28 06:24:00 CDT",0
"3339",7699,"2014-07-28 06:24:00 CDT--2014-07-28 06:34:00 CDT",0
"3340",7699,"2014-07-28 06:34:00 CDT--2014-07-28 06:44:00 CDT",0
"3341",7699,"2014-07-28 06:44:00 CDT--2014-07-28 06:54:00 CDT",0
"3342",7699,"2014-07-28 06:54:00 CDT--2014-07-28 07:04:00 CDT",0
"3343",7699,"2014-07-28 07:04:00 CDT--2014-07-28 07:14:00 CDT",0
"3344",7699,"2014-07-28 07:14:00 CDT--2014-07-28 07:24:00 CDT",0
"3345",7720,"2014-06-09 20:26:00 CDT--2014-06-09 20:36:00 CDT",0
"3346",7720,"2014-06-09 20:36:00 CDT--2014-06-09 20:46:00 CDT",0
"3347",7720,"2014-06-09 20:46:00 CDT--2014-06-09 20:56:00 CDT",0
"3348",7720,"2014-06-09 20:56:00 CDT--2014-06-09 21:06:00 CDT",0
