"","sm_id","location","year","month","day","PreSS","ms0","SS","c1","n1","a1","nightcalc","a2","n2","c2","endCivil2SRstart","ms8","EndSRdaystart","SStoSRend","date","startime","starttime.posix","endtime.posix","fullrec.interval","fullrec.duration","fullrec.seconds","sample_id","duration_new","start_time_new","end_time_new","segment_id"
"875",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-29 20:57:00,2014-06-29 21:57:00,2
"876",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-29 21:57:00,2014-06-29 22:57:00,3
"877",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-29 22:57:00,2014-06-29 23:57:00,4
"878",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-29 23:57:00,2014-06-30 00:57:00,5
"879",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-30 00:57:00,2014-06-30 01:57:00,6
"880",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-30 01:57:00,2014-06-30 02:57:00,7
"881",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-30 02:57:00,2014-06-30 03:57:00,8
"882",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-30 03:57:00,2014-06-30 04:57:00,9
"883",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",3600,2014-06-30 04:57:00,2014-06-30 05:57:00,10
"884",8246,"Carp",2014,"06","29","19:57:00",3600,"20:57:00",2280,3000,4020,11820,4020,3000,2280,"5:20:00",210,"5:24:00",30630,2014-06-29,"2014-06-29 19:57:00",2014-06-29 19:57:00,2014-06-30 06:27:30,2014-06-29 19:57:00 CDT--2014-06-30 06:27:30 CDT,37830s (~10.51 hours),37830,"8246 2014-06-29",1830,2014-06-30 05:57:00,2014-06-30 06:27:30,11
"885",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-03 19:56:00,2014-07-03 20:56:00,1
"886",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-03 20:56:00,2014-07-03 21:56:00,2
"887",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-03 21:56:00,2014-07-03 22:56:00,3
"888",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-03 22:56:00,2014-07-03 23:56:00,4
"889",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-03 23:56:00,2014-07-04 00:56:00,5
"890",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-04 00:56:00,2014-07-04 01:56:00,6
"891",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-04 01:56:00,2014-07-04 02:56:00,7
"892",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-04 02:56:00,2014-07-04 03:56:00,8
"893",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-04 03:56:00,2014-07-04 04:56:00,9
"894",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",3600,2014-07-04 04:56:00,2014-07-04 05:56:00,10
"895",8246,"Carp",2014,"07","03","19:56:00",3600,"20:56:00",2250,2970,3930,12300,3930,2970,2250,"5:22:00",210,"5:26:00",30810,2014-07-03,"2014-07-03 19:56:00",2014-07-03 19:56:00,2014-07-04 06:29:30,2014-07-03 19:56:00 CDT--2014-07-04 06:29:30 CDT,38010s (~10.56 hours),38010,"8246 2014-07-03",2010,2014-07-04 05:56:00,2014-07-04 06:29:30,11
"896",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-07 19:55:00,2014-07-07 20:55:00,1
"897",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-07 20:55:00,2014-07-07 21:55:00,2
"898",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-07 21:55:00,2014-07-07 22:55:00,3
"899",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-07 22:55:00,2014-07-07 23:55:00,4
"900",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-07 23:55:00,2014-07-08 00:55:00,5
"901",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-08 00:55:00,2014-07-08 01:55:00,6
"902",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-08 01:55:00,2014-07-08 02:55:00,7
"903",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-08 02:55:00,2014-07-08 03:55:00,8
"904",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-08 03:55:00,2014-07-08 04:55:00,9
"905",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",3600,2014-07-08 04:55:00,2014-07-08 05:55:00,10
"906",8246,"Carp",2014,"07","07","19:55:00",3600,"20:55:00",2220,2940,3810,12900,3810,2940,2220,"5:25:00",210,"5:29:00",31050,2014-07-07,"2014-07-07 19:55:00",2014-07-07 19:55:00,2014-07-08 06:32:30,2014-07-07 19:55:00 CDT--2014-07-08 06:32:30 CDT,38250s (~10.62 hours),38250,"8246 2014-07-07",2250,2014-07-08 05:55:00,2014-07-08 06:32:30,11
"907",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-11 19:53:00,2014-07-11 20:53:00,1
"908",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-11 20:53:00,2014-07-11 21:53:00,2
"909",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-11 21:53:00,2014-07-11 22:53:00,3
"910",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-11 22:53:00,2014-07-11 23:53:00,4
"911",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-11 23:53:00,2014-07-12 00:53:00,5
"912",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-12 00:53:00,2014-07-12 01:53:00,6
"913",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-12 01:53:00,2014-07-12 02:53:00,7
"914",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-12 02:53:00,2014-07-12 03:53:00,8
"915",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-12 03:53:00,2014-07-12 04:53:00,9
"916",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",3600,2014-07-12 04:53:00,2014-07-12 05:53:00,10
"917",8246,"Carp",2014,"07","11","19:53:00",3600,"20:53:00",2190,2880,3660,13680,3660,2880,2190,"5:28:00",210,"5:32:00",31350,2014-07-11,"2014-07-11 19:53:00",2014-07-11 19:53:00,2014-07-12 06:35:30,2014-07-11 19:53:00 CDT--2014-07-12 06:35:30 CDT,38550s (~10.71 hours),38550,"8246 2014-07-11",2550,2014-07-12 05:53:00,2014-07-12 06:35:30,11
"918",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-15 19:50:00,2014-07-15 20:50:00,1
"919",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-15 20:50:00,2014-07-15 21:50:00,2
"920",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-15 21:50:00,2014-07-15 22:50:00,3
"921",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-15 22:50:00,2014-07-15 23:50:00,4
"922",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-15 23:50:00,2014-07-16 00:50:00,5
"923",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-16 00:50:00,2014-07-16 01:50:00,6
"924",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-16 01:50:00,2014-07-16 02:50:00,7
"925",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-16 02:50:00,2014-07-16 03:50:00,8
"926",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-16 03:50:00,2014-07-16 04:50:00,9
"927",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",3600,2014-07-16 04:50:00,2014-07-16 05:50:00,10
"928",8246,"Carp",2014,"07","15","19:50:00",3600,"20:50:00",2160,2850,3540,14400,3540,2850,2160,"5:32:00",210,"5:35:00",31710,2014-07-15,"2014-07-15 19:50:00",2014-07-15 19:50:00,2014-07-16 06:38:30,2014-07-15 19:50:00 CDT--2014-07-16 06:38:30 CDT,38910s (~10.81 hours),38910,"8246 2014-07-15",2910,2014-07-16 05:50:00,2014-07-16 06:38:30,11
"929",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-19 19:47:00,2014-07-19 20:47:00,1
"930",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-19 20:47:00,2014-07-19 21:47:00,2
"931",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-19 21:47:00,2014-07-19 22:47:00,3
"932",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-19 22:47:00,2014-07-19 23:47:00,4
"933",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-19 23:47:00,2014-07-20 00:47:00,5
"934",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-20 00:47:00,2014-07-20 01:47:00,6
"935",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-20 01:47:00,2014-07-20 02:47:00,7
"936",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-20 02:47:00,2014-07-20 03:47:00,8
"937",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-20 03:47:00,2014-07-20 04:47:00,9
"938",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3600,2014-07-20 04:47:00,2014-07-20 05:47:00,10
"939",8246,"Carp",2014,"07","19","19:47:00",3600,"20:47:00",2160,2760,3390,15300,3390,2760,2160,"5:36:00",210,"5:39:00",32130,2014-07-19,"2014-07-19 19:47:00",2014-07-19 19:47:00,2014-07-20 06:42:30,2014-07-19 19:47:00 CDT--2014-07-20 06:42:30 CDT,39330s (~10.93 hours),39330,"8246 2014-07-19",3330,2014-07-20 05:47:00,2014-07-20 06:42:30,11
