X,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,duration,visits
psi(Int),0.792099286,0.790776081,0.737390317,0.737390317,0.791139125,0.790318787,0.78967741,0.738654211,0.790944311,0.684327984,0.848199309,0.847603193,0.738076741,0.685092128,0.738654211,0.792777164,0.738246122,0.631708975,0.737925589,0.789652463,0.790392489,0.738246122,0.684521458,0.737925589,0.737502799,0.737792429,0.84348006,0.791336599,0.737109644,0.790392489,0.790193742,0.790944311,0.68434959,0.79180781,0.737109644,0.738895692,0.790049623,0.791139125,0.737390317,0.791560571,0.737675789,0.845026386,0.790626394,0.73699272,0.79180781,0.796564873,0.790318787,0.737319512,0.685750375,0.737319512,0.792421104,0.737576419,0.737390317,0.790049623,0.789821603,0.790944311,0.791139125,0.737576419,0.685379031,0.737390317,0.790626394,0.684782662,0.737390317,0.737259862,0.737202899,0.790944311,0.789712249,0.737675789,0.790392489,0.791336599,0.738654211,0.790626394,0.792099286,0.739162968,0.737202898,0.737202899,0.737319512,0.791336599,0.738436212,0.737202898,0.790494169,0.738895692,0.790494169,0.737576419,0.791560571,0.737071427,0.737675789,0.737259862,0.738246122,0.738654211,0.737925589,0.793608108,0.737925589,0.737259862,0.792421104,0.790944311,0.737390317,0.790626394,0.790944311,0.791139125,14,11
p(Int),0.404706508,0.4416913,0.48015906,0.48015906,0.429401271,0.466240284,0.521052276,0.421044289,0.43555147,0.545360912,0.36099578,0.366898295,0.440819318,0.453960692,0.421044289,0.392292637,0.434238621,0.537768094,0.447394097,0.539278211,0.460093852,0.434238621,0.503267735,0.447394097,0.473631073,0.453960656,0.442447604,0.423245629,0.512797364,0.460093852,0.47229081,0.43555147,0.538352259,0.410895407,0.512797364,0.414430393,0.478413693,0.429401271,0.48015906,0.417069655,0.460520123,0.401991031,0.447827384,0.538852662,0.410895407,0.348346592,0.466240284,0.486696297,0.425615872,0.486696297,0.398506028,0.467076214,0.48015906,0.478413693,0.502791826,0.43555147,0.429401271,0.467076214,0.439808284,0.48015906,0.447827384,0.475129365,0.48015906,0.49322683,0.499754923,0.43555147,0.533173091,0.460520123,0.460093852,0.423245629,0.421044289,0.447827384,0.404706508,0.407805844,0.499754923,0.499754923,0.486696297,0.423245629,0.427645864,0.499754923,0.453963224,0.414430393,0.453963224,0.467076214,0.417069655,0.519315902,0.460520123,0.49322683,0.434238621,0.421044289,0.447394097,0.379822616,0.447394097,0.49322683,0.398506028,0.43555147,0.48015906,0.447827384,0.43555147,0.429401271,14,11
psi(Int),0.738143593,0.790809914,0.791782778,0.737997911,0.78972993,0.737639872,0.737752902,0.737021592,0.737382438,0.790082984,0.737752902,0.737382438,0.737382438,0.738943327,0.843168282,0.790249222,0.736940952,0.684256095,0.737457138,0.73731705,0.737198788,0.737457138,0.78999234,0.843779899,0.684354459,0.737198788,0.78999234,0.737078837,0.737382438,0.791539259,0.737257688,0.790017982,0.737257688,0.73711359,0.789798287,0.78995091,0.737198788,0.790159828,0.790159828,0.73731705,0.737752902,0.78995091,0.737752902,0.737382438,0.737870237,0.738308395,0.789634555,0.736974399,0.791323141,0.737457138,0.790461582,0.790809914,0.737216436,0.737021592,0.736954875,0.737457138,0.790249222,0.790461582,0.737021592,0.790461582,0.843526659,0.737257688,0.790961271,0.737021592,0.791131434,0.844365218,0.737257688,0.737216436,0.790249222,0.737257688,0.73731705,0.737639872,0.737870237,0.79067501,0.78972993,0.78999234,0.790249222,0.737021592,0.790556224,0.737542661,0.737752902,0.843168282,0.736999458,0.845883891,0.789798287,0.737021592,0.737542661,0.737021592,0.737382438,0.737457138,0.737021592,0.73731705,0.737257688,0.737457138,0.737051663,0.737198788,0.737457138,0.73711359,0.78995091,0.738143593,14,12
p(Int),0.409984524,0.41039375,0.382161038,0.416011126,0.483159121,0.434053785,0.428046485,0.499877698,0.452047632,0.449643575,0.428046485,0.452047632,0.452047632,0.385790966,0.426540699,0.438457516,0.529697588,0.551245282,0.446055582,0.458039732,0.47600054,0.446055582,0.472071777,0.400218925,0.506304055,0.47600054,0.472071777,0.48793947,0.452047632,0.387824911,0.464025473,0.455237304,0.464025473,0.481962569,0.477580532,0.466433218,0.47600054,0.444055292,0.444055292,0.458039732,0.428046485,0.466433218,0.428046485,0.452047632,0.422031921,0.403949489,0.505436441,0.511807728,0.39347953,0.446055582,0.427244636,0.41039375,0.470009801,0.499877698,0.517775172,0.446055582,0.438457516,0.427244636,0.499877698,0.427244636,0.410756012,0.464025473,0.404763402,0.499877698,0.399125504,0.389579562,0.464025473,0.470009801,0.438457516,0.464025473,0.458039732,0.434053785,0.422031921,0.416017013,0.483159121,0.472071777,0.438457516,0.499877698,0.421630354,0.440057844,0.428046485,0.426540699,0.505844698,0.362954638,0.477580532,0.499877698,0.440057844,0.499877698,0.452047632,0.446055582,0.499877698,0.458039732,0.464025473,0.446055582,0.493908376,0.47600054,0.446055582,0.481962569,0.466433218,0.409984524,14,12
psi(Int),0.789981182,0.737056804,0.7903188,0.736975971,0.843840872,0.736901508,0.789981182,0.737079672,0.737079672,0.790010942,0.789836664,0.789906485,0.736975971,0.737079672,0.790050903,0.789791664,0.737079672,0.736896797,0.790417641,0.789791664,0.789836664,0.684597425,0.737353485,0.789906485,0.737149851,0.737409478,0.790417641,0.789966304,0.790162063,0.842402143,0.736901508,0.790992109,0.736896797,0.736902162,0.789717475,0.737304865,0.737079672,0.790101283,0.737050687,0.789966304,0.684401148,0.737234134,0.789646692,0.684332589,0.737079672,0.736953538,0.737149851,0.789567656,0.842510033,0.844012803,0.737409478,0.737079672,0.789981182,0.737039681,0.789966304,0.78959398,0.789791664,0.789805588,0.737149851,0.736947602,0.684287791,0.790050903,0.790050903,0.7903188,0.843025831,0.789717475,0.842499876,0.737050687,0.789906485,0.842509032,0.737234134,0.790101283,0.737854032,0.843827727,0.737039681,0.790101283,0.737304865,0.737050687,0.789791664,0.737079672,0.789791664,0.737234134,0.736901508,0.737304865,0.789966304,0.73693156,0.737056804,0.789981182,0.789906485,0.736975971,0.737234134,0.737304865,0.737050687,0.737149851,0.7903188,0.736975971,0.736975971,0.790050903,0.789791664,0.789906485,14,13
p(Int),0.430483551,0.477934127,0.399487623,0.483426239,0.369352367,0.510941727,0.430483551,0.461387819,0.461387819,0.42532706,0.44594682,0.440801872,0.483426239,0.461387819,0.420167304,0.451095352,0.461387819,0.51644263,0.394306162,0.451095352,0.44594682,0.437623424,0.428272565,0.440801872,0.45036143,0.422742603,0.394306162,0.435643427,0.409836154,0.456601049,0.510941727,0.373524184,0.51644263,0.527440485,0.466539027,0.433800142,0.461387819,0.415003778,0.466901873,0.435643427,0.46732568,0.439328069,0.476818234,0.485120373,0.461387819,0.48893212,0.45036143,0.497374591,0.432453173,0.37415254,0.422742603,0.461387819,0.430483551,0.472412815,0.435643427,0.481957991,0.451095352,0.471705336,0.45036143,0.494436866,0.502901565,0.420167304,0.420167304,0.399487623,0.408207614,0.466539027,0.422808656,0.466901873,0.440801872,0.437266412,0.439328069,0.415003778,0.39503331,0.379032407,0.472412815,0.415003778,0.433800142,0.466901873,0.451095352,0.461387819,0.451095352,0.439328069,0.510941727,0.433800142,0.435643427,0.499938849,0.477934127,0.430483551,0.440801872,0.483426239,0.439328069,0.433800142,0.466901873,0.45036143,0.399487623,0.483426239,0.483426239,0.420167304,0.451095352,0.440801872,14,13
psi(Int),0.789725642,0.737057961,0.737074652,0.789762031,0.842771677,0.789698639,0.73699573,0.737074652,0.789743894,0.737057961,0.736947494,0.736894577,0.736960621,0.73699564,0.736947494,0.737034253,0.842169918,0.842544181,0.789616281,0.737087832,0.736939012,0.736868593,0.737133019,0.736894577,0.73699573,0.736907404,0.737236541,0.842521327,0.789698639,0.73699573,0.789616281,0.737087832,0.73699564,0.79096309,0.736894577,0.736939012,0.737087832,0.736907404,0.736960621,0.842771677,0.684312681,0.736895639,0.789706289,0.790677182,0.84256875,0.736894577,0.736939012,0.736960621,0.789691738,0.789643877,0.737057961,0.842498425,0.736947494,0.684440306,0.736868593,0.789711992,0.736939012,0.789606932,0.789698639,0.789517335,0.789616281,0.73687022,0.789725642,0.789695257,0.842404182,0.736960621,0.789743894,0.737057961,0.789698639,0.789698639,0.789691738,0.736947494,0.737109132,0.789643877,0.789606932,0.737087832,0.736887108,0.736960621,0.73699564,0.737074652,0.842771677,0.737087832,0.737074652,0.789725642,0.789700099,0.789616281,0.737057961,0.789706289,0.73699573,0.73699573,0.73699573,0.789700099,0.736882428,0.789706289,0.736895639,0.736947494,0.842498425,0.842498425,0.789706289,0.737057961,14,14
p(Int),0.437957747,0.44376137,0.438640156,0.39971283,0.383427951,0.414070801,0.453986797,0.438640156,0.442738129,0.44376137,0.469319525,0.489756907,0.464207475,0.479554225,0.469319525,0.448875391,0.437391243,0.401456466,0.457051621,0.433521874,0.47443642,0.510180019,0.423281378,0.489756907,0.453986797,0.484648728,0.407904562,0.419435243,0.414070801,0.453986797,0.457051621,0.433521874,0.479554225,0.361223082,0.489756907,0.47443642,0.433521874,0.484648728,0.464207475,0.383427951,0.466963162,0.494865721,0.433182561,0.370863215,0.41494991,0.489756907,0.47443642,0.464207475,0.41885188,0.452279948,0.44376137,0.405953806,0.469319525,0.433915579,0.510180019,0.409287345,0.47443642,0.461837297,0.414070801,0.499966665,0.457051621,0.525490551,0.437957747,0.428407438,0.446330836,0.464207475,0.442738129,0.44376137,0.414070801,0.414070801,0.41885188,0.469319525,0.428402574,0.452279948,0.461837297,0.433521874,0.499969014,0.464207475,0.479554225,0.438640156,0.383427951,0.433521874,0.438640156,0.437957747,0.447519805,0.457051621,0.44376137,0.433182561,0.453986797,0.453986797,0.453986797,0.447519805,0.505072482,0.433182561,0.494865721,0.469319525,0.405953806,0.405953806,0.433182561,0.44376137,14,14
psi(Int),0.736947773,0.736895036,0.789604906,0.789530287,0.789617677,0.736900486,0.736949812,0.789527744,0.736908044,0.736960684,0.736873229,0.789600428,0.84231625,0.789551073,0.789586261,0.736908044,0.84231625,0.736955124,0.736947597,0.789667826,0.842265713,0.73695497,0.736974881,0.789638815,0.789617677,0.736949812,0.736955124,0.736908044,0.736976972,0.789551073,0.737093097,0.736865489,0.736900486,0.789649883,0.789537701,0.736955124,0.736925108,0.789604906,0.736908044,0.789649883,0.789626832,0.736925108,0.789652248,0.736995509,0.736976972,0.736955124,0.736895036,0.789490382,0.736955124,0.684240856,0.789517074,0.736908044,0.789649883,0.736908044,0.736949953,0.842244642,0.842250907,0.842213833,0.736900486,0.736865489,0.736949953,0.789517074,0.736908044,0.842288859,0.68430386,0.736863324,0.736908044,0.789652248,0.684240856,0.842235984,0.736949953,0.736974881,0.736949953,0.789618797,0.736963757,0.736900161,0.736974881,0.736865489,0.736895036,0.842244642,0.736873229,0.842412202,0.736900161,0.842288859,0.789626832,0.789667826,0.736925108,0.736960684,0.789600428,0.736900161,0.736947773,0.736852504,0.78980511,0.736852504,0.789626832,0.736955124,0.73695497,0.737093097,0.789626832,0.684251513,14,15
p(Int),0.43324974,0.476163148,0.422080486,0.462183587,0.475600724,0.471394215,0.423707853,0.435479927,0.461862479,0.44755834,0.485691711,0.45327416,0.399793993,0.457728367,0.42657687,0.461862479,0.399793993,0.452329337,0.428479271,0.399760858,0.408167678,0.418935383,0.48093885,0.408693212,0.475600724,0.423707853,0.452329337,0.461862479,0.409387007,0.457728367,0.390275629,0.490457222,0.471394215,0.448838073,0.493318202,0.452329337,0.457097245,0.422080486,0.461862479,0.448838073,0.413157176,0.457097245,0.404227772,0.40461101,0.409387007,0.452329337,0.476163148,0.431031691,0.452329337,0.487157739,0.479973604,0.461862479,0.448838073,0.461862479,0.43801942,0.412351227,0.424871774,0.437404055,0.471394215,0.490457222,0.43801942,0.479973604,0.461862479,0.416497181,0.446090499,0.504751218,0.461862479,0.404227772,0.487157739,0.429052783,0.43801942,0.48093885,0.43801942,0.444379007,0.414161786,0.466631139,0.48093885,0.490457222,0.476163148,0.412351227,0.485691711,0.387213522,0.466631139,0.416497181,0.413157176,0.399760858,0.457097245,0.44755834,0.45327416,0.466631139,0.43324974,0.509511233,0.377400994,0.509511233,0.413157176,0.452329337,0.418935383,0.390275629,0.413157176,0.482026756,14,15
psi(Int),0.736869347,0.842167591,0.789549755,0.789510878,0.78953215,0.78950224,0.78957957,0.789532841,0.736851278,0.736914298,0.736905685,0.789537761,0.73684633,0.842432072,0.736888068,0.789549755,0.736851278,0.736873607,0.736880694,0.789528606,0.789525603,0.736885868,0.789537761,0.789536337,0.789612977,0.789549755,0.736914298,0.736914298,0.736872186,0.789510878,0.789521766,0.789533863,0.842175218,0.789521766,0.789431705,0.736854102,0.736892208,0.789510878,0.78957957,0.736905685,0.789469602,0.78950224,0.736875708,0.789549755,0.789510878,0.736914298,0.78950224,0.736875708,0.736872186,0.7368736,0.842235739,0.842232424,0.736914298,0.789536337,0.78950224,0.736934678,0.736873607,0.736856211,0.789491631,0.736888068,0.78953215,0.736851278,0.736872186,0.78953215,0.736873607,0.789533863,0.842202798,0.843113065,0.789454449,0.736872794,0.736854102,0.789516996,0.78950224,0.789525603,0.736872186,0.736876416,0.736869347,0.789516996,0.736888068,0.78950224,0.736885868,0.789532841,0.736951005,0.736974222,0.736920936,0.78957957,0.842177528,0.736885868,0.736872186,0.789549755,0.736854102,0.736898005,0.789516996,0.842131255,0.842131255,0.842211575,0.789516996,0.736885868,0.789530778,0.789532841,14,16
p(Int),0.468732397,0.421807097,0.449976015,0.441632745,0.416603331,0.445803828,0.38310012,0.412430399,0.491062575,0.455331327,0.450862305,0.458303201,0.51338779,0.358995613,0.446394529,0.449976015,0.491062575,0.464264156,0.428505652,0.424947632,0.429119212,0.424033822,0.458303201,0.470825143,0.454152413,0.449976015,0.455331327,0.455331327,0.441927904,0.441632745,0.433290533,0.399906976,0.398310184,0.433290533,0.491646659,0.504461153,0.419561305,0.441632745,0.38310012,0.450862305,0.487490702,0.445803828,0.473198979,0.449976015,0.441632745,0.455331327,0.445803828,0.473198979,0.441927904,0.477664898,0.402181978,0.386540095,0.455331327,0.470825143,0.445803828,0.40166246,0.464264156,0.486595774,0.46665389,0.446394529,0.416603331,0.491062575,0.441927904,0.416603331,0.464264156,0.399906976,0.410043408,0.343339152,0.504182366,0.437447597,0.504461153,0.437461679,0.445803828,0.429119212,0.441927904,0.432976882,0.468732397,0.437461679,0.446394529,0.445803828,0.424033822,0.412430399,0.397185027,0.482140291,0.406138693,0.38310012,0.41788881,0.424033822,0.441927904,0.449976015,0.504461153,0.459801519,0.437461679,0.453098434,0.453098434,0.39046548,0.437461679,0.424033822,0.420775705,0.412430399,14,16
psi(Int),0.688247223,0.606976998,0.512989168,0.458831467,0.397359708,0.725476271,0.6488857,0.561951504,0.606976998,0.561951504,0.324442815,0.512989168,0.6488857,0.561951504,0.725476271,0.561951504,0.6488857,0.606976998,0.648885697,0.6488857,0.606977001,0.512989169,0.6488857,0.725476271,0.561951504,0.561951504,0.561951504,0.561951504,0.648885697,0.512989169,0.606976998,0.606976998,0.688247223,0.688247223,0.606976998,0.688247224,0.512989169,0.6488857,0.512989169,0.561951504,0.512989168,0.725476271,0.606976998,0.512989169,0.606976998,0.561951505,0.6488857,0.561951504,0.561951504,0.561951504,0.725476271,0.606976998,0.512989168,0.512989165,0.606976998,0.512989169,0.561951505,0.6488857,0.561951504,0.606976998,0.688247224,0.648885697,0.561951505,0.512989165,0.324442815,0.6488857,0.688247223,0.561951504,0.648885697,0.561951504,0.512989168,0.561951504,0.606976998,0.606976998,0.561951505,0.561951505,0.688247224,0.512989165,0.458831467,0.648885697,0.6488857,0.6488857,0.561951504,0.397359708,0.606976998,0.6488857,0.606977001,0.397359708,0.561951504,0.688247223,0.606976998,0.606977001,0.458831467,0.397359708,0.606976998,0.606976998,0.561951504,0.725476271,0.648885697,0.648885697,14,1
p(Int),0.688247223,0.606976998,0.512989168,0.458831467,0.397359708,0.725476271,0.6488857,0.561951504,0.606976998,0.561951504,0.324442815,0.512989168,0.6488857,0.561951504,0.725476271,0.561951504,0.6488857,0.606976998,0.648885697,0.6488857,0.606977001,0.512989169,0.6488857,0.725476271,0.561951504,0.561951504,0.561951504,0.561951504,0.648885697,0.512989169,0.606976998,0.606976998,0.688247223,0.688247223,0.606976998,0.688247224,0.512989169,0.6488857,0.512989169,0.561951504,0.512989168,0.725476271,0.606976998,0.512989169,0.606976998,0.561951505,0.6488857,0.561951504,0.561951504,0.561951504,0.725476271,0.606976998,0.512989168,0.512989165,0.606976998,0.512989169,0.561951505,0.6488857,0.561951504,0.606976998,0.688247224,0.648885697,0.561951505,0.512989165,0.324442815,0.6488857,0.688247223,0.561951504,0.648885697,0.561951504,0.512989168,0.561951504,0.606976998,0.606976998,0.561951505,0.561951505,0.688247224,0.512989165,0.458831467,0.648885697,0.6488857,0.6488857,0.561951504,0.397359708,0.606976998,0.6488857,0.606977001,0.397359708,0.561951504,0.688247223,0.606976998,0.606977001,0.458831467,0.397359708,0.606976998,0.606976998,0.561951504,0.725476271,0.648885697,0.648885697,14,1
psi(Int),0.736832851,0.73682338,0.841985138,0.736819483,0.842081776,0.736843517,0.789476465,0.789472767,0.789442291,0.789476465,0.736838679,0.789462195,0.789467249,0.736784211,0.841983246,0.789467315,0.789467275,0.789471128,0.789480143,0.789467275,0.841972599,0.789456898,0.841983246,0.736834558,0.736853268,0.841995537,0.736900798,0.736852927,0.841987091,0.789475476,0.789476465,0.789472767,0.736834049,0.789475525,0.789462195,0.841977075,0.736829664,0.789467171,0.736852927,0.789467275,0.842008098,0.789467422,0.736810707,0.789458363,0.789463316,0.789467315,0.841982698,0.736834183,0.789475707,0.841983246,0.84198691,0.736843517,0.789475525,0.736832851,0.841983282,0.736843517,0.789467249,0.789467171,0.789456898,0.78947602,0.789471128,0.789476465,0.736834183,0.841974628,0.841992072,0.789475476,0.789756557,0.736834049,0.789475525,0.736834049,0.736833422,0.789476465,0.736832851,0.736852927,0.736832851,0.841991419,0.736841495,0.736832562,0.789467422,0.841982766,0.841987091,0.789467422,0.789474371,0.736843286,0.73683189,0.841983246,0.736834049,0.736834558,0.842015176,0.789475707,0.789467275,0.841983282,0.842001847,0.789471145,0.789475476,0.78947602,0.789462195,0.736853268,0.78947602,0.789472767,14,20
p(Int),0.460714534,0.432140142,0.387493047,0.42856836,0.371891635,0.471427277,0.4333237,0.456664674,0.386651971,0.4333237,0.507142863,0.406656841,0.419989397,0.399990241,0.403134852,0.426659001,0.423324348,0.459998901,0.476678091,0.423324348,0.409359213,0.463335908,0.403134852,0.489284544,0.503577489,0.374977544,0.485741589,0.467857395,0.424987457,0.44666143,0.4333237,0.456664674,0.453570173,0.443327742,0.406656841,0.415610647,0.439283543,0.416654089,0.467857395,0.423324348,0.437490044,0.429993412,0.421424549,0.399988764,0.409990852,0.426659001,0.396878425,0.449998509,0.439993599,0.403134852,0.38436438,0.471427277,0.443327742,0.460714534,0.421861876,0.471427277,0.419989397,0.416654089,0.463335908,0.436658953,0.459998901,0.4333237,0.449998509,0.412484964,0.378106652,0.44666143,0.48331147,0.453570173,0.443327742,0.453570173,0.446426851,0.4333237,0.460714534,0.467857395,0.460714534,0.428113042,0.474999041,0.457143275,0.429993412,0.400006691,0.424987457,0.429993412,0.469998061,0.464284067,0.4428552,0.403134852,0.453570173,0.489284544,0.440615881,0.439993599,0.423324348,0.421861876,0.43436431,0.449996746,0.44666143,0.436658953,0.406656841,0.503577489,0.436658953,0.456664674,14,20
psi(Int),0.644738193,0.945281181,0.657894733,0.673681951,0.999295638,0.796041305,0.657894733,0.791666685,0.99384704,0.473672869,0.945281181,0.644738193,0.657894733,0.633771924,0.740131652,0.741228113,0.644738193,0.644738193,0.796041305,0.673681951,0.740131652,0.984258098,0.673681951,0.796041305,0.555920445,0.950284054,0.555920445,0.999117,0.631582286,0.473672869,0.631582286,0.984258098,0.631582286,0.984258098,0.710512867,0.999793736,0.999456955,0.796041305,0.741228113,0.999750952,0.999117,0.644738193,0.633771924,0.673681951,0.796041305,0.945281181,0.444735403,0.657894733,0.999793736,0.999703948,0.515820431,0.398020107,0.741228113,0.473672869,0.741228113,0.999846897,0.999846897,0.842105403,0.984258098,0.631582286,0.99926675,0.530701815,0.43859871,0.741228113,0.43859871,0.43859871,0.530701818,0.99926675,0.355267687,0.555920445,0.859622999,0.859622999,0.741228113,0.99384704,0.950284054,0.842105403,0.43859871,0.999649288,0.740131654,0.515820431,0.631582286,0.555920445,0.859622999,0.760518494,0.421052881,0.43859871,0.741228113,0.740131652,0.999793736,0.859622999,0.592104806,0.657894733,0.530701815,0.950284054,0.840699713,0.633771925,0.99384704,0.740131652,0.657894733,0.999770372,14,2
p(Int),0.571429311,0.334046687,0.39999999,0.624999847,0.184198132,0.363641603,0.39999999,0.631578979,0.238130216,0.666672776,0.334046687,0.571429311,0.39999999,0.705882317,0.533333328,0.461538486,0.571429311,0.571429311,0.363641603,0.624999847,0.533333328,0.401039544,0.624999847,0.363641603,0.615384594,0.470761571,0.615384594,0.26337555,0.499997716,0.666672776,0.499997716,0.401039543,0.499997716,0.401039544,0.666670569,0.263198867,0.342287096,0.363641603,0.461538486,0.368506649,0.26337555,0.571429311,0.705882317,0.624999847,0.363641603,0.334046687,0.769231271,0.39999999,0.263198867,0.421170206,0.714225824,0.727274096,0.461538486,0.666672776,0.461538486,0.342155777,0.342155777,0.499999904,0.401039544,0.499997716,0.210485048,0.545454456,0.600001841,0.461538486,0.600001841,0.600001841,0.545454457,0.210485048,0.666666827,0.615384594,0.428584741,0.428584741,0.461538486,0.238130216,0.470761571,0.499999904,0.600001841,0.289568333,0.533333329,0.714225824,0.499997716,0.615384594,0.428584741,0.588243695,0.499999572,0.600001841,0.461538486,0.533333328,0.263198867,0.428584741,0.666665956,0.39999999,0.545454456,0.470761571,0.250404358,0.705882317,0.238130216,0.533333328,0.39999999,0.315860747,14,2
psi(Int),0.7309342,0.999097744,0.82674835,0.82674835,0.664143056,0.657980138,0.775056423,0.99799804,0.91160323,0.636429478,0.79214575,0.729939573,0.738153065,0.729939573,0.86731405,0.82674835,0.565421636,0.711209184,0.687701384,0.553455494,0.82674835,0.657980138,0.86731405,0.687701384,0.82674835,0.664143056,0.929013847,0.553455494,0.63889872,0.636429478,0.775056423,0.79214575,0.711209184,0.636429478,0.729939561,0.636429478,0.738153065,0.86731405,0.711209184,0.738153065,0.745729447,0.455254213,0.620579989,0.738153065,0.636429478,0.608804199,0.688956353,0.675751629,0.711209184,0.442764864,0.510305784,0.764861354,0.657980138,0.738153065,0.510305784,0.657980138,0.711209184,0.592733757,0.675751629,0.620579989,0.664143056,0.789685538,0.664143056,0.7309342,0.636429478,0.687701384,0.964426782,0.605361151,0.929013847,0.592733757,0.901564446,0.687701384,0.79214575,0.691013572,0.738153065,0.729939573,0.657980138,0.648502911,0.789685538,0.888844946,0.688956353,0.63889872,0.675751629,0.997359314,0.544806352,0.79214575,0.822749606,0.608804199,0.729939563,0.608804199,0.657980138,0.657980138,0.711209184,0.775056423,0.729939573,0.775056423,0.688956353,0.997359314,0.565421636,0.636036908,14,3
p(Int),0.60000151,0.351184751,0.381965681,0.381965681,0.633967041,0.506601671,0.430076242,0.316408947,0.423391201,0.551317451,0.354356204,0.408589249,0.47531573,0.408589249,0.404555992,0.381965681,0.589535771,0.518021225,0.459178149,0.633974177,0.381965681,0.506601671,0.404555992,0.459178149,0.381965681,0.633967041,0.358826063,0.633974177,0.439341799,0.551317451,0.430076242,0.354356204,0.518021225,0.551317451,0.40858925,0.551317451,0.47531573,0.404555992,0.518021225,0.47531573,0.564588536,0.578045479,0.593672244,0.47531573,0.551317451,0.63397653,0.38196596,0.59710556,0.518021225,0.63397454,0.584447617,0.527565248,0.506601671,0.47531573,0.584447617,0.506601671,0.518021225,0.414379195,0.59710556,0.593672244,0.633967041,0.488731005,0.633967041,0.60000151,0.551317451,0.459178149,0.382045248,0.492673918,0.358826063,0.414379195,0.330858138,0.459178149,0.354356204,0.558532525,0.47531573,0.408589249,0.506601671,0.703374231,0.488731005,0.296105629,0.38196596,0.439341799,0.59710556,0.281436596,0.676246044,0.354356204,0.447792196,0.63397653,0.40858925,0.63397653,0.506601671,0.506601671,0.518021225,0.430076242,0.408589249,0.430076242,0.381965959,0.281436596,0.589535771,0.303413914,14,3
psi(Int),0.670081359,0.538698193,0.822490902,0.794971831,0.649914375,0.605227607,0.776224032,0.622267701,0.719121438,0.590807712,0.783883939,0.706826954,0.794971831,0.599270401,0.837746025,0.726883876,0.776224032,0.646450979,0.807390109,0.822490906,0.719121438,0.719121438,0.719121438,0.679817077,0.807390109,0.557151588,0.719121438,0.727362676,0.719121438,0.692048399,0.599270401,0.769104397,0.737345242,0.892369865,0.696711749,0.670081359,0.612749468,0.751957075,0.719121438,0.650600698,0.737345242,0.751957075,0.76318685,0.670018435,0.892369865,0.764940912,0.650600698,0.612749468,0.670018435,0.726883876,0.783883939,0.865061036,0.769104397,0.707369888,0.640392323,0.794971831,0.732434799,0.542962416,0.564736859,0.706826954,0.751957075,0.764940912,0.794971831,0.842104417,0.612749468,0.646450979,0.764940912,0.670018435,0.655749203,0.727362676,0.751957075,0.706826954,0.822490906,0.807712227,0.491803588,0.670081359,0.783883939,0.783883939,0.655749203,0.807390109,0.807390109,0.634377097,0.749721327,0.640392323,0.707369888,0.670018435,0.979899132,0.863822177,0.727362676,0.783883939,0.655749203,0.662124789,0.692048399,0.692048399,0.8775925,0.719121438,0.764940912,0.76318685,0.999466552,0.702281192,14,4
p(Int),0.392706552,0.610637862,0.431935683,0.479990396,0.425163626,0.543507563,0.525548461,0.486336664,0.530617288,0.623588797,0.402852488,0.577078678,0.479990396,0.570865115,0.345449052,0.398183101,0.525548461,0.610557371,0.456311172,0.431935681,0.530617288,0.530617288,0.530617288,0.483869572,0.456311172,0.377860453,0.530617288,0.506552522,0.530617288,0.456311054,0.570865115,0.547439476,0.481819559,0.353878756,0.358768124,0.392706552,0.515364833,0.367458826,0.530617288,0.586485881,0.481819559,0.367458826,0.568939576,0.510589944,0.353878756,0.430029858,0.586485881,0.515364833,0.510589944,0.398183101,0.402852488,0.456310976,0.547439476,0.427852053,0.657492016,0.479990396,0.323334178,0.581642241,0.489282356,0.577078678,0.367458826,0.430029858,0.479990396,0.50000012,0.515364833,0.610557371,0.430029858,0.510589944,0.561827029,0.506552522,0.367458826,0.577078678,0.431935681,0.374677483,0.56186731,0.392706552,0.402852488,0.402852488,0.561827029,0.456311172,0.456311172,0.456314187,0.456302928,0.657492016,0.427852053,0.510589944,0.335673534,0.380804494,0.506552522,0.402852488,0.561827029,0.536551986,0.456311054,0.456311054,0.314856197,0.530617288,0.43002986,0.568939576,0.236953955,0.599521936,14,4
