"","X","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","duration","visits"
"83","psi(Int)",0.79193761726907,0.434622756063702,0.0519683645394505,-0.165047784648024,-0.416478553681873,0.971790665444475,0.614144774454532,0.249085930099228,0.434622756503138,0.249085929666594,-0.733428513744871,0.0519683645404333,0.614144774454762,0.249085930098303,0.971790664366197,0.249085929666832,0.614144774454532,0.434622756503121,0.6141447612525,0.614144774455383,0.43462276713374,0.0519683668584613,0.614144774454532,0.971790665444216,0.249085929666838,0.249085929667271,0.249085930098567,0.249085930100183,0.614144761253526,0.0519683668584613,0.434622756060908,0.434622756064451,0.791937616599917,0.791937616599294,0.434622756503138,0.791937620625584,0.0519683668594442,0.614144774455589,0.0519683668594442,0.249085929671198,0.0519683645403114,0.971790665444789,0.434622756503138,0.0519683668594442,0.434622756063595,0.249085931823484,0.614144774455383,0.249085929752684,0.249085929685132,0.249085930099228,0.971790665444475,0.434622756061252,0.0519683645404107,0.0519683529455226,0.434622756503599,0.051968366859086,0.249085931824011,0.614144774454762,0.249085930099228,0.434622758275075,0.791937620625584,0.614144761252452,0.249085931823472,0.0519683529447004,-0.733428513743251,0.614144774454762,0.791937617269346,0.249085930099488,0.614144761253126,0.249085929752684,0.0519683645407249,0.249085929666743,0.434622756060046,0.434622758275075,0.249085931823352,0.249085931822702,0.791937620625331,0.0519683529444639,-0.165047784647368,0.614144757951698,0.614144774454532,0.614144774454532,0.249085930098567,-0.416478553681873,0.434622756063702,0.614144774454762,0.434622767133938,-0.416478553681907,0.249085930098571,0.79193761726907,0.434622758276474,0.43462276713374,-0.165047784647825,-0.416478553682568,0.434622756503138,0.434622756503138,0.249085929752684,0.971790664098654,0.614144758611672,0.614144761254071,14,1
"84","p(Int)",0.79193761726907,0.434622756063702,0.0519683645394505,-0.165047784648024,-0.416478553681873,0.971790665444475,0.614144774454532,0.249085930099228,0.434622756503138,0.249085929666594,-0.733428513747515,0.0519683645404333,0.614144774454762,0.249085930098303,0.971790664366197,0.249085929666832,0.614144774454532,0.434622756503121,0.6141447612525,0.614144774455383,0.43462276713374,0.0519683668584613,0.614144774454532,0.971790665444216,0.249085929666838,0.249085929667271,0.249085930098567,0.249085930100183,0.614144761253526,0.0519683668584613,0.434622756060908,0.434622756064451,0.791937616599917,0.791937616599294,0.434622756503138,0.791937620625584,0.0519683668594442,0.614144774455589,0.0519683668594442,0.249085929671198,0.0519683645403114,0.971790665444789,0.434622756503138,0.0519683668594442,0.434622756063595,0.249085931823484,0.614144774455383,0.249085929752684,0.249085929685132,0.249085930099228,0.971790665444475,0.434622756061252,0.0519683645404107,0.0519683529455226,0.434622756503599,0.051968366859086,0.249085931824011,0.614144774454762,0.249085930099228,0.434622758275075,0.791937620625584,0.614144761252452,0.249085931823472,0.0519683529447004,-0.733428513748874,0.614144774454762,0.791937617269346,0.249085930099488,0.614144761253126,0.249085929752684,0.0519683645407249,0.249085929666743,0.434622756060046,0.434622758275075,0.249085931823352,0.249085931822702,0.791937620625331,0.0519683529444639,-0.165047784647368,0.614144757951698,0.614144774454532,0.614144774454532,0.249085930098567,-0.416478553681873,0.434622756063702,0.614144774454762,0.434622767133938,-0.416478553681907,0.249085930098571,0.79193761726907,0.434622758276474,0.43462276713374,-0.165047784647825,-0.416478553682568,0.434622756503138,0.434622756503138,0.249085929752684,0.971790664098654,0.614144758611672,0.614144761254071,14,1
"85","psi(Int)",1.02957169165809,1.02952285053484,1.67307327394118,1.02950275235136,1.67379980097892,1.02962669915694,1.32177257166083,1.3217503199979,1.32156696723054,1.321772571656,1.02960174637939,1.321686713115,1.3217171229605,1.02932086688306,1.67305905188619,1.32171752178993,1.32171727978659,1.3217404616537,1.32179469805262,1.32171727979359,1.67297902551082,1.3216548440741,1.67305905186889,1.02958049583257,1.02967698425273,1.67315143647833,1.02992212644284,1.02967522727203,1.67308795337031,1.32176661779312,1.32177257165185,1.32175032000139,1.029577870011,1.321766914904,1.32168671308577,1.67301267166539,1.0295552585627,1.32171665409508,1.02967522578404,1.3217172797803,1.67324585123472,1.3217181640284,1.0294574977868,1.32166365714609,1.32169345871483,1.32171752182137,1.67305493411835,1.02957856283175,1.32176800777889,1.67305905189157,1.6730865896005,1.02962669918164,1.32176691488736,1.02957169164991,1.67305932382532,1.02962669917122,1.32171712296384,1.32171665409288,1.32165484405332,1.32176989652943,1.32174046164139,1.32177257166021,1.02957856281448,1.67299427976499,1.67312539053593,1.32176661779395,1.32345863339104,1.02957787001201,1.32176691487498,1.0295778700241,1.02957463632776,1.32177257165988,1.02957169164664,1.02967522699492,1.02957169166074,1.67312048007695,1.02961626761076,1.02957020015334,1.32171816404269,1.6730554428842,1.67308795337249,1.32171816405473,1.32175997360597,1.02962550417386,1.02956673795682,1.67305905187131,1.02957787001743,1.02958049582805,1.6732990619853,1.32176800775048,1.3217172798022,1.67305932382152,1.67319886288914,1.32174056411672,1.32176661779652,1.32176989651838,1.32168671309234,1.02967698424761,1.32176989651508,1.32175031999791,14,20
"86","p(Int)",-0.157466432109802,-0.273124721370424,-0.457862389934284,-0.287694601657976,-0.524110199464338,-0.11441554677934,-0.268303219049387,-0.173777307292095,-0.461407532466776,-0.268303219046576,0.0285733963806783,-0.377803227691651,-0.322816917987881,-0.405505772245198,-0.392420079976693,-0.295495551698418,-0.309141316798294,-0.160347074992612,-0.0933553766492727,-0.309141316800583,-0.366614983223635,-0.146920078970187,-0.392420079974314,-0.0428683860404431,0.0143101998516971,-0.51092143657424,-0.0570491127573596,-0.128747970593469,-0.302332197156667,-0.214169177635724,-0.268303219051187,-0.173777307291421,-0.186255902353879,-0.227667340429959,-0.377803227691524,-0.340818585291033,-0.244070264621619,-0.336523985735032,-0.128747970005896,-0.309141316797121,-0.251354885909865,-0.281878032666628,-0.31692820935903,-0.405511923659148,-0.364003196673383,-0.295495551699437,-0.41848879435828,-0.200676719705932,-0.241188035584177,-0.392420079974381,-0.47106425310515,-0.114415546779379,-0.227667340434612,-0.157466432109586,-0.315134856440524,-0.114415546779591,-0.322816917988934,-0.336523985734705,-0.146920078970509,-0.25473274915999,-0.160347074992229,-0.26830321906745,-0.20067671970637,-0.353702086076159,-0.497592307583657,-0.214169177641629,-0.0667789233746083,-0.186255902354676,-0.227667340424105,-0.186255902354344,-0.215118341094286,-0.26830321904915,-0.157466432110572,-0.128747970476679,-0.157466432109029,-0.28955406770416,-0.100087305211575,-0.171848572088506,-0.281878032668412,-0.405437230131675,-0.302332197156717,-0.281878032665575,-0.120152096646405,-0.143107466611123,-0.22958231603349,-0.392420079975485,-0.186255902354461,-0.0428683860412995,-0.23866291233041,-0.24118803557596,-0.30914131679857,-0.315134856440277,-0.264066607455667,-0.20068384211881,-0.214169177630324,-0.254732749181861,-0.377803227691512,0.0143101998511987,-0.254732749170871,-0.173777307291753,14,20
"87","psi(Int)",0.595989328520536,2.84927473901523,0.653926451490981,0.724885598483661,7.25751360267023,1.36173357697721,0.65392645148327,1.33500117544366,5.08465001620083,-0.10540600740749,2.84927473996429,0.595989328521387,0.653926451493333,0.54843285236698,1.04665293211954,1.05236149328273,0.595989328520775,0.595989328520573,1.36173357695679,0.724885598483325,1.04665293062088,4.13556206029666,0.724885598489204,1.36173357694403,0.224621474888778,2.95043522597969,0.224621474889999,7.03130185809856,0.539010849693618,-0.105406007407957,0.539010849700659,4.13556210607534,0.539010849693444,4.13556206885287,0.89787620794053,8.48614777899183,7.51777498852593,1.36173357698053,1.05236149329025,8.29761607303538,7.03130201221524,0.595989328520786,0.548432849269545,0.724885598486442,1.36173357696586,2.84927473923582,-0.221965247621942,0.653926451496023,8.48614781217132,8.12467896394072,0.0633028543791,-0.413721521817617,1.05236149330448,-0.105406007407066,1.05236149330458,8.78424401147452,8.78424457328006,1.67397748628399,4.13556207939828,0.53901084970017,7.21729012378395,0.12296195508782,-0.246851065203517,1.05236149331397,-0.246851065205166,-0.246851065203592,0.122961968432229,7.21729013539765,-0.595963660544315,0.224621474890204,1.81216225253304,1.8121622526094,1.05236149329787,5.08465001839605,2.95043522562328,1.67397748629584,-0.246851065205648,7.95519568712454,1.04665293962867,0.06330285438005,0.539010849701233,0.224621474887932,1.81216225255618,1.15552423262195,-0.318452709015965,-0.24685106520484,1.05236149331089,1.04665293212534,8.48614793019243,1.81216225257172,0.37267339145489,0.653926451484165,0.122961955088286,2.95043522593303,1.66344352040976,0.548432852985702,5.08465002753377,1.04665293212649,0.653926451490332,8.37882053842038,14,2
"88","p(Int)",0.287685091220051,-0.689938802206346,-0.40546514783032,0.510824969243008,-1.48815953222237,-0.559593147068982,-0.405465147826439,0.53899663676556,-1.16295800290348,0.69317467074621,-0.689938802283569,0.287685091220205,-0.405465147830404,0.875468563202824,0.133531372393353,-0.154150583057695,0.287685091221217,0.287685091221568,-0.55959314706088,0.510824969244171,0.13353137208685,-0.401135544531819,0.510824969241366,-0.559593147056777,0.470003537916948,-0.117087300796174,0.470003537914526,-1.02849723772166,-9.13549188773054e-06,0.693174670746935,-9.13549534429142e-06,-0.401135545705544,-9.13548925680858e-06,-0.40113554474384,0.693164739851361,-1.02940812948623,-0.653118674729568,-0.559593147069309,-0.154150583061857,-0.538628656397238,-1.02849723787853,0.287685091220961,0.875468563196583,0.510824969237744,-0.559593147064311,-0.689938802216818,1.20397563006333,-0.405465147832378,-1.02940812948781,-0.317971428476214,0.915997287517776,0.980836152747513,-0.154150583068484,0.693174670745384,-0.15415058306906,-0.653702039078003,-0.653702039213949,-3.84853531836497e-07,-0.401135545020363,-9.13549459364437e-06,-1.32200415154055,0.182321196198445,0.405472779318361,-0.154150583072755,0.405472779320627,0.405472779318276,0.182321200588563,-1.32200415152794,0.693147901204014,0.470003537915485,-0.287627713819573,-0.287627713837752,-0.154150583065861,-1.16295800276309,-0.1170873007751,-3.84857168087417e-07,0.40547277932133,-0.897481460866513,0.133531373912933,0.91599728751809,-9.13549599529552e-06,0.470003537915154,-0.287627713824086,0.356709628379382,-1.71378218045093e-06,0.405472779319265,-0.154150583070941,0.133531372389849,-1.0294081294995,-0.287627713828255,0.69314398469203,-0.405465147824717,0.18232119619628,-0.117087300789645,-1.09645687181849,0.875468563206382,-1.16295800301661,0.13353137239001,-0.405465147828162,-0.772860041332838,14,2
"89","psi(Int)",0.999367482946275,7.00970970693886,1.56275519578942,1.56275519578905,0.681812266683111,0.654305935544013,1.23708622890325,6.21162484112588,2.33336940696739,0.559900328033609,1.33790829175862,0.994316015205849,1.03639109473509,0.994316015206552,1.87741607626426,1.56275519579952,0.263195428350197,0.901263990636075,0.789394877456963,0.214642268231495,1.56275519578968,0.654305935545648,1.8774160762493,0.789394877455639,1.56275519577411,0.681812266682628,2.57163880849241,0.214642268232519,0.570587469058554,0.559900328034348,1.23708622889537,1.33790829175721,0.901263990635231,0.559900328036725,0.994315956136802,0.559900328035377,1.0363910947353,1.87741607625783,0.901263990634493,1.03639109473325,1.07596399338878,-0.17946326607813,0.492010706596197,1.03639109473149,0.559900328035197,0.442288497878776,0.795244675587895,0.734315796811109,0.901263990637071,-0.229948448574074,0.0412289758010982,1.17951925558749,0.654305935544977,1.03639109473237,0.04122897538288,0.654305935546288,0.901263990635533,0.375278191871693,0.734315796810229,0.492010706594997,0.681812266684536,1.32303096615008,0.681812266682384,0.999367482944268,0.5599003280337,0.789394877455416,3.29994086649108,0.427854181410073,2.5716388084823,0.375278191883022,2.21472947114988,0.789394877456066,1.33790829176351,0.804862109659337,1.03639109472988,0.994316015205624,0.654305935546267,0.612465063153901,1.32303096615133,2.07899669374857,0.795244675590892,0.570587469012543,0.734315796812456,5.93407232615193,0.179707487660777,1.33790829174962,1.53508851984174,0.442288497879741,0.994315967947473,0.442288497881875,0.654305935542832,0.65430593554234,0.901263990637091,1.23708622889618,0.99431601520253,1.23708622889877,0.795244674324706,5.9340723635945,0.263195428349026,0.558204126326176,14,3
"90","p(Int)",0.405471401298008,-0.613835565298174,-0.481213223536994,-0.481213223537481,0.549273584123569,0.026408217968096,-0.281540092740393,-0.770324352340065,-0.308867468674993,0.2059951590018,-0.599945319854474,-0.369800414813371,-0.0988174149117645,-0.369800414812224,-0.386517211190706,-0.481213223539616,0.3620466117045,0.0721161396458088,-0.163651669864309,0.549304337712569,-0.481213223537385,0.0264082179676761,-0.386517211194285,-0.163651669863733,-0.4812132235343,0.549273584124984,-0.580463004548796,0.549304337711129,-0.243833758404921,0.205995159003291,-0.281540092737751,-0.59994531985442,0.072116139649003,0.205995159000912,-0.36980041334572,0.205995159001886,-0.0988174149131414,-0.386517211158647,0.0721161396487398,-0.0988174149134826,0.259805731300652,0.314755011547209,0.379167273126723,-0.0988174149123625,0.205995159002477,0.549314478507517,-0.481212044130298,0.393419322716726,0.0721161396501977,0.549305901410401,0.341058478817121,0.110372902979627,0.0264082179651553,-0.0988174149129043,0.341058479303688,0.026408217966095,0.0721161396472521,-0.345891004929898,0.393419322718002,0.379167273128293,0.549273584125039,-0.0450836144372832,0.54927358412503,0.405471401297159,0.205995159001101,-0.163651669863822,-0.480876185397667,-0.0293064239806093,-0.580463004547005,-0.345891004927194,-0.704306391046627,-0.163651669864336,-0.599945319855261,0.235208503545693,-0.0988174149103944,-0.369800414811069,0.0264082179687858,0.86341777680554,-0.0450836144383567,-0.865912059852926,-0.481212044131804,-0.243833758375056,0.393419322715723,-0.937346762456649,0.736573149324565,-0.599945319851745,-0.209595154677482,0.549314478508032,-0.369800413638127,0.549314478506917,0.026408217968056,0.026408217967493,0.0721161396478862,-0.281540092737287,-0.369800414812407,-0.28154009273909,-0.481212046486206,-0.937346762622127,0.362046611707598,-0.831093456029955,14,3
"91","psi(Int)",0.708553052898153,0.155102969332682,1.53331555645622,1.3551593024011,0.618662855419265,0.42729521948854,1.24379577028852,0.499184645823582,0.940107828150866,0.367305417575059,1.28844539008649,0.880022838103194,1.35515930222834,0.402426033129863,1.6415521250991,0.978869665012056,1.2437957703176,0.603475220902613,1.43314010344608,1.53331558698829,0.940107828153108,0.940107828150283,0.94010782815035,0.752931289910853,1.43314010342393,0.229609826235139,0.940107828153358,0.981282792208994,0.94010782815225,0.809713263331569,0.402426033129072,1.2032610436347,1.03221576206586,2.1151800227168,0.831688088973987,0.708553052897717,0.458884300960158,1.1090774249932,0.940107828150042,0.621680685081206,1.03221576206546,1.10907742497991,1.17023145724163,0.708268438847613,2.11518002272098,1.1799616687783,0.621680685080923,0.458884300963477,0.708268438847331,0.97886966500625,1.28844539008774,1.85797751148195,1.20326104363886,0.882644312142893,0.577067342500117,1.35515930241001,1.0070110475468,0.17227447415869,0.260409116143856,0.880022838102657,1.10907742499675,1.17996166880806,1.35515930240381,1.67397007022389,0.458884300959243,0.603475220902992,1.17996166877901,0.708268438847059,0.644407951145325,0.981282792210164,1.10907742497946,0.880022838103323,1.53331558698582,1.43521277589812,-0.0327885842078749,0.708553052897282,1.28844538995772,1.28844539008793,0.644407951147993,1.43314010341789,1.43314010344143,0.5510410833893,1.09712658403862,0.577067344307056,0.882644312138841,0.708268438848177,3.88668664515821,1.84740537685489,0.981282792209002,1.28844538993144,0.644407951146026,0.672777410221535,0.809713263327696,0.809713263327092,1.9698267215156,0.940107828151195,1.17996167229224,1.17023145724662,7.53561573518814,0.858184439676286,14,4
"92","p(Int)",-0.435949467571736,0.44999423170098,-0.273957950470709,-0.0800811854107748,-0.301611336545033,0.174471490543376,0.10228292223529,-0.0546669552849794,0.122622569410307,0.504808999106612,-0.393593711170003,0.310792454124578,-0.0800811862446355,0.285381668679931,-0.63910425330223,-0.41304129297123,0.102282922215316,0.449655704237357,-0.175202102980326,-0.273957958898692,0.122622569410142,0.122622569410749,0.122622569410443,-0.0645441081498953,-0.175202103066347,-0.498639462995616,0.122622569410197,0.026211590223544,0.122622569409504,-0.175202580298054,0.285381668679896,0.190330401997334,-0.0727538368542256,-0.602032812378407,-0.580714845825369,-0.435949467571872,0.0614786868942343,-0.543134043228128,0.122622569410029,0.349456934344694,-0.0727538368550624,-0.543134043220559,0.277525959022044,0.0423661122893877,-0.602032812379472,-0.28172933467443,0.349456934343927,0.061478686894296,0.0423661122897946,-0.413041292969182,-0.393593711170602,-0.175202893929229,0.190330401997693,-0.290620139975134,0.652137653274717,-0.0800811854185618,-0.738491140850071,0.329518603795844,-0.0428771442053537,0.310792454120721,-0.543134043231023,-0.281729334617777,-0.0800811854454164,4.80441634649683e-07,0.0614786868951356,0.449655704238623,-0.281729334675622,0.0423661122887613,0.248580281342441,0.0262115902233589,-0.543134043221547,0.310792454119741,-0.273957958897224,-0.512201935325563,0.248743909563236,-0.435949467571417,-0.393593711444374,-0.393593711170743,0.248580281344012,-0.17520210257394,-0.175202103070696,-0.175189950847167,-0.175235334603957,0.65213765201186,-0.290620139975176,0.0423661122905014,-0.68263463271342,-0.486134958911842,0.0262115902232991,-0.393593711511769,0.248580281340917,0.146469237591081,-0.175202580296021,-0.175202580295807,-0.77751272950013,0.122622569410171,-0.281729327381299,0.277525959019931,-1.16945253598674,0.403473569411775,14,4
"93","psi(Int)",0.733946709180062,1.57575016105586,0.776945458157688,1.50233512141127,1.09278731970737,0.422569695388953,1.45118774662598,1.13801844801747,1.12884579698968,1.3415063060375,1.24795889768185,0.809014399714223,1.18359611661433,1.18359611661368,1.13801844806004,0.610897674090719,1.21304721635502,1.24795889767511,0.610897674092149,1.34150630415526,1.15890025442932,1.24795889767657,1.24795889767303,1.47448473894419,1.29046091023392,0.597512488683082,1.21304721635166,0.912208043035496,1.47448473894343,1.13801844806165,0.940323864691669,0.94032386468519,1.15890025442932,1.48115051545073,1.01589272794888,0.974536074967214,0.91220804303438,0.91220804303444,1.20714967030776,0.27197911664032,1.06640995234758,0.646586195010258,0.974536074893458,1.12041061132839,0.610897674092283,0.64658619500739,0.838527229342671,1.67716968407918,1.20714967029985,1.2479588976865,0.940323864688193,0.610897674090222,0.868905830372778,0.64658619501244,0.826955805170199,0.830327696747051,0.97453607497047,1.1835961166135,1.29046091023179,0.817202109797023,1.1053986822609,1.30733915000801,1.20714967194576,1.08189068907688,0.826955805165442,1.1589002544289,0.372418488273627,1.01589272348093,1.50233512141678,1.15890025442507,0.447442836896317,1.12041061133194,0.912208043037711,1.34150630603554,1.12041061133117,1.0927873197067,1.15890025442976,1.34150630603669,0.69908553728672,0.940323864685307,0.91220804303787,0.912208043041804,1.13801844801552,0.156490666757071,1.24795889767929,0.352496175404069,0.550736409386672,0.940323864682385,1.13801844802919,1.18359611660766,0.940323864692652,1.4391985202382,0.888635257853079,0.898199942777372,1.21304721635155,1.06640995248288,1.15890025442981,0.372418488270192,1.18359611661265,1.13801844802845,14,5
"94","p(Int)",-0.32038393079129,-0.170769495730599,-0.407565766665183,-0.0440532654175331,0.250242339082712,-0.118254089090248,0.0788489302027323,0.0571427061649242,-0.506024195266291,-0.35722428683518,-0.212386277072621,0.377728874829403,-0.0752323440450113,-0.0752323440461242,0.0571427075331394,0.0788476264977611,-0.143038306943417,-0.212386277074093,0.0788476264988599,-0.357224285505505,-0.00853379009104445,-0.212386277071164,-0.212386277072756,0.0177882996072365,-0.283801434311715,0.154248767364366,-0.143038306943445,-0.111579480255556,0.017788299607513,0.0571427075332641,-0.185721993677828,-0.185721993677377,-0.00853379009107996,-0.512221612740718,-0.340069618178646,-0.261664807171005,-0.111579480255839,-0.111579480255061,-0.594822920111722,-0.372193001320501,-0.421334563955743,-0.0751960735291884,-0.261664807377848,0.122096490619512,0.0788476265013562,-0.075196073528429,0.171513392143733,-0.3031562232707,-0.594822920110852,-0.212386277074191,-0.185721993677164,0.0788476264992557,0.0319804268913147,-0.0751960735280572,0.240473398752914,-0.498916937781026,-0.261664807170831,-0.0752323440469812,-0.283801434310881,0.309105252452596,0.186395423808491,-0.688565080156687,-0.594822917365607,0.314005341374247,0.240473398751846,-0.00853379009039204,0.133756803265667,-0.340069603001098,-0.0440532654151886,-0.00853379009061205,-0.206169750468256,0.122096490598635,-0.111579480255703,-0.357224286834041,0.122096490589809,0.250242339083176,-0.00853379009099427,-0.35722428683506,-0.236141761184827,-0.185721993677896,-0.11157948025574,-0.111579480256948,0.0571427061655223,0.109102392384634,-0.212386277076223,0.296634470602761,0.680274918346278,-0.18572199367619,0.0571427064381901,-0.0752323440465324,-0.185721993677401,-0.788294501542463,-0.0391571304241981,-0.594823120467829,-0.143038306943574,-0.421334564269072,-0.0085337900909099,0.133756803267001,-0.0752323440472479,0.0571427064381678,14,5
"95","psi(Int)",1.15612129321554,1.17729065645175,1.09769974401703,0.806589902009704,1.20314438525906,0.866372226933151,0.637741141975821,1.04419320550882,0.796441728949329,0.706635417983729,1.13864091313562,0.806589902042519,0.596788714352407,1.53013972656655,1.12906618605339,0.806589902036224,0.852260443182169,1.13864091314028,0.902680590902983,0.883077782901719,0.820711221757512,0.796441728951619,1.12301611914646,1.0249945820691,1.09769974401579,0.820711221753544,1.70405340042938,0.587151201449897,1.15612129321361,0.92575210485352,0.902680590904292,1.08763436563542,1.20314438523328,0.829600692990244,1.3761393729045,0.572148243953233,1.12301611914292,1.35569637667267,0.796441728948523,1.20314438524828,0.829600692986474,1.17729065645292,0.596788714352343,1.15612129321643,1.17729065645568,1.07170079939079,0.85226044318504,0.806589902047491,0.866372226932035,1.05948422591736,1.13864091313075,0.608208460535356,1.1561212932145,1.04716924758637,1.42136268970984,0.883077782898722,0.952988832409484,0.852260443184331,1.09769974401522,1.38560508213,0.820711221751884,0.925752104855757,0.902680590904845,0.579013102841387,1.10937580772502,1.23235764272886,0.656788562485354,1.09769974401447,1.10937580772321,0.840006297684775,1.50153748723246,0.813219790728178,1.07903719632832,0.780130380788386,1.42136268971369,0.587151169241299,0.829600692996127,1.12301611914842,0.813219790728118,0.840006297683916,0.561486742639372,0.866372226932366,0.820711221756577,0.637741141976862,0.587151174608435,0.566356423148645,1.45568409559432,1.05473297935332,1.07170079939246,1.10937580772671,0.85226044318301,1.41513221652072,1.10937580772389,0.360462204384263,0.829600692994504,1.156121293216,1.17729065645695,0.952988832403137,0.840006297682574,0.829600692990559,14,6
"96","p(Int)",-0.248650637612995,-0.304451881116041,-0.034648375478652,0.131659262732628,-0.361459175779633,-0.206488161699163,-0.285733158113094,0.425635535020558,0.241196168750116,-0.490084605138179,-0.193942873927672,0.131659262710545,-0.0958556688751696,-0.338504176386804,-0.730752197520336,0.131659262714487,-0.148413884454505,-0.193942875424835,-0.326237120420581,-0.265722438673496,0.0212171314650055,0.241196168750744,-0.140093134479389,-0.585873689637047,-0.0346483754810288,0.0212171314640921,-0.562896627114126,-0.0346450396348291,-0.248650637611629,-0.388247245087322,-0.326237120420706,0.0172407858616299,-0.361459175817306,-0.0346450444369616,0.109670048795284,0.0858039084684723,-0.140093134479206,0.252159288229929,0.241196168750312,-0.361459175780035,-0.0346450444373983,-0.304451881116269,-0.0958556688752697,-0.248650637611931,-0.304451881115973,0.119973070155221,-0.148413884454631,0.131659262709565,-0.206488161699266,0.221664792161761,-0.193942873927373,-0.157966966507166,-0.24865063761208,0.374364310626416,-0.0835175517240579,-0.265722438672729,-0.451993210683087,-0.1484138844547,-0.0346483754732031,0.0618527461512866,0.0212171314643628,-0.388247245087106,-0.326237120420705,0.0258500599681412,-0.0870596620015632,-0.419872574244728,-0.351864188450181,-0.0346483754781109,-0.0870596620015073,-0.0911160671108534,-0.285735566770623,0.0766135515235019,0.0687119879175861,0.573716204839724,-0.0835175517241939,-0.0346449969551254,-0.0346450444377824,-0.140093134479475,0.0766135515238401,-0.0911160671105448,0.204726048326222,-0.206488161698336,0.0212171314636423,-0.285733158114978,-0.0346450040690416,0.145376759537529,-0.183114827928756,0.272468659873983,0.119973070151139,-0.0870596620018272,-0.148413884455008,-0.672310663415424,-0.08705966200165,-0.0346486677296561,-0.0346450444375812,-0.248650637611822,-0.304451881115841,-0.45199321068174,-0.0911160671103465,-0.0346450444366333,14,6
"97","psi(Int)",0.571121565657806,1.14699791691714,1.37878807547174,1.05704723462731,1.07275320219531,1.14699791692198,1.39662038502403,1.06676589585295,0.807004758420367,0.780342710414282,0.793939892048436,0.827224933886975,1.10649634546813,1.40807056575984,1.07976360299883,1.11803752769731,1.45009115325269,1.07275320219357,1.11803752770251,1.39662038809714,1.07275320219275,1.06157160633302,0.549944177216529,1.4080705657629,1.18537838086146,1.07275320219107,0.797666024599402,0.888496136961165,0.787967150137704,1.07275320219579,0.872389447942709,0.836168292863072,0.797666024600016,0.888496136963199,1.48960259184671,1.05314367646619,1.06157160632937,0.846522752737682,1.30841168524008,1.0963303409616,1.38706745075237,1.11803752769259,1.07275320219644,1.04194471512388,1.09633034096077,1.3966203874808,0.561717571458394,1.07275320219108,1.04194471512568,0.790726048802492,1.0667658958535,0.807004758419259,1.07976360299414,0.827224933888157,1.40807056576158,0.592095589922135,1.08755798622945,1.13151124508685,0.846522752737064,0.561717560933185,1.51384169079977,1.37878807546941,1.10649634546753,0.807004758415936,1.04003259604939,1.13151124508524,0.812812257191451,1.11803752769921,0.807004758417977,1.16482528694304,0.807004758415542,0.797666024599452,0.846522752738015,1.05314367646491,1.06157160633195,1.39662038500124,0.790726048797362,1.93012501426045,0.34029305431006,0.836168292865825,1.65575945546771,0.549944177212039,1.03694652796714,1.07976360299786,1.07275320219416,1.09633034096119,1.04675582982253,1.07976360299919,1.04416725515772,0.561717560935473,0.546417101677948,0.571121565654548,1.0667658958448,1.06676589584478,1.06157160632999,0.858506197358681,1.37878807546676,1.05314367646637,1.06676589584415,0.79393989205303,14,7
