"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","duration","visits"
"psi(Int)",1.3713148374411,1.18537838086142,1.36478515024043,1.08755798623033,0.545062201762009,1.04416725515633,1.35422515801431,1.04194471512345,1.07976360299918,1.05704723463248,1.04981574602914,1.04981574602734,1.09633034096323,0.781852851935268,1.05314367646361,0.776454893544191,1.0357457998915,1.06157160632664,0.81281225719428,1.359065819837,1.38706744682015,1.08755798622846,1.04675582982753,0.778082965718653,1.05314367646298,1.07275320219622,1.03694652796035,0.872389447940407,1.06157160633285,1.04675582982377,1.03380784212104,1.06157160633269,0.78185282443481,0.781852824434131,1.04194471512928,0.78357952302303,1.04194471512665,1.04003259604841,1.74465339823543,1.43398530643305,0.793939892050553,1.0667658958467,1.06157160633447,1.1469979169195,1.10649634546994,0.781852851936992,1.09633034096074,1.07275320219313,1.06676589584435,1.39662038747925,1.06676589584988,1.35906581983804,1.06676589584491,0.790726048800485,0.787967150141953,1.06157160633048,1.37878807547067,0.787967150139297,1.13151124508614,1.06157160633467,1.06676589584819,1.33708121007417,1.03694652796296,1.37131483744172,1.03574579989485,1.34243906024415,1.33708121007336,1.03837207863251,0.793939892054645,1.04003259605382,1.06676589584385,1.09633034095688,1.0531436764673,0.787967150142736,0.819520347208256,0.625619191938336,0.801990678234827,1.06676589584465,1.06157160633299,1.07275320219698,1.03469113322639,0.558023780846941,1.39662038501325,1.07275320218767,1.04981574602757,1.08755798623374,1.04675582982881,0.785602422003181,0.78560242200168,0.790726048802993,1.08755798623242,0.790726048794987,1.05704723463041,0.790726048797491,1.05704723463216,1.80547584384537,1.07275320219266,1.05314367646837,1.049815746029,1.04416725515729,18,7
"p(Int)",-0.0769482832789384,-0.519446714083469,-0.0366266219494028,-0.190977374260605,0.331126126802253,0.196337102133142,0.0433624067660507,0.238792652454194,-0.146791496237181,0.0262826413948489,0.111466487832566,0.111466487833001,-0.235680494897518,0.281329286955027,0.0689352295268818,0.513939766115416,0.409942096762804,-0.0165558895757696,-0.133269970800692,0.00346477273669275,-0.158510402782831,-0.190977374259425,0.153912294106308,0.419920322481011,0.06893522952723,-0.103016628105046,0.36685744970027,-0.4286293737608,-0.0165558895758965,0.153912294105538,0.497025446355756,-0.016555889571863,0.281329283685045,0.281329283685193,0.23879265245408,0.235523803877072,0.238792652453868,0.281329745486148,-0.0921633525951025,-0.326907462514788,0.0525491418099357,-0.0596339512208765,-0.0165558895761176,-0.421220224250948,-0.280873037661609,0.281329286954702,-0.235680494895833,-0.103016628104327,-0.0596339512205307,-0.199858674476536,-0.0596339512213719,0.00346477273663644,-0.0596339512212644,0.0983866595777815,0.144117012874154,-0.0165558895732825,-0.117558605031663,0.144117012872976,-0.37362967142899,-0.0165558895746265,-0.0596339512218638,0.24162310902213,0.366857449700076,-0.0769482832785061,0.409942096762823,0.162417034255652,0.241623109021836,0.324003371142236,0.0525491418102921,0.281329745485462,-0.0596339512203856,-0.235680494897468,0.0689352295277302,0.144117012874093,-0.180723488553351,-0.437297353352044,-0.0397166059746767,-0.0596339512213604,-0.0165558895725045,-0.103016628105068,0.453311739087836,0.0334040591351954,-0.199858672895394,-0.103016628104522,0.11146648783293,-0.190977374260165,0.153912294105926,0.189807891373694,0.189807891373606,0.0983866595784992,-0.190977374260444,0.0983866595782106,0.0262826413939574,0.0983866595781116,0.0262826413950446,-0.285530586834885,-0.103016628105522,0.0689352295277241,0.111466487832776,0.196337102132071,18,7
